X2;mean;X0,5_inf;X0,5_sup;X0,95_inf;X0,95_sup;mean,1;X0,5_inf,1;X0,5_sup,1;X0,95_inf,1;X0,95_sup,1;mean,2;X0,5_inf,2;X0,5_sup,2;X0,95_inf,2;X0,95_sup,2;mean,3;X0,5_inf,3;X0,5_sup,3;X0,95_inf,3;X0,95_sup,3;mean,4;X0,5_inf,4;X0,5_sup,4;X0,95_inf,4;X0,95_sup,4
34327,21464;3,824353754;1,294261879;6,349445125;-3,662954743;11,32984767;612,4613973;315,710931;620,4874496;174,5015386;1214,578163;15,26785685;12,2014398;18,3452968;6,180195812;24,37131201;-5,270409031;-9,947917136;-0,634278656;-18,96849851;8,442503853;8065,516344;4711,863322;9952,325938;1200,389075;14769,90111
34587,2217;3,779327235;1,188102143;6,378154414;-3,898122202;11,45274111;622,4599361;326,802081;632,4946512;181,9809317;1222,210895;15,33971401;12,23447759;18,43656392;6,156577607;24,47387682;-5,496009392;-10,30472394;-0,693530279;-19,65056397;8,629960089;8120,383092;4784,199866;10035,71034;1242,755221;14812,23276
35032,38421;3,943062613;1,376546404;6,505385407;-3,674371341;11,56990634;646,1226047;339,5024482;656,6731113;190,3790754;1269,622078;15,44131483;12,29364932;18,55894193;6,17080311;24,72528545;-5,344352783;-10,12398807;-0,545949077;-19,44200616;8,724241536;8593,370182;4968,840149;10616,99078;1231,196823;15784,99595
35476,62915;3,982968079;1,509530855;6,463558008;-3,329242968;11,33041777;624,8894186;324,4254901;633,7824233;179,7866452;1234,819597;15,18546947;12,06654941;18,32290975;5,948951018;24,45132176;-5,012920171;-9,743476454;-0,310734025;-18,89510545;8,850823436;8221,423867;4767,540815;10161,50657;1194,760138;15096,23271
36426,70874;4,184946239;1,706376959;6,684660602;-3,199559101;11,57336694;618,3102195;322,3623057;628,3276909;178,2822938;1216,889687;15,46247633;12,26254756;18,65753432;5,995360401;24,96408082;-4,778918761;-9,419013089;-0,111090646;-18,51343471;8,931340755;7900,491733;4663,783489;9765,296292;1191,929086;14413,20411
37599,18467;3,778875442;1,211994714;6,328327848;-3,803449856;11,34823425;605,6719391;314,3071569;615,240623;172,6981141;1196,346545;15,44590254;12,4014297;18,47333569;6,443056139;24,43083187;-5,236679636;-9,816441527;-0,698133695;-18,67736903;8,2013795;7829,677609;4673,404996;9681,650366;1243,548715;14229,16452
38776,49274;3,924200228;1,173419713;6,683704155;-4,217403543;12,08828025;598,2959837;312,6929327;609,6855369;171,7619102;1174,968148;16,23180377;13,06081223;19,44233478;6,76746471;25,68973142;-5,832258484;-10,61383438;-1,077271028;-19,86439861;8,204064498;7536,676592;4644,640605;9333,561234;1298,673003;13541,89881
39953,77759;3,943820206;1,455061349;6,444875635;-3,470427844;11,36830762;626,7127309;329,5919065;637,8919017;183,1779192;1230,288684;15,36903507;12,24552558;18,45834526;6,166484137;24,58356836;-5,180559159;-9,792614908;-0,577065268;-18,78700554;8,400087754;8169,131398;4775,510399;10092,6751;1214,900379;14958,34037
40918,12826;3,946816729;1,424285071;6,464298439;-3,499507732;11,4014954;620,4525804;324,1777108;631,4690061;179,1960192;1219,06625;15,41330385;12,34259836;18,4568319;6,41094551;24,42434032;-4,9175333;-9,391729039;-0,383928512;-18,18891643;8,351886385;8021,187507;4766,426533;9922,049828;1231,39469;14603,07545
41499,13479;3,814280113;1,157102636;6,454909252;-4,05565725;11,67384082;607,529455;315,1113369;616,4090968;174,0028392;1200,307622;15,42577005;12,25241956;18,57889552;6,07997975;24,75337555;-5,488334015;-10,38151911;-0,594568998;-19,8926242;8,915918378;7878,45896;4681,334645;9742,345303;1230,829253;14344,73084
