X2;mean;X0,5_inf;X0,5_sup;X0,95_inf;X0,95_sup;mean,1;X0,5_inf,1;X0,5_sup,1;X0,95_inf,1;X0,95_sup,1;mean,2;X0,5_inf,2;X0,5_sup,2;X0,95_inf,2;X0,95_sup,2;mean,3;X0,5_inf,3;X0,5_sup,3;X0,95_inf,3;X0,95_sup,3;mean,4;X0,5_inf,4;X0,5_sup,4;X0,95_inf,4;X0,95_sup,4
8,66608073;7,875236257;5,496723741;10,27507019;0,756075711;15,01481685;928,2104847;578,5130157;981,940642;354,2638243;1637,468739;20,79212018;16,71886023;24,9245019;8,651603936;32,92923618;-2,794377386;-7,281358795;1,69022441;-16,13737484;10,46973731;9783,360056;6219,210963;12216,6165;1660,909046;17440,28503
8,818255848;7,295731587;4,945279671;9,699077134;0,192265056;14,45686983;944,987078;576,1105518;994,1681565;351,1134472;1690,784254;20,56487541;16,59641253;24,56460089;8,80083531;32,34122093;-3,322367397;-7,739519141;1,165366635;-16,49285904;9,928034797;10858,24628;6820,327177;13593,85069;1703,919046;19498,65651
8,932729377;7,761606804;5,474005067;10,04803558;0,955783353;14,60934539;940,7833757;586,9779925;994,0325241;360,8421913;1660,769804;20,5665343;16,54491096;24,59152123;8,587485652;32,47048495;-2,765056158;-7,138847104;1,608355322;-15,7040738;10,13800977;10130,55366;6429,38129;12656,10764;1697,015375;18059,74789
9,0955057;7,272550271;4,834825438;9,719139279;-0,017934096;14,59536426;941,0959372;571,3277002;988,5432846;347,9729457;1690,728206;20,64061622;16,71740297;24,55413745;9,010035396;32,27204764;-3,376580176;-7,803418819;1,106145455;-16,50894539;9,812892548;10906,08322;6817,22308;13657,69965;1673,981039;19610,58073
9,228622763;7,427920754;4,857354482;9,985299808;-0,231458871;15,10177894;920,030612;558,5081961;967,9859476;337,4193043;1653,500118;20,96259909;17,0256362;24,91509323;9,297135335;32,66745999;-3,443634628;-7,74754053;0,902030246;-16,29396648;9,404967451;10469,59849;6574,082858;13138,17229;1566,536791;18812,6001
9,361739826;7,867165378;5,354073413;10,38220859;0,376444801;15,32103011;896,6176666;582,5933828;954,9769253;367,0806619;1540,850795;20,61778302;16,64541723;24,60750085;8,832041;32,40468547;-2,981210504;-7,481583017;1,538453955;-16,34748882;10,37496075;9594,81599;6596,383103;11850,02235;2304,645096;16474,57576
9,514707292;7,482001563;4,75139285;10,19565522;-0,682003899;15,58448927;864,410219;553,2641477;917,2500709;346,9728799;1500,211319;20,06101606;16,00071763;24,074108;8,125898098;32,02539567;-3,394138065;-8,410769785;1,664139911;-18,25986835;11,48519115;9544,914065;6718,947706;11680,83725;2672,020418;16107,03948
9,649448602;7,201532289;4,165278905;10,25893655;-1,868876756;16,22323403;833,4353669;484,1413523;872,9513168;279,319338;1536,259153;21,90478853;17,82472793;25,98176282;9,817009542;33,95416665;-4,432429088;-9,452148901;0,600453158;-19,22680397;10,38870673;9047,215831;5594,974758;11306,15244;1383,209607;16346,68871
9,775715468;6,582774964;3,393464976;9,767810245;-2,839120703;16,01001909;828,6325637;461,3755574;859,2342925;260,5713671;1566,23995;21,79012919;18,02759656;25,53641903;10,66232175;32,93300738;-4,763542481;-9,649676962;0,096488992;-19,19339789;9,632729924;9388,496312;5696,081568;11707,55951;1353,42707;16984,1061
9,925158969;7,379412775;4,438447558;10,30885721;-1,330123595;16,03090546;847,3416257;494,8273654;885,9456646;289,529306;1560,648895;21,57370054;17,71797356;25,45494251;10,07964288;33,01529646;-3,893160084;-9,179279688;1,371822509;-19,49639387;11,67750879;9026,493031;5553,105981;11217,76399;1500,655266;16275,1891
10,07632072;7,307577686;4,186282082;10,42372548;-1,957982802;16,54783385;813,1653552;478,2031576;852,2298063;280,0240483;1489,44478;22,07631181;18,24754563;25,94734728;10,66647552;33,48267464;-4,681210128;-9,30917313;-0,103404646;-18,27251;8,863378242;8943,077736;5743,893291;11201,27594;1458,119491;15936,6374
10,22236386;6,95395534;3,67534636;10,20155092;-2,764628061;16,65837423;825,4839458;480,4491415;862,2953901;280,6233078;1523,017281;21,8187819;17,65427355;25,93768588;9,537002053;34,08108123;-4,478976704;-9,938206349;0,995498796;-20,58880128;11,62733356;9299,248435;5773,789832;11639,6217;1372,744796;16743,94406
10,34471983;6,814000673;3,384415424;10,20638145;-3,336294665;16,9376089;829,8201817;480,6332035;867,5892386;279,3780829;1534,611385;21,60235516;17,3196008;25,92861931;8,971082317;34,30505214;-4,696394549;-10,22289238;0,774642332;-20,9200527;11,50453657;9312,923082;5902,088462;11726,47412;1331,827131;16687,19734
10,49233101;6,838516165;3,270025339;10,40760829;-3,761240625;17,42590248;785,7339299;450,3084148;819,9853329;259,1179247;1459,39866;22,50544291;18,57870357;26,46654178;10,80446043;34,16368185;-5,286624929;-10,60658605;0,062338254;-21,06716296;10,45822195;8468,939637;5365,059277;10650,79215;1241,439505;15172,1295
10,64518868;7,122641266;3,65006587;10,60966986;-3,164654167;17,43594454;778,6789967;437,9960439;808,5403774;249,4985423;1462,656471;22,26788163;17,96464159;26,58332938;9,550397727;34,9536406;-4,818888485;-10,40767673;0,747184163;-21,24378389;11,64744447;8908,203853;5548,890538;11192,33289;1279,952528;16045,96246
10,77828923;7,12635064;3,649635496;10,61219768;-3,181435907;17,46351703;779,0938617;433,2039077;807,5340039;244,7630726;1472,597598;22,24348961;17,91916276;26,55630128;9,475950055;35,02407152;-4,811085695;-10,42126735;0,807867316;-21,39523325;11,74408166;9020,223877;5587,629903;11327,76463;1294,331724;16295,36003
10,91175759;7,138777657;3,661287087;10,60840022;-3,17935883;17,46463627;778,463153;433,2190591;807,2249083;244,7869087;1471,774346;22,25718641;17,9264877;26,57946133;9,428443721;35,05146322;-4,803641609;-10,43161599;0,801161465;-21,39204597;11,81856515;9008,213529;5585,405071;11318,69742;1290,777933;16270,16211
11,05990077;7,220111687;3,721125044;10,74499496;-3,133543006;17,62175847;773,759502;430,2892591;802,0375342;243,2342523;1463,104138;22,37672339;18,03727072;26,72960431;9,538159164;35,23422992;-4,742701286;-10,40732721;0,884305774;-21,39757432;11,8589032;8950,795743;5547,356645;11246,4539;1276,968622;16172,00545
