X2;mean;X0.5_inf;mean.1;X0.5_inf.1;mean.2;X0.5_inf.2;mean.3;X0.5_inf.3;mean.4;X0.5_inf.4
8,322;9,373210026;3,188824821;839,2420689;313,2883883;20,50403448;5,851418053;-1,327486573;8,117372515;9216,810516;4353,662832
8,514;9,007244399;3,151930647;894,0099806;300,3592926;20,87860931;5,313206381;-2,546952095;7,243060642;11189,36593;4340,246107
8,701;9,183333574;3,158367811;873,2726063;298,4719856;21,25388323;5,292989466;-2,637194336;7,176221812;11045,63224;4354,768111
8,884;9,585780803;3,181590675;858,618198;301,5583034;21,96449094;5,448094504;-2,276112757;7,58020643;10268,11167;4389,691506
9,067;9,321980384;3,196525303;871,6921856;305,6796753;21,79155262;5,383640637;-2,826114084;7,409461239;10640,32222;4391,011958
9,25;9,297936058;3,180427835;868,1135794;302,6249087;21,21209868;5,441607412;-2,414499722;7,496124104;10543,97836;4339,492651
9,434;9,488552318;3,185396185;860,2355204;301,1860345;20,71362375;5,418914494;-0,783122012;7,556362678;10150,39493;4337,519142
9,617;9,753230442;3,180920096;851,9971403;301,4202258;20,37807061;5,359970612;-0,036018676;7,511044133;9946,537703;4325,257827
9,8;9,343380472;3,197884805;860,5624014;304,8131054;21,50212722;5,24514598;-2,190032192;7,137006475;10857,03517;4486,490993
9,983;9,098425607;3,184330552;838,1930562;298,6156913;21,4783989;5,279637595;-3,097592267;7,14200597;10511,89666;4380,46591
10,166;9,188001045;3,209984109;878,6735495;304,9579914;21,29396007;5,290087772;-2,44670246;7,201370701;11082,99658;4499,247205
10,35;7,895194307;3,308949141;959,4355005;308,6383789;21,18744296;5,199928726;-4,085099339;7,184879167;12128,63982;4567,707951
10,533;5,691073002;3,434163389;1059,431647;316,7807116;19,34199476;5,211941714;-5,817395616;7,155740069;14564,99324;4765,65633
10,716;2,17637487;3,388004712;923,2051239;315,0755742;19,44777228;5,211579106;-13,2169737;7,177535595;13575,83124;4934,569721
10,899;1,957675697;3,278713219;632,1236616;277,1843132;22,67219905;4,993981578;-17,39053175;7,042563482;7220,829795;4004,401874
11,081;2,645286409;3,193804057;749,1783638;309,8949841;20,98940113;5,074680687;-14,66663267;7,003991798;9843,291365;4753,401206
11,262;0,890407795;3,253904711;614,9937101;287,5283015;21,10521893;5,047900158;-17,64253456;7,161048025;8000,530179;4250,902114
11,443;0,77400108;3,235743589;759,0453451;324,1205799;19,31028399;5,061506051;-16,64910622;7,277129773;11241,40877;5026,622894
11,624;2,062776853;3,284640158;780,4925722;282,9007459;20,13792645;5,076288271;-15,22461239;7,096822447;10856,10325;4245,756249
11,805;1,479235953;3,211789457;598,4923759;281,8952409;21,3974674;4,990684997;-18,25704911;6,987195544;7281,395463;4019,692147
11,986;1,214693107;3,244895136;876,1342628;330,5505253;19,17507155;5,169012745;-15,86556585;7,404162512;12613,66886;5114,552396
12,167;0,810434103;3,322416142;609,1295092;297,8813791;20,81426322;5,163267172;-18,4542268;7,465056852;7729,441652;4505,597468
12,348;0,168412502;3,470628293;610,3399461;288,6649173;19,36951529;5,330607695;-17,34887798;7,294395321;7793,801588;4244,957108
12,529;0,885103557;3,403230574;640,3808097;286,5896504;20,09178187;5,2142326;-18,38614802;7,452306513;8162,245698;4223,310513
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
14,093;4,012418284;3,667653262;983,8119457;300,76629;18,28870639;5,315092234;-7,809055509;7,216728182;12932,60761;4629,506014
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
