X2;mean;X0.5_inf;X0.5_sup;X0.95_inf;X0.95_sup;mean.1;X0.5_inf.1;X0.5_sup.1;X0.95_inf.1;X0.95_sup.1;mean.2;X0.5_inf.2;X0.5_sup.2;X0.95_inf.2;X0.95_sup.2;mean.3;X0.5_inf.3;X0.5_sup.3;X0.95_inf.3;X0.95_sup.3;mean.4;X0.5_inf.4;X0.5_sup.4;X0.95_inf.4;X0.95_sup.4
6,38702457;7,881985357;5,588709543;10,17493418;0,996094401;14,75241717;826,4047174;465,3486979;854,008958;268,7865605;1551,765214;22,77864808;19,43466249;26,14611045;12,77192008;32,75745252;-4,068993759;-8,320033267;0,201127262;-16,73891837;8,578075209;9782,586245;5898,795526;12383,89532;974,3593709;18069,00741
6,507902558;7,996774631;5,732213162;10,26295623;1,210148018;14,77015621;829,4183966;468,0493642;858,0041116;270,2697101;1556,834535;22,87454723;19,48727556;26,28025725;12,81748536;32,93522216;-3,888820002;-8,147303203;0,365114292;-16,50638276;8,733119813;9767,069227;5852,832824;12357,68532;947,1858721;18065,78116
6,595813822;7,966104054;5,6950393;10,27097902;1,148682205;14,81785185;830,3337466;467,4883243;858,6813039;269,8091252;1558,793003;22,84136243;19,42124215;26,24478622;12,68451636;32,96938313;-3,922038334;-8,207925951;0,359275037;-16,6630458;8,804641532;9790,239438;5856,683596;12384,7704;940,9598687;18108,46401
6,694233661;7,840237585;5,504493215;10,17310709;0,860345253;14,78786795;832,1666313;467,5161886;860,9179356;268,2126669;1565,199762;22,71750251;19,22370054;26,20004183;12,36648805;33,08644376;-4,059395221;-8,464453399;0,318822608;-17,05289579;8,950534985;9868,373395;5890,140113;12490,95307;939,5744361;18261,53189
6,816658045;7,932324365;5,602642063;10,26122527;0,941767681;14,88972487;841,7959539;495,68939;877,5210878;295,202193;1541,137015;22,7832671;19,36820776;26,18551878;12,64268494;32,91362171;-3,59670493;-7,425259899;0,286299179;-15,01126342;7,834160178;9407,246053;5833,052443;11862,04499;1156,623308;17221,75795
6,932961209;7,480228905;5,027276943;9,905194794;0,246129956;14,776054;829,2902199;464,5998744;857,0995938;266,2339235;1560,011911;22,3283567;18,81756112;25,8543166;11,85934924;32,77450273;-4,480016049;-9,033776572;0,090764545;-18,00764387;9,021873673;9888,311157;5921,393113;12534,51023;928,6492374;18292,71692
7,032200561;7,667863695;5,216383706;10,09426022;0,381893295;14,95802427;836,2481446;464,8326245;864,2450505;264,5252463;1581,57675;22,56157074;18,9384941;26,20536203;11,78243302;33,3376628;-4,278448055;-8,822829063;0,283921158;-17,77613592;9,250717099;9954,118956;5928,424693;12613,25689;941,0170864;18449,46093
7,169067122;7,853203864;5,445033988;10,26721123;0,619202799;15,06872321;811,4148123;466,6232843;843,3018044;271,065791;1501,9855;22,48042903;18,92687942;26,07876003;11,8952328;33,05921924;-4,260936974;-8,744695426;0,310954347;-17,68745378;9,191098268;8525,848226;5385,433082;10670,46066;1294,747988;15381,37538
7,262385232;8,015592954;5,739218918;10,27798046;1,189629542;14,86160605;806,9369776;466,6793021;840,2542137;271,7024355;1491,11338;22,55566383;19,09759445;26,04369823;12,28926247;32,84806161;-3,699534269;-7,727222268;0,40403546;-15,75204421;8,338389752;8669,429209;5472,407222;10888,61838;1243,998675;15710,68813
7,41397515;7,345934388;4,73850685;9,942049942;-0,429416539;15,16128158;819,3363157;449,4144655;842,8987134;254,9487216;1559,390978;22,53854308;19,06142614;26,05314025;12,12904254;32,9113299;-4,964082563;-9,647255083;-0,305800762;-18,76427287;8,830920715;9802,167456;5821,160686;12409,65745;921,3585964;18189,03059
7,547374278;7,335928704;4,715752146;9,978124213;-0,512157418;15,18158022;823,6853816;449,9643661;846,4024988;254,1249813;1572,086804;22,50877835;18,99319719;25,98269634;12,12969383;32,88997321;-4,948186182;-9,594686166;-0,341205786;-18,68837267;8,787372728;9909,621779;5860,469185;12541,99016;916,8762593;18417,2931
7,691799371;7,488071134;4,88266415;10,10261212;-0,312066136;15,29526702;826,0830278;448,6964741;848,6642171;252,4550291;1582,985764;22,6323365;19,14324501;26,13134365;12,2339896;33,00812951;-4,716873681;-9,30854606;-0,091472776;-18,30315689;8,887680878;9894,136946;5787,317407;12517,25684;888,8994503;18458,04976
7,824044832;7,649386249;5,244509078;10,02565365;0,498916489;14,79872243;803,5557355;466,904452;837,8228555;271,9486087;1480,149543;22,78196454;19,52858013;26,00381337;13,16004765;32,41376022;-4,591588287;-8,888765126;-0,290119577;-17,2774308;8,13895468;8686,460937;5541,879445;11037,90464;1036,851935;15740,71446
7,994650773;8,026576425;5,683666291;10,37153552;1,009788995;15,04268208;841,9099628;463,6724415;868,1617296;262,4974652;1600,336751;22,56048358;18,98474543;26,1332487;11,89878102;33,20726602;-3,329579865;-7,301486543;0,651432811;-15,14403164;8,487467879;10049,2535;5886,759971;12715,70577;916,7754765;18740,4822
8,110937867;7,768344429;5,396390924;10,13914689;0,714523063;14,84901151;824,5744954;461,4518731;853,5719071;262,3470549;1553,183175;22,3222422;18,75610609;25,8461376;11,82707554;32,83216475;-3,72306603;-7,791301402;0,380243904;-15,84257035;8,40013576;9732,109208;5802,251949;12324,35461;934,5368292;18044,28157
8,253930686;7,710251147;5,159007613;10,26173765;0,076433975;15,33873828;818,9832526;459,967495;848,3451946;262,4322165;1538,760304;22,21965195;18,44558833;25,99378138;11,01278658;33,44297536;-4,3227978;-9,047486331;0,367195734;-18,22067452;9,608976305;8687,427994;5342,524944;10875,96524;1240,489243;15872,90918
8,382456391;7,82420995;5,564694491;10,09562675;1,044995947;14,56185501;833,5873154;488,4396523;865,5054577;293,398697;1527,222216;21,924404;18,41779059;25,43807153;11,51362036;32,3696499;-3,817051884;-7,789700828;0,162111225;-15,61443202;8,000947701;9178,774811;5883,857119;11424,0729;1632,47675;16416,29472
