X2;mean;X0.5_inf;X0.5_sup;X0.95_inf;X0.95_sup;mean.1;X0.5_inf.1;X0.5_sup.1;X0.95_inf.1;X0.95_sup.1;mean.2;X0.5_inf.2;X0.5_sup.2;X0.95_inf.2;X0.95_sup.2;mean.3;X0.5_inf.3;X0.5_sup.3;X0.95_inf.3;X0.95_sup.3;mean.4;X0.5_inf.4;X0.5_sup.4;X0.95_inf.4;X0.95_sup.4
22,901;5,074512152;2,888851309;8,744768295;-2,904844427;14,52785126;785,4134092;414,7057977;796,9996397;233,7302291;1528,523349;21,14833822;17,29996682;25,03107002;9,662676184;32,59175709;-7,144056011;-13,10858118;-1,220097613;-24,65773502;10,38458997;10608,69129;6144,193582;13288,45464;1248,263139;19654,50204
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23,034;4,518638956;2,358845246;8,438750498;-3,643842308;14,44051615;780,2537178;419,3293227;797,8204051;235,452677;1506,10237;21,17304417;17,41612634;24,93768666;10,02721604;32,33615842;-7,749785199;-13,50811963;-1,934791191;-24,78415235;9,324990988;10158,59828;5996,641877;12804,66672;1066,283768;18804,46599
23,076;4,444164751;2,10327314;8,486570858;-4,201884981;14,80152033;783,1650843;400,8705229;794,9375982;215,5801634;1549,301572;21,09315111;17,05313606;25,17048448;9,111864908;33,11446211;-7,999586819;-14,44850076;-1,593097515;-26,92542341;10,92826869;10610,55683;6025,605693;13378,7329;969,8439731;19924,12541
23,122;4,293815977;1,831465179;8,12399972;-4,3277328;14,33149136;770,5156068;401,8741249;783,4626851;218,9711885;1508,68626;20,96908014;17,1023225;24,90912427;9,378723213;32,55722566;-8,554953027;-14,73629728;-2,408962657;-26,76500265;9,62276051;10463,31965;6053,91132;13192,345;1026,389974;19527,74604
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23,732;4,466835036;2,575899622;8,274979573;-3,029247469;13,89226884;792,2785724;426,9706554;806,1013434;245,1110256;1526,754968;20,91983307;17,30223031;24,55546509;10,1670973;31,67272724;-7,739260261;-13,37964677;-2,097066973;-24,39560594;8,936787643;10740,62124;6423,053146;13482,55061;1371,656597;19718,18411
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23,907;4,372565318;1,903316167;8,19430641;-4,259753539;14,40008979;779,5690719;408,4458851;794,6802929;222,639117;1522,934781;21,02129136;17,16402722;24,88354884;9,591046102;32,46310119;-8,430294026;-14,5527445;-2,260615639;-26,53296096;9,697008502;10587,40775;6096,828;13341,8784;1030,988312;19803,18878
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23,994;4,910159103;2,053954045;8,235765148;-4,028061594;14,30006891;771,0683647;397,456904;782,3159391;215,8959581;1519,003967;20,93867632;16,88296973;24,98953653;8,841817489;32,98143054;-8,231147482;-14,59214243;-1,919075864;-26,91877339;10,49619277;10499,70471;5979,206371;13224,16274;995,9692936;19668,06689
24,081;4,353604902;2,262555751;8,153312939;-3,576008129;13,99993689;782,2224819;421,4329832;795,9932732;241,2579248;1509,21908;20,94133615;17,33973007;24,51473899;10,30721048;31,53786092;-8,142334255;-13,79656198;-2,512955878;-24,77580954;8,441061599;10737,27986;6428,972318;13474,65673;1380,213718;19719,16175
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
24,256;5,169045944;2,579801174;8,682947684;-3,450560922;14,69164447;805,4240341;414,8483742;818,9307327;223,7259663;1586,797577;21,04596067;17,01681552;25,10893206;9,078224811;33,03548381;-7,079815195;-12,89375288;-1,203188468;-24,35016316;10,20750309;10836,97334;6120,441744;13664,47989;961,9529668;20371,01603
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
24,343;4,66438888;2,367714397;8,403984543;-3,542249868;14,34478915;796,7041081;426,1310419;812,1212094;240,6798411;1541,642716;21,16924283;17,50187013;24,83473414;10,30458151;32,01035557;-7,942753383;-13,62202384;-2,279146076;-24,67071512;8,816392166;10553,90803;6241,694376;13315,72312;1120,386032;19551,76258
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
24,43;3,59122363;1,666521481;8,02376323;-4,593861367;14,27041039;790,0566527;412,7451516;803,3534774;227,7806515;1546,808399;20,92400553;17,16702335;24,66328347;9,818483761;31,98590984;-8,736696093;-14,78103909;-2,64125901;-26,6168453;9,184802007;10716,57675;6332,652105;13515,19836;1144,835408;19864,73024
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
24,692;5,674799475;3,189493394;8,862558685;-2,421584893;14,50000097;791,5665363;417,9682706;804,1503415;235,6869752;1539,175659;21,09498882;17,19302284;24,99744736;9,547586173;32,65316412;-6,620702942;-12,26982411;-0,992360906;-23,23323858;10,04003891;10675,587;6165,280683;13371,13348;1252,444966;19807,60678
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
24,779;4,426896704;2,031900255;8,25902139;-4,087142329;14,36685626;773,4863674;402,6950676;787,7525769;218,8278727;1517,844513;20,97734921;17,00551141;24,98062239;9,164246014;32,81309093;-8,300460368;-14,63456144;-1,980616467;-26,93709434;10,30394716;10364,75376;5957,803067;13063,42704;993,7467795;19359,86146
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
24,866;4,805337331;2,64751369;8,41371834;-3,09597872;14,12597247;782,2955257;418,7745288;796,5769385;237,645902;1511,669045;20,94887503;17,17477903;24,69765992;9,801203009;32,08966705;-7,633597761;-13,44165724;-1,804933561;-24,77217911;9,488008565;10588,62618;6216,06985;13272,5843;1267,084119;19554,29924
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
25,826;4,087008698;1,959442128;8,288206596;-4,242888456;14,48772721;781,6111371;408,2499974;796,1419356;221,3732388;1530,072136;21,03529765;17,16580566;24,91377494;9,543282897;32,5247313;-8,364168905;-14,55068114;-2,16540494;-26,58102468;9,860751973;10608,21821;6098,736603;13374,8488;1011,571939;19865,47353
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
26,197;4,103251891;1,782429496;8,120563463;-4,428920027;14,37697703;779,7521394;405,6222154;793,0390704;222,2960362;1530,172099;20,97445906;17,12957464;24,81272873;9,554531514;32,39541833;-8,576312078;-14,68772358;-2,415505113;-26,65477532;9,528814096;10638,19816;6190,239168;13414,72866;1070,102471;19827,43048
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
26,611;4,538589431;2,453667951;8,368156783;-3,375178832;14,2120976;781,8441922;417,5055952;794,6629616;237,4870392;1513,462877;21,00500587;17,33748416;24,67718565;10,10291202;31,9189878;-7,839174745;-13,60843895;-2,129500457;-24,75596334;9,051245947;10689,5985;6324,728452;13413,95132;1320,628243;19715,47445
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
26,827;4,228020145;1,662231763;8,166616988;-4,73978462;14,56822572;748,9887757;395,7634479;763,8600637;218,0156465;1457,797839;21,35147937;17,53148396;25,21081311;9,9703214;32,7536;-9,048613611;-15,2324425;-2,840817328;-27,27955787;9,209301076;9709,598105;5811,724251;12231,2654;1093,296876;17893,22773
26,873;5,364540875;2,469563588;8,526135477;-3,478181257;14,46674043;769,0922191;411,1474126;783,8122705;231,3123463;1488,163787;21,19551117;17,42221833;24,98309938;9,976675867;32,43165312;-7,867400294;-13,78196582;-1,924200225;-25,35285749;9,652450912;10160,75486;6036,867131;12742,77601;1242,693723;18694,60879
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
26,96;4,963329383;2,082640906;8,521891805;-4,270928704;14,84957832;760,6281362;392,7022889;773,3685731;212,0296652;1496,627248;21,3247575;17,20579665;25,44175563;9,156330459;33,50010365;-8,215834371;-14,68728693;-1,71324328;-27,2988724;10,89832788;9993,168798;5731,124081;12582,3195;963,9614861;18662,16974
27,047;4,825864116;1,943676284;8,356057359;-4,335201923;14,68909183;757,9051708;392,6832458;771,2735172;212,9168473;1489,41378;21,16986415;17,09842158;25,24638723;9,089115242;33,25413251;-8,405925153;-14,73025904;-2,036671211;-27,03619111;10,25264123;10155,76555;5835,24506;12801,99529;967,118257;18978,39334
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
27,222;4,482330907;1,970792137;8,286946475;-4,27085977;14,52957824;775,9927977;407,8403073;791,7075718;223,6958089;1512,47382;21,14787982;17,28271429;24,96541084;9,729637572;32,55734137;-8,432375979;-14,61224847;-2,274099789;-26,61020684;9,732964064;10451,78513;6026,869636;13177,03659;1038,453793;19551,1566
27,263;4,75222132;2,449402591;8,331354342;-3,347723346;14,14441579;779,8442983;423,1751134;796,0582664;241,3605109;1496,343095;21,06449425;17,47272943;24,67654954;10,32482961;31,73422949;-7,974000632;-13,64527662;-2,269271526;-24,75674349;8,7993745;10359,73301;6207,017397;12986,25196;1334,239573;19002,89732
27,309;5,1008378;2,42749879;8,410687994;-3,500084471;14,30581887;776,4455279;413,9611215;790,4966181;233,2375597;1504,116529;21,04457177;17,31803426;24,78584724;9,949946277;32,16555845;-7,898910583;-13,77145805;-2,014515278;-25,23605779;9,422197599;10448,47045;6143,20859;13112,75326;1240,829897;19302,48638
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
27,658;4,324316271;1,96149056;8,360879523;-4,316648914;14,60594768;765,2407788;396,458371;778,5994859;215,9364168;1503,041036;21,10632847;17,09478063;25,14388999;9,132800267;33,02267362;-8,384083818;-14,70430114;-2,099593677;-26,9367042;10,21820226;10261,0104;5894,522183;12935,05842;974,2920665;19183,89514
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
27,745;4,63227006;2,50005829;8,438522042;-3,344192955;14,27160153;773,6964023;414,6554213;787,8979904;234,8778647;1495,23383;21,12087974;17,47605794;24,80523943;10,22154489;32,00820281;-7,854690562;-13,54254747;-2,125145645;-24,73625053;8,98986556;10338,72927;6115,806897;12967,4254;1262,19604;19055,27104
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
28,06;4,557281712;1,985430181;8,360377348;-4,254178898;14,60813269;786,0299381;403,4044428;798,0330946;217,9573038;1551,440612;20,99420623;17,01031599;24,96367429;9,184002128;32,75405511;-8,189041762;-14,47957807;-1,917530007;-26,71716167;10,35418132;10754,25429;6116,506294;13570,87079;982,7571986;20188,09817
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
28,245;4,182199942;2,005617855;8,39653169;-4,228165202;14,67241764;775,4926286;400,5185306;788,794806;216,6059696;1526,747717;21,07226366;17,0529854;25,07288005;9,191906333;32,9809445;-8,240946338;-14,60025591;-1,919893221;-26,86535357;10,40352677;10439,30352;5961,300851;13155,55992;975,0092633;19543,57978
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
28,476;4,781283221;2,379043437;8,40295098;-3,518931788;14,284724;766,1272106;413,1145798;785,7040523;230,8433198;1473,428149;21,22024433;17,30690691;25,11526084;9,612079238;32,78568693;-8,262735143;-14,22095789;-2,305426205;-25,85520308;9,306626648;9548,181683;5705,003944;12056,45689;1002,554438;17595,03273
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
28,569;4,276683286;1,956195956;8,351989248;-4,32272118;14,62852451;767,0904257;396,1298443;779,6017225;214,8479862;1509,944291;21,08091178;17,01640827;25,13921887;9,05685724;33,09298709;-8,30574143;-14,64801876;-1,996695162;-26,90838077;10,28233321;10388,4349;5939,375307;13095,13422;972,2835472;19460,97058
28,61;6,113486346;3,392044811;9,007184508;-2,157155814;14,51759159;784,0060448;425,3047828;805,9108026;235,5774851;1503,315063;21,33225704;17,44191867;25,23953529;9,76501354;32,91737702;-6,334825478;-11,91384639;-0,769108902;-22,71887598;10,07074433;10107,69303;5916,254362;12748,81798;989,6238308;18760,47063
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
28,754;5,161111722;2,641250201;8,564176153;-3,191555322;14,43803592;781,0746645;415,4797401;799,6434572;228,6752654;1512,797795;21,18631883;17,28395462;25,09034293;9,637185147;32,751989;-7,446557605;-13,27218232;-1,597997311;-24,62410071;9,739307059;10352,21751;5990,585428;13048,39587;992,9049476;19306,2501
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
28,846;4,575875642;2,461037003;8,371918771;-3,368638881;14,14280202;766,7139946;416,5288338;787,185413;233,3309462;1468,341819;21,15048906;17,23441464;25,04916112;9,539305104;32,72996279;-8,336260779;-14,27008582;-2,366015889;-25,87556478;9,248278403;9469,78194;5683,216296;11967,05094;999,4229107;17429,77932
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
29,031;4,641028348;2,094875731;8,476179692;-4,190564129;14,76565142;787,1413135;402,3473765;799,0246665;216,6009072;1557,364995;21,07789141;17,05829627;25,11508591;9,133411383;33,02541446;-8,001517276;-14,43007805;-1,59088915;-26,85924446;10,88809975;10669,59663;6047,246911;13440,30569;969,8439731;20033,3322
29,075;4,383880418;1,93500411;8,340284515;-4,370300329;14,63729291;771,6822345;401,5134009;785,6007099;217,8564432;1513,88583;21,2030961;17,24095302;25,13552654;9,498720414;32,85163816;-8,409386937;-14,75585119;-2,072672313;-27,02903382;10,23134377;10145,49171;5883,154993;12785,65198;1008,815681;18903,00467
29,124;5,272600046;3,272256489;8,72881947;-2,148321242;14,1333531;796,6342509;428,4787053;813,5643452;242,5810377;1536,092817;21,21746433;17,58170136;24,82316804;10,48865528;32,00156564;-7,003466429;-12,4702602;-1,508489309;-23,19972358;9,177248342;10607,27112;6195,188565;13318,7587;1226,10164;19636,24045
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
29,309;4,286459867;1,857980127;8,282042856;-4,442821872;14,57162521;746,9065254;394,2567534;762,3895075;215,7835567;1454,174804;21,34482055;17,39237033;25,31144769;9,673721762;33,04774626;-8,782198704;-15,07584638;-2,465683223;-27,30960015;9,758016139;9672,308335;5719,615239;12185,95156;1025,487481;17882,3185
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
29,448;4,216235455;1,556260378;7,84636762;-4,631577167;13,99541224;779,2067325;409,5952124;792,5486128;227,2457328;1522,469352;20,88562619;17,16877101;24,61214956;9,826132817;31,93928481;-8,999270553;-15,01416309;-2,994032976;-26,71267045;8,740286206;10604,34711;6309,791982;13363,24671;1186,176189;19591,72082
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
29,587;3,389041947;1,310553135;7,857576857;-5,107528071;14,27186473;787,3191105;412,0961176;799,4830236;228,4518765;1540,793044;20,95098278;17,29340573;24,63366338;10,10836535;31,79550313;-9,235972572;-15,24207076;-3,241801114;-26,93583808;8,417333098;10701,11844;6434,005805;13462,6552;1267,580239;19689,73869
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
