;Abies;Alnus;Artemisia;Betula;Carpinus;Chenopodiaceae/Amaranthaceae;Corylus;Fagus;Fraxinus;Poaceae;Juniperus;Picea;Pinus;Quercus;Salix;Tilia;Ulmus
Dambach_a329;0;0,021079916;0;0,017123559;0,004809405;0,001147459;0,001231235;0,045945147;0,006524706;0,004493634;0;0,002162641;0,010517959;0,007786699;0,000346382;0,007145979;0,002446243
Dambach_a330;0;0,008714973;0;0,010695414;0,004774164;0,000566982;0,001698019;0,036036415;0,008658904;0,003893389;0;0,002536122;0,010399807;0,004398271;0,000225163;0,00116065;0,010722316
Dambach_a331;0,002186828;0,005921345;0,000637234;0,00941051;0,004848425;0,000308901;0,000263624;0,046444434;0,006523578;0,005310107;0;0,001977703;0,010239458;0,002639234;0,000485361;0,003069129;0,001496801
Dambach_a332;0;0,006735168;0,00241645;0,00528327;0,001385367;0;0,000728275;0,023652041;0,013641492;0,006200438;0;0,001527922;0,009596535;0,004307837;0,00011053;0,0045533;0,000389131
Dambach_a333;0;0,013175157;0,001387535;0,017001444;0,014158376;0,000231369;0,001784968;0,00937157;0,02128937;0,038738658;0;0,001735688;0,006301999;0,003184662;0,000462873;0;0,000653482
Dambach_a334;0;0,039446367;0;0,012982576;0,005179935;0;0,00368932;0,009675777;0;0,04380849;0;0,00214568;0,01187995;0,003772855;0;0;0,001512739
Dambach_a335;0;0,031633802;0,000984104;0,022917929;0,051801118;0,000987336;0,002963398;0,013710545;0,004777354;0,017202246;0;0,00284326;0,009358268;0,005755561;9,89285E-05;0;0,000611124
Dambach_a336;0,001634799;0,020513732;0,001095473;0,019731197;0,051649904;0,000822662;0,003291255;0,018927331;0,002011816;0,015474026;0;0,003429969;0,011651918;0,004433401;0,000548866;0,000102916;0,000387458
Dambach_a337;0,001674576;0,027068954;0;0,00085028;0,019065997;0,000567832;0,01558252;0,007032999;0,01174873;0,020129078;0;0,001279833;0,011815418;0,006969637;0,007738559;0;0,000301291
Dambach_a338;0;0,023729935;0,002558373;0,023055935;0,024612607;0,000256518;0,005278941;0,023872015;0,004279088;0,022186728;0;0,002183303;0,008299378;0,006646595;0,000513855;0;0,0010883
Dambach_a339;0;0,023986831;0,001185805;0,02891951;0,014953976;0,00029677;0,004070607;0,026716433;0,003958344;0,011757124;0;0,003266219;0,017131225;0,005805532;0,000593922;0;0,00083852
Dambach_a340;0;0,021132711;0,000540447;0,031574855;0,013590825;0,000539037;0,004387666;0,030301071;0,003769981;0,018738934;0;0,004441262;0,008943744;0,00441969;0,000538195;0;0,000664747
Dambach_a341;0,001675302;0,026111767;0;0,027519996;0,047416897;0,000595786;0,002814086;0,016364384;0,003590731;0,011141246;0;0,003148942;0,014125649;0,009122368;0,000600607;0,000225304;0,000424227
Dambach_a342;0,007464512;0,041702779;0,000496072;0,030496466;0,02290415;0,001239208;0,006159943;0,014310044;0,002477768;0,009960106;0;0,002849061;0,018751781;0,006458989;0,00079272;0;0
Dambach_a343;0;0,001755355;0,000548435;0,003988241;0,00125338;0,001290199;0,000219328;0,001525736;0,000337418;0,059896806;0;0,001127908;0,001500571;0,000253642;0,000199375;0;0
Dambach_a344;0,005311159;0,010301769;0,000849931;0,006977191;0,00126482;0,001262326;0,000360157;0,001259222;0,000698995;0,070286781;0;0,002407588;0,007920309;0,001177366;0,0004183;7,84121E-05;0
Dambach_a345;0,003184129;0,01071061;0,002517477;0,007879584;0,000299033;0,000248564;0;0,001300846;0;0,071374355;0;0,003087519;0,007634357;0,00043523;0;0;0
Dambach_a346;0,004097262;0,02759898;0,002712156;0,021199452;0,025520104;0,000491852;0,004269616;0,035456567;0,001689115;0,013153343;0;0,002315332;0,00548124;0,044644853;0,000207722;0;0
Dambach_a347;0,005819593;0,03903016;0;0,026901362;0,013892672;0,001385361;0,001202164;0,037692444;0,001426081;0,010328504;0;0,002171029;0,004021897;0,04765373;0,000584169;0;0,000258822
Dambach_a348;0,002963268;0,019931878;0;0,025095524;0,02007001;0,001954442;0,00281775;0,029543708;0,000887522;0,016245714;0;0,002355344;0,011209837;0,034038363;0,000541937;0;0
Dambach_a349;0,005396732;0,023332471;0,001503882;0,013978748;0,015685216;0,002007313;0,000694953;0,051456526;0,001095323;0,008665743;0;0,001246652;0,010577143;0,034346819;0,000502185;0;0,000296389
Dambach_a350;0,031005923;0,04208554;0,002352202;0,020791545;0,00638177;0,00236649;0,002030182;0,047105519;0,00079043;0,010675142;0;0,001335206;0,011506007;0,007319381;0,000237515;0,000111352;0
Dambach_a351;0,001963356;0,024144909;0,003486349;0,006137764;0,005601199;0,001425631;0,00165062;0,014221473;0,000979966;0,0470368;0;0,000248859;0,008761146;0,046889262;0;0;0
Dambach_a352;0,005229095;0,01984692;0,001387239;0,016527048;0,004329542;0,001457878;0,00188815;0,020765769;0,00049435;0,043306345;0;0,001495967;0,00778316;0,027625639;0,000150382;0,000141169;0
Dambach_a353;0,004386418;0,012516381;0,001751386;0,012795018;0,00656472;0,000460627;0,00159112;0,023801582;0,001250018;0,029071794;0;0,001655256;0,01246732;0,033357991;0,000190188;0,000178541;0,000168238
Dambach_a354;0;0,009913289;0;0,004589794;0,000361828;0,001194477;0,000508421;0,003098204;0;0,055196689;0;0,00189539;0,005776661;0,001463116;0,000116094;0;0
Dambach_a355;0,005426113;0,002225714;0;0,005105719;0,000401834;0,005300492;0,000281802;0,002942195;0;0,052154405;0;0,000967962;0,006093403;0,001183145;0,000128393;0;0
Dambach_a356;0;0;0,001233118;0,005039157;0,000364444;0,001512903;0,000517343;0,002484806;0;0,074609318;0;0,001798856;0,004286561;0,001142676;0,000239409;0;0
Dambach_a357;0,003593696;0,031396189;0,000738264;0,015967791;0,01161424;0,001959608;0,003050299;0,023286849;0,001867399;0,019288589;0;0,002224231;0,015904111;0,032650652;0,000488398;0,000764347;0
Dambach_a358;0;0,021584858;0,000657219;0,016687216;0,011916689;0,000346073;0,001195614;0,013678589;0,001174381;0,041582143;0;0,00124432;0,01249679;0,026548399;0,000714943;0,000536944;0
Dambach_a359;0,004162198;0,011145299;0,002644301;0,011631763;0,012300705;0,000472698;0,000409414;0,023108736;0,000322944;0,032714911;0;0,001961979;0,014757583;0,035615511;0,001186119;0,000185683;0
Dambach_a360;0;0,018686319;0,000764084;0,016981344;0,009018603;0;0,001377052;0,03632229;0,001620414;0,009020526;0;0,001428642;0,023590441;0,023826304;0,000164022;0,00138552;0
Dambach_a361;0,002025592;0,011115464;0,003553399;0,016647212;0,00625824;0,000482234;0,001255397;0,027349843;0,000992824;0,02217107;0;0,002015274;0,019600144;0,041220318;0,001016739;0,00038214;0,00018019
Dambach_a362;0,001688951;0,021903021;0,001326186;0,014750137;0,022688988;0;0,000898181;0,044496126;0,000939831;0,005303258;0;0,002664259;0,019217871;0,021552347;0,000571095;0,000536043;0
Dambach_a363;0;0,016780406;0,000691522;0,014368685;0,013407804;0,000364287;0,001258619;0,046246471;0,000494549;0,007147506;0;0,002245893;0,020429058;0,025943642;0,00060222;0,000282682;0,00013319
Dambach_a364;0,003235033;0,01236496;0,000607448;0,018979446;0,023932107;0,000627307;0,001350537;0,050519045;0,000211406;0,006674;0;0,002391493;0,014293647;0,016743538;0,000639858;0;0,000113094
Dambach_a365;0,001347185;0,00867498;0,000494001;0,014257368;0,00846871;0,000760015;0,001089731;0,062149947;0,000511048;0,004914542;0;0,001026524;0,020511511;0,012152615;0,00010292;0,000193101;0
Dambach_a366;0,001355743;0,025765326;0,001051744;0,014495071;0,008155003;0,000822458;0,003073575;0,038033064;0,001112429;0,009538786;0;0,002100957;0,023958756;0,020786512;0;0,000422493;9,95064E-05
Dambach_a367;0,001631018;0,011151237;0,000649724;0,04045724;0,008518876;0;0,000589777;0,050335825;0,001389817;0,004602401;0;0,001402005;0,016696077;0,023840639;0,000422826;0,000132308;0
Dambach_a368;0,002547616;0,001002482;0,000624016;0,000905992;0,000355553;0,002340876;0,0002486;0;0;0,037515906;0;0,003263558;0,017510563;0,00018455;0;0;0
Dambach_a369;0,003588806;0,006130124;0,001478586;0,002116801;0,001236275;0,002361957;0;0,000247669;0;0,015259278;0;0,00484994;0,020676388;0,001052962;0;0,000119995;0
Dambach_a370;0,002281029;0,009574888;0,000605914;0,001772736;0,000698715;0,002018222;0,000245435;0,001281942;0;0,0483674;0;0,001829852;0,013228888;0,000649159;0,000112077;0;0
Dambach_a371;0,013473479;0,044953183;0,001162954;0,010513593;0,003865401;0,000880086;0,002517776;0,057114391;0,000588494;0,01112925;0;0,001473457;0,009115945;0,009447908;0,000589918;0,000221269;0
Dambach_a372;0,021677146;0,019875319;0,000534805;0,014908285;0,004525119;0,001079377;0,001157986;0,067953504;0,000180445;0,011050008;0;0,001219869;0,008886284;0,006724312;0,000325597;0,000101772;0
Dambach_a373;0,023715724;0,025628311;0,002526966;0,011023859;0,005787993;0,000762455;0,001308142;0,067001894;0,000509281;0,007794997;0;0,002548856;0,009648582;0,005754543;0,000204026;0;9,00361E-05
Dambach_a374;0,011370991;0,01743315;0,00223015;0,008394185;0,004038226;0,000561703;0;0,067741504;0,000938509;0,010648004;0;0,002255236;0,01158311;0,006721175;0;0;0
Dambach_a375;0;0,023488121;0;0,07140914;0,016020052;0,000272727;0,0025733;0,020275806;0,000182127;0,005411019;0;0,001230405;0,020826321;0,005939356;0,000109425;0,000102599;0,00019315
Dambach_a376;0;0,006785117;0,001135041;0,031555815;0,001366096;0,00056963;0,000244257;0,008766207;0,000380224;0,008214886;0;0,000142673;0,051106083;0,002942019;0,000114181;0;0
Dambach_a377;0;0,012394435;0,002657496;0,025952703;0,000775441;0,001283624;0,000273734;0,003102495;0;0,008548346;0;0,000315548;0,031126474;0,008523336;0,000377398;0,000117839;0,00155156
Dambach_a378;0;0,023585742;0,004383767;0,0189757;0,001656935;0,001864305;0,001209399;0,011365366;0,000317403;0,005451043;0;0,001203204;0,045651206;0,029752213;0,000387554;0,000181965;0
Dambach_a379;0;0,013003916;0,003322924;0,040802133;0,00198831;0,000662318;0,000851137;0,011167088;0,000220522;0,021231427;0;0,001487677;0,032190648;0,00165713;0;0;0
Dambach_a380;0,001376259;0,075779031;0,000978183;0,011836037;0,002973883;0,00074597;0,002136475;0,008240306;0,000166705;0,006458777;0;0,002256881;0,042735005;0,009211447;0,000301429;0;0
Dambach_a381;0;0,011032809;0,001731707;0,03670191;0,001559309;0;0,000185671;0,002437099;0,000144428;0,027947998;0;0,000108332;0,038400542;0,001008351;0,000260014;0;7,64768E-05
Dambach_a382;0;0,025786311;0;0,008051341;0,008524536;0,001325419;0,000943419;0,005269337;0,000292147;0,031500735;0;0,000763786;0,025558797;0,002135198;0;0;0
Dambach_a383;0;0,040146903;0,003138601;0,030731895;0,001137628;0,000633098;0,000543321;0,024267996;0,000423275;0,005526898;0;0,000635822;0,03654742;0,005598645;0,000127274;0;0,000112346
Dambach_a384;0;0,035908659;0,002790984;0,026828951;0,000671257;0,001399195;0;0,04536402;0,000186725;0,010252992;0;0,000420316;0,023410775;0,002460249;0,000224228;0;0
Dambach_a385;0;0,022002677;0,000594098;0,017935407;0,003600716;0;0,000516632;0,058847156;0;0,003628299;0;0,000302745;0,024744083;0,006522585;0;0;0,000214105
Dambach_a386;0;0,025421585;0,001855946;0,022520132;0,00188934;0,000948939;0,000272003;0,040558986;0;0,006703149;0;0,000959781;0,029409912;0,011594738;0,000128264;0;0,000339888
Dambach_a387;0;0,019783923;0,001465872;0,010744323;0,005523906;0,002328853;0,000671056;0,063527225;0,000527931;0,005247621;0;0,00079994;0,017208278;0,02761112;0;0;0
Dambach_a388;0;0,019842141;0;0,011287949;0,006864779;0,000301137;0,000516295;0,049246046;0,000200813;0,007048934;0;0,000301262;0,029339168;0,001775568;0;0,000112985;0,000106341
Dambach_a389;0;0,021934075;0,005225384;0,037402405;0,015304078;0,000563105;0,001464224;0,01378201;0,000770752;0,008368588;0;0,002636306;0,02739453;0,037594049;0,000236246;0;0
Dambach_a390;0,001425765;0,01517893;0,001365264;0,013580602;0,002436794;0,003827641;0;0,008758075;0,00029916;0,044528883;0;0,00033597;0,019323417;0,003009727;0,000268495;0;0
Dambach_a391;0;0,028094829;0,002194537;0,068244721;0,002294598;0,000386843;0,001002999;0,00500437;0;0,014730232;0;0,000995811;0,025796794;0,028292483;0,000320563;0,000300977;0,000283646
Dambach_a392;0;0,018358541;0,001015107;0,057839315;0,000649723;0,002753126;0,002866538;0,006328801;0;0,013679342;0;0;0,029559663;0,04070251;0;0,000218049;0,000205629
Dambach_a393;0;0,016831765;0,00056458;0,092599298;0,001702284;0,000284072;0,000731131;0,002560694;0;0,01794188;0;0,000427458;0,026048418;0,004671119;0,000114061;0;0
Dambach_a394;0;0,013885422;0,003008485;0,054937303;0,013538083;0,000546992;0;0,019310046;0,000376056;0,009536201;0;0,000286518;0,023890551;0,04232744;0;0;0,000205121
Dambach_a395;0;0,015407072;0,000893727;0,031849046;0,001073013;0;0;0,002347882;0;0,030860798;0;0,000223643;0,036953614;0,001420609;0,000357852;0;7,89402E-05
Dambach_a396;0;0,019606483;0,001452014;0,033392672;0,001742112;0,000483899;0,001036894;0,002903234;0;0,034982822;0;0,001088653;0,02869554;0,002809252;0;9,07186E-05;0,000170764
Dambach_a397;0;0,03238837;0,000492244;0,016269107;0,000296076;0,000987529;0;0,002779573;0,000494274;0,022395213;0;0,000370896;0,045425948;0,002174181;0;9,276E-05;0
Dambach_a398;0;0,013976713;0,000930686;0,013603299;0,001952607;0,000464797;0,000398331;0,002613718;0,000154872;0,025644772;0;0;0,046521841;0,00069191;0;0;0
Dambach_a399;0;0,032152342;0,003846206;0,079110814;0,000659201;0,000823955;0;0,000205974;0,003295511;0,004284084;0;0;0,039670593;0,000585551;0;0;0
Dambach_a400;0;0,02131338;0,00294976;0,023409344;0,000705952;0,001175761;0,000251822;0,001101309;0,000195731;0,009862535;0;0;0,053621821;0,00076102;0,000351987;0,000109986;0
Dambach_a401;0;0,012712877;0,000353626;0,006369681;0,000849645;0,000177059;0,000151795;0,002922481;0;0,045706513;0;0,000265772;0,034756724;0,000975834;0;0;0
Dambach_a402;0;0,028581351;0,001430913;0,009203826;0,000795637;0,004774759;0,000367339;0,003661509;0,000140478;0,014580993;0;0,000103847;0,016051115;0,001730658;0;7,70561E-05;0
Dambach_a403;0;0,02639446;0,025826565;0,009497393;0,001569666;0,00544488;0;0,00783102;0,00014496;0,021389064;0;0;0,027570388;0,008979365;0,000173725;0;7,66256E-05
Dambach_a404;0;0,02492036;0,002683897;0,034649996;0,000322481;0,00080646;0,00069141;0,00141187;0;0,013557215;0;0,000269036;0,047560136;0,001840731;0,000322894;0;9,49761E-05
Dambach_a405;0;0,015093566;0,002192186;0,011521389;0,000263517;0,000219692;0,000376731;0,002308011;0,000146567;0,00290244;0;0,001979364;0,0638525;0,001115037;8,79908E-05;0,000164992;7,76468E-05
Dambach_a406;0,001183437;0,005910178;0;0,00147667;0,000472479;0;0,00016872;0,04856808;0;0,009447335;0;0,000295218;0,037333103;0,000252738;0;0;0
Dambach_a407;0;0,012111544;0,002379118;0,016787995;0,000285909;0;0,000204348;0,054545914;0,000476976;0,004293308;0;0,000477121;0,030391055;0,001597156;9,54415E-05;0;0
Dambach_a408;0;0,022808752;0,000870512;0,01895116;0;0,000654094;0,000373867;0,031738248;0,000145444;0,003011063;0;0,000436467;0,042810381;0,002104553;0,000174619;0;0
Dambach_a409;0;0,020229329;0,002346092;0,022877626;0,000351993;0,000586689;0,000502896;0,028823116;0,000195581;0,007393113;0;0,000880157;0,038185702;0,002635885;0;0;0,000207104
Dambach_a410;0;0,016634025;0;0,020504639;0,000330418;0,000553331;0,000237955;0,02066602;0,000185926;0,005866113;0;0,000280015;0,045016653;0,01352082;0;0;0,000198364
Dambach_a411;0;0,018824013;0,000606945;0,044503654;0,000368786;0;0;0,009750217;0;0,006701918;0;0,000466157;0,045926886;0,008079944;0,000124508;0,000116773;0
Dambach_a412;0;0,012386995;0;0,016516253;0,003219785;0;0,001024271;0,033854851;0;0,01041252;0;0,001347261;0,028333633;0,01132415;0;0;0
Dambach_a413;0;0,013383836;0;0,010527099;0,002140311;0,000901759;0,000779154;0,016118595;0;0,005534207;0;0,000695751;0,049561383;0,027323356;0;0;0
Dambach_a414;0;0,021054294;0,004346709;0,011745837;0,00151148;0,001580072;0;0,045471711;0,000423871;0,007447845;0;0,000797141;0,029600553;0,009497784;0,000127772;0,000239681;0
Dambach_a415;0;0,01335316;0;0,010523051;0,000561028;0,000467412;0;0,033643578;0,000311484;0,026349412;0;0,000233566;0,027164293;0,001890136;0;0;8,24206E-05
Dambach_a416;0;0,011610995;0,002041333;0,00980879;0,000245376;0,000818267;0,000350792;0,018574292;0;0,026780076;0;0,000819137;0,037431305;0,001525585;0;0;0
Dambach_a417;0;0,018640418;0,002371657;0,008902404;0,001068915;0,000297037;0;0,054161471;0;0,008383001;0;0,000594655;0,029094565;0,001348892;0,000118954;0;0
Dambach_a418;0;0,011416061;0,000511525;0,006933909;0,000617868;0,000515738;0;0,028101111;0;0,024216314;0;0,001035741;0,031799398;0,006433345;0,00010366;0;9,15002E-05
Dambach_a419;0;0,021496013;0,001793201;0,018502021;0,002153636;0;0;0,023229788;0;0,007003699;0;0,000561252;0,044452973;0,00179436;0,000359239;0;7,92478E-05
Dambach_a420;0;0,019818021;0,00053178;0,032406765;0,001924015;0;0,000229543;0,014671957;0,000178748;0,007886082;0;0,001207814;0,044235297;0,004082884;0,000214858;0;0,000189637
Dambach_a421;0;0,017958433;0,000813392;0,009083092;0,00096459;0,000200367;0,000685537;0,00703715;0;0,043385554;0;0,000397818;0,024131008;0,001945033;0;0;7,00533E-05
Dambach_a422;0;0,018943533;0,00218469;0,025052997;0;0,002270841;0,001957463;0,014190731;0,00076703;0,010382557;0;0;0,008031136;0,050395389;0,000232587;0;0,000205615
Dambach_a423;0;0,012205362;0,001206974;0,01199795;0,000747095;0,001568855;0,001081948;0,03399067;0;0,039984413;0;0,000160076;0,007843675;0,023260764;0,000128584;0;0,000909397
Dambach_a424;0;0,028578061;0,002080772;0,092973291;0,006763118;0,000353635;0,00121589;0,024255202;0,000711951;0,003849631;0;0;0,004784079;0,022498112;0,000143148;0;0
Dambach_a425;0;0,023075924;0,003784898;0,152421475;0;0,00117461;0,000337264;0,00059241;0;0,005478748;0;0,000199202;0,01215237;0,019006958;0,000319844;0;0
Dambach_a426;0;0,032087277;0,001294638;0,039008533;0,002085913;0,008053545;0,000934012;0,003435723;0;0,032240097;0;0,000983795;0,018875066;0,010242588;0,000350102;0;0
Dambach_a427;0;0,012639923;0;0,109612884;0,000470506;0,001191719;0;0,005755181;0;0,012728336;0;0,000410731;0,017295866;0,032612899;0,000165416;0,000155343;0,000146426
Dambach_a428;0;0,028832912;0,001509861;0,032756785;0,001503787;0,000250379;0,000643371;0,004876275;0,000666562;0,022938743;0;0,000249752;0,024202085;0,012298211;9,98508E-05;9,35984E-05;0
Dambach_a429;0;0,012706437;0,001346707;0,068306592;0,009962212;0;0,001200083;0,054807465;0,000234901;0,006992854;0;0,000177207;0,003603543;0,018136375;0;0,000133492;0
Dambach_a430;0;0,010363112;0,000770287;0,008444914;0,000665419;0,000915008;0,000155753;0,004202573;0,000240026;0,049308636;0;0,000267847;0,009706794;0,000795721;0;0;0,000250306
Dambach_a431;0;0,010034158;0,001194804;0,018588094;0,079850488;0,000643518;0;0,016240497;0;0,013546046;0;0,000669354;0,007747235;0,03807246;0;0;0
Dambach_a432;0;0,014438832;0;0,015237204;0,068673835;0,000739206;0,001911067;0,036657635;0,000499051;0,006529168;0;0,000376676;0,006093731;0,020980211;0;0;0,000133697
Dambach_a433;0;0,013340866;0;0,030206359;0,003282545;0,00039316;0,000676935;0,06566648;0;0,006447774;0;0;0,004243157;0,024263397;0,000320385;0;0
Dambach_a434;0;0,015178031;0,00091903;0,009275367;0,008428512;0,000297075;0,00038031;0,022002783;9,80362E-05;0,046934258;0;0,00036581;0,003777579;0,001834154;5,83556E-05;0;0
Dambach_a435;0;0,025513405;0,001229104;0,008751274;0,000955383;0,000197636;0,000337109;0,001910135;0,000130229;0,066067937;0;0,000194216;0,002058939;0,000398819;0,000309674;0,000217552;0
Dambach_a436;0;0,045163194;0,001326675;0,042573898;0,018909459;0,001344751;0,003464675;0,03111932;0;0,011966263;0;0,000676988;0,002813587;0,018518546;0;0,000127153;0,00011971
