"";"Abies";"Acer campestre-type";"Artemisia";"Betula";"Carpinus";"Chenopodiaceae/Amaranthaceae";"Corylus";"Cyperaceae";"Fagus";"Filipendula";"Fraxinus";"Helianthemum";"Hippophae rhamnoides";"Juniperus";"Picea";"Pinus";"Poaceae";"Quercus robur-type";"Rumex";"Thalictrum";"Ulmus"
"Atanassova_e4";0;0;0,00876095118898623;0,032540675844806;0,0425531914893617;0,0438047559449312;0,0738423028785982;0;0,206508135168961;0;0;0;0;0;0,0300375469336671;0,346683354192741;0,195244055068836;0;0,0200250312891114;0;0
"Atanassova_e5";0;0,004149377593361;0,00829875518672199;0,0359612724757953;0,0885200553250346;0,024896265560166;0,0152143845089903;0;0,219917012448133;0;0,00138312586445367;0;0;0;0,0262793914246196;0,421853388658368;0,153526970954357;0;0;0;0
"Atanassova_e6";0;0;0;0,0319383259911894;0,165198237885463;0,0110132158590308;0,00881057268722467;0;0,0991189427312775;0,00330396475770925;0;0;0;0;0,026431718061674;0,274229074889868;0,379955947136564;0;0;0;0
"Atanassova_e7";0,00163934426229508;0;0;0,0360655737704918;0,0256830601092896;0,0229508196721311;0,0114754098360656;0;0,0508196721311475;0;0,00273224043715847;0;0;0;0,0245901639344262;0,697267759562841;0,114754098360656;0;0,00655737704918033;0;0,00546448087431694
"Atanassova_e8";0;0;0,0439940682155215;0,0202669303015324;0,0632723677706377;0,0479485912011864;0,0548690064260999;0;0,284231339594661;0;0;0;0;0,00494315373208107;0,259515570934256;0,210578348986653;0,0103806228373702;0;0;0;0
"Atanassova_e9";0;0;0,00105932203389831;0,0190677966101695;0;0,0264830508474576;0,0275423728813559;0;0,210805084745763;0;0,00317796610169492;0;0;0;0,455508474576271;0,218220338983051;0,0360169491525424;0;0;0;0,00211864406779661
"Atanassova_e10";0;0,0110220440881764;0,0190380761523046;0;0,0360721442885772;0,0100200400801603;0,0661322645290581;0;0,296593186372746;0;0;0;0;0;0,306613226452906;0,234468937875752;0,0200400801603206;0;0;0;0
"Atanassova_e11";0,0146699266503667;0;0,00488997555012225;0,0537897310513447;0,058679706601467;0,039119804400978;0,0855745721271394;0;0,141809290953545;0;0;0;0;0;0,268948655256724;0,276283618581907;0,0562347188264059;0;0;0;0
"Atanassova_e12";0;0;0,0107066381156317;0,0642398286937901;0,0588865096359743;0,0438972162740899;0,0374732334047109;0;0,123126338329764;0;0;0;0;0;0,00428265524625268;0,63169164882227;0,0214132762312634;0;0;0;0,00428265524625268
"Atanassova_e13";0,00340909090909091;0,00340909090909091;0,00340909090909091;0;0,0522727272727273;0,0170454545454545;0,0125;0;0,3;0;0,00568181818181818;0;0;0;0,00909090909090909;0,563636363636364;0,0295454545454545;0;0;0;0
"Atanassova_e14";0;0;0,00307062436028659;0,364380757420676;0,0419651995905834;0,0204708290685773;0,0143295803480041;0;0,119754350051177;0;0;0;0;0;0;0,429887410440123;0,00614124872057318;0;0;0;0
"Atanassova_e15";0;0,00125786163522013;0,0314465408805031;0,0591194968553459;0,123270440251572;0,0477987421383648;0,152201257861635;0;0,0364779874213836;0;0;0;0;0;0;0,451572327044025;0,0477987421383648;0;0,0352201257861635;0;0,0138364779874214
"Atanassova_e16";0;0;0,00854700854700855;0,0358974358974359;0,0735042735042735;0,0102564102564103;0,052991452991453;0;0,0341880341880342;0;0;0;0;0;0;0,704273504273504;0,0427350427350427;0;0,0205128205128205;0;0,0170940170940171
"Atanassova_e17";0;0;0;0,0366492146596859;0,075043630017452;0,0558464223385689;0,0680628272251309;0;0,0837696335078534;0;0,00174520069808028;0;0;0;0,0366492146596859;0,507853403141361;0,0977312390924956;0;0,0331588132635253;0;0,00349040139616056
"Bakker_a1";0,0204081632653061;0,0408163265306122;0,0204081632653061;0;0;0,163265306122449;0;0;0;0;0;0;0;0,0408163265306122;0;0,510204081632653;0,183673469387755;0;0;0,0204081632653061;0
"Bakker_a2";0;0,0396039603960396;0,118811881188119;0;0;0,514851485148515;0,0198019801980198;0;0;0;0,0396039603960396;0;0;0,0198019801980198;0;0,0198019801980198;0,227722772277228;0;0;0;0
"Bakker_a3";0;0;0;0,0114942528735632;0;0,333333333333333;0,0459770114942529;0;0,0229885057471264;0;0;0,0114942528735632;0;0,0689655172413793;0;0,425287356321839;0,0804597701149425;0;0;0;0
"Bakker_a4";0;0;0;0,15625;0;0;0;0;0;0;0;0;0;0,4375;0;0,25;0,15625;0;0;0;0
"Bakker_a5";0;0,0677966101694915;0,0169491525423729;0;0;0,101694915254237;0;0;0;0;0;0,0338983050847458;0;0;0;0,677966101694915;0,101694915254237;0;0;0;0
"Bakker_a6";0,0111731843575419;0,00558659217877095;0,0167597765363128;0;0;0,100558659217877;0,00558659217877095;0;0;0;0,00558659217877095;0;0;0,0167597765363128;0;0,793296089385475;0,0446927374301676;0;0;0;0
"Bakker_a7";0;0;0,0128205128205128;0;0;0,153846153846154;0,0128205128205128;0,384615384615385;0;0;0;0;0;0,256410256410256;0;0,128205128205128;0,0512820512820513;0;0;0;0
"Bakker_a8";0;0;0,012987012987013;0,012987012987013;0;0,0649350649350649;0;0;0;0;0;0,012987012987013;0;0,12987012987013;0;0,766233766233766;0;0;0;0;0
"Bakker_a9";0;0,02;0,02;0,02;0;0,31;0,01;0,01;0,01;0;0,01;0;0;0,15;0;0,35;0,08;0;0;0,01;0
"Bakker_a10";0;0;0,0010351966873706;0,0020703933747412;0;0,0341614906832298;0;0;0;0;0;0;0;0;0;0,958592132505176;0,0041407867494824;0;0;0;0
"Bakker_a11";0,00289855072463768;0;0,00289855072463768;0;0;0,00289855072463768;0;0;0;0;0;0;0;0;0;0,985507246376812;0,00579710144927536;0;0;0;0
"Bakker_a12";0,0205128205128205;0;0,0153846153846154;0;0;0;0;0;0;0;0;0;0;0,0256410256410256;0;0,902564102564103;0,0358974358974359;0;0;0;0
"Bakker_a13";0,0147058823529412;0;0,0147058823529412;0;0;0,0147058823529412;0;0;0;0;0;0;0;0,323529411764706;0;0,308823529411765;0,323529411764706;0;0;0;0
"Bakker_a14";0,00677966101694915;0,00677966101694915;0,00338983050847458;0;0;0,00338983050847458;0,00338983050847458;0;0;0;0,00677966101694915;0,00338983050847458;0;0;0;0,935593220338983;0,0305084745762712;0;0;0;0
"Bakker_a15";0;0,0656934306569343;0,0218978102189781;0,0291970802919708;0;0,467153284671533;0,0072992700729927;0;0;0;0,0145985401459854;0,0145985401459854;0;0,0218978102189781;0;0,277372262773723;0,0802919708029197;0;0;0;0
"Bakker_a16";0;0;0;0,0526315789473684;0;0,570175438596491;0,0087719298245614;0;0;0;0,0087719298245614;0,0350877192982456;0;0,12280701754386;0;0,149122807017544;0,0526315789473684;0;0;0;0
"Bakker_b1";0,00632911392405063;0;0,0284810126582278;0;0;0,0274261603375527;0,00738396624472574;0;0;0;0,00316455696202532;0,00316455696202532;0;0,00316455696202532;0;0,874472573839662;0,0464135021097046;0;0;0;0
"Bakker_b2";0,00144927536231884;0;0,0072463768115942;0;0;0,0173913043478261;0;0;0;0;0,00579710144927536;0;0;0,0144927536231884;0;0,908695652173913;0,0449275362318841;0;0;0;0
"Bakker_b3";0,00272108843537415;0;0,019047619047619;0;0;0,0312925170068027;0,00136054421768707;0,00136054421768707;0;0;0,00272108843537415;0;0;0,00408163265306122;0;0,642176870748299;0,295238095238095;0;0;0;0
"Bakker_b4";0,00218818380743982;0;0;0,00218818380743982;0;0,210065645514223;0;0,0131291028446389;0;0;0,00656455142231947;0;0;0,00656455142231947;0,00218818380743982;0,590809628008753;0,166301969365427;0;0;0;0
"Bakker_b5";0,00126582278481013;0;0,0126582278481013;0;0;0,0493670886075949;0,00379746835443038;0,00126582278481013;0;0,00126582278481013;0,0189873417721519;0;0;0,00253164556962025;0;0,840506329113924;0,0683544303797468;0;0;0;0
"Bakker_b6";0,00231481481481481;0;0,00462962962962963;0;0;0,0138888888888889;0;0,000771604938271605;0;0;0;0;0,00154320987654321;0;0;0,935956790123457;0,0408950617283951;0;0;0;0
"Bakker_b7";0,00559910414333707;0;0,06494960806271;0;0;0,00447928331466965;0;0,00111982082866741;0;0;0;0,00111982082866741;0;0;0;0,905935050391937;0,0167973124300112;0;0;0;0
"Bakker_b8";0,00601374570446735;0,000859106529209622;0,00945017182130584;0;0;0,00687285223367698;0,000859106529209622;0,00343642611683849;0;0;0,00343642611683849;0;0;0,00429553264604811;0;0,951030927835051;0,013745704467354;0;0;0;0
"Bakker_b9";0,002460024600246;0;0,02460024600246;0;0;0,028290282902829;0;0,01230012300123;0;0;0,00861008610086101;0,001230012300123;0;0,0713407134071341;0;0,71709717097171;0,134071340713407;0;0;0;0
"Bakker_b10";0,0031023784901758;0;0,0382626680455016;0;0;0,031023784901758;0,00103412616339193;0,0103412616339193;0;0;0,0186142709410548;0;0;0,0486039296794209;0;0,730093071354705;0,118924508790072;0;0;0;0
"Bakker_b11";0,00181818181818182;0;0,0209090909090909;0,000909090909090909;0;0,0345454545454545;0,000909090909090909;0,00909090909090909;0;0;0,0918181818181818;0;0;0,0218181818181818;0;0,748181818181818;0,07;0;0;0;0
"Bakker_b12";0,00637619553666312;0;0,00850159404888417;0;0,00106269925611052;0,0159404888416578;0,00106269925611052;0,0053134962805526;0;0;0,00212539851222104;0;0;0,00743889479277365;0;0,905419766206164;0,0467587672688629;0;0;0;0
"Bakker_b13";0,00342857142857143;0;0,0365714285714286;0,00114285714285714;0;0,0148571428571429;0;0,00114285714285714;0;0;0,00571428571428571;0;0;0,00571428571428571;0;0,886857142857143;0,0445714285714286;0;0;0;0
"Bakker_b14";0,00932400932400932;0;0,0617715617715618;0;0;0,020979020979021;0;0;0;0;0,00699300699300699;0;0;0,00233100233100233;0;0,868298368298368;0,0291375291375291;0;0;0;0,00116550116550117
"Bakker_b15";0;0;0,0326340326340326;0;0;0,020979020979021;0;0,00233100233100233;0;0;0;0;0;0;0;0,885780885780886;0,0582750582750583;0;0;0;0
"Bakker_b16";0,0029585798816568;0;0,000986193293885602;0;0;0,00493096646942801;0,000986193293885602;0;0;0;0,00591715976331361;0,00493096646942801;0;0,00394477317554241;0;0,889546351084813;0,0857988165680473;0;0;0;0
"Bakker_b17";0,00228050171037628;0;0,00456100342075257;0;0,00228050171037628;0,00912200684150513;0,00114025085518814;0,00342075256556442;0;0;0,00114025085518814;0;0;0,00114025085518814;0;0,90193842645382;0,072976054732041;0;0;0;0
"Bakker_b18";0,00205549845837616;0;0,0359712230215827;0;0;0,0359712230215827;0,00102774922918808;0,00205549845837616;0;0;0,00822199383350463;0;0;0,00719424460431655;0;0,855087358684481;0,052415210688592;0;0;0;0
"Bakker_b19";0,00307377049180328;0;0,0430327868852459;0;0;0,0133196721311475;0,00102459016393443;0,00204918032786885;0,00102459016393443;0;0,0102459016393443;0;0;0,00614754098360656;0;0,859631147540984;0,0604508196721311;0;0;0;0
"Bakker_b20";0,000991080277502478;0;0,121902874132805;0;0;0,0089197224975223;0,00198216055500496;0,00396432111000991;0;0;0,00396432111000991;0;0;0,0089197224975223;0;0,810703666997027;0,0386521308225966;0;0;0;0
"Bakker_b21";0,00805152979066022;0;0,0209339774557166;0;0;0,0338164251207729;0,00161030595813205;0;0;0;0,00161030595813205;0;0;0,00483091787439614;0;0,782608695652174;0,146537842190016;0;0;0;0
"Bakker_b22";0,00121506682867558;0;0,00607533414337789;0;0;0,00729040097205346;0,00121506682867558;0,00121506682867558;0;0;0,00729040097205346;0;0;0,00607533414337789;0;0,935601458080194;0,0340218712029162;0;0;0;0
"Bakker_b23";0,0175182481751825;0;0,0248175182481752;0;0;0,00875912408759124;0;0;0;0;0;0;0;0;0,00291970802919708;0,915328467153285;0,0306569343065693;0;0;0;0
"Bakker_b24";0,00315126050420168;0;0,0199579831932773;0;0;0,0199579831932773;0,00315126050420168;0,00210084033613445;0;0;0,423319327731092;0;0;0,0346638655462185;0;0,423319327731092;0,0703781512605042;0;0;0;0
"Bakker_b25";0;0;0,0173410404624277;0;0;0,0173410404624277;0;0;0;0;0,00578034682080925;0,00289017341040462;0;0;0;0,858381502890173;0,0982658959537572;0;0;0;0
"Bakker_b26";0,0048661800486618;0;0,0206812652068127;0;0;0,024330900243309;0;0,0024330900243309;0;0;0,01338199513382;0;0;0,00851581508515815;0;0,555961070559611;0,369829683698297;0;0;0;0
"Bakker_b27";0,00662251655629139;0;0;0,00165562913907285;0;0,0033112582781457;0;0,0033112582781457;0,00165562913907285;0;0;0;0;0,0033112582781457;0;0,806291390728477;0,173841059602649;0;0;0;0
"Bakker_b28";0,0109090909090909;0;0,0127272727272727;0;0;0,0218181818181818;0;0;0;0;0,00545454545454545;0;0;0,00363636363636364;0;0,883636363636364;0,0618181818181818;0;0;0;0
"Bakker_b29";0,0645669291338583;0;0,00551181102362205;0;0;0,0102362204724409;0;0;0;0;0,0118110236220472;0;0;0,0078740157480315;0;0,866929133858268;0,0330708661417323;0;0;0;0
"Bakker_b30";0,00197316495659037;0;0,00591949486977111;0;0;0,00591949486977111;0;0,000394632991318074;0;0;0;0;0;0,00197316495659037;0;0,949092344119968;0,0347277032359905;0;0;0;0
"Bakker_b31";0,000658544616397761;0;0,00592690154757985;0;0;0,00428054000658545;0,00032927230819888;0,00032927230819888;0;0;0;0;0;0,0016463615409944;0;0,813961145867633;0,172867961804412;0;0;0;0
"Bakker_b32";0,00433070866141732;0;0,0047244094488189;0;0;0,00196850393700787;0;0,000393700787401575;0;0;0,00118110236220472;0;0;0;0;0,933070866141732;0,0543307086614173;0;0;0;0
"Bakker_b33";0,00149142431021626;0;0,00782997762863535;0;0;0,00633855331841909;0,000372856077554064;0,000745712155108128;0;0;0,000372856077554064;0;0;0,000745712155108128;0;0,894854586129754;0,087248322147651;0;0;0;0
"Bakker_b34";0,00651465798045603;0;0,00285016286644951;0;0;0,00570032573289902;0;0,000407166123778502;0;0;0,00366449511400651;0;0;0,000407166123778502;0;0,929153094462541;0,0513029315960912;0;0;0;0
"Bakker_b35";0,00182260024301337;0;0,00243013365735115;0;0;0,00334143377885784;0;0,000303766707168894;0;0;0,00151883353584447;0;0;0;0;0,985722964763062;0,00486026731470231;0;0;0;0
"Bakker_b36";0,00632244467860906;0;0,00842992623814542;0;0;0,0136986301369863;0;0,00421496311907271;0;0;0,00105374077976818;0;0;0;0;0,945205479452055;0,0210748155953635;0;0;0;0
"Bakker_b37";0,0068762278978389;0;0,0108055009823183;0;0;0,00884086444007859;0;0,0147347740667976;0;0;0;0;0;0,0108055009823183;0;0,93811394891945;0,00982318271119843;0;0;0;0
"Bakker_b38";0,0104463437796771;0;0,00474833808167141;0;0;0,00379867046533713;0;0,00759734093067426;0;0;0;0;0;0;0,000949667616334283;0,968660968660969;0,00379867046533713;0;0;0;0
"Bakker_b39";0,016798418972332;0;0,00296442687747036;0;0;0,00296442687747036;0,000988142292490119;0,0207509881422925;0;0;0;0;0;0,00494071146245059;0;0,938735177865613;0,0118577075098814;0;0;0;0
"Bakker_b40";0,0036231884057971;0;0,0072463768115942;0;0;0,0153985507246377;0;0,189311594202899;0;0;0,0036231884057971;0;0;0,0036231884057971;0;0,743659420289855;0,0335144927536232;0;0;0;0
"Bakker_b41";0,000758725341426404;0;0,000379362670713202;0,00113808801213961;0;0,0136570561456753;0;0,41350531107739;0;0;0,00265553869499241;0;0;0,00531107738998483;0;0,467754172989378;0,0948406676783005;0;0;0;0
"Bakker_b42";0,00229709035222052;0;0,00306278713629403;0;0;0,00918836140888208;0;0,103369065849923;0;0;0,000765696784073507;0;0;0,000765696784073507;0;0,771056661562021;0,109494640122511;0;0;0;0
"Bakker_b43";0,00306435137895812;0;0,0132788559754852;0,00102145045965271;0,00102145045965271;0,0112359550561798;0,00102145045965271;0,0500510725229826;0;0;0,00102145045965271;0;0;0,00204290091930541;0;0,891726251276813;0,024514811031665;0;0;0;0
"Bakker_b44";0;0;0,0229445506692161;0;0;0,0267686424474187;0,00573613766730402;0;0;0;0,011472275334608;0;0;0,0229445506692161;0;0,82791586998088;0,0822179732313576;0;0;0;0
"Bakker_b45";0;0;0,0323741007194245;0;0;0,0611510791366906;0,0107913669064748;0;0;0;0,0107913669064748;0;0;0,0143884892086331;0;0,773381294964029;0,0971223021582734;0;0;0;0
"Bakker_b46";0,00316122233930453;0;0,42781875658588;0,00105374077976818;0,00105374077976818;0,00632244467860906;0,00105374077976818;0;0;0;0;0;0;0,00316122233930453;0;0,469968387776607;0,0864067439409905;0;0;0;0
"Bakker_b47";0,0011454753722795;0;0,217640320733104;0;0;0,00801832760595647;0,00229095074455899;0,00572737686139748;0;0;0,0011454753722795;0;0;0,0011454753722795;0;0,603665521191294;0,15922107674685;0;0;0;0
"Bakker_b48";0,0078125;0;0,251802884615385;0;0;0,00420673076923077;0;0,00120192307692308;0;0;0;0,000600961538461538;0;0,00120192307692308;0;0,691706730769231;0,0414663461538462;0;0;0;0
"Bakker_b49";0,00190657769304099;0;0,261201143946616;0;0;0,00571973307912297;0;0;0;0;0,00476644423260248;0;0;0,00190657769304099;0;0,65395614871306;0,0705433746425167;0;0;0;0
"Bakker_b50";0,00833333333333333;0;0,0133333333333333;0;0;0,00666666666666667;0;0,005;0;0;0,00333333333333333;0;0;0,00666666666666667;0;0,885;0,0716666666666667;0;0;0;0
"Bakker_b51";0,00503018108651911;0;0,00704225352112676;0;0;0,0110663983903421;0,00100603621730382;0,00201207243460765;0;0;0,00100603621730382;0;0;0,00201207243460765;0;0,921529175050302;0,0492957746478873;0;0;0;0
"Bakker_b52";0,00155763239875389;0;0,0482866043613707;0,00155763239875389;0;0,029595015576324;0;0,00934579439252336;0;0;0,00934579439252336;0;0;0,00934579439252336;0;0,813084112149533;0,0778816199376947;0;0;0;0
"Bakker_b53";0,0114649681528662;0;0,0127388535031847;0;0;0,00254777070063694;0;0,00764331210191083;0;0;0,00509554140127389;0;0;0,00509554140127389;0;0,913375796178344;0,0420382165605096;0;0;0;0
"Bakker_b54";0,0072289156626506;0;0,0337349397590361;0;0;0,0369477911646586;0;0,00803212851405622;0;0;0,00240963855421687;0;0,000803212851405623;0,00803212851405622;0;0,853815261044177;0,0481927710843374;0;0;0;0,000803212851405623
"Bakker_b55";0,00626959247648903;0;0,0313479623824451;0;0;0,0313479623824451;0,00417972831765935;0,0083594566353187;0;0;0,00940438871473354;0;0;0,00626959247648903;0;0,801462904911181;0,101358411703239;0;0;0;0
"Bakker_b56";0,0162907268170426;0;0,0238095238095238;0;0;0,0100250626566416;0;0,0012531328320802;0;0;0,0075187969924812;0,0050125313283208;0;0,0050125313283208;0;0,838345864661654;0,0927318295739348;0;0;0;0
"Bakker_b57";0,00464396284829721;0;0,00773993808049536;0;0;0,0170278637770898;0,00154798761609907;0,00309597523219814;0;0;0,0123839009287926;0;0;0,00309597523219814;0;0,879256965944272;0,0712074303405573;0;0;0;0
"Bakker_b58";0,00166389351081531;0;0,0149750415973378;0,00166389351081531;0;0,0249584026622296;0;0,00998336106489185;0;0;0,0232945091514143;0;0;0,00831946755407654;0;0,763727121464226;0,151414309484193;0;0;0;0
"Bakker_b59";0,00279329608938547;0;0,0111731843575419;0,00279329608938547;0;0,0209497206703911;0;0,00418994413407821;0;0;0,00977653631284916;0,00139664804469274;0;0,00837988826815642;0;0,797486033519553;0,141061452513966;0;0;0;0
"Bakker_b60";0,00104931794333683;0;0,0104931794333683;0;0;0,0251836306400839;0;0,00944386149003148;0;0;0,00629590766002099;0;0;0,0209863588667366;0;0,876180482686254;0,0503672612801679;0;0;0;0
"Bakker_b61";0,00161812297734628;0;0,0121359223300971;0;0;0,00566343042071197;0,00242718446601942;0,00161812297734628;0;0;0;0;0;0,00161812297734628;0;0,949838187702265;0,0250809061488673;0;0;0;0
"Bakker_b62";0,00231749710312862;0,00463499420625724;0,00347624565469293;0;0;0,00231749710312862;0,00115874855156431;0,00579374275782155;0;0;0;0;0;0,0544611819235226;0;0,88991888760139;0,0359212050984936;0;0;0;0
"Bakker_b63";0,00536672629695885;0;0,0196779964221825;0;0;0,0214669051878354;0,0035778175313059;0,0125223613595707;0;0;0,00715563506261181;0;0;0,0304114490161002;0;0,833631484794276;0,0661896243291592;0;0;0;0
"Bakker_b64";0;0;0,0295698924731183;0;0;0,0510752688172043;0;0;0;0;0,010752688172043;0;0;0,00806451612903226;0,00268817204301075;0,688172043010753;0,209677419354839;0;0;0;0
"Barboni_a1";0;0,011070110701107;0,47970479704797;0,011070110701107;0,044280442804428;0,14760147601476;0,0774907749077491;0;0,018450184501845;0;0,018450184501845;0;0;0;0,014760147601476;0,0774907749077491;0,044280442804428;0;0;0;0,0553505535055351
"Barboni_a2";0;0,0145631067961165;0,0825242718446602;0;0,0533980582524272;0,252427184466019;0,116504854368932;0;0,00970873786407767;0;0,029126213592233;0;0;0;0,0242718446601942;0,262135922330097;0,131067961165049;0;0;0;0,0242718446601942
"Barboni_a3";0;0,0973451327433628;0,0914454277286136;0,0206489675516224;0,0825958702064897;0,327433628318584;0,117994100294985;0;0,0383480825958702;0;0,0176991150442478;0;0;0;0,00589970501474926;0,0442477876106195;0,0648967551622419;0;0,0353982300884956;0;0,056047197640118
"Barboni_a4";0;0,0269461077844311;0,104790419161677;0,0239520958083832;0,0748502994011976;0,263473053892216;0,0658682634730539;0;0,0359281437125748;0;0,0209580838323353;0;0;0,00898203592814371;0,0239520958083832;0,149700598802395;0,116766467065868;0;0,029940119760479;0;0,0538922155688623
"Barboni_a5";0;0,0112676056338028;0,0394366197183099;0,00563380281690141;0,0140845070422535;0,456338028169014;0,0563380281690141;0;0;0;0;0;0;0;0,0309859154929577;0,340845070422535;0,0309859154929577;0;0;0;0,0140845070422535
"Barboni_a6";0;0,0129449838187702;0,0323624595469256;0;0,00970873786407767;0,453074433656958;0,0323624595469256;0;0;0;0;0;0;0;0,029126213592233;0,375404530744337;0,0323624595469256;0;0;0;0,0226537216828479
"Barboni_a7";0;0,00701754385964912;0,0350877192982456;0,00701754385964912;0,0350877192982456;0,203508771929825;0,0526315789473684;0;0,0105263157894737;0;0;0;0;0;0,0456140350877193;0,557894736842105;0,0245614035087719;0;0;0;0,0210526315789474
"Barboni_a8";0;0,0184049079754601;0,0552147239263804;0,0184049079754601;0,0306748466257669;0,184049079754601;0,0920245398773006;0;0;0;0;0;0;0;0,0368098159509202;0,432515337423313;0,0766871165644172;0;0,0184049079754601;0;0,0368098159509202
"Barboni_a9";0;0,025;0,06;0,005;0,05;0,24;0,11;0;0;0;0;0;0;0;0;0,325;0,1;0;0,005;0;0,08
"Barboni_a10";0;0,0232558139534884;0,0581395348837209;0;0,0232558139534884;0,197674418604651;0,0930232558139535;0;0;0;0;0;0;0;0,0116279069767442;0,383720930232558;0,116279069767442;0;0;0;0,0930232558139535
"Barboni_a11";0;0;0,0324074074074074;0;0;0,162037037037037;0,0462962962962963;0;0,0138888888888889;0;0;0;0;0;0,037037037037037;0,541666666666667;0,0601851851851852;0;0;0;0,106481481481481
"Barboni_a12";0;0;0,0699300699300699;0;0,034965034965035;0,160839160839161;0,0629370629370629;0;0,013986013986014;0;0;0;0;0;0,048951048951049;0,433566433566434;0,0699300699300699;0;0;0;0,104895104895105
"Barboni_a13";0;0,0173913043478261;0,0217391304347826;0;0,0130434782608696;0,360869565217391;0,0434782608695652;0;0;0;0;0;0;0;0,00869565217391304;0,469565217391304;0,0347826086956522;0;0;0;0,0304347826086957
"Barboni_a14";0,00121359223300971;0,00606796116504854;0,00303398058252427;0,0115291262135922;0,00849514563106796;0,00849514563106796;0,0133495145631068;0,000606796116504854;0,0266990291262136;0;0,00121359223300971;0;0;0,000606796116504854;0,0103155339805825;0,881067961165049;0,0254854368932039;0;0,00182038834951456;0;0
"Barboni_a15";0,00668896321070234;0;0,00167224080267559;0,0334448160535117;0,0334448160535117;0,00836120401337793;0,0234113712374582;0,0769230769230769;0,0652173913043478;0;0,00334448160535117;0;0;0;0,0167224080267559;0,642140468227425;0,0752508361204013;0;0,0133779264214047;0;0
"Barboni_a16";0,00343053173241852;0,00171526586620926;0;0,0377358490566038;0,0205831903945112;0,0120068610634648;0,0480274442538593;0,0137221269296741;0,0874785591766724;0;0,00171526586620926;0;0;0,00343053173241852;0,00171526586620926;0,710120068610635;0,0497427101200686;0;0,00857632933104631;0;0
"Barboni_a17";0,00291828793774319;0;0,00875486381322957;0,00291828793774319;0,0632295719844358;0,00486381322957198;0,0330739299610895;0,21011673151751;0,206225680933852;0;0,00291828793774319;0;0;0,00680933852140078;0,00583657587548638;0,356031128404669;0,0846303501945525;0;0,0116731517509728;0;0
"Barboni_a18";0,00115740740740741;0;0,0185185185185185;0,00347222222222222;0,00810185185185185;0,00347222222222222;0,00925925925925926;0,104166666666667;0,0185185185185185;0;0,00115740740740741;0;0;0,0162037037037037;0,0555555555555556;0,458333333333333;0,292824074074074;0;0,00925925925925926;0;0
"Barboni_a19";0,00380952380952381;0;0,00571428571428571;0,00761904761904762;0,00571428571428571;0,00952380952380952;0,020952380952381;0,0247619047619048;0,0857142857142857;0;0;0;0;0,0380952380952381;0,146666666666667;0,584761904761905;0,060952380952381;0;0,00571428571428571;0;0
"Barboni_a20";0,00203665987780041;0;0;0,00203665987780041;0,00712830957230143;0;0,00712830957230143;0,00203665987780041;0,0224032586558045;0;0,00305498981670061;0;0;0,0183299389002037;0,0397148676171079;0,895112016293279;0;0;0;0;0,0010183299389002
"Barboni_a21";0,00119047619047619;0;0,00714285714285714;0,00357142857142857;0,00476190476190476;0,00714285714285714;0,0154761904761905;0,00119047619047619;0,0392857142857143;0;0;0;0;0,00357142857142857;0,0285714285714286;0,852380952380952;0,0261904761904762;0;0,00833333333333333;0;0,00119047619047619
"Barboni_a22";0;0;0,00730816077953715;0,00121802679658952;0,00121802679658952;0,00730816077953715;0,0097442143727162;0,00121802679658952;0,0170523751522534;0;0;0;0;0;0,00365408038976857;0,915956151035323;0,0267965895249695;0;0,00852618757612668;0;0
"Barboni_a23";0,000713775874375446;0;0,00713775874375446;0,00428265524625268;0,000713775874375446;0,0114204139900071;0,00785153461812991;0,386866523911492;0,0649536045681656;0;0,000713775874375446;0,00285510349750178;0;0,0364025695931477;0,00499643112062812;0,218415417558887;0,213418986438258;0;0,0392576730906495;0;0
