"";"Abies";"Acer.campestre.type";"Alnus";"Apiaceae";"Armeria.type";"Artemisia";"Asteraceae.subf..Cichorioideae";"Asteraceae.subf..Asteroideae";"Betula";"Boraginaceae";"Botrychium";"Brassicaceae";"Buxus";"Calluna.vulgaris";"Campanulaceae";"Carpinus";"Caryophyllaceae..periporate.excl..Paronychioideae.";"Cedrus";"Centaurea";"Chenopodiaceae.Amaranthaceae";"Corylus";"Cyperaceae";"Dipsacaceae";"Ephedra";"Ericaceae";"Euphorbia";"Fagaceae";"Fagus";"Filipendula";"Fraxinus";"Hedera";"Helianthemum";"Hippophae.rhamnoides";"Juniperus";"Lamiaceae";"Olea.europaea";"Picea";"Pinus";"Plantago";"Plantago.lanceolata.type";"Poaceae";"Polygonum";"Quercus.robur.type";"Quercus.ilex.type";"Ranunculaceae";"Rosaceae";"Rubiaceae";"Rumex";"Salix";"Saxifraga";"Scrophulariaceae";"Thalictrum";"Thymelaeaceae";"Tilia";"Ulmus";"Urticaceae"
"Barboni_a1146";0,0779092702169625;0;0;0,000986193293885601;0;0,000986193293885601;0;0;0;0;0;0,000986193293885601;0;0;0;0;0;0,0147928994082841;0;0;0;0,000986193293885601;0;0;0;0;0;0;0;0;0;0;0;0;0;0,019723865877712;0;0,00591715976331361;0,0019723865877712;0;0,00493096646942801;0;0;0,867850098619329;0;0;0;0,0019723865877712;0;0;0,000986193293885601;0;0;0;0;0
"Barboni_a1147";0,0243309002433091;0;0,00486618004866181;0;0;0,00486618004866181;0,0243309002433091;0,0997566909975669;0,00243309002433091;0;0;0,0291970802919708;0;0;0;0;0;0,00486618004866181;0;0,00243309002433091;0;0,00486618004866181;0;0,00243309002433091;0;0;0;0;0;0;0;0;0;0;0;0,192214111922141;0;0,104622871046229;0,0121654501216545;0;0,121654501216545;0;0;0,335766423357664;0;0;0,00243309002433091;0,0218978102189782;0,00486618004866181;0;0;0;0;0;0;0
"Barboni_a1148";0,00592592592592594;0;0;0,0103703703703704;0;0,00148148148148148;0,00148148148148148;0,0118518518518519;0;0;0;0,0103703703703704;0;0;0;0;0;0;0;0,00296296296296296;0,00148148148148148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0666666666666667;0;0,822222222222222;0,00296296296296296;0;0,0192592592592593;0,00148148148148148;0;0,0370370370370371;0;0;0;0,00444444444444444;0;0;0;0;0;0;0;0
"Barboni_a1149";0,00222222222222222;0;0,00444444444444445;0,00888888888888889;0;0,00222222222222222;0,00222222222222222;0,0177777777777778;0;0;0;0,00666666666666667;0;0;0;0;0,00222222222222222;0;0;0,00666666666666667;0,00222222222222222;0;0;0,00222222222222222;0;0,00222222222222222;0;0;0;0;0;0;0;0;0;0;0;0,795555555555555;0,0111111111111111;0;0,0422222222222223;0;0;0,0755555555555557;0;0;0;0,0133333333333333;0,00222222222222222;0;0;0;0;0;0;0
"Barboni_a1150";0;0;0;0,0155038759689923;0;0,0155038759689923;0,372093023255813;0,0232558139534884;0;0;0;0,0736434108527133;0;0;0;0;0;0;0;0,0155038759689923;0;0;0;0,00387596899224808;0;0,00387596899224808;0;0;0;0;0;0,00775193798449612;0;0;0;0,0310077519379846;0;0,00387596899224808;0,0658914728682172;0;0,197674418604651;0;0;0,0271317829457364;0;0,00387596899224808;0;0,127906976744186;0;0;0,0116279069767442;0;0;0;0;0
"Barboni_a1151";0,00142450142450143;0;0,00142450142450143;0,00142450142450143;0;0;0,00284900284900284;0,00427350427350427;0;0;0;0,00712250712250711;0;0;0;0;0,00284900284900284;0;0;0,00142450142450143;0,00142450142450143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0698005698005698;0;0,826210826210826;0,00142450142450143;0;0,0327635327635328;0;0;0,0398860398860399;0;0;0;0,0056980056980057;0;0;0;0;0;0;0;0
"Barboni_a1152";0,00166112956810631;0;0,00332225913621262;0,00996677740863789;0;0,00166112956810631;0,00996677740863789;0,0166112956810631;0;0;0;0,00996677740863789;0;0;0;0;0,00166112956810631;0;0;0;0;0,00498338870431894;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0514950166112957;0;0,76578073089701;0,00498338870431894;0;0,0332225913621262;0;0;0,0747508305647841;0;0;0;0,00996677740863789;0;0;0;0;0;0;0;0
"Barboni_a1153";0,00154083204930662;0;0,00154083204930662;0;0;0;0,00154083204930662;0,00770416024653313;0;0;0;0,00154083204930662;0;0;0;0;0;0;0;0,00154083204930662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0508474576271186;0;0,86286594761171;0,00462249614791988;0;0,0200308166409862;0;0;0,036979969183359;0;0;0;0,00924499229583975;0;0;0;0;0;0;0;0
"Barboni_a1154";0,00130890052356021;0;0;0,00523560209424084;0;0;0,00392670157068063;0,00654450261780105;0;0;0;0,00261780104712042;0;0;0;0;0,00261780104712042;0;0;0;0;0;0;0;0,00130890052356021;0;0;0;0;0;0;0;0;0;0;0;0;0,903141361256544;0,00916230366492146;0;0,0261780104712042;0;0;0,0301047120418848;0;0;0;0,00785340314136125;0;0;0;0;0;0;0;0
"Barboni_a1155";0,00151745068285281;0;0;0,00455235204855842;0;0,00303490136570561;0;0,00910470409711685;0;0;0;0,00606980273141124;0;0;0;0;0;0;0;0;0,00151745068285281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0349013657056145;0;0,880121396054628;0,00151745068285281;0;0,0121396054628225;0;0;0,0409711684370258;0;0;0;0,00455235204855842;0;0;0;0;0;0;0;0
"Barboni_a1156";0,00404040404040404;0;0,00202020202020202;0,00606060606060606;0;0,00404040404040404;0,0262626262626263;0,0161616161616161;0;0;0;0,0101010101010101;0;0;0;0;0,00404040404040404;0;0;0,00404040404040404;0;0;0;0;0;0;0;0;0;0,00202020202020202;0;0,00202020202020202;0;0;0,00202020202020202;0,163636363636364;0;0,561616161616161;0,0101010101010101;0;0,0787878787878788;0,00202020202020202;0;0,0646464646464646;0;0;0,00202020202020202;0,0323232323232323;0,00202020202020202;0;0;0;0;0;0;0
"Barboni_a1157";0;0;0,00130378096479791;0,0143415906127771;0;0,00260756192959583;0,0117340286831812;0,0208604954367667;0;0,00130378096479791;0;0,0182529335071709;0;0;0;0;0;0;0;0,00391134289439374;0;0,00260756192959583;0;0;0;0;0;0;0;0;0;0;0;0;0;0,130378096479791;0;0,595827900912647;0,0169491525423729;0;0,0586701434159061;0;0;0,102998696219035;0;0;0,00130378096479791;0,0156453715775749;0;0;0,00130378096479791;0;0;0;0;0
"Barboni_a1158";0,00543478260869565;0;0,00271739130434783;0;0;0;0,00543478260869565;0,00815217391304348;0;0;0;0,00815217391304348;0;0;0;0;0;0;0;0;0;0,00271739130434783;0;0;0,00815217391304348;0;0;0;0;0;0;0,00815217391304348;0;0;0;0,0543478260869566;0;0,842391304347826;0,00271739130434783;0,00543478260869565;0,0380434782608696;0;0;0;0;0;0;0,00543478260869565;0;0;0;0;0,00271739130434783;0;0;0
"Barboni_a1159";0;0;0,00179211469534051;0,00537634408602151;0;0;0;0,0143369175627241;0;0;0;0;0;0;0;0;0,00179211469534051;0;0;0,007168458781362;0;0,00179211469534051;0;0;0,00179211469534051;0,00179211469534051;0;0;0;0;0;0;0;0;0;0,039426523297491;0;0,842293906810036;0,007168458781362;0;0,021505376344086;0;0;0,0483870967741936;0;0;0;0,00537634408602151;0;0;0;0;0;0;0;0
"Barboni_a1160";0;0;0;0,00672947510094213;0;0,00269179004037685;0,00134589502018843;0,0121130551816958;0;0;0;0,0121130551816958;0;0;0;0;0,00269179004037685;0;0;0,00672947510094213;0,00134589502018843;0,00134589502018843;0;0;0,00134589502018843;0;0;0;0;0;0;0;0;0;0;0,0847913862718708;0;0,0201884253028264;0,00269179004037685;0;0,028263795423957;0;0;0,807537012113055;0;0;0;0,00672947510094213;0;0;0,00134589502018843;0;0;0;0;0
"Barboni_a1161";0;0;0;0,22;0;0,26;0;0,0800000000000001;0;0;0;0,0400000000000001;0;0;0;0;0;0;0;0,0400000000000001;0;0;0;0,02;0;0;0;0;0;0;0;0;0;0;0;0,24;0;0,02;0,02;0;0;0;0;0,0400000000000001;0;0;0;0,02;0;0;0;0;0;0;0;0
"Barboni_a1162";0,00930232558139534;0;0,00465116279069767;0,0186046511627907;0;0,00465116279069767;0,0372093023255814;0,134883720930232;0;0;0;0,0232558139534884;0;0;0;0;0,00465116279069767;0;0;0;0;0,00930232558139534;0;0;0,013953488372093;0;0;0;0;0;0;0,00465116279069767;0;0;0;0,204651162790698;0;0,190697674418605;0,0279069767441861;0;0,148837209302325;0;0;0,125581395348837;0;0;0;0,0325581395348838;0;0;0,00465116279069767;0;0;0;0;0
"Barboni_a1163";0,0192307692307692;0;0,0128205128205128;0,0192307692307692;0;0,00641025641025642;0,0128205128205128;0,0705128205128203;0;0,00641025641025642;0;0,0192307692307692;0;0;0;0;0;0;0;0,00641025641025642;0;0,0128205128205128;0;0;0;0;0;0;0;0;0;0;0;0;0;0,314102564102564;0;0,0576923076923076;0,0833333333333335;0;0,16025641025641;0;0;0,147435897435897;0;0;0,00641025641025642;0,0448717948717948;0;0;0;0;0;0;0;0
"Barboni_a1164";0,00740740740740742;0;0;0;0;0,00740740740740742;0,0222222222222222;0,296296296296296;0;0;0;0,0148148148148148;0;0;0;0;0,0222222222222222;0,00740740740740742;0;0,0296296296296296;0;0,00740740740740742;0;0,0370370370370369;0;0;0;0;0;0;0;0,00740740740740742;0;0;0;0,051851851851852;0;0,2;0,00740740740740742;0,0148148148148148;0,051851851851852;0;0;0,17037037037037;0;0;0;0,0370370370370369;0;0;0,00740740740740742;0;0;0;0;0
"Barboni_a1165";0;0;0;0;0;0;0,086206896551724;0,0172413793103448;0;0;0;0,0172413793103448;0;0;0;0;0,0172413793103448;0,327586206896552;0;0;0;0;0;0,0344827586206897;0;0;0;0;0;0;0;0;0;0;0;0,086206896551724;0;0;0,155172413793103;0;0,0344827586206897;0;0;0,172413793103448;0;0;0;0,0517241379310345;0;0;0;0;0;0;0;0
"Barboni_a1166";0;0;0;0;0;0,00176991150442478;0,00353982300884956;0,00707964601769911;0;0;0;0,00530973451327434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,920353982300885;0,00530973451327434;0;0,00353982300884956;0;0;0,047787610619469;0;0;0;0,00530973451327434;0;0;0;0;0;0;0;0
"Barboni_a1167";0;0;0;0;0;0;0,00205761316872428;0,00205761316872428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411522633744856;0;0,987654320987654;0;0;0;0;0;0,00411522633744856;0;0;0;0;0;0;0;0;0;0;0;0
"Barboni_a1168";0;0;0;0;0;0;0,0826446280991736;0;0;0;0;0,0247933884297521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,140495867768595;0,00826446280991736;0;0,0826446280991736;0;0;0,305785123966942;0;0;0;0,347107438016529;0;0;0,00826446280991736;0;0;0;0;0
"Barboni_a1169";0;0;0;0,00341296928327646;0;0;0,0546075085324232;0,0204778156996588;0;0;0;0,0068259385665529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0102389078498294;0;0,112627986348123;0;0,0136518771331058;0,0375426621160409;0;0;0,74061433447099;0;0;0;0;0;0;0;0;0;0;0;0
"Barboni_a1170";0;0;0;0,00475059382422803;0;0,00475059382422803;0,0285035629453682;0,00950118764845606;0;0;0;0,00712589073634204;0;0;0;0;0;0;0;0;0;0,00237529691211402;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00712589073634204;0;0,812351543942993;0,0213776722090261;0,00475059382422803;0,0403800475059383;0;0;0,0546318289786223;0;0;0;0,00237529691211402;0;0;0;0;0;0;0;0
"Barboni_a1171";0;0;0;0;0;0,0053475935828877;0,0588235294117646;0,0374331550802138;0;0;0;0,0106951871657754;0;0;0;0;0;0;0;0,0053475935828877;0;0,0053475935828877;0;0;0,0213903743315508;0;0;0;0;0;0;0,0320855614973262;0;0;0;0,053475935828877;0;0,598930481283423;0,053475935828877;0;0,0374331550802138;0;0;0,0588235294117646;0;0;0;0,0213903743315508;0;0;0;0;0;0;0;0
"Barboni_a1172";0;0;0;0,0193798449612403;0;0,0193798449612403;0,0891472868217054;0,0775193798449612;0;0;0;0,0116279069767442;0;0;0;0;0;0;0;0,065891472868217;0;0;0;0,364341085271318;0;0,124031007751938;0;0;0;0;0;0;0;0;0,00387596899224806;0,0542635658914728;0;0;0,0968992248062015;0;0,0581395348837209;0;0;0,0116279069767442;0;0;0;0,00387596899224806;0;0;0;0;0;0;0;0
"Barboni_a1173";0;0;0;0,00813008130081301;0;0;0,089430894308943;0,0731707317073172;0;0;0;0,016260162601626;0;0;0;0;0,00813008130081301;0;0;0;0;0,024390243902439;0;0;0,016260162601626;0;0;0;0;0;0;0,024390243902439;0;0;0;0,00813008130081301;0;0,544715447154472;0,032520325203252;0;0,0813008130081301;0;0;0,0569105691056909;0;0;0;0,016260162601626;0;0;0;0;0;0;0;0
"Barboni_a1174";0;0;0;0,00574712643678164;0;0,00574712643678164;0,0229885057471265;0,0402298850574713;0;0;0;0,00574712643678164;0;0;0;0;0;0;0;0,0114942528735632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0287356321839081;0;0,747126436781609;0,00574712643678164;0;0,0229885057471265;0;0;0,103448275862069;0;0;0;0;0;0;0;0;0;0;0;0
"Barboni_a1175";0;0;0;0;0;0;0,0256410256410256;0,0256410256410256;0;0;0;0,0256410256410256;0;0;0;0;0;0;0;0;0;0,00320512820512821;0;0;0;0;0;0;0;0;0;0,00961538461538462;0;0;0;0,0288461538461538;0;0,778846153846154;0,00961538461538462;0,00320512820512821;0,0256410256410256;0;0;0,0320512820512821;0;0;0;0,0256410256410256;0;0;0,00641025641025641;0;0;0;0;0
"Barboni_a1176";0,00226757369614512;0;0;0,00453514739229025;0;0,0090702947845805;0,036281179138322;0,0430839002267574;0;0;0;0,0136054421768707;0;0;0;0;0,00453514739229025;0;0;0,0090702947845805;0;0;0;0;0;0;0;0;0;0;0;0,00680272108843537;0;0;0;0,054421768707483;0;0,433106575963719;0,0249433106575964;0;0,0816326530612245;0;0;0,263038548752834;0;0;0;0,00453514739229025;0,0090702947845805;0;0;0;0;0;0;0
"Barboni_a1177";0;0;0;0,0164609053497942;0;0;0,0987654320987654;0,0699588477366255;0;0;0;0;0;0;0;0;0;0;0;0,00411522633744855;0;0;0;0;0,0205761316872428;0;0;0;0;0;0;0;0;0;0;0,0246913580246913;0;0,45679012345679;0,0946502057613169;0;0,123456790123457;0;0;0,0864197530864197;0;0;0;0;0;0;0,00411522633744855;0;0;0;0;0
"Barboni_a1178";0;0;0;0,0217391304347826;0;0,0652173913043478;0,108695652173913;0,0217391304347826;0;0;0;0,0869565217391304;0;0;0;0;0;0;0;0;0;0;0;0,0434782608695652;0;0;0;0;0;0;0;0;0;0;0,0434782608695652;0,456521739130435;0;0,0217391304347826;0,0217391304347826;0;0,0434782608695652;0;0;0,0434782608695652;0;0;0;0;0;0;0,0217391304347826;0;0;0;0;0
"Barboni_a1179";0;0;0;0,00446428571428571;0;0,723214285714286;0,0133928571428571;0,0267857142857143;0;0;0;0,0446428571428571;0;0;0;0;0;0;0;0,0223214285714286;0;0;0;0,00892857142857142;0;0,00446428571428571;0;0;0;0;0;0;0;0;0;0,0223214285714286;0;0;0,0401785714285714;0;0,03125;0;0;0,00446428571428571;0;0;0,00446428571428571;0,00892857142857142;0;0;0,0401785714285714;0;0;0;0;0
"Barboni_a1180";0;0;0;0,031578947368421;0;0,157894736842105;0,252631578947368;0,031578947368421;0;0;0;0,0210526315789474;0;0;0;0;0,0105263157894737;0;0;0,0947368421052632;0;0;0;0,031578947368421;0;0;0;0;0;0;0;0;0;0;0;0,126315789473684;0;0;0,0526315789473685;0,0105263157894737;0,0526315789473685;0;0;0,031578947368421;0;0;0;0,0105263157894737;0;0;0,0842105263157895;0;0;0;0;0
"Barboni_a1181";0;0;0;0,0233644859813083;0;0,0560747663551401;0,130841121495327;0,0186915887850467;0;0;0;0,144859813084112;0;0;0;0;0;0;0;0,0140186915887851;0;0,00467289719626169;0;0,00467289719626169;0;0;0;0;0;0;0;0;0;0;0;0,0981308411214952;0;0,00467289719626169;0,0654205607476636;0,0186915887850467;0,088785046728972;0;0;0,0560747663551401;0;0;0;0,257009345794393;0;0;0,0140186915887851;0;0;0;0;0
"Barboni_a1182";0;0;0;0,0579710144927537;0;0,00869565217391305;0,115942028985507;0,0289855072463768;0;0;0;0,00869565217391305;0;0;0;0;0;0;0;0,0115942028985507;0;0;0;0,00289855072463768;0;0;0;0;0;0;0;0;0;0;0;0,00579710144927537;0;0;0,307246376811594;0;0,394202898550724;0;0;0,0405797101449275;0;0;0;0;0;0;0,0173913043478262;0;0;0;0;0
"Barboni_a1183";0;0;0;0,0173160173160173;0;0,0346320346320346;0,333333333333332;0,077922077922078;0;0;0;0,0692640692640695;0;0;0;0;0;0;0;0,0476190476190478;0;0;0;0,00865800865800868;0;0;0;0;0;0;0;0;0;0;0;0,203463203463204;0;0;0,0735930735930736;0,0346320346320346;0,0562770562770563;0;0;0,00865800865800868;0,00432900432900434;0,00432900432900434;0,00865800865800868;0,00865800865800868;0;0;0,00865800865800868;0;0;0;0;0
"Barboni_a1184";0;0;0;0,00352112676056338;0;0,00352112676056338;0,496478873239437;0,158450704225352;0;0;0;0,0669014084507042;0;0;0;0;0;0;0,0176056338028169;0,0176056338028169;0;0;0;0,00352112676056338;0;0;0;0;0;0;0;0;0;0;0;0,112676056338028;0;0;0,0352112676056338;0;0,0704225352112676;0;0;0;0;0;0,00352112676056338;0,00352112676056338;0;0;0;0;0;0;0;0,00704225352112676
"Barboni_a1185";0;0;0;0,0135135135135135;0;0,00450450450450451;0,0292792792792793;0,018018018018018;0;0;0;0,0112612612612613;0;0;0;0;0;0;0;0,0135135135135135;0;0;0;0,0135135135135135;0;0;0;0;0;0;0;0;0;0;0,00450450450450451;0,0337837837837838;0;0;0,0923423423423424;0;0,38963963963964;0;0;0;0;0,00225225225225226;0;0,364864864864865;0;0;0,00900900900900901;0;0;0;0;0
"Barboni_a1186";0;0;0;0;0;0,037037037037037;0,037037037037037;0,0740740740740742;0;0;0;0,0740740740740742;0;0;0;0;0;0;0;0;0;0;0;0,111111111111111;0;0;0;0;0;0;0;0;0;0;0;0,0740740740740742;0;0;0;0,111111111111111;0,296296296296296;0;0;0,037037037037037;0;0;0;0,148148148148148;0;0;0;0;0;0;0;0
"Barboni_a1187";0;0;0;0,0610687022900763;0;0,078880407124682;0,0432569974554708;0,0254452926208651;0;0;0;0,10941475826972;0;0;0;0;0,178117048346055;0;0;0,170483460559797;0;0;0;0,00508905852417303;0;0;0;0;0;0;0;0;0;0;0;0,0432569974554708;0;0,00254452926208651;0,0330788804071246;0;0,165394402035624;0;0;0,0356234096692112;0;0,00254452926208651;0;0,0203562340966921;0;0;0,0254452926208651;0;0;0;0;0
