"";"Abies";"Acer campestre-type";"Alnus";"Armeria-type";"Artemisia";"Betula";"Boraginaceae";"Botrychium";"Buxus";"Calluna vulgaris";"Carpinus betulus";"Caryophyllaceae (periporate excl. Paronychioideae)";"Cedrus";"Centaurea";"Chenopodiaceae/Amaranthaceae";"Asteraceae subf. Asteroideae";"Asteraceae subf. Cichorioideae";"Corylus";"Crassulaceae";"Brassicaceae";"Cyperaceae";"Dipsacaceae";"Ephedra";"Ericaceae";"Fagus";"Filipendula";"Fraxinus";"Gentianaceae";"Poaceae";"Hedera";"Helianthemum";"Hippophae rhamnoides";"Ilex";"Juniperus";"Osmunda regalis";"Picea";"Pinus";"Plantago";"Plantago lanceolata-type";"Polygonum";"Polypodium";"Populus";"Potamogeton";"Quercus ilex-type";"Quercus robur-type";"Ranunculaceae";"Ranunculus-type";"Rhamnus";"Rosaceae";"Rubiaceae";"Rumex";"Salix";"Saxifraga";"Scrophulariaceae";"Selaginella";"Taxus";"Thalictrum";"Tilia";"Ulmus";"Valeriana"
"AlbaSanchez_a83";0;0;0;0;0;0;0;0;0;0;0;0;0,023489932885906;0;0,0100671140939597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0100671140939597;0;0;0;0;0;0;0;0;0;0,956375838926175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a84";0;0;0;0;0;0;0;0;0;0;0;0;0,274509803921569;0;0,0196078431372549;0;0,0065359477124183;0;0;0;0;0;0;0;0;0;0;0;0,0326797385620915;0;0;0;0;0,0065359477124183;0;0;0,0065359477124183;0,0130718954248366;0;0;0;0;0;0,640522875816993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a85";0;0;0;0;0;0;0;0;0;0;0;0,00377358490566038;0,615094339622641;0;0,0113207547169811;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00377358490566038;0;0;0;0;0;0;0;0;0,00377358490566038;0;0;0;0;0;0,358490566037736;0,00377358490566038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a86";0;0;0;0;0,00363636363636364;0;0;0;0;0;0;0;0,178181818181818;0;0,0109090909090909;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0109090909090909;0;0;0;0;0,00727272727272727;0;0;0;0;0;0;0;0;0;0,789090909090909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a87";0;0;0;0;0;0;0,00574712643678161;0;0;0;0;0;0,557471264367816;0;0,0114942528735632;0;0,0114942528735632;0;0;0;0;0;0;0;0;0;0;0;0,0172413793103448;0;0;0;0;0,00574712643678161;0;0;0;0,00574712643678161;0;0;0;0;0;0,379310344827586;0,00574712643678161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a88";0;0;0;0;0;0;0;0;0;0;0;0,00332225913621262;0,637873754152824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00664451827242525;0;0;0;0;0,00332225913621262;0;0;0;0;0;0;0;0;0;0,348837209302326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a89";0;0;0;0;0;0;0;0;0;0;0;0,012;0,868;0;0,004;0;0,004;0;0;0;0;0;0;0;0;0;0;0;0,036;0;0;0;0;0,004;0;0;0;0,004;0;0;0;0;0;0,064;0;0;0;0;0;0,004;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a90";0;0;0;0;0;0;0;0;0;0;0;0,00746268656716418;0,850746268656716;0;0;0;0,00746268656716418;0;0;0;0;0;0;0;0;0;0;0;0,0335820895522388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,100746268656716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a91";0,077319587628866;0;0;0;0,00515463917525773;0;0;0;0;0;0;0;0;0;0;0;0,00515463917525773;0,0309278350515464;0;0;0,00515463917525773;0;0;0;0;0;0;0;0,0309278350515464;0;0;0;0;0;0;0;0,654639175257732;0,0257731958762887;0;0;0;0;0;0,164948453608247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a92";0,0855263157894737;0;0;0;0;0;0;0;0;0;0;0;0,375;0;0;0;0,00657894736842105;0,0328947368421053;0;0;0;0;0;0;0;0;0;0;0,00657894736842105;0;0;0;0;0,0197368421052632;0;0;0,427631578947368;0,00657894736842105;0;0;0;0;0;0,0263157894736842;0,0131578947368421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a93";0,165384615384615;0;0;0;0;0;0;0;0;0;0;0;0,653846153846154;0;0,00769230769230769;0;0,00384615384615385;0;0;0;0;0;0;0;0;0;0;0;0,0115384615384615;0;0;0;0;0;0;0;0,0423076923076923;0,00769230769230769;0;0;0;0;0;0,0807692307692308;0,0153846153846154;0,00769230769230769;0;0;0;0,00384615384615385;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a94";0,075187969924812;0;0;0;0;0;0;0;0;0;0;0;0,0338345864661654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0413533834586466;0;0;0;0;0,0037593984962406;0;0;0,0526315789473684;0,0037593984962406;0;0;0;0;0;0,789473684210526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a95";0,475352112676056;0;0;0;0;0;0;0;0;0;0;0,00352112676056338;0,169014084507042;0;0,00704225352112676;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00704225352112676;0;0;0;0;0;0;0;0,197183098591549;0;0;0;0;0;0;0,137323943661972;0;0;0;0;0;0,00352112676056338;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a96";0,0180995475113122;0;0;0;0;0;0;0;0;0;0;0;0,0497737556561086;0;0,00904977375565611;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0452488687782805;0;0;0;0;0,00452488687782805;0;0;0,0407239819004525;0,0226244343891403;0;0;0;0;0;0,809954751131222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a97";0;0;0;0;0;0;0;0;0;0;0;0;0,0198675496688742;0;0,0033112582781457;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00662251655629139;0;0;0;0;0;0;0;0,0033112582781457;0;0;0;0;0;0;0,927152317880795;0,033112582781457;0,00662251655629139;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a98";0;0;0;0;0;0;0;0;0;0;0;0;0,916083916083916;0;0,0034965034965035;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0034965034965035;0;0;0;0;0,0034965034965035;0;0;0;0,0034965034965035;0;0;0;0;0;0,0664335664335664;0;0,0034965034965035;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a99";0;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a100";0;0;0;0;0;0;0;0;0;0;0;0;0,410958904109589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00342465753424658;0;0;0;0,00342465753424658;0;0;0;0;0;0,582191780821918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a101";0,00448430493273543;0;0;0;0;0;0;0;0;0;0;0;0,031390134529148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00448430493273543;0;0;0;0;0,00448430493273543;0;0;0,0179372197309417;0,0134529147982063;0;0;0;0;0;0,914798206278027;0,00448430493273543;0;0;0;0;0,00448430493273543;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a102";0;0;0;0;0;0;0,0040983606557377;0;0;0;0;0;0,844262295081967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0122950819672131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,139344262295082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a103";0,0416666666666667;0;0;0;0;0;0;0;0;0;0;0;0,329545454545455;0;0;0;0,00378787878787879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0227272727272727;0;0;0,0113636363636364;0,00757575757575758;0;0;0;0;0;0,583333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a104";0;0;0;0;0,0186335403726708;0;0,0062111801242236;0;0;0;0;0,031055900621118;0,248447204968944;0;0,0062111801242236;0;0,0062111801242236;0;0;0;0;0;0;0;0;0;0,0062111801242236;0;0,0559006211180124;0;0;0;0;0,031055900621118;0;0;0;0,0248447204968944;0;0;0;0;0;0,565217391304348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a105";0;0;0;0;0;0,00520833333333333;0;0;0;0;0;0,0364583333333333;0,348958333333333;0;0,015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0364583333333333;0;0;0;0;0;0;0;0;0,00520833333333333;0;0;0;0;0;0,546875;0;0;0;0;0;0,00520833333333333;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a106";0;0;0;0;0;0;0;0;0;0;0;0;0,443609022556391;0;0,0037593984962406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0075187969924812;0;0;0;0,0112781954887218;0;0;0;0;0;0,533834586466165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a107";0;0;0;0;0;0;0;0;0;0;0;0;0,509375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,003125;0;0;0;0;0;0;0,4875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a109";0;0;0;0;0,0036101083032491;0;0;0;0;0;0;0;0,129963898916967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0036101083032491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,859205776173285;0;0;0;0;0;0,0036101083032491;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a110";0;0;0;0;0,00381679389312977;0;0;0;0;0;0;0;0,17175572519084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00763358778625954;0;0;0;0;0,00763358778625954;0;0;0,00381679389312977;0,00381679389312977;0;0;0;0;0;0,797709923664122;0,00381679389312977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a111";0;0;0;0;0,00363636363636364;0;0;0;0;0;0;0;0,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00363636363636364;0;0;0;0;0,00363636363636364;0;0;0;0,00363636363636364;0;0;0;0;0;0,665454545454545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a112";0;0;0;0;0,0546875;0;0;0;0;0;0;0,00390625;0,16796875;0;0,01171875;0;0;0;0;0;0;0;0;0;0;0;0;0;0,01171875;0;0;0;0;0,01171875;0;0;0;0,00390625;0;0;0;0;0;0,734375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a113";0;0;0;0;0,00395256916996047;0;0;0;0;0;0;0;0,276679841897233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00790513833992095;0;0;0;0;0,00790513833992095;0;0;0;0;0;0;0;0;0;0,703557312252964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a114";0;0;0;0;0,00699300699300699;0;0;0;0;0;0;0;0,0979020979020979;0;0,00699300699300699;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0104895104895105;0;0;0;0;0;0;0;0;0,0034965034965035;0;0;0;0;0;0,874125874125874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a115";0;0;0;0;0;0;0;0;0;0;0;0;0,298507462686567;0;0,00746268656716418;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0447761194029851;0;0;0;0;0;0;0;0;0,00373134328358209;0;0;0;0;0;0,645522388059702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a116";0;0;0;0;0,0078125;0;0,00390625;0;0;0;0;0;0,2890625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,03515625;0;0;0;0;0;0;0;0,00390625;0,0234375;0;0;0;0;0;0,63671875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a117";0;0;0;0;0;0;0;0;0;0;0;0;0,895238095238095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,019047619047619;0;0;0;0;0;0;0;0;0,00317460317460317;0;0;0;0;0;0,0825396825396825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a118";0;0;0;0;0;0,00338983050847458;0;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0542372881355932;0;0;0;0;0,0135593220338983;0;0;0;0;0;0;0;0;0;0,528813559322034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a119";0;0;0;0;0,003584229390681;0;0;0;0;0;0;0;0,845878136200717;0;0,00716845878136201;0;0;0;0;0;0;0;0;0;0;0;0;0;0,021505376344086;0;0;0;0;0,003584229390681;0;0;0;0,010752688172043;0;0;0;0;0;0,10752688172043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a120";0;0;0;0;0,00334448160535117;0;0;0;0;0;0;0;0,374581939799331;0;0,00334448160535117;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0267558528428094;0;0;0;0;0,00334448160535117;0;0;0;0;0;0;0;0;0;0,588628762541806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a121";0;0;0;0;0;0;0;0;0;0;0;0;0,480263157894737;0;0,00328947368421053;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00328947368421053;0;0;0;0;0,00657894736842105;0;0;0;0,00657894736842105;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a122";0;0;0;0;0;0;0;0;0;0;0;0,00483091787439614;0,285024154589372;0;0,0241545893719807;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00966183574879227;0;0;0;0;0,00483091787439614;0;0;0;0,00966183574879227;0;0;0;0;0;0,661835748792271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a123";0;0;0;0;0;0;0;0;0;0;0;0;0,926666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0633333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a124";0;0;0;0;0;0;0;0;0;0;0;0;0,609154929577465;0;0,0105633802816901;0;0;0;0;0;0;0;0;0;0;0;0;0;0,172535211267606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,207746478873239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a125";0;0;0;0;0;0;0;0;0;0;0;0;0,883280757097792;0;0,00630914826498423;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0252365930599369;0;0;0;0;0;0;0;0;0,00630914826498423;0;0;0;0;0;0,0788643533123028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a126";0;0;0;0;0;0;0;0;0;0;0;0;0,474916387959866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00334448160535117;0;0;0;0;0;0;0;0;0,00334448160535117;0;0;0;0;0;0,518394648829431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a127";0;0;0;0;0;0;0;0;0;0;0;0;0,414965986394558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00680272108843537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,578231292517007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a128";0,00328947368421053;0;0;0;0;0;0;0;0;0;0;0;0,766447368421053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0164473684210526;0;0;0;0;0;0;0;0,0131578947368421;0;0;0;0;0;0;0,200657894736842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a129";0,00357142857142857;0;0;0;0;0;0;0;0;0;0;0;0,832142857142857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00357142857142857;0;0;0;0;0;0;0;0,0142857142857143;0,00357142857142857;0;0;0;0;0;0,142857142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a130";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0132890365448505;0;0;0;0;0;0,98671096345515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a131";0;0;0;0;0;0;0;0;0;0;0;0;0,0961538461538462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00641025641025641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,891025641025641;0,00641025641025641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a132";0;0;0;0;0;0;0;0;0;0;0;0,00301204819277108;0,295180722891566;0;0,00602409638554217;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0180722891566265;0;0;0;0;0,00903614457831325;0;0;0;0;0;0;0;0;0;0,662650602409639;0,00602409638554217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a133";0;0;0;0;0;0;0;0;0;0;0;0;0,177606177606178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00386100386100386;0;0;0;0,0115830115830116;0;0;0;0;0;0,803088803088803;0,00386100386100386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a134";0,0069204152249135;0;0;0;0;0;0;0;0;0;0;0;0,290657439446367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0519031141868512;0;0;0;0;0;0;0;0;0,00346020761245675;0;0;0;0;0;0,647058823529412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a135";0;0;0;0;0;0;0;0;0;0;0;0;0,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00294117647058824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,944117647058824;0,00294117647058824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Antipina_Galimov_a1";0,00363636363636364;0;0,0236363636363636;0;0,0163636363636364;0,290909090909091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0490909090909091;0;0;0;0;0;0;0;0;0;0;0;0,0218181818181818;0,589090909090909;0;0;0;0;0;0;0;0;0,00181818181818182;0;0;0,00181818181818182;0,00181818181818182;0;0;0;0;0;0;0;0;0;0
"Antipina_Galimov_a2";0,00378071833648393;0;0,0132325141776938;0;0,0056710775047259;0,175803402646503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00189035916824197;0;0;0,0434782608695652;0;0;0;0;0;0;0;0;0;0;0;0,0264650283553875;0,725897920604915;0;0;0;0;0;0;0;0;0,00378071833648393;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Antipina_a1";0,00249376558603491;0;0;0;0;0,112219451371571;0;0;0;0;0;0;0;0;0,00498753117206983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,154613466334165;0,718204488778055;0;0;0,00249376558603491;0;0;0;0;0;0,00249376558603491;0;0;0;0;0;0;0;0;0;0;0;0,00249376558603491;0;0
"Antipina_a2";0,00961538461538462;0;0,00384615384615385;0;0,0115384615384615;0,351923076923077;0;0;0;0;0;0;0;0;0,00192307692307692;0;0;0;0;0;0,00384615384615385;0;0;0,00961538461538462;0;0,00961538461538462;0;0;0;0;0;0;0;0;0,00192307692307692;0,136538461538462;0,457692307692308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00192307692307692;0;0;0;0;0;0;0;0
"Antipina_a3";0,00194931773879142;0;0;0;0,00194931773879142;0,304093567251462;0;0;0;0;0;0;0;0;0,00194931773879142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0292397660818713;0,654970760233918;0,00194931773879142;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00389863547758285;0;0;0;0;0;0;0;0
"Antipina_a4";0,0114942528735632;0;0,0160919540229885;0;0,00919540229885057;0,51264367816092;0;0;0;0;0;0;0;0;0,00459770114942529;0;0;0;0;0;0,0252873563218391;0;0;0,0298850574712644;0;0;0;0;0;0;0;0;0;0;0;0,0666666666666667;0,303448275862069;0;0;0;0;0;0;0;0;0;0;0;0,0114942528735632;0;0;0,00919540229885057;0;0;0;0;0;0;0;0
"Antipina_a5";0,0170777988614801;0;0,0113851992409867;0;0,00759013282732448;0,472485768500949;0;0;0;0;0;0;0;0;0,00379506641366224;0;0;0;0;0;0,0208728652751423;0;0;0,0094876660341556;0;0,00189753320683112;0;0;0;0;0;0;0;0;0;0,0891840607210626;0,364326375711575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00189753320683112;0;0;0;0;0;0;0;0
"Antipina_a6";0,00410677618069815;0;0,0246406570841889;0;0,026694045174538;0,420944558521561;0;0;0;0;0;0;0;0;0,00410677618069815;0;0;0;0;0;0,00410677618069815;0;0;0,0369609856262834;0;0,00410677618069815;0;0;0,00205338809034908;0;0;0;0;0;0;0,0328542094455852;0,437371663244353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00205338809034908;0;0;0;0;0;0;0;0
"Antipina_a7";0;0;0;0;0;0,0248756218905473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00497512437810945;0;0;0;0;0;0;0;0;0;0;0;0,134328358208955;0,835820895522388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Antipina_a8";0,00185185185185185;0;0,00555555555555556;0;0,0185185185185185;0,177777777777778;0;0;0;0;0;0;0;0;0,0037037037037037;0;0;0;0;0;0,00740740740740741;0;0;0,012962962962963;0;0;0;0;0,0037037037037037;0;0;0;0;0;0;0,0592592592592593;0,709259259259259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Antipina_a9";0,00745156482861401;0;0,0029806259314456;0;0,00447093889716841;0,226527570789866;0;0;0;0;0;0;0;0;0,00447093889716841;0;0;0;0;0;0,208643815201192;0;0;0;0;0,00596125186289121;0;0;0,0208643815201192;0;0;0;0;0;0;0,0536512667660209;0,454545454545455;0,0014903129657228;0;0,0029806259314456;0;0;0;0;0;0,00447093889716841;0;0;0,0014903129657228;0;0;0;0;0;0;0;0;0;0;0
"Antipina_a10";0,00604229607250755;0;0,0151057401812689;0;0,0211480362537764;0,389728096676737;0;0;0;0;0;0;0;0;0,00604229607250755;0;0;0;0;0,00302114803625378;0;0;0;0,00302114803625378;0;0;0;0;0,0302114803625378;0;0;0;0;0;0;0,0362537764350453;0,447129909365559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0120845921450151;0,0302114803625378;0;0;0;0;0;0;0
"Antipina_a11";0;0;0,00558659217877095;0;0,0130353817504655;0,223463687150838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0111731843575419;0;0;0,031657355679702;0;0;0;0;0,0111731843575419;0;0;0;0;0;0;0,0335195530726257;0,666666666666667;0,00186219739292365;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00186219739292365;0;0;0;0;0;0;0;0
"Antipina_a12";0,00317460317460317;0;0,00317460317460317;0;0;0,323809523809524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0380952380952381;0;0,00317460317460317;0;0;0,00317460317460317;0;0;0;0;0;0;0,0349206349206349;0,587301587301587;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00317460317460317;0;0;0;0;0;0;0;0;0
"Antipina_a13";0,0338345864661654;0;0,0075187969924812;0;0,0150375939849624;0,390977443609023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0075187969924812;0;0;0,018796992481203;0;0,0037593984962406;0;0;0;0;0;0;0;0;0;0,0639097744360902;0,447368421052632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0075187969924812;0;0;0,0037593984962406;0;0;0;0;0
"Antipina_a14";0,00127388535031847;0;0,00382165605095541;0;0,0305732484076433;0,521019108280255;0;0;0;0;0;0;0;0;0,00254777070063694;0;0;0;0;0;0,00254777070063694;0;0;0,0140127388535032;0;0;0;0;0,0101910828025478;0;0;0;0;0;0;0,0331210191082803;0,356687898089172;0;0;0,00509554140127389;0;0;0;0;0;0;0;0;0,0114649681528662;0;0,00254777070063694;0,00127388535031847;0;0;0;0;0,00382165605095541;0;0;0
"Atanassova_a1";0,00545596258768511;0,000779423226812159;0;0;0,0101325019485581;0,0756040530007794;0;0;0;0;0,00701480904130943;0;0;0;0,0381917381137958;0;0,00545596258768511;0,0233826968043648;0;0,00701480904130943;0,00701480904130943;0;0;0;0,190958690568979;0;0,000779423226812159;0;0,184723304754482;0;0;0;0;0;0;0,019485580670304;0,385814497272019;0;0;0;0;0;0;0;0;0;0,00311769290724864;0;0;0,0218238503507405;0,0109119251753702;0;0;0;0;0;0;0;0,00233826968043648;0
"Atanassova_a2";0;0;0;0;0,00857843137254902;0,0318627450980392;0;0;0;0;0,0416666666666667;0;0;0;0,0428921568627451;0;0;0,0723039215686275;0;0;0;0;0;0;0,202205882352941;0;0;0;0,191176470588235;0;0;0;0;0;0;0,0294117647058824;0,339460784313726;0;0,00612745098039216;0,00122549019607843;0;0;0;0;0;0,00367647058823529;0;0;0;0,00980392156862745;0,0196078431372549;0;0;0;0;0;0;0;0;0
"Atanassova_a3";0;0;0,0207729468599034;0;0,0429951690821256;0,0198067632850242;0;0;0;0;0,0618357487922705;0;0;0;0,0468599033816425;0;0;0,0536231884057971;0;0;0;0;0;0;0,277777777777778;0;0;0;0,0101449275362319;0;0;0;0;0,00483091787439614;0;0,253623188405797;0,205797101449275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00193236714975845;0;0
"Atanassova_a4";0;0;0;0;0,0102459016393443;0,0614754098360656;0;0;0;0;0,0563524590163934;0;0;0;0,0420081967213115;0;0;0,0358606557377049;0;0;0;0;0;0;0,117827868852459;0;0;0;0,0204918032786885;0;0;0;0;0;0;0,0040983606557377;0,604508196721312;0;0;0;0;0;0;0;0;0;0;0;0;0,00102459016393443;0;0;0;0;0;0;0;0,0420081967213115;0,0040983606557377;0
"Atanassova_a5";0;0,00104493207941484;0,0762800417972832;0;0,026123301985371;0,0491118077324974;0;0;0;0;0,102403343782654;0;0;0;0,0397074190177638;0;0,0491118077324974;0,126436781609195;0;0;0;0;0;0;0,0303030303030303;0;0;0;0,0397074190177638;0;0;0;0;0;0;0;0,375130616509927;0;0,0104493207941484;0;0;0;0;0;0;0;0;0;0;0;0,0292580982236155;0;0;0;0;0;0;0,0334378265412748;0,0114942528735632;0
"Atanassova_b1";0,00281293952180028;0;0,00281293952180028;0;0,0140646976090014;0,0717299578059072;0;0;0;0;0,0506329113924051;0;0;0;0,029535864978903;0;0,0379746835443038;0,00843881856540084;0;0;0;0;0;0;0,108298171589311;0;0;0;0,209563994374121;0;0;0;0;0;0;0,00421940928270042;0,40084388185654;0;0;0;0;0;0;0;0;0;0,00421940928270042;0;0;0;0,0464135021097046;0,00140646976090014;0;0,00140646976090014;0;0;0;0,00562587904360056;0;0
