"","Longitude","Latitude","SampleName"
"841",23.61,41.51,"Barboni_a732"
"842",-3.8,40.98,"Barboni_a733"
"843",-3.8,40.98,"Barboni_a734"
"844",-3.8,40.98,"Barboni_a735"
"845",-3.83,40.98,"Barboni_a736"
"846",-3.81,41.1,"Barboni_a737"
"847",27.11,44.08,"Barboni_a738"
"848",-3.8,41.11,"Barboni_a739"
"849",23.61,41.51,"Barboni_a740"
"850",23.1,41.35,"Barboni_a741"
"851",23.11,41.35,"Barboni_a742"
"852",23.1,41.33,"Barboni_a743"
"853",-6.85625,37.155,"Barboni_a744"
"854",15.62,40.32,"Barboni_a745"
"855",29.597222,37.125,"Barboni_a746"
"856",-6.830556,42.877778,"Barboni_a747"
"857",-6.830556,42.877778,"Barboni_a748"
"858",-7,42.7,"Barboni_a749"
"859",8.8,52.1,"Barboni_a750"
"860",5.4,49.9,"Barboni_a751"
"861",5.4,49.9,"Barboni_a752"
"862",5.4,49.9,"Barboni_a753"
"863",5.4,49.9,"Barboni_a754"
"864",5.9,50.3,"Barboni_a755"
"865",15.63,40.32,"Barboni_a756"
"866",5.9,50.3,"Barboni_a757"
"867",5.9,50.4,"Barboni_a758"
"868",13.8,55.4,"Barboni_a759"
"869",14.5,56.1,"Barboni_a760"
"870",15,58.8,"Barboni_a761"
"871",14.2,57.5,"Barboni_a762"
"872",17.7,60.3,"Barboni_a763"
"873",19.2,68.3,"Barboni_a764"
"874",19.2,68.3,"Barboni_a765"
"875",20.8,69,"Barboni_a766"
"876",15.63,40.32,"Barboni_a767"
"877",20.8,69,"Barboni_a768"
"878",21.8,68,"Barboni_a769"
"879",22.3,68.5,"Barboni_a770"
"880",22.2,68.5,"Barboni_a771"
"881",-6.5,37.11666667,"Barboni_a772"
"882",3,47,"Barboni_a773"
"883",33.81666667,37.5,"Barboni_a774"
"884",-4.016667,43.117886,"Barboni_a775"
"885",0.55,40.76,"Barboni_a776"
"886",-6.233333,41.966667,"Barboni_a777"
"887",15.63,40.32,"Barboni_a778"
"888",27.831944,43.187222,"Barboni_a779"
"889",29.95,36.58333333,"Barboni_a780"
"890",-4.868889,36.967222,"Barboni_a781"
"891",-5.067222,36.818889,"Barboni_a782"
"892",-5.35,36.517222,"Barboni_a783"
"893",-5.368889,36.467222,"Barboni_a784"
"894",-5.417222,36.318889,"Barboni_a785"
"895",-3.617222,37.018889,"Barboni_a786"
"896",-3.517222,36.917222,"Barboni_a787"
"897",-3.35,36.95,"Barboni_a788"
"898",15.63,40.32,"Barboni_a789"
"899",-3.35,36.918889,"Barboni_a790"
"900",-3.268889,36.95,"Barboni_a791"
"901",-3.218889,36.95,"Barboni_a792"
"902",-3.017222,37.018889,"Barboni_a793"
"903",-3.017222,37.1,"Barboni_a794"
"904",-3.018889,37.117222,"Barboni_a795"
"905",-3.05,37.15,"Barboni_a796"
"906",-2.917222,37.167222,"Barboni_a797"
"907",-3.117222,37.168889,"Barboni_a798"
"908",-6.15,37.618889,"Barboni_a799"
"909",27.11,44.08,"Barboni_a800"
"910",15.65,40.32,"Barboni_a801"
"911",-6.368889,37.767222,"Barboni_a802"
"912",-6.618889,37.917222,"Barboni_a803"
"913",-6.718889,38.018889,"Barboni_a804"
"914",-3.317222,42.368889,"Barboni_a805"
"915",-3.867222,42.618889,"Barboni_a806"
"916",-4.818889,43.317222,"Barboni_a807"
"917",-4.917222,43.318889,"Barboni_a808"
"918",-5.017222,43.35,"Barboni_a809"
"919",-4.968889,43.267222,"Barboni_a810"
"920",-5.05,43.3,"Barboni_a811"
"921",15.65,40.32,"Barboni_a812"
"922",-5.05,43.3,"Barboni_a813"
"923",-4.918889,43.418889,"Barboni_a814"
"924",-4.968889,43.417222,"Barboni_a815"
"925",-5,43.4,"Barboni_a816"
"926",-5.018889,43.368889,"Barboni_a817"
"927",-3.65,39.1,"Barboni_a818"
"928",-4.8,43.15,"Barboni_a819"
"929",-4.817222,43.15,"Barboni_a820"
"930",-4.817222,43.118889,"Barboni_a821"
"931",-4.767222,43.117222,"Barboni_a822"
"932",15.65,40.32,"Barboni_a823"
"933",-4.718889,43.118889,"Barboni_a824"
"934",-4.668889,43.167222,"Barboni_a825"
"935",-4.767222,43.067222,"Barboni_a826"
"936",-4.75,43.068889,"Barboni_a827"
"937",-4.85,43.068889,"Barboni_a828"
"938",-4.867222,43.117222,"Barboni_a829"
"939",-4.7,43.1,"Barboni_a830"
"940",-4.668889,43.1,"Barboni_a831"
"941",-4.618889,43.117222,"Barboni_a832"
"942",-4.568889,43.218889,"Barboni_a833"
"943",15.65,40.32,"Barboni_a834"
"944",-5.85,39.168889,"Barboni_a835"
"945",-5.368889,39.367222,"Barboni_a836"
"946",-5.318889,39.368889,"Barboni_a837"
"947",-5.318889,39.468889,"Barboni_a838"
"948",-5.318889,39.468889,"Barboni_a839"
"949",-5.35,39.517222,"Barboni_a840"
"950",-5.367222,39.518889,"Barboni_a841"
"951",-5.417222,39.6,"Barboni_a842"
"952",-6.468889,40.567222,"Barboni_a843"
"953",-6.418889,40.55,"Barboni_a844"
"954",15.7,40.28,"Barboni_a845"
"955",-6.318889,40.517222,"Barboni_a846"
"956",-6.2,40.517222,"Barboni_a847"
"957",-6.167222,40.517222,"Barboni_a848"
"958",-6.118889,40.517222,"Barboni_a849"
"959",-6.117222,40.467222,"Barboni_a850"
"960",-6.118889,40.5,"Barboni_a851"
"961",-6.15,40.418889,"Barboni_a852"
"962",-6.018888889,40.45,"Barboni_a853"
"963",-6.367222,40.1,"Barboni_a854"
"964",-6.4,40.118889,"Barboni_a855"
"965",15.7,40.28,"Barboni_a856"
"966",-6.5,40.118889,"Barboni_a857"
"967",-6.5,40.268889,"Barboni_a858"
"968",-6.45,40.318889,"Barboni_a859"
"969",-6.45,40.35,"Barboni_a860"
"970",-6.467222,40.367222,"Barboni_a861"
"971",-6.45,40.368889,"Barboni_a862"
"972",-6.468889,40.467222,"Barboni_a863"
"973",-6.5,40.5,"Barboni_a864"
"974",-6.2,40.368889,"Barboni_a865"
"975",-6.5,40.4,"Barboni_a866"
"976",15.7,40.28,"Barboni_a867"
"977",-6.7,40.367222,"Barboni_a868"
"978",-7,40.367222,"Barboni_a869"
"979",-7.2,40.318889,"Barboni_a870"
"980",-7,40.3,"Barboni_a871"
"981",-6.8,40.3,"Barboni_a872"
"982",-7.7,40.25,"Barboni_a873"
"983",-7.8,40.2,"Barboni_a874"
"984",-7.2,40.05,"Barboni_a875"
"985",-2.768889,41.7,"Barboni_a876"
"986",-2.668889,41.717222,"Barboni_a877"
"987",15.7,40.28,"Barboni_a878"
"988",-2.067222,41.818889,"Barboni_a879"
"989",-2.117222,41.8,"Barboni_a880"
"990",-1.968889,41.85,"Barboni_a881"
"991",-1.85,41.818889,"Barboni_a882"
"992",-1.818889,41.817222,"Barboni_a883"
"993",-1.817222,41.8,"Barboni_a884"
"994",-1.817222,41.768889,"Barboni_a885"
"995",-1.818889,41.8,"Barboni_a886"
"996",-1.817222,41.817222,"Barboni_a887"
"997",-1.8,41.817222,"Barboni_a888"
"998",15.67,40.25,"Barboni_a889"
"999",-1.768889,41.85,"Barboni_a890"
"1000",-1.767222,41.867222,"Barboni_a891"
"1001",-4.318889,38.65,"Barboni_a892"
"1002",-4.367222,38.568889,"Barboni_a893"
"1003",-4.368889,38.518889,"Barboni_a894"
"1004",-4.368889,38.517222,"Barboni_a895"
"1005",-4.367222,38.468889,"Barboni_a896"
"1006",-4.317222,38.368889,"Barboni_a897"
"1007",-5.518889,42.968889,"Barboni_a898"
"1008",-6.75,42.75,"Barboni_a899"
"1009",15.67,40.25,"Barboni_a900"
"1010",-6.9,42.85,"Barboni_a901"
"1011",-3.317222,37.05,"Barboni_a902"
"1012",-3.317222,37.067222,"Barboni_a903"
"1013",-3.317222,37.067222,"Barboni_a904"
"1014",-3.317222,37.067222,"Barboni_a905"
"1015",-3.367222,37.068889,"Barboni_a906"
"1016",-3.4,37.1,"Barboni_a907"
"1017",-3.318889,37.118889,"Barboni_a908"
"1018",-3.318889,37.117222,"Barboni_a909"
"1019",-3.35,37.118889,"Barboni_a910"
"1020",27.11,44.08,"Barboni_a911"
"1021",15.67,40.25,"Barboni_a912"
"1022",-3.35,37.118889,"Barboni_a913"
"1023",-3.367222,37.118889,"Barboni_a914"
"1024",-5.367222,36.768889,"Barboni_a915"
"1025",-5.318889,36.75,"Barboni_a916"
"1026",-5.267222,36.768889,"Barboni_a917"
"1027",-5.25,36.768889,"Barboni_a918"
"1028",-5.168889,36.817222,"Barboni_a919"
"1029",-4.967222,36.7,"Barboni_a920"
"1030",-4.968889,36.668889,"Barboni_a921"
"1031",-5.068889,36.667222,"Barboni_a922"
"1032",15.65,40.25,"Barboni_a923"
"1033",-3.968889,43.418889,"Barboni_a924"
"1034",-3.95,43.418889,"Barboni_a925"
"1035",-3.617222,43.4,"Barboni_a926"
"1036",22.709722,40.515278,"Barboni_a927"
"1037",22.709167,40.516944,"Barboni_a928"
"1038",22.708333,40.519167,"Barboni_a929"
"1039",22.710556,40.519167,"Barboni_a930"
"1040",22.710278,40.535833,"Barboni_a931"
"1041",22.708889,40.556667,"Barboni_a932"
"1042",22.710278,40.591667,"Barboni_a933"
"1043",15.6,40.32,"Barboni_a934"
"1044",22.644444,40.731667,"Barboni_a935"
"1045",22.537222,40.735833,"Barboni_a936"
"1046",22.469167,40.753333,"Barboni_a937"
"1047",22.398611,40.751667,"Barboni_a938"
"1048",22.308889,40.673056,"Barboni_a939"
"1049",22.625833,40.883056,"Barboni_a940"
"1050",22.628611,40.878611,"Barboni_a941"
"1051",22.632778,40.876111,"Barboni_a942"
"1052",22.634444,40.870833,"Barboni_a943"
"1053",22.1,40.626944,"Barboni_a944"
"1054",15.6,40.32,"Barboni_a945"
"1055",22.070556,40.611944,"Barboni_a946"
"1056",22.069444,40.598333,"Barboni_a947"
"1057",22.065278,40.59,"Barboni_a948"
"1058",22.056667,40.576667,"Barboni_a949"
"1059",22.050278,40.566667,"Barboni_a950"
"1060",22.048056,40.546389,"Barboni_a951"
"1061",22.040556,40.521944,"Barboni_a952"
"1062",22.033889,40.512778,"Barboni_a953"
"1063",22.145,40.546111,"Barboni_a954"
"1064",22.125,40.546389,"Barboni_a955"
"1065",15.6,40.32,"Barboni_a956"
"1066",22.158611,40.545,"Barboni_a957"
"1067",22.185,40.536667,"Barboni_a958"
"1068",22.285833,40.398611,"Barboni_a959"
"1069",22.266667,40.415833,"Barboni_a960"
"1070",22.2475,40.421667,"Barboni_a961"
"1071",22.245833,40.4425,"Barboni_a962"
"1072",22.255556,40.464167,"Barboni_a963"
"1073",21.727222,40.79,"Barboni_a964"
"1074",21.777222,40.8125,"Barboni_a965"
"1075",21.894722,40.78,"Barboni_a966"
"1076",15.55,40.32,"Barboni_a967"
"1077",21.927222,40.786667,"Barboni_a968"
"1078",21.986944,40.811944,"Barboni_a969"
"1079",22.1475,40.618611,"Barboni_a970"
"1080",22.199167,40.623611,"Barboni_a971"
"1081",22.241389,40.657222,"Barboni_a972"
"1082",22.176389,40.481389,"Barboni_a973"
"1083",22.1525,40.440278,"Barboni_a974"
"1084",22.131667,40.408889,"Barboni_a975"
"1085",22.093889,40.399444,"Barboni_a976"
"1086",22.063333,40.377222,"Barboni_a977"
"1087",15.55,40.32,"Barboni_a978"
"1088",22.113611,40.39,"Barboni_a979"
"1089",21.9675,40.375278,"Barboni_a980"
"1090",21.864722,40.370556,"Barboni_a981"
"1091",21.61,40.245556,"Barboni_a982"
"1092",21.485278,40.284167,"Barboni_a983"
"1093",21.464722,40.36,"Barboni_a984"
"1094",21.544722,40.661389,"Barboni_a985"
"1095",21.492222,40.598889,"Barboni_a986"
"1096",21.493889,40.570833,"Barboni_a987"
"1097",21.489167,40.532222,"Barboni_a988"
"1098",7.68,44.15,"Barboni_a989"
"1099",21.408333,40.529722,"Barboni_a990"
"1100",21.385278,40.508889,"Barboni_a991"
"1101",21.353333,40.5,"Barboni_a992"
"1102",21.329167,40.547222,"Barboni_a993"
"1103",21.2825,40.763056,"Barboni_a994"
"1104",21.275,40.776944,"Barboni_a995"
"1105",21.238333,40.788056,"Barboni_a996"
"1106",21.217222,40.774722,"Barboni_a997"
"1107",21.208889,40.759444,"Barboni_a998"
"1108",21.188611,40.708889,"Barboni_a999"
"1109",7.6,44.14,"Barboni_a1000"
"1110",21.180278,40.653056,"Barboni_a1001"
"1111",21.1775,40.645278,"Barboni_a1002"
"1112",21.192222,40.591667,"Barboni_a1003"
"1113",21.444722,40.26,"Barboni_a1004"
"1114",21.446111,40.131389,"Barboni_a1005"
"1115",21.493333,40.018333,"Barboni_a1006"
"1116",21.501944,39.955,"Barboni_a1007"
"1117",21.516667,39.898333,"Barboni_a1008"
"1118",21.5425,39.8475,"Barboni_a1009"
"1119",21.215556,39.726667,"Barboni_a1010"
"1120",4.3,45,"Barboni_a1011"
"1121",21.291944,39.684167,"Barboni_a1012"
"1122",21.266944,39.721667,"Barboni_a1013"
"1123",21.188889,39.725,"Barboni_a1014"
"1124",21.185278,39.754444,"Barboni_a1015"
"1125",21.038056,39.735833,"Barboni_a1016"
"1126",21.118056,39.751944,"Barboni_a1017"
"1127",21.1575,39.763333,"Barboni_a1018"
"1128",21.165,39.7925,"Barboni_a1019"
"1129",21.228889,39.8,"Barboni_a1020"
"1130",21.3,39.804167,"Barboni_a1021"
"1131",27.11,44.08,"Barboni_a1022"
"1132",5.3,44.87,"Barboni_a1023"
"1133",21.328056,39.806667,"Barboni_a1024"
"1134",21.450833,39.783889,"Barboni_a1025"
"1135",21.475,39.767222,"Barboni_a1026"
"1136",21.555833,39.74,"Barboni_a1027"
"1137",20.852778,39.504444,"Barboni_a1028"
"1138",20.861944,39.492778,"Barboni_a1029"
"1139",20.763056,39.706667,"Barboni_a1030"
"1140",20.665556,39.745278,"Barboni_a1031"
"1141",20.621944,39.751389,"Barboni_a1032"
"1142",20.606111,39.682778,"Barboni_a1033"
"1143",4.3,45.05,"Barboni_a1034"
"1144",20.554722,39.611944,"Barboni_a1035"
"1145",20.536389,39.591944,"Barboni_a1036"
"1146",20.536111,39.5725,"Barboni_a1037"
"1147",20.473611,39.535278,"Barboni_a1038"
"1148",20.328056,39.535556,"Barboni_a1039"
"1149",20.389722,39.496111,"Barboni_a1040"
"1150",20.453056,39.52,"Barboni_a1041"
"1151",21.005833,39.722778,"Barboni_a1042"
"1152",20.973611,39.701667,"Barboni_a1043"
"1153",20.937222,39.678056,"Barboni_a1044"
"1154",5.25,44.87,"Barboni_a1045"
"1155",20.776111,39.757778,"Barboni_a1046"
"1156",40.26,34.72,"Barboni_a1047"
"1157",40.38,34.89,"Barboni_a1048"
"1158",40.39,35.07,"Barboni_a1049"
"1159",40.595833,35.493056,"Barboni_a1050"
"1160",40.57,35.49,"Barboni_a1051"
"1161",40.298056,35.416111,"Barboni_a1052"
"1162",38.54,34.91,"Barboni_a1053"
"1163",38.23,34.47,"Barboni_a1054"
"1164",37.97,34.5,"Barboni_a1055"
"1165",9.07,41.57,"Barboni_a1056"
"1166",37.306111,34.580556,"Barboni_a1057"
"1167",36.886944,34.646111,"Barboni_a1058"
"1168",37.71,34.42,"Barboni_a1059"
"1169",37.42,34.32,"Barboni_a1060"
"1170",37.198333,34.187778,"Barboni_a1061"
"1171",36.96,34,"Barboni_a1062"
"1172",36.850278,33.904444,"Barboni_a1063"
"1173",36.755,33.829444,"Barboni_a1064"
"1174",36.6775,33.74,"Barboni_a1065"
"1175",36.594722,33.803056,"Barboni_a1066"
"1176",9.66,42.5,"Barboni_a1067"
"1177",36.710278,33.997222,"Barboni_a1068"
"1178",36.59,33.95,"Barboni_a1069"
"1179",36.486944,33.915278,"Barboni_a1070"
"1180",36.336111,33.896111,"Barboni_a1071"
"1181",36.345556,33.893056,"Barboni_a1072"
"1182",36.363889,33.891944,"Barboni_a1073"
"1183",36.402778,33.852778,"Barboni_a1074"
"1184",36.4,33.8,"Barboni_a1075"
"1185",36.389722,33.765556,"Barboni_a1076"
"1186",36.371944,33.707222,"Barboni_a1077"
"1187",8.97,42.23,"Barboni_a1078"
"1188",35.88,33.37,"Barboni_a1079"
"1189",36.023889,33.613611,"Barboni_a1080"
"1190",35.979444,33.6525,"Barboni_a1081"
"1191",35.963333,33.678889,"Barboni_a1082"
"1192",36.218889,33.900833,"Barboni_a1083"
"1193",36.230833,33.928333,"Barboni_a1084"
"1194",36.209722,33.941389,"Barboni_a1085"
"1195",36.199167,33.983889,"Barboni_a1086"
"1196",36.157778,34.057778,"Barboni_a1087"
"1197",36.126389,34.083333,"Barboni_a1088"
"1198",9.13,42.05,"Barboni_a1089"
"1199",36.12,34.13,"Barboni_a1090"
"1200",36.035556,34.114722,"Barboni_a1091"
"1201",36.035556,34.114722,"Barboni_a1092"
"1202",36.076667,34.156111,"Barboni_a1093"
"1203",36.049167,34.243333,"Barboni_a1094"
"1204",35.979167,34.290556,"Barboni_a1095"
"1205",35.954444,34.308889,"Barboni_a1096"
"1206",35.932778,34.320833,"Barboni_a1097"
"1207",35.904167,34.309444,"Barboni_a1098"
"1208",35.888611,34.312778,"Barboni_a1099"
"1209",4.85,43.52,"Barboni_a1100"
"1210",35.864444,34.329444,"Barboni_a1101"
"1211",35.807222,34.338333,"Barboni_a1102"
"1212",35.759167,34.323056,"Barboni_a1103"
"1213",35.697778,34.308056,"Barboni_a1104"
"1214",35.831389,34.096389,"Barboni_a1105"
"1215",35.810833,34.098611,"Barboni_a1106"
"1216",35.784167,34.091944,"Barboni_a1107"
"1217",35.776111,34.111111,"Barboni_a1108"
"1218",35.748333,34.102778,"Barboni_a1109"
"1219",35.705,34.106111,"Barboni_a1110"
"1220",6.43,44.17,"Barboni_a1111"
"1221",35.683889,34.108056,"Barboni_a1112"
"1222",35.669167,34.109167,"Barboni_a1113"
"1223",36.2,35.51,"Barboni_a1114"
"1224",36.2,35.54,"Barboni_a1115"
"1225",36.19,35.55,"Barboni_a1116"
"1226",36.2,35.58,"Barboni_a1117"
"1227",36.140278,35.5975,"Barboni_a1118"
"1228",36.160556,35.594444,"Barboni_a1119"
"1229",36.166944,35.604722,"Barboni_a1120"
"1230",36.168889,35.59,"Barboni_a1121"
"1231",5.35,44.1,"Barboni_a1122"
"1232",36.178611,35.615,"Barboni_a1123"
"1233",36.179722,35.617222,"Barboni_a1124"
"1234",36.604167,35.7875,"Barboni_a1125"
"1235",36.518611,35.783056,"Barboni_a1126"
"1236",36.481111,35.797778,"Barboni_a1127"
"1237",35.855,35.728056,"Barboni_a1128"
"1238",35.855556,35.738889,"Barboni_a1129"
"1239",35.876389,35.753056,"Barboni_a1130"
"1240",35.849444,35.836667,"Barboni_a1131"
"1241",35.852778,35.835833,"Barboni_a1132"
"1242",27.11,44.08,"Barboni_a1133"
"1243",5.48,44.42,"Barboni_a1134"
"1244",35.854167,35.839167,"Barboni_a1135"
"1245",35.855556,35.837222,"Barboni_a1136"
"1246",36.896944,36.461944,"Barboni_a1137"
"1247",36.873333,36.443056,"Barboni_a1138"
"1248",36.843889,36.306111,"Barboni_a1139"
"1249",36.848611,36.301944,"Barboni_a1140"
"1250",-6.85,42.768056,"Barboni_a1141"
"1251",27.85833333,42.63833333,"Barboni_a1142"
"1252",28.485,42.1175,"Barboni_a1143"
"1253",28.55138889,42.78388889,"Barboni_a1144"
"1254",5.38,44.42,"Barboni_a1145"
"1255",28.48527778,42.20083333,"Barboni_a1146"
"1256",30.24972222,43.73916667,"Barboni_a1147"
"1257",31.1,43.31805556,"Barboni_a1148"
"1258",28.88888889,42.0675,"Barboni_a1149"
"1259",31.11888889,42.88555556,"Barboni_a1150"
"1260",28.61666667,43.6,"Barboni_a1151"
"1261",28.53333333,43.55,"Barboni_a1152"
"1262",27.93194444,42.65833333,"Barboni_a1153"
"1263",28.11666667,43.41666667,"Barboni_a1154"
"1264",27.63333333,43.25,"Barboni_a1155"
"1265",4.35,43.43,"Barboni_a1156"
"1266",27.96666667,43.25,"Barboni_a1157"
"1267",27.98333333,43.28333333,"Barboni_a1158"
"1268",27.83333333,42.91666667,"Barboni_a1159"
"1269",27.83333333,42.91666667,"Barboni_a1160"
"1270",27.63333333,42.96666667,"Barboni_a1161"
"1271",27.8,42.98333333,"Barboni_a1162"
"1272",27.88333333,43.03333333,"Barboni_a1163"
"1273",28.11666667,43.36666667,"Barboni_a1164"
"1274",27.87777778,42.65638889,"Barboni_a1165"
"1275",27.88333333,43.03333333,"Barboni_a1166"
"1276",5.32,44.1,"Barboni_a1167"
"1277",28.53333333,43.55,"Barboni_a1168"
"1278",28.63333333,43.58333333,"Barboni_a1169"
"1279",27.87777778,42.645,"Barboni_a1170"
"1280",27.89194444,42.65333333,"Barboni_a1171"
"1281",28.16888889,42.67555556,"Barboni_a1172"
"1282",27.96861111,42.20166667,"Barboni_a1173"
"1283",27.96861111,42.13444444,"Barboni_a1174"
"1284",28.41861111,42.20166667,"Barboni_a1175"
"1285",37.38333333,39.86666667,"Barboni_a1176"
"1286",-2.72,37.57,"Barboni_a1177"
"1287",7.43,44.1,"Barboni_a1178"
"1288",-2.7,37.62,"Barboni_a1179"
"1289",-2.67,37.67,"Barboni_a1180"
"1290",-2.67,37.67,"Barboni_a1181"
"1291",-2.62,37.73,"Barboni_a1182"
"1292",-2.58,37.72,"Barboni_a1183"
"1293",-2.55,37.92,"Barboni_a1184"
"1294",-2.58,37.87,"Barboni_a1185"
"1295",-2.57,37.82,"Barboni_a1186"
"1296",-2.48,37.52,"Barboni_a1187"
"1297",-2.45,37.5,"Barboni_a1188"
"1298",7.45,44.05,"Barboni_a1189"
"1299",-2.45,37.58,"Barboni_a1190"
"1300",-2.52,37.63,"Barboni_a1191"
"1301",6.556666667,45.33138889,"Barboni_a1192"
"1302",-8.2,41.6,"Barboni_a1193"
"1303",-7.537917,43.467778,"Barboni_a1194"
"1304",-7.533333,43.566667,"Barboni_a1195"
"1305",-1.05,43.034,"Barboni_a1196"
"1306",-1.05,43.034,"Barboni_a1197"
"1307",-1.05,43.034,"Barboni_a1198"
"1308",-5.283333333,40.21666667,"Barboni_a1199"
"1309",6.53,45.77,"Barboni_a1200"
"1310",-0.116806,41.39875,"Barboni_a1201"
"1311",-0.11375,41.394861,"Barboni_a1202"
"1312",12.875,43.02,"Barboni_a1203"
"1313",-4.364167,43.116667,"Barboni_a1204"
"1314",37.38333333,39.73333333,"Barboni_a1205"
"1315",-2.75,42.13,"Barboni_a1206"
"1316",-6.3,41.916667,"Barboni_a1207"
"1317",-6.3,41.916667,"Barboni_a1208"
"1318",-1.833333333,37.16666667,"Barboni_a1209"
"1319",29.89166667,36.67222222,"Barboni_a1210"
"1320",5.85,44.75,"Barboni_a1211"
"1321",-2.83,42,"Barboni_a1212"
"1322",-2.83,42.01,"Barboni_a1213"
"1323",-2.82,42.01,"Barboni_a1214"
"1324",-2.81,42.02,"Barboni_a1215"
"1325",-2.8,42.02,"Barboni_a1216"
"1326",-2.79,42.03,"Barboni_a1217"
"1327",-2.78,42.03,"Barboni_a1218"
"1328",-2.78,42.04,"Barboni_a1219"
"1329",-2.77,42.04,"Barboni_a1220"
"1330",-2.76,42.05,"Barboni_a1221"
"1331",6.72,44.55,"Barboni_a1222"
"1332",-2.76,42.06,"Barboni_a1223"
"1333",-2.75,42.07,"Barboni_a1224"
"1334",-2.75,42.08,"Barboni_a1225"
"1335",-2.72,42.08,"Barboni_a1226"
"1336",-2.7,42.09,"Barboni_a1227"
"1337",-2.67,42.1,"Barboni_a1228"
"1338",-2.65,42.17,"Barboni_a1229"
"1339",-2.62,42.25,"Barboni_a1230"
"1340",-0.379167,43.093333,"Barboni_a1231"
"1341",-2.22,37.21,"Barboni_a1232"
"1342",6.548676,44.778151,"Barboni_a1233"
"1343",-2.2,37.2,"Barboni_a1234"
"1344",-2.2,37.19,"Barboni_a1235"
"1345",-2.2,37.19,"Barboni_a1236"
"1346",-2.25,37.01,"Barboni_a1237"
"1347",-2.25,37.01,"Barboni_a1238"
"1348",-2.24,37.03,"Barboni_a1239"
"1349",21.3,40.53,"Barboni_a1240"
"1350",-5.266666667,40.21666667,"Barboni_a1241"
"1351",-1.167,43.034,"Barboni_a1242"
"1352",-1.167,43.034,"Barboni_a1243"
"1353",27.11,44.08,"Barboni_a1244"
"1354",3.62,44.47,"Barboni_a1245"
"1355",-1.167,43.034,"Barboni_a1246"
"1356",-1.167,43.034,"Barboni_a1247"
"1357",-1.167,43.034,"Barboni_a1248"
"1358",-1.167,43.034,"Barboni_a1249"
"1359",-1.167,43.034,"Barboni_a1250"
"1360",-1.167,43.017,"Barboni_a1251"
"1361",-1.167,43.017,"Barboni_a1252"
"1362",-1.167,43.017,"Barboni_a1253"
"1363",-1.167,43.017,"Barboni_a1254"
"1364",-1.167,43.017,"Barboni_a1255"
"1365",5.32,44.1,"Barboni_a1256"
"1366",-1.167,43.017,"Barboni_a1257"
"1367",-0.234722,41.368056,"Barboni_a1258"
"1368",-0.225972,41.413611,"Barboni_a1259"
"1369",-0.230139,41.374861,"Barboni_a1260"
"1370",-0.230278,41.389583,"Barboni_a1261"
"1371",-0.513888889,41.25972222,"Barboni_a1262"
"1372",-0.2225,41.393611,"Barboni_a1263"
"1373",-0.213889,41.394722,"Barboni_a1264"
"1374",-0.127361,41.458889,"Barboni_a1265"
"1375",46.33,35.53,"Barboni_a1266"
"1376",4.92,43.8,"Barboni_a1267"
"1377",46.41,35.52,"Barboni_a1268"
"1378",46.41,33.69,"Barboni_a1269"
"1379",46.41,33.69,"Barboni_a1270"
"1380",7.8,45.85,"Barboni_a1271"
"1381",7.767,45.883,"Barboni_a1272"
"1382",7.733,45.875,"Barboni_a1273"
"1383",7.683,45.683,"Barboni_a1274"
"1384",7.65,45.783,"Barboni_a1275"
"1385",7.65,45.783,"Barboni_a1276"
"1386",7.65,45.783,"Barboni_a1277"
"1387",41.2,35.18,"Barboni_a1278"
"1388",7.65,45.792,"Barboni_a1279"
"1389",7.65,45.783,"Barboni_a1280"
"1390",7.617,45.883,"Barboni_a1281"
"1391",7.617,45.85,"Barboni_a1282"
"1392",7.617,45.85,"Barboni_a1283"
"1393",7.617,45.85,"Barboni_a1284"
"1394",7.583,45.917,"Barboni_a1285"
"1395",11.541824,45.468498,"Barboni_a1286"
"1396",15.83638889,40.14333333,"Barboni_a1287"
"1397",10.1186,44.35,"Barboni_a1288"
"1398",41.19,35.17,"Barboni_a1289"
"1399",10.123194,44.359028,"Barboni_a1290"
"1400",10.048611,44.387361,"Barboni_a1291"
"1401",10.24125,44.304722,"Barboni_a1292"
"1402",10.2333,44.303,"Barboni_a1293"
"1403",10.58583333,44.13666667,"Barboni_a1294"
"1404",10.8,44.1555,"Barboni_a1295"
"1405",10.818025,44.171147,"Barboni_a1296"
"1406",11.96555556,43.05611111,"Barboni_a1297"
"1407",14.4166,41.4,"Barboni_a1298"
"1408",35.5833,31.75,"Barboni_a1299"
"1409",41.04,35.27,"Barboni_a1300"
"1410",35.5,29.5,"Barboni_a1301"
"1411",-3.292361,39.661806,"Barboni_a1302"
"1412",-2.876389,39.390972,"Barboni_a1303"
"1413",-5.816111,37.049861,"Barboni_a1304"
"1414",-4.165556,38.706389,"Barboni_a1305"
"1415",-3.301266,39.69233,"Barboni_a1306"
"1416",-4.615,37.313889,"Barboni_a1307"
"1417",-4.615,37.313889,"Barboni_a1308"
"1418",-4.615,37.313889,"Barboni_a1309"
"1419",-5.824722,37.036389,"Barboni_a1310"
"1420",41.02,36.17,"Barboni_a1311"
"1421",-5.563889,41.857083,"Barboni_a1312"
"1422",-3.255417,39.412639,"Barboni_a1313"
"1423",-6.139861,36.346528,"Barboni_a1314"
"1424",-4.068056,38.826944,"Barboni_a1315"
"1425",-3.945278,38.754722,"Barboni_a1316"
