depth	min	max	median	mean
2210	26140	27331	26773	26753
2211	26146	27343	26782	26763
2212	26152	27365	26792	26773
2213	26158	27379	26800	26783
2214	26165	27399	26811	26793
2215	26168	27418	26821	26802
2216	26171	27437	26829	26812
2217	26174	27461	26837	26822
2218	26176	27481	26845	26832
2219	26178	27502	26856	26842
2220	26183	27521	26865	26851
2221	26189	27528	26877	26861
2222	26193	27536	26888	26871
2223	26202	27549	26898	26881
2224	26209	27563	26908	26891
2225	26211	27570	26919	26901
2226	26217	27585	26929	26911
2227	26223	27598	26936	26921
2228	26230	27608	26944	26931
2229	26237	27619	26955	26940
2230	26245	27638	26965	26950
2231	26249	27646	26975	26960
2232	26256	27659	26985	26970
2233	26261	27674	26995	26980
2234	26265	27688	27006	26990
2235	26269	27702	27015	27000
2236	26270	27716	27024	27010
2237	26275	27729	27033	27020
2238	26280	27749	27042	27030
2239	26285	27771	27052	27039
2240	26289	27789	27062	27049
2241	26293	27798	27074	27059
2242	26301	27808	27085	27069
2243	26310	27817	27094	27079
2244	26316	27827	27104	27089
2245	26322	27835	27112	27099
2246	26328	27844	27122	27109
2247	26333	27850	27130	27119
2248	26338	27860	27140	27129
2249	26343	27876	27148	27139
2250	26349	27896	27158	27149
2251	26357	27906	27167	27159
2252	26363	27920	27177	27169
2253	26366	27927	27187	27179
2254	26372	27937	27197	27189
2255	26379	27951	27206	27199
2256	26385	27970	27218	27209
2257	26390	27985	27227	27219
2258	26396	28007	27236	27229
2259	26401	28026	27246	27239
2260	26406	28046	27256	27249
2261	26411	28054	27267	27259
2262	26418	28067	27278	27268
2263	26423	28080	27289	27278
2264	26430	28084	27297	27287
2265	26433	28092	27303	27297
2266	26440	28100	27312	27307
2267	26444	28113	27321	27316
2268	26446	28128	27330	27326
2269	26451	28146	27337	27336
2270	26456	28160	27344	27345
2271	26461	28166	27352	27355
2272	26469	28175	27361	27365
2273	26474	28190	27371	27374
2274	26481	28201	27380	27384
2275	26485	28214	27388	27394
2276	26489	28224	27396	27403
2277	26494	28238	27406	27413
2278	26498	28251	27415	27422
2279	26503	28271	27423	27432
2280	26507	28282	27433	27442
2281	26515	28286	27437	27449
2282	26524	28289	27442	27456
2283	26529	28301	27449	27463
2284	26533	28311	27454	27470
2285	26539	28317	27461	27477
2286	26546	28321	27468	27484
2287	26552	28332	27475	27491
2288	26559	28339	27481	27498
2289	26565	28343	27488	27505
2290	26571	28350	27496	27512
2291	26576	28359	27503	27519
2292	26582	28370	27508	27526
2293	26588	28384	27514	27533
2294	26596	28398	27521	27540
2295	26604	28410	27528	27547
2296	26611	28415	27535	27554
2297	26617	28419	27541	27561
2298	26623	28428	27549	27568
2299	26629	28434	27558	27575
2300	26635	28448	27566	27582
2301	26642	28458	27571	27589
2302	26646	28466	27575	27595
2303	26654	28470	27582	27602
2304	26660	28475	27588	27608
2305	26667	28481	27594	27615
2306	26673	28493	27600	27621
2307	26679	28509	27607	27628
2308	26685	28517	27614	27634
2309	26691	28523	27620	27640
2310	26697	28531	27625	27647
2311	26702	28536	27632	27653
2312	26706	28551	27637	27660
2313	26710	28559	27645	27666
2314	26716	28569	27651	27673
2315	26720	28577	27657	27679
2316	26724	28581	27663	27686
2317	26727	28591	27670	27692
2318	26732	28604	27675	27698
2319	26737	28622	27683	27705
2320	26741	28629	27690	27711
2321	26747	28632	27696	27718
2322	26755	28633	27701	27724
2323	26766	28650	27707	27730
2324	26773	28661	27711	27737
2325	26778	28670	27721	27743
2326	26784	28675	27726	27749
2327	26789	28681	27734	27756
2328	26795	28693	27740	27762
2329	26800	28701	27745	27768
2330	26803	28709	27753	27775
2331	26809	28722	27761	27781
2332	26813	28731	27768	27787
2333	26817	28737	27776	27794
2334	26822	28751	27784	27800
2335	26826	28755	27790	27806
2336	26833	28758	27796	27813
2337	26839	28763	27804	27819
2338	26844	28770	27809	27825
2339	26848	28779	27813	27832
2340	26852	28792	27819	27838
2341	26860	28797	27824	27844
2342	26870	28803	27832	27851
2343	26881	28813	27837	27857
2344	26892	28819	27844	27864
2345	26898	28826	27849	27870
2346	26909	28832	27855	27876
2347	26913	28840	27860	27883
2348	26919	28849	27867	27889
2349	26927	28854	27872	27895
2350	26932	28868	27878	27902
2351	26937	28874	27883	27908
2352	26944	28883	27891	27914
2353	26952	28889	27897	27921
2354	26959	28895	27903	27927
2355	26969	28900	27912	27934
2356	26975	28906	27918	27940
2357	26983	28912	27923	27946
2358	26989	28926	27929	27953
2359	26994	28933	27935	27959
2360	27001	28940	27940	27965
2361	27007	28945	27949	27972
2362	27013	28948	27953	27978
2363	27020	28956	27959	27984
2364	27028	28967	27965	27991
2365	27035	28971	27971	27997
2366	27039	28976	27975	28003
2367	27040	28994	27981	28009
2368	27043	28999	27986	28016
2369	27049	29010	27993	28022
2370	27055	29019	27999	28028
2371	27066	29022	28004	28035
2372	27070	29032	28009	28041
2373	27074	29042	28017	28047
2374	27076	29046	28024	28054
2375	27080	29056	28029	28060
2376	27085	29069	28034	28066
2377	27091	29080	28039	28072
2378	27096	29088	28045	28079
2379	27101	29097	28051	28085
2380	27103	29111	28059	28091
2381	27108	29118	28064	28097
2382	27113	29125	28069	28103
2383	27116	29128	28075	28109
2384	27125	29136	28079	28114
2385	27128	29140	28085	28120
2386	27130	29152	28091	28126
2387	27136	29159	28094	28132
2388	27141	29167	28100	28137
2389	27150	29174	28104	28143
2390	27154	29182	28110	28149
2391	27156	29191	28116	28155
2392	27162	29197	28122	28161
2393	27169	29204	28128	28166
2394	27174	29208	28134	28172
2395	27177	29212	28138	28178
2396	27180	29222	28144	28184
2397	27184	29234	28151	28189
2398	27189	29236	28156	28195
2399	27191	29241	28162	28201
2400	27193	29251	28169	28207
2401	27196	29261	28173	28212
2402	27200	29262	28177	28217
2403	27205	29263	28183	28222
2404	27209	29264	28189	28226
2405	27219	29269	28196	28231
2406	27221	29272	28201	28236
2407	27228	29276	28206	28241
2408	27238	29280	28211	28246
2409	27244	29291	28216	28251
2410	27246	29297	28222	28256
2411	27253	29298	28226	28261
2412	27259	29298	28231	28266
2413	27265	29307	28235	28271
