"";"X";"X2";"optima";"mean";"X0.5_inf";"X0.5_sup";"X0.95_inf";"X0.95_sup";"mean.1";"X0.5_inf.1";"X0.5_sup.1";"X0.95_inf.1";"X0.95_sup.1";"mean.2";"X0.5_inf.2";"X0.5_sup.2";"X0.95_inf.2";"X0.95_sup.2";"mean.3";"X0.5_inf.3";"X0.5_sup.3";"X0.95_inf.3";"X0.95_sup.3";"mean.4";"X0.5_inf.4";"X0.5_sup.4";"X0.95_inf.4";"X0.95_sup.4"
"1";1;1820,874769;7,627627628;7,599765941;4,624624625;10,48048048;-1,081081081;16,33633634;863,4437831;496,0960961;899,6996997;281,6816817;1601,801802;21,7422675;17,65765766;25,94594595;9,369369369;34,05405405;-3,792827114;-8,898898899;1,371371371;-19,16916917;11,45145145;9998,178573;5996,496496;13020,72072;165,0650651;18852,15215
"2";2;1926,580802;7,477477477;7,448104104;4,324324324;10,48048048;-1,681681682;16,63663664;863,0192538;491,8918919;899,6996997;277,4774775;1610,21021;21,64983291;17,2972973;25,94594595;8,828828829;34,59459459;-3,930252851;-9,279279279;1,561561562;-19,92992993;12,02202202;10228,1637;6062,762763;13285,78579;32,53253253;19316,01602
"3";3;2005,860327;7,477477477;7,477297075;4,324324324;10,48048048;-1,681681682;16,48648649;865,9686221;487,6876877;899,6996997;269,0690691;1622,822823;21,65923554;17,2972973;25,94594595;8,828828829;34,41441441;-3,872610729;-9,279279279;1,561561562;-19,92992993;12,21221221;10269,1959;5996,496496;13352,05205;-33,73373373;19382,28228
"4";4;2120,757228;7,477477477;7,474789124;4,324324324;10,48048048;-1,681681682;16,48648649;865,8269055;487,6876877;899,6996997;269,0690691;1622,822823;21,66029475;17,2972973;25,94594595;8,828828829;34,41441441;-3,878454296;-9,279279279;1,561561562;-19,92992993;12,21221221;10269,16092;5996,496496;13352,05205;-33,73373373;19382,28228
"5";5;2213,634909;7,477477477;7,484028072;4,474474474;10,48048048;-1,381381381;16,48648649;867,2403271;483,4834835;899,6996997;269,0690691;1627,027027;21,63862803;17,2972973;25,94594595;9,009009009;34,41441441;-3,837942341;-9,279279279;1,561561562;-19,73973974;12,02202202;10270,23749;6062,762763;13352,05205;-33,73373373;19382,28228
"6";6;2301,352719;7,627627628;7,696216699;4,624624625;10,63063063;-1,231231231;16,63663664;860,648123;483,4834835;895,4954955;269,0690691;1618,618619;21,75548757;17,47747748;26,12612613;8,828828829;34,59459459;-3,599088742;-9,089089089;1,751751752;-19,73973974;12,4024024;9953,226789;5863,963964;12954,45445;-33,73373373;18785,88589
"7";7;2393,355929;7,927927928;7,949647822;4,924924925;10,93093093;-1,081081081;16,93693694;844,123035;475,0750751;878,6786787;264,8648649;1580,780781;22,22812451;17,83783784;26,48648649;9,369369369;34,95495495;-3,266277511;-8,328328328;1,941941942;-18,40840841;11,83183183;9037,533028;5201,301301;11761,66166;-100;17129,22923
"8";8;2490,2067;7,627627628;7,565302767;4,474474474;10,63063063;-1,531531532;16,78678679;848,4973233;470,8708709;878,6786787;260,6606607;1606,006006;21,89993138;17,65765766;26,30630631;9,189189189;34,77477477;-3,864552834;-9,279279279;1,371371371;-19,73973974;12,02202202;9557,287866;5466,366366;12424,32432;-100;18189,48949
"9";9;2592,323454;7,777777778;7,760526792;4,774774775;10,78078078;-1,081081081;16,63663664;876,1446803;500,3003003;912,3123123;281,6816817;1622,822823;21,56323249;17,11711712;25,94594595;8,468468468;34,59459459;-3,343201366;-8,708708709;1,941941942;-19,16916917;12,4024024;9947,808424;5996,496496;12954,45445;165,0650651;18785,88589
"10";10;2685,08826;8,378378378;8,403042071;5,525525526;11,23123123;-0,03003003;16,93693694;863,2173219;500,3003003;903,9039039;285,8858859;1589,189189;22,26977308;18,01801802;26,48648649;9,72972973;34,95495495;-2,663677568;-7,567567568;2,322322322;-17,26726727;11,83183183;9218,209335;5532,632633;11960,46046;165,0650651;17394,29429
"11";11;2783,006666;7,927927928;7,951581507;5,075075075;10,78078078;-0,630630631;16,48648649;850,0511016;487,6876877;887,0870871;277,4774775;1572,372372;21,9333992;17,65765766;26,30630631;9,009009009;34,77477477;-3,220504164;-8,328328328;1,941941942;-18,5985986;12,02202202;9584,748329;5731,431431;12490,59059;98,7987988;18056,95696
"12";12;2865,33406;7,777777778;7,766861331;4,924924925;10,63063063;-0,780780781;16,33633634;872,0438068;496,0960961;908,1081081;281,6816817;1622,822823;21,52168333;17,11711712;25,94594595;8,288288288;34,59459459;-3,221906854;-8,328328328;1,941941942;-18,40840841;12,02202202;10076,83465;5996,496496;13086,98699;98,7987988;18984,68468
"13";13;2962,84013;7,777777778;7,829753366;4,924924925;10,78078078;-0,930930931;16,48648649;863,6766918;491,8918919;899,6996997;277,4774775;1601,801802;21,58412078;17,11711712;25,94594595;8,468468468;34,77477477;-3,257750303;-8,518518519;2,132132132;-18,97897898;12,4024024;9761,86302;5797,697698;12689,38939;98,7987988;18454,55455
"14";14;3055,214302;7,627627628;7,693944838;4,774774775;10,63063063;-1,081081081;16,33633634;863,0999588;491,8918919;899,6996997;273,2732733;1610,21021;21,68640695;17,2972973;26,12612613;8,648648649;34,77477477;-3,498378625;-8,898898899;1,751751752;-19,16916917;12,02202202;9981,485668;5930,23023;12954,45445;98,7987988;18785,88589
"15";15;3159,69069;7,627627628;7,55462173;4,624624625;10,48048048;-1,231231231;16,33633634;863,6634755;487,6876877;899,6996997;273,2732733;1614,414414;21,44148838;17,11711712;25,94594595;8,288288288;34,59459459;-3,608900352;-9,089089089;1,751751752;-19,54954955;12,21221221;9999,71751;6062,762763;13020,72072;231,3313313;18852,15215
"16";16;3259,883682;7,477477477;7,447269045;4,624624625;10,33033033;-1,081081081;15,88588589;873,8154079;496,0960961;908,1081081;281,6816817;1627,027027;21,21160806;16,75675676;25,58558559;8,108108108;34,23423423;-3,553511982;-8,898898899;1,751751752;-19,35935936;12,21221221;10046,68313;6195,295295;13086,98699;363,8638639;18918,41842
"17";17;3344,256728;7,327327327;7,314283167;4,474474474;10,18018018;-1,231231231;15,88588589;874,1329236;496,0960961;912,3123123;277,4774775;1627,027027;21,11492027;16,75675676;25,58558559;8,108108108;34,05405405;-3,749303325;-9,089089089;1,751751752;-19,73973974;12,21221221;10087,85081;6195,295295;13086,98699;363,8638639;18918,41842
"18";18;3449,131951;7,327327327;7,312887294;4,474474474;10,03003003;-1,081081081;15,73573574;877,6257063;500,3003003;916,5165165;281,6816817;1631,231231;21,05742971;16,75675676;25,40540541;8,108108108;34,05405405;-3,701654254;-9,089089089;1,561561562;-19,54954955;12,02202202;10137,18586;6327,827828;13153,25325;430,1301301;18984,68468
"19";19;3549,009284;7,777777778;7,824134483;5,075075075;10,48048048;-0,18018018;15,73573574;887,9738906;512,9129129;929,1291291;294,2942943;1639,63964;21,79959311;17,65765766;25,76576577;9,72972973;33,87387387;-2,866698255;-7,567567568;1,751751752;-16,50650651;10,88088088;10001,97221;6261,561562;12954,45445;496,3963964;18785,88589
"20";20;3654,516384;7,927927928;7,923877585;5,225225225;10,63063063;-0,33033033;16,03603604;873,6572947;500,3003003;912,3123123;285,8858859;1618,618619;22,04382099;17,83783784;26,12612613;9,72972973;34,41441441;-2,844123708;-7,377377377;1,751751752;-16,50650651;10,69069069;9857,697049;6062,762763;12821,92192;297,5975976;18520,82082
"21";21;3754,758336;7,327327327;7,306609227;4,474474474;10,03003003;-0,930930931;15,58558559;880,6716743;504,5045045;920,7207207;281,6816817;1635,435435;21,00754933;16,75675676;25,40540541;8,288288288;33,87387387;-3,70570995;-8,898898899;1,561561562;-19,16916917;11,83183183;10262,15997;6394,094094;13352,05205;430,1301301;19249,74975
"22";22;3866,138283;7,177177177;7,228741108;4,474474474;10,03003003;-1,081081081;15,43543544;883,7630895;500,3003003;920,7207207;281,6816817;1643,843844;20,91064508;16,75675676;25,22522523;8,468468468;33,51351351;-3,830179566;-9,089089089;1,371371371;-19,16916917;11,64164164;10407,59399;6394,094094;13484,58458;363,8638639;19514,81481
"23";23;3959,422219;7,477477477;7,431967815;4,624624625;10,18018018;-0,930930931;15,73573574;873,6373821;487,6876877;908,1081081;269,0690691;1648,048048;21,37585949;17,2972973;25,58558559;9,009009009;33,87387387;-3,804962961;-8,898898899;1,371371371;-18,97897898;11,45145145;10387,63543;6261,561562;13550,85085;165,0650651;19581,08108
"24";24;4067,715458;7,327327327;7,320701601;4,474474474;10,03003003;-1,081081081;15,58558559;881,0731038;500,3003003;916,5165165;281,6816817;1643,843844;21,02752634;16,75675676;25,22522523;8,468468468;33,69369369;-3,75192923;-8,898898899;1,561561562;-18,97897898;11,64164164;10413,81354;6394,094094;13550,85085;297,5975976;19581,08108
"25";25;4148,935387;7,327327327;7,331012204;4,624624625;10,18018018;-1,081081081;15,73573574;878,6668966;496,0960961;916,5165165;277,4774775;1648,048048;21,07179479;16,75675676;25,22522523;8,468468468;33,69369369;-3,777885522;-9,089089089;1,371371371;-19,16916917;11,64164164;10380,11013;6327,827828;13484,58458;231,3313313;19514,81481
"26";26;4270,578359;7,327327327;7,383893383;4,474474474;10,33033033;-1,381381381;16,03603604;866,6262853;487,6876877;903,9039039;269,0690691;1622,822823;21,51637869;17,2972973;25,58558559;9,009009009;33,87387387;-4,011545425;-9,279279279;1,181181181;-19,35935936;11,45145145;10383,72648;6129,029029;13484,58458;32,53253253;19581,08108
"27";27;4370,877736;7,627627628;7,577222416;4,774774775;10,33033033;-0,630630631;15,88588589;873,0808087;483,4834835;903,9039039;264,8648649;1648,048048;21,52591763;17,2972973;25,58558559;9,369369369;33,69369369;-3,648136689;-8,518518519;1,371371371;-18,40840841;11,07107107;10344,67583;6129,029029;13418,31832;98,7987988;19514,81481
"28";28;4476,263758;7,627627628;7,577221973;4,924924925;10,33033033;-0,48048048;15,58558559;880,3455834;496,0960961;916,5165165;277,4774775;1652,252252;21,25765079;17,11711712;25,40540541;9,009009009;33,51351351;-3,465011251;-8,328328328;1,371371371;-17,83783784;11,07107107;10365,91687;6261,561562;13484,58458;165,0650651;19514,81481
"29";29;4584,470568;7,477477477;7,468097577;4,774774775;10,18018018;-0,630630631;15,58558559;874,8139868;483,4834835;908,1081081;264,8648649;1652,252252;21,37517707;17,2972973;25,40540541;9,369369369;33,51351351;-3,749396936;-8,708708709;1,181181181;-18,40840841;11,07107107;10479,22291;6195,295295;13617,11712;98,7987988;19779,87988
"30";30;4692,677377;7,477477477;7,511357887;4,774774775;10,33033033;-0,630630631;15,73573574;872,5435334;483,4834835;903,9039039;269,0690691;1643,843844;21,43294338;17,2972973;25,40540541;9,369369369;33,51351351;-3,734151749;-8,708708709;1,181181181;-18,40840841;11,07107107;10397,30392;6195,295295;13484,58458;98,7987988;19581,08108
"31";31;4762,611428;7,477477477;7,535098895;4,774774775;10,33033033;-0,630630631;15,73573574;874,2346561;479,2792793;903,9039039;260,6606607;1660,660661;21,36189483;17,2972973;25,58558559;9,189189189;33,69369369;-3,698080521;-8,708708709;1,181181181;-18,40840841;10,88088088;10543,14909;6195,295295;13683,38338;32,53253253;19912,41241
"32";32;4880,170875;7,627627628;7,644825123;5,075075075;10,33033033;-0,33033033;15,58558559;878,4411347;487,6876877;912,3123123;269,0690691;1656,456456;21,40422485;17,2972973;25,40540541;9,369369369;33,51351351;-3,467479876;-8,328328328;1,371371371;-17,64764765;10,88088088;10381,75349;6195,295295;13484,58458;98,7987988;19581,08108
"33";33;4981,699488;7,777777778;7,719930846;5,075075075;10,33033033;-0,18018018;15,58558559;876,7607445;487,6876877;908,1081081;269,0690691;1652,252252;21,48706675;17,47747748;25,58558559;9,369369369;33,51351351;-3,374408163;-8,138138138;1,371371371;-17,45745746;10,88088088;10277,02534;6129,029029;13352,05205;98,7987988;19382,28228
"34";34;5082,636572;7,777777778;7,746591261;5,075075075;10,33033033;-0,18018018;15,58558559;876,1393162;487,6876877;908,1081081;269,0690691;1652,252252;21,52618485;17,47747748;25,58558559;9,369369369;33,69369369;-3,329206811;-8,138138138;1,371371371;-17,45745746;10,88088088;10231,61941;6129,029029;13285,78579;165,0650651;19316,01602
"35";35;5178,863655;7,777777778;7,777590463;5,075075075;10,33033033;-0,03003003;15,58558559;874,9680777;487,6876877;908,1081081;269,0690691;1652,252252;21,56856794;17,47747748;25,58558559;9,54954955;33,69369369;-3,284934997;-7,947947948;1,561561562;-17,26726727;10,88088088;10210,83221;6129,029029;13285,78579;98,7987988;19249,74975
"36";36;5291,459455;7,777777778;7,834511907;5,225225225;10,48048048;-0,03003003;15,58558559;873,201202;483,4834835;903,9039039;269,0690691;1652,252252;21,64834608;17,65765766;25,76576577;9,54954955;33,69369369;-3,225603579;-7,947947948;1,561561562;-17,26726727;10,69069069;10139,79906;6062,762763;13219,51952;98,7987988;19117,21722
"37";37;5387,834166;7,927927928;7,858702896;5,375375375;10,48048048;0,12012012;15,58558559;872,3184848;483,4834835;903,9039039;264,8648649;1648,048048;21,6810538;17,65765766;25,76576577;9,54954955;33,69369369;-3,187249823;-7,757757758;1,561561562;-17,07707708;10,69069069;10125,00996;5996,496496;13153,25325;98,7987988;19117,21722
"38";38;5478,854725;7,927927928;7,927679777;5,225225225;10,63063063;-0,18018018;15,88588589;859,8707937;475,0750751;891,2912913;260,6606607;1631,231231;21,65728709;17,47747748;25,76576577;9,369369369;34,05405405;-3,214557111;-8,138138138;1,561561562;-17,64764765;11,26126126;9878,147334;5731,431431;12821,92192;-33,73373373;18653,35335
"39";39;5597,483438;7,927927928;7,944418325;5,375375375;10,63063063;-0,03003003;15,88588589;860,8233114;470,8708709;891,2912913;256,4564565;1635,435435;21,73587359;17,65765766;25,94594595;9,54954955;34,05405405;-3,224954966;-8,138138138;1,561561562;-17,64764765;11,07107107;9933,381253;5797,697698;12888,18819;-33,73373373;18785,88589
"40";40;5679,191364;7,777777778;7,765855897;5,075075075;10,33033033;-0,18018018;15,58558559;865,2943825;470,8708709;895,4954955;256,4564565;1652,252252;21,654878;17,65765766;25,76576577;9,72972973;33,51351351;-3,446063049;-8,138138138;1,371371371;-17,64764765;10,69069069;10253,43315;5996,496496;13352,05205;-100;19382,28228
"41";41;5777,240875;7,927927928;7,875968711;5,225225225;10,48048048;0,12012012;15,58558559;863,6907673;466,6666667;891,2912913;252,2522523;1648,048048;21,78904368;17,83783784;25,76576577;9,90990991;33,51351351;-3,304583968;-7,947947948;1,371371371;-17,26726727;10,5005005;10125,7592;5797,697698;13153,25325;-100;19183,48348
"42";42;5895,578898;7,927927928;7,990860263;5,375375375;10,48048048;0,42042042;15,58558559;863,4446553;466,6666667;891,2912913;252,2522523;1648,048048;21,92572457;18,01801802;25,94594595;10,09009009;33,69369369;-3,12152891;-7,757757758;1,371371371;-16,6966967;10,5005005;9986,657459;5731,431431;12954,45445;-100;18918,41842
"43";43;5975,679393;8,078078078;8,031605832;5,525525526;10,48048048;0,570570571;15,43543544;862,2364073;466,6666667;891,2912913;252,2522523;1652,252252;21,98004253;18,01801802;25,94594595;10,27027027;33,69369369;-3,070454387;-7,567567568;1,561561562;-16,50650651;10,31031031;9947,536538;5665,165165;12888,18819;-100;18918,41842
"44";44;6093,474509;8,078078078;8,039180291;5,525525526;10,48048048;0,570570571;15,43543544;862,3938495;466,6666667;891,2912913;252,2522523;1652,252252;21,98497236;18,01801802;25,94594595;10,27027027;33,69369369;-3,045428515;-7,567567568;1,371371371;-16,50650651;10,31031031;9937,415716;5665,165165;12888,18819;-100;18852,15215
"45";45;6178,290845;8,078078078;8,022563513;5,525525526;10,48048048;0,570570571;15,58558559;861,1455545;462,4624625;887,0870871;252,2522523;1652,252252;22,02908928;18,01801802;25,94594595;10,45045045;33,69369369;-3,10295617;-7,757757758;1,371371371;-16,6966967;10,31031031;9956,277309;5731,431431;12954,45445;-100;18918,41842
"46";46;6291,379294;8,078078078;8,033047094;5,525525526;10,63063063;0,42042042;15,58558559;855,8100202;462,4624625;882,8828829;252,2522523;1639,63964;22,02569631;18,01801802;25,94594595;10,09009009;33,87387387;-3,090882876;-7,757757758;1,561561562;-16,6966967;10,69069069;9801,464706;5665,165165;12755,65566;-100;18587,08709
"47";47;6387,02457;7,927927928;7,854072489;5,225225225;10,48048048;0,12012012;15,58558559;859,590774;462,4624625;887,0870871;248,048048;1648,048048;21,85301932;17,83783784;25,76576577;9,90990991;33,69369369;-3,351614495;-8,138138138;1,371371371;-17,26726727;10,69069069;9971,948739;5731,431431;12954,45445;-100;18918,41842
"48";48;6507,902558;7,927927928;7,912993246;5,375375375;10,48048048;0,27027027;15,43543544;863,3436887;466,6666667;891,2912913;252,2522523;1648,048048;21,87922235;17,83783784;25,76576577;10,09009009;33,69369369;-3,204166586;-7,947947948;1,371371371;-17,07707708;10,5005005;9858,710976;5665,165165;12821,92192;-100;18719,61962
"49";49;6595,813822;7,927927928;7,86738883;5,375375375;10,48048048;0,27027027;15,58558559;863,6904457;466,6666667;891,2912913;256,4564565;1652,252252;21,83842408;17,83783784;25,76576577;9,90990991;33,69369369;-3,264900356;-7,947947948;1,371371371;-17,07707708;10,69069069;9870,885796;5665,165165;12821,92192;-100;18719,61962
"50";50;6694,233661;7,777777778;7,71350882;5,075075075;10,33033033;-0,03003003;15,58558559;865,7596196;470,8708709;895,4954955;256,4564565;1656,456456;21,6878877;17,65765766;25,76576577;9,72972973;33,51351351;-3,470980419;-8,138138138;1,371371371;-17,64764765;10,69069069;9973,288993;5665,165165;12954,45445;-100;18984,68468
"51";51;6816,658045;7,927927928;7,923972832;5,225225225;10,48048048;-0,03003003;15,73573574;875,4278624;487,6876877;908,1081081;269,0690691;1648,048048;22,03141464;18,01801802;25,94594595;10,27027027;33,87387387;-3,082457492;-7,567567568;1,561561562;-16,50650651;10,5005005;9878,825876;5797,697698;12888,18819;-33,73373373;18653,35335
"52";52;6932,961209;7,477477477;7,50555487;4,774774775;10,33033033;-0,780780781;15,73573574;865,4358274;470,8708709;895,4954955;256,4564565;1656,456456;21,5749957;17,47747748;25,58558559;9,369369369;33,69369369;-3,807562124;-8,898898899;1,181181181;-18,78878879;11,07107107;10071,72929;5731,431431;13086,98699;-100;19117,21722
"53";53;7032,200561;7,477477477;7,551028617;4,774774775;10,18018018;-0,630630631;15,73573574;864,9789146;470,8708709;895,4954955;256,4564565;1652,252252;21,5764784;17,47747748;25,58558559;9,54954955;33,69369369;-3,731802907;-8,708708709;1,371371371;-18,40840841;11,07107107;9925,705322;5665,165165;12888,18819;-100;18918,41842
"54";54;7169,067122;7,627627628;7,701073202;4,924924925;10,48048048;-0,630630631;16,03603604;854,2169425;462,4624625;882,8828829;252,2522523;1635,435435;21,64185609;17,47747748;25,94594595;9,189189189;34,23423423;-3,660847065;-8,898898899;1,561561562;-19,16916917;11,83183183;9630,536876;5466,366366;12490,59059;-100;18322,02202
"55";55;7262,385232;8,078078078;8,004199653;5,375375375;10,78078078;-0,03003003;16,18618619;863,731093;475,0750751;895,4954955;260,6606607;1639,63964;21,76986806;17,65765766;25,94594595;9,369369369;34,05405405;-3,201484458;-8,138138138;1,751751752;-18,02802803;11,45145145;9959,057769;5665,165165;12954,45445;-100;18984,68468
"56";56;7413,97515;7,477477477;7,457486679;4,474474474;10,33033033;-1,381381381;16,18618619;855,5651379;458,2582583;882,8828829;248,048048;1648,048048;21,83771263;17,83783784;25,94594595;9,72972973;33,87387387;-4,179488645;-9,469469469;0,990990991;-19,73973974;11,26126126;10069,3486;5665,165165;13086,98699;-100;19249,74975
"57";57;7547,374278;7,477477477;7,456451171;4,474474474;10,48048048;-1,381381381;16,33633634;860,1508129;462,4624625;887,0870871;248,048048;1656,456456;21,81963273;17,83783784;25,94594595;9,72972973;33,87387387;-4,177719802;-9,469469469;0,990990991;-19,54954955;11,26126126;10141,24552;5665,165165;13153,25325;-100;19382,28228
"58";58;7691,799371;7,627627628;7,592136868;4,624624625;10,48048048;-1,081081081;16,33633634;864,703783;466,6666667;891,2912913;252,2522523;1656,456456;21,8918783;17,83783784;25,94594595;9,90990991;33,87387387;-3,954190522;-9,089089089;1,181181181;-18,97897898;11,07107107;10078,47492;5665,165165;13086,98699;-100;19249,74975
"59";59;7824,044832;7,477477477;7,542840047;4,624624625;10,33033033;-0,930930931;15,88588589;862,5441546;483,4834835;895,4954955;269,0690691;1618,618619;21,88598236;17,83783784;25,76576577;10,09009009;33,69369369;-3,995905088;-8,898898899;0,990990991;-18,78878879;10,69069069;10003,84881;5797,697698;13020,72072;-100;18918,41842
"60";60;7994,650773;8,228228228;8,15658276;5,525525526;10,93093093;0,12012012;16,33633634;880,4167508;483,4834835;912,3123123;264,8648649;1669,069069;21,76295225;17,65765766;25,76576577;9,72972973;33,87387387;-2,899685507;-7,567567568;1,941941942;-16,88688689;11,07107107;10271,95339;5797,697698;13352,05205;-100;19647,34735
"61";61;8110,937867;7,777777778;7,846334491;5,075075075;10,63063063;-0,48048048;16,03603604;879,1355384;487,6876877;912,3123123;269,0690691;1664,864865;21,56949611;17,47747748;25,76576577;9,369369369;33,87387387;-3,324680657;-8,138138138;1,561561562;-17,64764765;10,88088088;10507,09959;5930,23023;13617,11712;-100;20044,94494
"62";62;8253,930686;7,477477477;7,498023489;4,624624625;10,48048048;-1,231231231;16,18618619;865,9517408;470,8708709;895,4954955;256,4564565;1652,252252;21,28669975;17,11711712;25,58558559;8,828828829;33,87387387;-3,910314755;-9,089089089;1,371371371;-19,54954955;11,64164164;10096,58956;5598,898899;13086,98699;-100;19382,28228
"63";63;8382,456391;7,927927928;7,903116927;5,075075075;10,63063063;-0,33033033;16,03603604;890,0759573;496,0960961;924,9249249;273,2732733;1677,477477;21,33888949;17,11711712;25,58558559;8,828828829;33,69369369;-3,102338628;-8,138138138;1,751751752;-17,83783784;11,64164164;10333,76923;5996,496496;13418,31832;-100;19514,81481
"64";64;8513,175235;7,327327327;7,385118576;4,474474474;10,18018018;-1,231231231;16,03603604;897,7213017;504,5045045;933,3333333;277,4774775;1685,885886;21,28198922;17,11711712;25,40540541;9,009009009;33,51351351;-3,846329515;-8,898898899;1,181181181;-18,78878879;11,07107107;10606,99881;6261,561562;13815,91592;32,53253253;20044,94494
"65";65;8666,08073;7,777777778;7,801157988;4,924924925;10,78078078;-0,780780781;16,48648649;855,6329321;466,6666667;882,8828829;252,2522523;1631,231231;21,52623363;17,2972973;25,76576577;8,828828829;34,05405405;-3,647046846;-8,898898899;1,561561562;-19,16916917;11,83183183;9486,738422;5267,567568;12291,79179;-100;18189,48949
"66";66;8818,255848;7,177177177;7,109966294;4,174174174;10,03003003;-1,531531532;15,88588589;882,0369978;479,2792793;912,3123123;260,6606607;1685,885886;21,17859177;17,11711712;25,22522523;9,189189189;33,33333333;-4,310051237;-9,469469469;0,800800801;-19,54954955;10,88088088;10879,10262;6129,029029;14147,24725;-100;20773,87387
"67";67;8932,729377;7,627627628;7,646874268;4,924924925;10,48048048;-0,780780781;16,03603604;867,7110266;470,8708709;895,4954955;256,4564565;1652,252252;21,30368732;17,11711712;25,40540541;9,009009009;33,69369369;-3,749401084;-8,708708709;1,371371371;-18,78878879;11,26126126;9841,866591;5532,632633;12755,65566;-100;18852,15215
"68";68;9095,5057;7,027027027;7,032321868;4,174174174;10,03003003;-1,831831832;15,88588589;881,4336754;479,2792793;912,3123123;260,6606607;1685,885886;21,18063544;17,11711712;25,22522523;9,369369369;33,15315315;-4,457980062;-9,65965966;0,800800801;-19,92992993;10,88088088;10888,53076;6129,029029;14147,24725;-100;20773,87387
"69";69;9228,622763;7,177177177;7,105759384;4,174174174;10,18018018;-1,831831832;16,03603604;873,3004721;470,8708709;899,6996997;256,4564565;1673,273273;21,27304255;17,11711712;25,40540541;9,009009009;33,51351351;-4,351391586;-9,65965966;0,800800801;-19,92992993;11,26126126;10723,61384;6062,762763;13948,44845;-100;20508,80881
"70";70;9361,739826;7,777777778;7,790852902;4,774774775;10,78078078;-1,081081081;16,78678679;855,5314853;470,8708709;887,0870871;256,4564565;1622,822823;21,4346223;17,11711712;25,76576577;8,648648649;34,23423423;-3,621732193;-9,089089089;1,751751752;-19,73973974;12,4024024;9546,758589;5400,1001;12424,32432;-100;18255,75576
"71";71;9514,707292;7,777777778;7,724083395;4,624624625;10,93093093;-1,681681682;17,23723724;846,9651135;462,4624625;874,4744745;252,2522523;1610,21021;21,26916963;16,75675676;25,76576577;7,927927928;34,77477477;-3,65287898;-9,469469469;2,322322322;-21,07107107;13,73373373;9603,198741;5466,366366;12490,59059;-100;18322,02202
"72";72;9649,448602;7,627627628;7,629142884;4,324324324;10,93093093;-2,132132132;17,38738739;806,5990232;424,6246246;828,2282282;227,027027;1559,75976;21,80654555;17,11711712;26,66666667;7,747747748;36,03603604;-3,854522191;-9,65965966;1,941941942;-21,07107107;13,35335335;8931,662235;4803,703704;11562,86286;-100;17394,29429
"73";73;9775,715468;3,013013013;3,009597798;-0,49049049;6,516516517;-7,357357357;13,24324324;529,774515;324,3243243;556,5565566;192,1921922;944,9449449;21,94982851;18,97897898;24,98498498;12,97297297;30,99099099;-12,77672699;-19,36936937;-6,036036036;-32,34234234;6,756756757;4725,926706;2756,956957;6100,500501;0;8857,457457
"74";74;9925,158969;7,627627628;7,568073228;4,324324324;10,78078078;-1,981981982;17,08708709;814,6935651;437,2372372;840,8408408;235,4354354;1563,963964;21,31705112;16,57657658;25,94594595;7,567567568;35,13513514;-4,046558526;-10,04004004;2,132132132;-22,02202202;13,92392392;8616,562372;4671,171171;11165,26527;-100;16731,63163
"75";75;10076,32072;4,134134134;4,089450124;0,630630631;7,497497497;-5,955955956;14,22422422;636,9246367;360,3603604;664,6646647;200,2002002;1193,193193;20,15068259;16,42642643;23,78378378;9,219219219;30,99099099;-10,93411036;-17,92792793;-3,873873874;-31,44144144;9,63963964;6168,916625;3519,51952;7977,577578;0;11673,07307
"76";76;10222,36386;7,327327327;7,269067594;4,024024024;10,63063063;-2,432432432;17,08708709;826,8471949;445,6456456;853,4534535;243,8438438;1584,984985;21,54397209;16,93693694;26,30630631;7,747747748;35,31531532;-4,358088689;-10,42042042;1,561561562;-22,02202202;13,35335335;9354,400705;5135,035035;12159,25926;-100;18056,95696
"77";77;10344,71983;1,891891892;1,907259709;-1,331331331;5,255255255;-7,917917918;11,84184184;802,5796509;388,3883884;808,8088088;196,1961962;1621,621622;18,59031888;14,77477477;22,43243243;7,117117117;29,93993994;-12,04544707;-18,10810811;-6,036036036;-29,81981982;5,675675676;11168,22877;5807,207207;14371,37137;0;21821,02102
"78";78;10492,33101;2,452452452;2,455636992;-1,191191191;6,236236236;-8,618618619;13,52352352;618,3526989;356,3563564;644,6446446;204,2042042;1141,141141;20,54326048;16,87687688;24,23423423;9,66966967;31,44144144;-11,94081799;-18,64864865;-5,135135135;-31,8018018;7,837837838;5659,811655;3226,226226;7332,332332;0;10793,19319
"79";79;10645,18868;3,153153153;3,142643927;-0,910910911;7,077077077;-8,618618619;14,92492492;715,8272232;332,3323323;712,7127127;164,1641642;1473,473473;19,83741354;15,67567568;23,93393393;7,717717718;32,04204204;-11,56118542;-18,82882883;-4,234234234;-32,88288288;9,81981982;9897,704378;5220,620621;12728,92893;0;19298,6987
"80";80;10778,28923;3,153153153;3,102145846;-0,910910911;7,077077077;-8,618618619;14,78478478;720,9664774;336,3363363;720,7207207;164,1641642;1481,481481;19,67535618;15,52552553;23,78378378;7,417417417;32,04204204;-11,52789669;-18,64864865;-4,234234234;-32,7027027;9,81981982;10225,03129;5396,596597;13198,1982;0;19943,94394
"81";81;10911,75759;3,153153153;3,100162732;-0,910910911;7,077077077;-8,618618619;14,78478478;719,7721024;336,3363363;720,7207207;164,1641642;1477,477477;19,69665307;15,52552553;23,78378378;7,417417417;32,04204204;-11,55245894;-18,82882883;-4,414414414;-32,88288288;9,63963964;10206,40871;5396,596597;13198,1982;0;19885,28529
