"";"X.1";"X";"optima";"mean";"X0.5_inf";"X0.5_sup";"X0.95_inf";"X0.95_sup";"mean.1";"X0.5_inf.1";"X0.5_sup.1";"X0.95_inf.1";"X0.95_sup.1";"mean.2";"X0.5_inf.2";"X0.5_sup.2";"X0.95_inf.2";"X0.95_sup.2";"mean.3";"X0.5_inf.3";"X0.5_sup.3";"X0.95_inf.3";"X0.95_sup.3";"mean.4";"X0.5_inf.4";"X0.5_sup.4";"X0.95_inf.4";"X0.95_sup.4"
"322";322;29,908;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"323";323;29,957;6,126126126;6,150501078;2,672672673;9,57957958;-4,084084084;16,33633634;837,9424976;441,4414414;857,6576577;235,4354354;1622,822823;20,8805066;16,57657658;25,22522523;8,108108108;33,69369369;-5,949122374;-12,13213213;0,23023023;-24,11411411;12,4024024;11154,73308;6261,561562;14478,57858;-100;21370,27027
"324";324;30,001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"325";325;30,05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"326";326;30,094;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"327";327;30,142;6,276276276;6,26250449;2,822822823;9,72972973;-4,084084084;16,48648649;823,2311731;437,2372372;845,045045;231,2312312;1589,189189;21,05894037;16,75675676;25,40540541;8,288288288;33,87387387;-5,943498149;-12,13213213;0,23023023;-24,11411411;12,21221221;10860,39869;6062,762763;14080,98098;-100;20773,87387
"328";328;30,186;12,87287287;12,86835663;10,53053053;15,21521522;5,845845846;19,76976977;655,3380082;383,1831832;689,2892893;220,2202202;1204,604605;21,42603279;11,92192192;30,99099099;-6,396396396;49,30930931;7,75807448;-0,530530531;16,14614615;-16,6966967;32,14214214;4925,817085;2958,558559;6189,189189;600;8944,144144
"329";329;30,357;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"330";330;30,815;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"331";331;31,027;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"332";332;31,262;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"333";333;31,475;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"334";334;31,709;6,276276276;6,321477732;2,822822823;9,87987988;-4,084084084;16,78678679;824,0998802;424,6246246;840,8408408;222,8228228;1614,414414;21,17923608;16,75675676;25,58558559;8,108108108;34,23423423;-5,935401833;-12,13213213;0,23023023;-24,11411411;12,4024024;11004,40156;6129,029029;14279,77978;-100;21171,47147
"335";335;31,922;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"336";336;32,157;6,426426426;6,372745952;2,972972973;9,87987988;-3,933933934;16,78678679;813,0272429;433,033033;836,6366366;231,2312312;1572,372372;21,22414452;16,75675676;25,58558559;8,108108108;34,41441441;-5,826069743;-12,13213213;0,42042042;-24,3043043;12,78278278;10600,08263;5930,23023;13749,64965;-100;20310,01001
"337";337;32,369;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"338";338;32,604;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"339";339;33,051;6,426426426;6,352370299;2,822822823;9,87987988;-4,234234234;16,93693694;823,6575242;428,8288288;845,045045;227,027027;1610,21021;21,18267483;16,75675676;25,76576577;7,927927928;34,41441441;-5,814436187;-12,13213213;0,42042042;-24,49449449;12,78278278;10923,19152;5996,496496;14147,24725;-100;21038,93894
"340";340;33,263;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"341";341;33,498;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"342";342;33,711;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"343";343;33,945;6,126126126;6,173998414;2,672672673;9,72972973;-4,384384384;16,63663664;841,7116377;437,2372372;861,8618619;227,027027;1648,048048;20,97909335;16,57657658;25,22522523;8,108108108;33,69369369;-6,064500758;-12,32232232;0,04004004;-24,3043043;12,21221221;11426,60756;6394,094094;14876,17618;-100;21900,4004
"344";344;34,158;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"345";345;34,393;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"346";346;34,605;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"347";347;34,84;6,276276276;6,209172937;2,522522523;9,87987988;-4,534534535;17,08708709;819,1270955;424,6246246;836,6366366;222,8228228;1601,801802;21,19411651;16,75675676;25,76576577;7,927927928;34,59459459;-6,17720184;-12,7027027;0,23023023;-25,44544545;12,97297297;10889,59952;6062,762763;14147,24725;-100;20906,40641
"348";348;35,287;5,975975976;6,019026764;2,522522523;9,57957958;-4,384384384;16,33633634;829,0110014;433,033033;849,2492492;231,2312312;1614,414414;20,91876863;16,57657658;25,22522523;8,108108108;33,87387387;-6,257145053;-12,51251251;0,04004004;-24,87487487;12,21221221;11134,34642;6261,561562;14478,57858;-100;21304,004
"349";349;35,499;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"350";350;35,734;6,276276276;6,275856869;2,672672673;9,72972973;-4,084084084;16,63663664;840,5406122;441,4414414;861,8618619;231,2312312;1635,435435;20,9356921;16,57657658;25,22522523;8,108108108;33,69369369;-5,820743512;-11,94194194;0,42042042;-23,92392392;12,4024024;11527,42785;6261,561562;14942,44244;-100;22297,998
"351";351;35,947;6,576576577;6,61393004;3,123123123;10,03003003;-3,633633634;16,78678679;833,2248582;437,2372372;853,4534535;231,2312312;1618,618619;21,13621141;16,75675676;25,58558559;8,108108108;34,23423423;-5,317127475;-11,37137137;0,610610611;-23,16316316;12,4024024;11239,5172;6129,029029;14611,11111;-100;21701,6016
"352";352;36,181;6,276276276;6,221176494;2,672672673;9,72972973;-4,084084084;16,63663664;838,5078006;437,2372372;857,6576577;231,2312312;1635,435435;20,97943287;16,57657658;25,22522523;8,108108108;33,87387387;-5,948433323;-12,13213213;0,23023023;-24,11411411;12,4024024;11312,63818;6261,561562;14677,37738;-100;21701,6016
"353";353;36,394;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"354";354;36,841;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"355";355;37,065;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"356";356;37,523;6,276276276;6,294116838;2,822822823;9,87987988;-4,234234234;16,78678679;832,9209103;433,033033;853,4534535;231,2312312;1622,822823;21,05814216;16,57657658;25,40540541;7,927927928;34,23423423;-5,860669804;-12,32232232;0,42042042;-24,68468468;12,78278278;11102,74602;6129,029029;14412,31231;-100;21370,27027
"357";357;37,735;6,426426426;6,494291317;2,972972973;10,03003003;-3,933933934;16,78678679;818,1452009;433,033033;840,8408408;231,2312312;1589,189189;21,25364831;16,75675676;25,76576577;7,927927928;34,59459459;-5,599705682;-11,94194194;0,800800801;-24,3043043;13,16316316;10747,17979;5930,23023;13948,44845;-100;20707,60761
"358";358;37,97;6,276276276;6,324240486;3,123123123;9,57957958;-3,333333333;15,88588589;860,3645049;462,4624625;887,0870871;252,2522523;1648,048048;20,67660294;16,3963964;25,04504505;7,927927928;33,51351351;-5,453451462;-11,37137137;0,610610611;-23,16316316;12,21221221;11188,16135;6460,36036;14544,84484;-100;21105,20521
"359";359;38,183;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"360";360;38,417;2,03203203203203;1,96495815223852;38,417;-1,89189189189189;5,95595595595596;-9,5995995995996;13,6636636636637;38,417;472,472472472473;728,301574003717;38,417;312,312312312313;712,712712712714;144,144144144145;1549,54954954955;38,417;18,5285285285285;18,5892224000872;38,417;14,7747747747748;22,2822822822823;7,26726726726727;29,7897897897898;38,417;-11,981981981982;-11,9016877573577
"361";361;38,63;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"362";362;38,865;1,33133133133133;1,35020705609094;38,865;-2,73273273273273;5,53553553553554;-10,8608608608609;13,6636636636637;38,865;444,444444444445;694,311737087494;38,865;292,292292292293;676,676676676678;136,136136136137;1489,48948948949;38,865;18,5285285285285;18,4935140312198;38,865;14,6246246246246;22,2822822822823;7,26726726726727;29,7897897897898;38,865;-13,963963963964;-14,0474405064742
"363";363;39,077;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"364";364;39,312;6,576576577;6,523485525;3,273273273;9,87987988;-3,333333333;16,48648649;836,4522534;437,2372372;857,6576577;231,2312312;1627,027027;21,07608981;16,57657658;25,40540541;8,108108108;34,05405405;-5,437697381;-11,56156156;0,610610611;-23,54354354;12,59259259;11271,02808;6129,029029;14611,11111;-100;21767,86787
"365";365;39,759;6,276276276;6,253992338;2,822822823;9,57957958;-3,783783784;16,18618619;851,1950218;449,8498498;874,4744745;239,6396396;1652,252252;20,83217278;16,57657658;25,04504505;8,288288288;33,51351351;-5,718243518;-11,75175175;0,42042042;-23,54354354;12,21221221;11568,90795;6394,094094;15008,70871;-100;22231,73173
"366";366;39,971;6,426426426;6,409148256;2,972972973;9,72972973;-3,633633634;16,33633634;830,8296816;441,4414414;853,4534535;235,4354354;1606,006006;21,0432768;16,75675676;25,40540541;8,108108108;33,87387387;-5,611879719;-11,75175175;0,42042042;-23,73373373;12,4024024;10940,47262;6129,029029;14213,51351;-100;20972,67267
"367";367;40,206;6,276276276;6,304307784;2,822822823;9,72972973;-3,783783784;16,48648649;842,5495451;445,6456456;866,0660661;235,4354354;1631,231231;20,90756329;16,57657658;25,22522523;8,108108108;33,69369369;-5,687249908;-11,94194194;0,42042042;-23,73373373;12,4024024;11320,91487;6261,561562;14677,37738;-100;21767,86787
"368";368;40,419;6,276276276;6,251363671;2,822822823;9,72972973;-3,933933934;16,48648649;834,2141703;441,4414414;857,6576577;235,4354354;1614,414414;20,95735957;16,75675676;25,22522523;8,288288288;33,69369369;-5,871201308;-11,94194194;0,23023023;-23,92392392;12,21221221;11104,63747;6195,295295;14412,31231;-100;21304,004
"369";369;40,653;5,675675676;5,604702243;2,222222222;9,129129129;-4,684684685;15,88588589;844,3082611;445,6456456;866,0660661;235,4354354;1635,435435;20,55747642;16,21621622;25,04504505;7,387387387;33,69369369;-6,885047552;-13,46346346;-0,15015015;-26,3963964;12,78278278;11040,55005;6526,626627;14346,04605;32,53253253;20840,14014
"370";370;40,866;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"371";371;41,04;6,276276276;6,312566591;2,972972973;9,72972973;-3,783783784;16,48648649;849,3938699;449,8498498;874,4744745;239,6396396;1643,843844;20,88421029;16,57657658;25,22522523;8,108108108;33,69369369;-5,596121162;-11,75175175;0,42042042;-23,73373373;12,4024024;11484,36401;6327,827828;14876,17618;-100;22099,1992
"372";372;41,126;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"373";373;41,22;5,975975976;5,935650395;2,522522523;9,429429429;-4,384384384;16,18618619;847,0050654;441,4414414;866,0660661;235,4354354;1652,252252;20,72815487;16,57657658;25,04504505;8,108108108;33,33333333;-6,218966595;-12,32232232;0,04004004;-24,49449449;12,02202202;11597,47856;6460,36036;15074,97497;-100;22231,73173
"374";374;41,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"375";375;41,485;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"376";376;41,579;6,126126126;6,092215656;2,522522523;9,57957958;-4,234234234;16,48648649;840,998627;445,6456456;866,0660661;239,6396396;1627,027027;20,96091159;16,57657658;25,22522523;8,108108108;33,87387387;-6,150306481;-12,32232232;-0,15015015;-24,3043043;11,83183183;11184,11202;6327,827828;14544,84484;-100;21304,004
"377";377;41,664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"378";378;41,759;6,126126126;6,178111823;2,672672673;9,57957958;-4,234234234;16,48648649;829,8610948;437,2372372;853,4534535;231,2312312;1610,21021;20,98230871;16,57657658;25,22522523;8,108108108;33,69369369;-6,045352964;-12,13213213;0,23023023;-24,3043043;12,21221221;11033,91725;6195,295295;14346,04605;-100;21105,20521
"379";379;41,844;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"380";380;41,938;6,576576577;6,530072682;3,123123123;9,87987988;-3,483483483;16,63663664;838,2118081;441,4414414;861,8618619;235,4354354;1622,822823;21,10151456;16,75675676;25,40540541;8,288288288;34,05405405;-5,409379555;-11,56156156;0,610610611;-23,35335335;12,4024024;11194,01962;6195,295295;14544,84484;-100;21569,06907
"381";381;42,024;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"382";382;42,118;6,276276276;6,217283304;2,822822823;9,72972973;-4,084084084;16,48648649;813,3742237;428,8288288;836,6366366;227,027027;1576,576577;21,12524225;16,57657658;25,58558559;7,927927928;34,41441441;-5,994063619;-12,32232232;0,42042042;-24,68468468;12,59259259;10760,77698;5996,496496;13948,44845;-100;20641,34134
"383";383;42,297;6,426426426;6,422150684;2,972972973;9,87987988;-3,783783784;16,63663664;815,8823175;428,8288288;836,6366366;227,027027;1580,780781;21,23341775;16,93693694;25,58558559;8,288288288;34,23423423;-5,802770892;-11,94194194;0,42042042;-23,92392392;12,21221221;10728,55332;5996,496496;13948,44845;-100;20575,07508
"384";384;42,383;6,576576577;6,601455809;3,123123123;10,03003003;-3,633633634;16,93693694;787,975131;420,4204204;811,4114114;227,027027;1521,921922;21,62328106;17,11711712;26,12612613;8,468468468;34,95495495;-5,804789585;-12,13213213;0,42042042;-24,11411411;12,59259259;10053,07387;5731,431431;13086,98699;-100;19183,48348
"385";385;42,477;6,126126126;6,134361455;2,672672673;9,57957958;-4,084084084;16,48648649;851,4808196;458,2582583;878,6786787;243,8438438;1635,435435;20,85873652;16,57657658;25,22522523;7,927927928;33,69369369;-5,899051651;-12,13213213;0,23023023;-24,11411411;12,21221221;11463,73259;6394,094094;14876,17618;-100;21966,66667
"386";386;42,562;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"387";387;42,657;1,75175175175175;1,72934308372329;42,657;-2,45245245245245;5,81581581581582;-10,4404404404404;13,8038038038038;42,657;452,452452452453;691,185350976219;42,657;300,300300300301;676,676676676678;140,140140140141;1461,46146146146;42,657;19,1291291291291;19,1280589398056;42,657;15,2252252252252;23,033033033033;7,41741741741743;30,6906906906907;42,657;-13,7837837837838;-13,7816093563924
"388";388;42,742;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"389";389;42,836;6,426426426;6,432027107;2,972972973;9,87987988;-3,783783784;16,63663664;817,5766981;428,8288288;836,6366366;227,027027;1589,189189;21,20085025;16,75675676;25,58558559;8,108108108;34,41441441;-5,579987158;-11,75175175;0,42042042;-23,73373373;12,4024024;10710,48454;5930,23023;13882,18218;-100;20575,07508
"390";390;42,921;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"391";391;43,016;6,276276276;6,22944026;2,672672673;9,72972973;-4,084084084;16,63663664;816,0062812;433,033033;840,8408408;231,2312312;1580,780781;21,10737386;16,75675676;25,40540541;8,288288288;34,05405405;-6,080642869;-12,32232232;0,04004004;-24,3043043;12,21221221;10767,72008;5996,496496;13948,44845;-100;20641,34134
"392";392;43,195;6,426426426;6,500106516;2,972972973;10,03003003;-3,933933934;16,93693694;816,2111881;428,8288288;836,6366366;227,027027;1580,780781;21,28201582;16,75675676;25,76576577;7,927927928;34,77477477;-5,620020222;-11,94194194;0,800800801;-24,3043043;13,16316316;10709,29616;5863,963964;13882,18218;-100;20641,34134
"393";393;43,28;6,576576577;6,572912728;3,123123123;10,03003003;-3,783783784;16,78678679;803,752458;424,6246246;824,024024;227,027027;1555,555556;21,44413315;17,11711712;25,94594595;8,288288288;34,59459459;-5,694952599;-11,94194194;0,42042042;-23,92392392;12,59259259;10404,12419;5797,697698;13484,58458;-100;19912,41241
"394";394;43,375;6,426426426;6,495741958;2,972972973;10,03003003;-3,933933934;16,93693694;816,8648297;428,8288288;836,6366366;231,2312312;1584,984985;21,26925209;16,75675676;25,76576577;8,108108108;34,59459459;-5,65369434;-11,94194194;0,610610611;-24,11411411;12,78278278;10751,78919;5930,23023;13948,44845;-100;20707,60761
"395";395;43,46;6,426426426;6,460939669;3,123123123;9,87987988;-3,633633634;16,63663664;822,0682738;433,033033;845,045045;231,2312312;1597,597598;21,20996321;16,93693694;25,58558559;8,288288288;34,05405405;-5,693801728;-11,75175175;0,42042042;-23,73373373;12,21221221;10863,79551;5996,496496;14080,98098;-100;20906,40641
"396";396;43,55;6,576576577;6,585035179;3,123123123;10,18018018;-3,783783784;16,93693694;831,8037918;437,2372372;853,4534535;231,2312312;1618,618619;21,19256149;16,75675676;25,76576577;7,747747748;34,59459459;-5,33456502;-11,75175175;0,990990991;-24,11411411;13,35335335;11146,15693;5996,496496;14412,31231;-100;21635,33534
"397";397;43,64;6,426426426;6,468295149;2,972972973;9,87987988;-3,633633634;16,63663664;823,7091171;433,033033;845,045045;227,027027;1601,801802;21,2053935;16,93693694;25,58558559;8,468468468;34,05405405;-5,726540775;-11,75175175;0,42042042;-23,54354354;12,21221221;10944,805;6062,762763;14213,51351;-100;21038,93894
"398";398;43,734;6,276276276;6,254268361;2,822822823;9,57957958;-3,783783784;16,18618619;841,2759403;445,6456456;866,0660661;239,6396396;1631,231231;20,87972923;16,57657658;25,04504505;8,288288288;33,51351351;-5,801385808;-11,94194194;0,23023023;-23,73373373;12,02202202;11253,92032;6261,561562;14611,11111;-100;21569,06907
"399";399;43,819;6,426426426;6,396024066;2,972972973;9,87987988;-3,933933934;16,63663664;818,5077164;433,033033;840,8408408;235,4354354;1580,780781;21,17403379;16,75675676;25,58558559;8,108108108;34,23423423;-5,755140802;-11,94194194;0,610610611;-24,11411411;12,78278278;10646,63127;5930,23023;13815,91592;-100;20376,27628
"400";400;43,903;5,975975976;5,947140357;2,672672673;9,129129129;-3,633633634;15,43543544;884,1107159;475,0750751;912,3123123;256,4564565;1698,498498;20,37177166;16,3963964;24,32432432;8,468468468;32,25225225;-5,86500689;-11,75175175;-0,15015015;-23,16316316;11,26126126;12093,84566;6924,224224;15737,63764;-100;23026,92693
"401";401;43,95;6,576576577;6,594294972;3,273273273;9,87987988;-3,183183183;16,33633634;847,6718521;445,6456456;870,2702703;239,6396396;1643,843844;21,0056685;16,75675676;25,40540541;8,108108108;33,87387387;-5,197652826;-11,18118118;0,800800801;-22,78278278;12,4024024;11378,36619;6195,295295;14743,64364;-100;21966,66667
"402";402;43,972;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"403";403;43,997;6,426426426;6,405613321;3,123123123;9,72972973;-3,483483483;16,18618619;829,1938012;437,2372372;853,4534535;231,2312312;1610,21021;21,05767776;16,75675676;25,40540541;8,288288288;33,87387387;-5,71447253;-11,75175175;0,42042042;-23,54354354;12,02202202;11088,36839;6129,029029;14346,04605;-100;21304,004
"404";404;44,019;6,426426426;6,372068096;2,822822823;9,87987988;-4,084084084;16,93693694;806,9641826;424,6246246;828,2282282;227,027027;1559,75976;21,30332552;16,93693694;25,76576577;8,108108108;34,41441441;-5,965492635;-12,32232232;0,42042042;-24,68468468;12,59259259;10481,82806;5863,963964;13617,11712;-100;20044,94494
"405";405;44,042;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"406";406;44,065;7,027027027;6,960656157;4,024024024;9,87987988;-1,681681682;15,58558559;833,9482249;449,8498498;857,6576577;243,8438438;1597,597598;21,26290878;17,11711712;25,40540541;9,009009009;33,69369369;-4,726988199;-9,84984985;0,42042042;-19,92992993;10,5005005;10779,13443;6195,295295;14014,71471;-100;20442,54254
"407";407;44,09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"408";408;44,112;6,426426426;6,367856486;2,822822823;10,03003003;-4,234234234;17,08708709;830,2689686;428,8288288;849,2492492;227,027027;1627,027027;21,14638579;16,57657658;25,58558559;7,567567568;34,59459459;-5,785965987;-12,32232232;0,610610611;-24,87487487;13,35335335;11173,65418;6062,762763;14478,57858;-100;21569,06907
"409";409;44,137;6,276276276;6,259857443;2,522522523;9,87987988;-4,684684685;17,08708709;800,8952503;420,4204204;819,8198198;222,8228228;1559,75976;21,37789964;16,93693694;25,94594595;8,108108108;34,77477477;-6,290855472;-12,7027027;0,23023023;-25,44544545;12,78278278;10447,86675;5863,963964;13550,85085;-100;19978,67868
"410";410;44,183;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"411";411;44,205;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"412";412;44,23;6,576576577;6,511799567;2,972972973;10,03003003;-3,783783784;16,93693694;812,5145444;424,6246246;832,4324324;222,8228228;1580,780781;21,37503478;16,93693694;25,76576577;8,288288288;34,59459459;-5,775385341;-11,94194194;0,42042042;-24,11411411;12,59259259;10630,96148;5930,23023;13815,91592;-100;20376,27628
"413";413;44,252;6,276276276;6,316857572;2,822822823;9,72972973;-3,933933934;16,63663664;834,1900774;441,4414414;857,6576577;235,4354354;1618,618619;21,00226505;16,75675676;25,40540541;8,108108108;33,87387387;-5,778058644;-11,94194194;0,42042042;-24,11411411;12,4024024;11181,91339;6129,029029;14478,57858;-100;21502,8028
"414";414;44,276;6,726726727;6,728408713;3,423423423;10,03003003;-3,033033033;16,48648649;823,5125833;433,033033;845,045045;231,2312312;1597,597598;21,31514784;16,93693694;25,76576577;8,288288288;34,23423423;-5,233795084;-11,18118118;0,610610611;-22,59259259;12,02202202;10822,3499;5996,496496;14014,71471;-100;20773,87387
"415";415;44,299;6,276276276;6,219794312;2,822822823;9,72972973;-4,084084084;16,63663664;837,2603978;437,2372372;857,6576577;231,2312312;1631,231231;20,96014093;16,57657658;25,22522523;8,108108108;33,87387387;-5,950554445;-12,13213213;0,23023023;-24,3043043;12,4024024;11279,35555;6261,561562;14677,37738;-100;21635,33534
"416";416;44,323;6,126126126;6,107484452;2,522522523;9,57957958;-4,384384384;16,63663664;841,0506019;437,2372372;861,8618619;231,2312312;1643,843844;20,91024798;16,57657658;25,40540541;7,927927928;33,87387387;-6,062299603;-12,51251251;0,23023023;-24,87487487;12,59259259;11395,96762;6327,827828;14809,90991;-100;21900,4004
"417";417;44,345;6,126126126;6,138701647;2,672672673;9,57957958;-3,933933934;16,33633634;831,8219029;441,4414414;853,4534535;235,4354354;1610,21021;20,91967753;16,57657658;25,22522523;8,108108108;33,69369369;-6,00853669;-12,13213213;0,23023023;-24,3043043;12,21221221;10980,0988;6195,295295;14279,77978;-100;20972,67267
"418";418;44,357;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"419";419;44,37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"420";420;44,416;6,426426426;6,36053621;2,972972973;9,87987988;-3,783783784;16,48648649;843,3593761;445,6456456;866,0660661;235,4354354;1635,435435;20,93790005;16,57657658;25,40540541;7,927927928;33,87387387;-5,546701902;-11,75175175;0,610610611;-23,92392392;12,78278278;11368,42263;6195,295295;14743,64364;-100;21900,4004
"421";421;44,438;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"422";422;44,463;6,426426426;6,44491286;3,123123123;9,87987988;-3,483483483;16,48648649;843,6699878;433,033033;861,8618619;227,027027;1652,252252;20,99128132;16,57657658;25,40540541;8,108108108;34,05405405;-5,378821137;-11,18118118;0,610610611;-22,78278278;12,21221221;11463,57856;6195,295295;14809,90991;-100;22165,46547
"423";423;44,485;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"424";424;44,509;6,426426426;6,45638338;3,123123123;9,87987988;-3,483483483;16,48648649;832,7064773;437,2372372;853,4534535;231,2312312;1614,414414;21,10100763;16,75675676;25,40540541;8,288288288;34,05405405;-5,570055931;-11,56156156;0,610610611;-23,35335335;12,4024024;11037,02;6129,029029;14346,04605;-100;21237,73774
