;X;X2;optima;mean;X0.5_inf;X0.5_sup;X0.95_inf;X0.95_sup;mean.1;X0.5_inf.1;X0.5_sup.1;X0.95_inf.1;X0.95_sup.1;mean.2;X0.5_inf.2;X0.5_sup.2;X0.95_inf.2;X0.95_sup.2;mean.3;X0.5_inf.3;X0.5_sup.3;X0.95_inf.3;X0.95_sup.3;mean.4;X0.5_inf.4;X0.5_sup.4;X0.95_inf.4;X0.95_sup.4
1;1;147,1167891;7,627627628;7,638986783;5,375375375;10,03003003;0,720720721;14,68468468;636,3670031;529,7297297;685,2852853;407,8078078;887,0870871;20,27441358;15,85585586;24,68468468;7,207207207;33,33333333;-4,386029809;-10,23023023;1,371371371;-21,45145145;12,78278278;8528,99664;5135,035035;11098,999;165,0650651;16068,96897
2;2;196,8880129;7,327327327;7,302120908;4,624624625;9,87987988;-0,48048048;14,98498498;651,2351994;512,9129129;702,1021021;374,1741742;958,5585586;21,07384283;16,93693694;25,04504505;8,828828829;33,15315315;-5,179874304;-10,8008008;0,610610611;-21,83183183;11,64164164;8557,891979;5002,502503;11098,999;-33,73373373;16135,23524
3;3;250,3480107;7,027027027;7,001134941;4,324324324;9,57957958;-0,930930931;14,98498498;665,6245244;504,5045045;718,9189189;357,3573574;1017,417417;20,79702166;16,57657658;24,86486486;8,648648649;32,97297297;-5,379317584;-10,99099099;0,42042042;-22,21221221;11,45145145;9050,795422;5267,567568;11761,66166;-33,73373373;17062,96296
4;4;307,4967827;7,027027027;7,009704449;4,024024024;10,03003003;-1,981981982;15,88588589;744,5661044;475,0750751;790,3903904;290,0900901;1294,894895;21,55740849;17,47747748;25,76576577;9,369369369;33,87387387;-5,269428296;-10,8008008;0,42042042;-21,64164164;11,26126126;9634,188731;5598,898899;12556,85686;-100;18189,48949
5;5;364,6455546;7,027027027;7,014953753;4,024024024;10,03003003;-1,981981982;16,03603604;665,0653781;491,8918919;714,7147147;340,5405405;1034,234234;20,95377285;16,3963964;25,40540541;7,747747748;34,23423423;-6,073065077;-12,51251251;0,42042042;-25,06506507;12,97297297;9512,533737;5466,366366;12358,05806;-100;17990,69069
6;6;417,3002769;6,876876877;6,804231596;3,573573574;10,18018018;-3,033033033;16,63663664;828,1940638;433,033033;849,2492492;227,027027;1610,21021;21,69930532;17,47747748;25,94594595;9,189189189;34,05405405;-5,395137845;-11,18118118;0,23023023;-22,21221221;11,45145145;10249,81369;5797,697698;13285,78579;-100;19514,81481
7;7;469,9549992;7,327327327;7,270739137;4,174174174;10,33033033;-1,831831832;16,48648649;728,4775394;462,4624625;773,5735736;281,6816817;1273,873874;22,24888767;18,1981982;26,30630631;10,27027027;34,05405405;-5,046685657;-10,42042042;0,23023023;-20,69069069;10,69069069;8665,517867;4936,236236;11231,53153;-100;16466,56657
8;8;524,5500522;7,177177177;7,117476515;4,024024024;10,18018018;-1,981981982;16,33633634;811,4532206;441,4414414;836,6366366;239,6396396;1547,147147;22,00028942;18,01801802;26,12612613;10,09009009;34,05405405;-4,859901709;-10,04004004;0,42042042;-20,31031031;10,5005005;9198,046353;5267,567568;11960,46046;-100;17526,82683
9;9;581,0854358;7,777777778;7,825558975;5,375375375;10,33033033;0,42042042;15,28528529;680,0441531;508,7087087;731,5315315;357,3573574;1051,051051;21,54967518;17,47747748;25,76576577;9,369369369;33,87387387;-3,645566391;-8,518518519;1,181181181;-17,83783784;10,69069069;9000,606736;5400,1001;11695,3954;98,7987988;16996,6967
10;10;637,6208195;7,927927928;7,866411807;5,375375375;10,48048048;0,27027027;15,43543544;705,5056825;496,0960961;756,7567568;332,1321321;1143,543544;21,90245519;17,83783784;25,94594595;9,72972973;34,05405405;-3,612786131;-8,328328328;0,990990991;-17,45745746;10,31031031;8865,204681;5267,567568;11496,5966;98,7987988;16731,63163
11;11;676,8013688;6,726726727;6,708746355;3,123123123;10,18018018;-3,633633634;17,08708709;803,9164859;420,4204204;824,024024;222,8228228;1568,168168;21,84202826;17,65765766;26,12612613;9,189189189;34,59459459;-5,748052819;-11,56156156;0,23023023;-23,16316316;11,83183183;9537,807313;5400,1001;12424,32432;-100;18189,48949
12;12;715,9819182;7,627627628;7,666603889;5,075075075;10,18018018;0,12012012;15,13513514;749,5554395;500,3003003;803,003003;319,5195195;1265,465465;21,22689467;17,11711712;25,22522523;9,189189189;33,33333333;-3,60063774;-8,328328328;0,990990991;-17,26726727;10,12012012;10301,11175;6129,029029;13418,31832;98,7987988;19448,54855
13;13;755,1624675;6,876876877;6,869872424;3,723723724;10,03003003;-2,432432432;16,18618619;838,2857669;454,0540541;866,0660661;243,8438438;1606,006006;21,50258626;17,2972973;25,58558559;9,189189189;33,87387387;-4,993314043;-10,42042042;0,42042042;-20,88088088;11,07107107;9973,894623;5665,165165;12954,45445;-100;18984,68468
14;14;794,3430169;7,927927928;7,901180462;5,675675676;10,18018018;1,171171171;14,68468468;654,3070479;525,5255255;706,3063063;390,990991;945,9459459;20,95716211;16,75675676;25,04504505;8,648648649;33,15315315;-3,382223888;-8,138138138;1,561561562;-17,64764765;10,88088088;8925,912286;5333,833834;11562,86286;98,7987988;16797,8979
15;15;833,5235662;7,027027027;7,081277272;4,024024024;10,03003003;-1,831831832;15,88588589;837,5682441;458,2582583;866,0660661;252,2522523;1589,189189;21,61436857;17,47747748;25,76576577;9,369369369;33,69369369;-4,686196211;-9,84984985;0,610610611;-20,12012012;10,69069069;9767,703428;5532,632633;12689,38939;-100;18587,08709
16;16;972,8403119;7,627627628;7,61548122;5,075075075;10,03003003;0,27027027;14,98498498;672,1980204;517,1171171;723,1231231;374,1741742;1013,213213;20,99718572;16,75675676;25,22522523;8,468468468;33,51351351;-4,016212474;-9,089089089;1,181181181;-19,16916917;11,26126126;9163,401599;5400,1001;11894,19419;32,53253253;17261,76176
17;17;1112,157058;7,327327327;7,343217412;4,624624625;10,18018018;-0,930930931;15,73573574;850,7983766;470,8708709;882,8828829;260,6606607;1606,006006;21,50692192;17,47747748;25,58558559;9,54954955;33,51351351;-4,147866215;-9,089089089;0,610610611;-18,5985986;10,12012012;10192,07167;5930,23023;13219,51952;-100;19249,74975
18;18;1251,473803;7,777777778;7,745946768;5,375375375;10,03003003;0,720720721;14,68468468;663,4258995;517,1171171;714,7147147;374,1741742;983,7837838;21,21815124;17,11711712;25,22522523;9,009009009;33,33333333;-3,905370492;-8,898898899;0,990990991;-18,40840841;10,69069069;8941,309112;5333,833834;11629,12913;98,7987988;16864,16416
19;19;1390,790549;7,327327327;7,350138175;4,624624625;10,18018018;-0,780780781;15,58558559;736,8927947;487,6876877;786,1861862;306,9069069;1252,852853;21,35947378;17,2972973;25,40540541;9,189189189;33,51351351;-4,329615487;-9,279279279;0,800800801;-19,35935936;10,69069069;9876,824987;5731,431431;12821,92192;-100;18653,35335
20;20;1530,107295;6,726726727;6,761369551;3,723723724;9,72972973;-2,282282282;15,73573574;869,2774231;475,0750751;899,6996997;260,6606607;1652,252252;20,96716103;16,93693694;25,04504505;8,828828829;33,15315315;-4,824059035;-10,23023023;0,42042042;-20,5005005;10,88088088;11111,23355;6327,827828;14412,31231;-100;21105,20521
21;21;1632,316628;7,177177177;7,137498496;4,324324324;9,87987988;-1,231231231;15,43543544;759,7806147;500,3003003;811,4114114;315,3153153;1294,894895;20,86857098;16,75675676;25,04504505;8,648648649;33,15315315;-4,446828217;-9,65965966;0,800800801;-19,92992993;11,07107107;10541,17097;6129,029029;13683,38338;-33,73373373;19912,41241
22;22;1734,525962;7,327327327;7,33503231;4,474474474;10,18018018;-1,231231231;15,88588589;736,8961696;483,4834835;786,1861862;302,7027027;1257,057057;21,65320939;17,65765766;25,76576577;9,54954955;33,87387387;-4,541811762;-9,84984985;0,610610611;-20,12012012;11,07107107;9556,090257;5532,632633;12424,32432;-100;18056,95696
23;23;1829,129194;8,078078078;8,136710642;5,975975976;10,33033033;1,621621622;14,53453453;629,4455549;529,7297297;672,6726727;416,2162162;857,6576577;20,98901223;16,57657658;25,22522523;8,108108108;33,69369369;-3,228980916;-8,328328328;1,941941942;-18,5985986;12,02202202;7932,650526;4869,96997;10303,8038;231,3313313;14942,44244
24;24;1916,126323;7,477477477;7,474670372;4,774774775;10,18018018;-0,630630631;15,43543544;743,5392159;491,8918919;794,5945946;311,1111111;1265,465465;21,32458634;17,2972973;25,40540541;9,369369369;33,33333333;-4,025493311;-8,898898899;0,990990991;-18,5985986;10,69069069;10440,88544;5996,496496;13550,85085;-100;19779,87988
25;25;2003,123451;7,477477477;7,549409804;4,774774775;10,18018018;-0,630630631;15,73573574;690,2569438;496,0960961;739,9399399;336,3363363;1097,297297;21,71141566;17,47747748;25,76576577;9,54954955;33,87387387;-4,296858898;-9,469469469;0,800800801;-19,54954955;11,07107107;8690,771272;5068,768769;11297,7978;-33,73373373;16400,3003
26;26;2101,955385;7,327327327;7,387974938;4,624624625;10,18018018;-0,930930931;15,58558559;698,486564;496,0960961;752,5525526;332,1321321;1126,726727;21,30194266;17,11711712;25,40540541;9,009009009;33,69369369;-4,4527404;-9,84984985;0,800800801;-20,12012012;11,26126126;9379,913013;5466,366366;12225,52553;-100;17725,62563
27;27;2200,787318;7,477477477;7,483167941;4,624624625;10,33033033;-1,081081081;16,03603604;817,315879;458,2582583;849,2492492;252,2522523;1534,534535;22,14755201;18,01801802;26,12612613;10,09009009;34,05405405;-4,224010651;-9,089089089;0,800800801;-18,78878879;10,5005005;9020,004471;5201,301301;11695,3954;-100;17062,96296
28;28;2200,787318;6,876876877;6,941327399;4,024024024;9,87987988;-1,831831832;15,58558559;689,3502564;487,6876877;739,9399399;327,9279279;1105,705706;20,85433944;16,3963964;25,22522523;7,747747748;34,05405405;-5,618507638;-11,75175175;0,42042042;-23,54354354;12,21221221;9588,67479;5598,898899;12490,59059;-100;18123,22322
29;29;2302,849095;7,927927928;7,99315811;5,675675676;10,33033033;1,021021021;14,83483483;649,0824605;521,3213213;697,8978979;390,990991;933,3333333;21,22706509;16,93693694;25,40540541;8,648648649;33,87387387;-3,434619672;-8,518518519;1,561561562;-18,40840841;11,45145145;8495,314966;5135,035035;11032,73273;231,3313313;16002,7027
30;30;2408,140716;7,477477477;7,542858842;4,924924925;10,03003003;-0,03003003;14,98498498;689,564773;512,9129129;744,1441441;357,3573574;1072,072072;21,06780505;16,93693694;25,04504505;8,828828829;33,15315315;-4,141037825;-9,089089089;0,990990991;-19,16916917;10,88088088;9599,968304;5731,431431;12490,59059;98,7987988;18123,22322
31;31;2408,140716;7,327327327;7,338162159;4,624624625;10,18018018;-1,081081081;15,73573574;675,7812991;504,5045045;727,3273273;353,1531532;1038,438438;20,93498216;16,3963964;25,40540541;7,567567568;34,41441441;-4,531456029;-10,23023023;0,990990991;-21,07107107;11,83183183;9275,481738;5267,567568;12026,72673;-100;17659,35936
32;32;2513,432337;7,777777778;7,841572817;5,375375375;10,18018018;0,720720721;14,98498498;675,6763213;517,1171171;727,3273273;369,96997;1021,621622;21,39202708;17,2972973;25,40540541;9,189189189;33,51351351;-3,619639394;-8,518518519;1,181181181;-18,02802803;10,69069069;8976,148951;5400,1001;11629,12913;165,0650651;16930,43043
33;33;2605,237084;7,627627628;7,57127321;4,924924925;10,18018018;-0,18018018;15,28528529;738,6226477;500,3003003;790,3903904;319,5195195;1236,036036;21,37851536;17,2972973;25,40540541;9,189189189;33,51351351;-3,839833024;-8,708708709;0,990990991;-18,21821822;10,69069069;9738,339273;5731,431431;12689,38939;32,53253253;18388,28829
34;34;2605,237084;7,027027027;6,967907431;3,723723724;10,18018018;-2,582582583;16,48648649;811,6312494;445,6456456;840,8408408;243,8438438;1538,738739;21,6755096;17,47747748;25,94594595;9,189189189;34,23423423;-5,052060983;-10,61061061;0,42042042;-21,26126126;11,26126126;10067,94191;5731,431431;13086,98699;-100;19117,21722
35;35;2697,04183;7,177177177;7,218638929;4,474474474;10,03003003;-1,081081081;15,58558559;875,9436004;483,4834835;908,1081081;269,0690691;1656,456456;21,20786388;17,11711712;25,22522523;9,189189189;33,15315315;-4,195480458;-9,089089089;0,800800801;-18,78878879;10,5005005;11011,29379;6460,36036;14346,04605;-33,73373373;20773,87387
36;36;2789,920496;7,477477477;7,441652385;4,774774775;10,18018018;-0,630630631;15,43543544;750,1002471;500,3003003;798,7987988;319,5195195;1265,465465;21,1517482;16,93693694;25,22522523;9,009009009;33,33333333;-4,024670534;-9,089089089;0,990990991;-18,97897898;10,88088088;10349,77975;6062,762763;13484,58458;-33,73373373;19514,81481
37;37;2789,920496;6,576576577;6,571472124;3,123123123;10,03003003;-3,633633634;16,63663664;816,4083059;437,2372372;840,8408408;235,4354354;1563,963964;21,28429188;16,93693694;25,76576577;8,288288288;34,41441441;-5,397792291;-10,99099099;0,23023023;-22,02202202;11,26126126;10380,07104;5797,697698;13484,58458;-100;19912,41241
38;38;2883,87308;7,477477477;7,420248348;4,924924925;10,03003003;-0,33033033;15,13513514;691,3304713;508,7087087;744,1441441;353,1531532;1076,276276;20,74831534;16,57657658;24,86486486;8,288288288;33,15315315;-4,170257748;-9,469469469;0,990990991;-19,54954955;11,26126126;9894,760136;5797,697698;12888,18819;-33,73373373;18653,35335
39;39;2977,825664;7,777777778;7,775919271;5,375375375;10,03003003;0,720720721;14,83483483;643,5216807;525,5255255;693,6936937;399,3993994;916,5165165;20,74817892;16,3963964;25,04504505;7,927927928;33,69369369;-4,011821899;-9,469469469;1,371371371;-20,12012012;12,21221221;8675,786495;5201,301301;11297,7978;98,7987988;16400,3003
40;40;2977,825664;7,027027027;6,972194577;3,873873874;10,03003003;-2,132132132;16,18618619;733,8991563;475,0750751;781,981982;294,2942943;1269,66967;21,09829965;16,75675676;25,58558559;7,927927928;34,23423423;-5,172177008;-10,99099099;0,610610611;-22,21221221;11,83183183;10054,21964;5731,431431;13086,98699;-100;19117,21722
41;41;3050,734044;7,027027027;7,096736687;4,174174174;10,03003003;-1,531531532;15,73573574;857,0847018;470,8708709;887,0870871;256,4564565;1627,027027;21,35022872;17,2972973;25,40540541;9,189189189;33,33333333;-4,431960541;-9,469469469;0,610610611;-19,54954955;10,5005005;10470,71366;5996,496496;13617,11712;-100;19912,41241
42;42;3123,642424;7,327327327;7,291778157;4,474474474;10,03003003;-0,930930931;15,43543544;865,5637838;479,2792793;895,4954955;264,8648649;1635,435435;21,43733252;17,47747748;25,40540541;9,54954955;33,15315315;-4,22085734;-9,089089089;0,610610611;-18,5985986;10,31031031;10484,88381;6129,029029;13617,11712;-100;19779,87988
43;43;3123,642424;7,327327327;7,319825369;4,474474474;10,18018018;-1,231231231;15,88588589;669,8541258;496,0960961;723,1231231;344,7447447;1042,642643;21,05712388;16,57657658;25,58558559;7,747747748;34,41441441;-4,928131327;-10,8008008;0,800800801;-22,02202202;12,02202202;9236,582512;5267,567568;12026,72673;-100;17593,09309
44;44;3196,941658;7,477477477;7,472698834;4,774774775;10,18018018;-0,630630631;15,58558559;732,9389841;491,8918919;781,981982;315,3153153;1227,627628;21,50269483;17,2972973;25,58558559;9,189189189;33,69369369;-4,085687408;-9,089089089;0,990990991;-18,97897898;10,88088088;9415,291774;5532,632633;12225,52553;-33,73373373;17791,89189
45;45;3270,631748;7,927927928;7,862328193;5,375375375;10,33033033;0,570570571;15,28528529;662,7037311;512,9129129;714,7147147;369,96997;996,3963964;21,80449341;17,83783784;25,94594595;9,72972973;33,87387387;-3,925591728;-8,898898899;0,990990991;-18,5985986;10,88088088;8361,50866;5002,502503;10833,93393;98,7987988;15737,63764
46;46;3270,631748;7,627627628;7,625994004;5,075075075;10,18018018;-0,03003003;15,13513514;634,8139952;517,1171171;681,0810811;395,1951952;899,6996997;20,68679829;16,03603604;25,40540541;6,846846847;34,41441441;-4,801049994;-10,8008008;1,371371371;-22,78278278;13,35335335;8436,285828;4936,236236;10966,46647;-33,73373373;15936,43644
47;47;3344,321837;7,627627628;7,672340278;5,225225225;10,03003003;0,42042042;14,98498498;670,7012198;517,1171171;723,1231231;374,1741742;1004,804805;20,94233335;16,75675676;25,22522523;8,468468468;33,33333333;-3,898231528;-9,089089089;1,181181181;-18,97897898;11,26126126;9289,626268;5598,898899;12092,99299;165,0650651;17526,82683
48;48;3406,584371;7,927927928;7,940742231;5,675675676;10,33033033;1,021021021;14,83483483;646,2958848;521,3213213;693,6936937;390,990991;924,9249249;20,98898426;16,57657658;25,22522523;8,108108108;33,69369369;-3,539902753;-8,708708709;1,751751752;-18,97897898;11,83183183;8652,607181;5201,301301;11231,53153;98,7987988;16334,03403
49;49;3406,584371;7,627627628;7,585307536;4,924924925;10,18018018;-0,33033033;15,43543544;639,7658512;512,9129129;689,4894895;382,5825826;924,9249249;20,78488485;16,21621622;25,40540541;7,207207207;34,41441441;-4,871062982;-10,8008008;1,181181181;-22,59259259;12,78278278;8626,332828;5002,502503;11231,53153;-100;16267,76777
50;50;3468,846905;7,477477477;7,472202216;4,774774775;10,18018018;-0,780780781;15,58558559;857,3307206;475,0750751;891,2912913;260,6606607;1622,822823;21,5573292;17,47747748;25,58558559;9,54954955;33,51351351;-3,908369889;-8,708708709;0,990990991;-18,21821822;10,31031031;10245,84429;5996,496496;13352,05205;-33,73373373;19382,28228
51;51;3533,610707;7,477477477;7,46720429;4,774774775;10,18018018;-0,48048048;15,43543544;876,5539117;483,4834835;908,1081081;264,8648649;1664,864865;21,39803313;17,47747748;25,40540541;9,54954955;33,15315315;-3,864288564;-8,708708709;0,800800801;-18,02802803;10,12012012;10964,85658;6394,094094;14279,77978;-33,73373373;20707,60761
52;52;3533,610707;7,627627628;7,634844794;5,075075075;10,33033033;-0,18018018;15,58558559;641,1115363;512,9129129;693,6936937;382,5825826;929,1291291;21,05295101;16,3963964;25,58558559;7,387387387;34,59459459;-4,71007668;-10,61061061;1,371371371;-22,4024024;12,97297297;8374,636623;4936,236236;10900,2002;-33,73373373;15803,9039
53;53;3600,875778;7,477477477;7,510112592;4,774774775;10,33033033;-0,780780781;15,73573574;858,9951529;470,8708709;887,0870871;256,4564565;1631,231231;21,58081616;17,47747748;25,58558559;9,54954955;33,69369369;-3,898725287;-8,708708709;0,990990991;-18,40840841;10,5005005;10465,89022;6129,029029;13617,11712;-33,73373373;19779,87988
54;54;3668,140848;7,777777778;7,724323121;5,225225225;10,18018018;0,27027027;15,13513514;668,6063084;512,9129129;718,9189189;369,96997;1009,009009;21,07938188;16,75675676;25,22522523;8,468468468;33,69369369;-3,829781197;-9,089089089;1,371371371;-19,16916917;11,45145145;9170,421342;5400,1001;11894,19419;32,53253253;17328,02803
55;55;3668,140848;7,477477477;7,531183013;4,774774775;10,18018018;-0,630630631;15,58558559;644,9834582;508,7087087;697,8978979;374,1741742;950,1501502;20,93821008;16,3963964;25,58558559;7,387387387;34,59459459;-4,773535026;-10,61061061;0,990990991;-22,02202202;12,4024024;8729,348298;5002,502503;11364,06406;-100;16599,0991
56;56;3735,045032;7,477477477;7,434737216;4,624624625;10,18018018;-0,780780781;15,73573574;854,8464874;475,0750751;887,0870871;264,8648649;1610,21021;21,64347726;17,65765766;25,76576577;9,54954955;33,69369369;-4,042945636;-8,898898899;0,990990991;-18,5985986;10,5005005;10116,33313;5930,23023;13153,25325;32,53253253;19117,21722
57;57;3801,949217;8,078078078;8,092094312;5,975975976;10,18018018;1,771771772;14,38438438;630,1154288;533,9339339;676,8768769;420,4204204;853,4534535;20,56726127;16,21621622;25,04504505;7,387387387;33,69369369;-3,201406336;-8,518518519;2,132132132;-18,78878879;12,4024024;8160,08587;5068,768769;10635,13514;297,5975976;15340,04004
58;58;3801,949217;7,477477477;7,497773594;4,924924925;10,18018018;-0,33033033;15,43543544;642,3314912;512,9129129;693,6936937;378,3783784;933,3333333;20,89563758;16,3963964;25,40540541;7,387387387;34,23423423;-4,995257565;-10,99099099;0,990990991;-22,59259259;12,78278278;8502,694037;4936,236236;11032,73273;-33,73373373;16068,96897
59;59;3870,032832;7,327327327;7,286610817;4,624624625;10,03003003;-0,630630631;15,28528529;870,9451065;475,0750751;899,6996997;260,6606607;1656,456456;21,30516317;17,2972973;25,22522523;9,369369369;33,15315315;-4,134482423;-8,898898899;0,800800801;-18,5985986;10,31031031;10899,41639;6394,094094;14147,24725;-33,73373373;20575,07508
60;60;3939,295878;7,777777778;7,757125173;5,375375375;10,18018018;0,570570571;14,83483483;688,9414334;508,7087087;739,9399399;353,1531532;1072,072072;21,24376405;17,11711712;25,22522523;9,009009009;33,33333333;-3,525778155;-8,328328328;1,181181181;-17,64764765;10,69069069;9431,015453;5598,898899;12225,52553;98,7987988;17791,89189
61;61;3939,295878;6,726726727;6,765951748;3,723723724;9,87987988;-2,282282282;15,88588589;700,8316044;483,4834835;752,5525526;315,3153153;1156,156156;20,76471339;16,3963964;25,04504505;7,927927928;33,69369369;-5,625488717;-11,37137137;0,04004004;-22,59259259;11,26126126;10080,08717;5665,165165;13086,98699;-100;19249,74975
62;62;4008,558923;7,627627628;7,629956359;5,225225225;10,18018018;0,27027027;14,98498498;689,5574714;512,9129129;744,1441441;353,1531532;1072,072072;21,05972646;16,93693694;25,04504505;8,828828829;33,15315315;-3,793906873;-8,708708709;1,181181181;-18,40840841;10,69069069;9729,009216;5797,697698;12689,38939;98,7987988;18388,28829
63;63;4085,013349;7,777777778;7,80840348;5,375375375;10,18018018;0,570570571;14,98498498;684,9487548;517,1171171;739,9399399;365,7657658;1051,051051;20,98849369;16,75675676;25,04504505;8,648648649;33,15315315;-3,424149632;-8,328328328;1,371371371;-17,83783784;11,07107107;9625,588788;5665,165165;12490,59059;32,53253253;18123,22322
64;64;4085,013349;7,327327327;7,316519082;4,474474474;10,03003003;-1,081081081;15,58558559;657,1013823;504,5045045;706,3063063;365,7657658;987,987988;20,82456893;16,21621622;25,40540541;7,207207207;34,41441441;-4,94761063;-10,99099099;0,990990991;-22,59259259;12,59259259;9048,649663;5267,567568;11761,66166;-33,73373373;17129,22923
65;65;4161,467776;7,777777778;7,773322836;5,375375375;10,03003003;0,720720721;14,83483483;661,6674894;521,3213213;714,7147147;378,3783784;975,3753754;20,93095208;16,75675676;25,04504505;8,648648649;33,33333333;-3,690309048;-8,708708709;1,371371371;-18,5985986;11,26126126;9203,995071;5466,366366;11960,46046;98,7987988;17394,29429
66;66;4221,784751;7,927927928;7,888253795;5,675675676;10,18018018;1,021021021;14,68468468;653,6428015;525,5255255;706,3063063;390,990991;941,7417417;20,86121242;16,57657658;25,04504505;8,288288288;33,51351351;-3,460637587;-8,518518519;1,561561562;-18,21821822;11,45145145;8936,955588;5400,1001;11629,12913;165,0650651;16864,16416
67;67;4221,784751;6,876876877;6,946918274;4,024024024;9,87987988;-1,681681682;15,58558559;666,6010962;496,0960961;718,9189189;348,9489489;1034,234234;20,53448837;16,03603604;24,86486486;7,387387387;33,69369369;-6,008051534;-12,13213213;0,04004004;-24,11411411;12,02202202;9338,887891;5400,1001;12159,25926;-100;17725,62563
68;68;4265,964276;7,777777778;7,726632485;5,225225225;10,18018018;0,42042042;15,13513514;694,1076547;512,9129129;748,3483483;357,3573574;1084,684685;21,23852298;17,11711712;25,40540541;8,828828829;33,51351351;-3,616081443;-8,518518519;1,371371371;-18,21821822;10,88088088;9432,587631;5665,165165;12291,79179;98,7987988;17791,89189
69;69;4310,1438;6,876876877;6,855562876;4,024024024;9,57957958;-1,531531532;15,13513514;664,331244;500,3003003;714,7147147;353,1531532;1017,417417;20,51806647;16,03603604;24,86486486;7,387387387;33,69369369;-5,544123602;-11,56156156;0,42042042;-23,35335335;12,21221221;9403,18928;5466,366366;12225,52553;-100;17725,62563
70;70;4373,696632;7,027027027;7,011151033;4,024024024;10,03003003;-1,981981982;16,03603604;695,4589444;483,4834835;748,3483483;315,3153153;1139,339339;20,85479774;16,3963964;25,40540541;7,567567568;34,23423423;-5,375246309;-11,37137137;0,610610611;-22,97297297;12,4024024;9515,783958;5400,1001;12358,05806;-100;18123,22322
71;71;4435,883163;7,477477477;7,442621034;4,924924925;10,03003003;-0,18018018;15,13513514;886,2708262;491,8918919;920,7207207;269,0690691;1673,273273;21,15467161;17,11711712;25,22522523;9,189189189;32,97297297;-3,661772866;-8,328328328;0,990990991;-17,45745746;10,31031031;11119,47462;6592,892893;14478,57858;32,53253253;20972,67267
72;72;4435,883163;7,027027027;7,033655128;3,873873874;10,18018018;-2,282282282;16,48648649;812,2252952;445,6456456;840,8408408;243,8438438;1547,147147;21,79451182;17,47747748;25,94594595;9,189189189;34,23423423;-4,824981997;-10,23023023;0,610610611;-21,07107107;11,26126126;10093,25076;5731,431431;13086,98699;-100;19249,74975
73;73;4466,748713;7,477477477;7,551753939;4,924924925;10,03003003;-0,03003003;15,13513514;699,7033531;504,5045045;752,5525526;340,5405405;1114,114114;21,0661394;16,75675676;25,22522523;8,468468468;33,51351351;-3,929567937;-9,089089089;1,181181181;-19,16916917;11,45145145;9750,237838;5731,431431;12689,38939;32,53253253;18454,55455
74;74;4498,729732;7,477477477;7,40420408;4,774774775;10,03003003;-0,48048048;15,28528529;742,629134;500,3003003;794,5945946;319,5195195;1244,444444;20,99526157;16,75675676;25,22522523;8,648648649;33,51351351;-3,931292079;-8,898898899;1,181181181;-18,78878879;11,07107107;10321,88875;6062,762763;13418,31832;-33,73373373;19514,81481
75;75;4498,729732;7,327327327;7,272867993;4,174174174;10,33033033;-1,831831832;16,33633634;686,647768;479,2792793;735,7357357;315,3153153;1118,318318;21,42976751;16,93693694;25,94594595;7,927927928;34,77477477;-5,20774467;-11,37137137;0,800800801;-23,16316316;12,59259259;9041,162095;5201,301301;11761,66166;-100;17195,4955
76;76;4530,710752;7,177177177;7,203141682;4,474474474;9,87987988;-0,930930931;15,43543544;881,0269607;487,6876877;912,3123123;269,0690691;1664,864865;21,03686626;16,93693694;25,22522523;8,828828829;33,33333333;-4,027772083;-9,089089089;0,990990991;-18,78878879;10,88088088;11035,3177;6526,626627;14346,04605;32,53253253;20840,14014
77;77;4563,264546;7,627627628;7,59829327;4,924924925;10,18018018;-0,33033033;15,43543544;865,5214652;475,0750751;895,4954955;260,6606607;1639,63964;21,54131384;17,47747748;25,58558559;9,54954955;33,51351351;-3,661240935;-8,328328328;1,181181181;-17,64764765;10,5005005;10428,42569;6062,762763;13550,85085;-33,73373373;19713,61361
78;78;4563,264546;7,477477477;7,493456071;4,774774775;10,18018018;-0,48048048;15,43543544;647,9781765;517,1171171;697,8978979;382,5825826;941,7417417;20,69590181;16,03603604;25,40540541;6,846846847;34,41441441;-4,838872259;-10,99099099;1,181181181;-22,97297297;13,16316316;8781,144106;5201,301301;11430,33033;32,53253253;16599,0991
79;79;4596,391115;7,627627628;7,598563182;5,075075075;10,03003003;0,27027027;14,98498498;698,5607107;504,5045045;752,5525526;340,5405405;1109,90991;21,18319535;17,11711712;25,40540541;9,009009009;33,51351351;-3,812599657;-8,898898899;1,181181181;-18,5985986;11,07107107;9550,941144;5665,165165;12424,32432;32,53253253;18056,95696
80;80;4629,517684;7,027027027;6,997592741;4,024024024;10,03003003;-1,981981982;16,03603604;685,690809;483,4834835;735,7357357;323,7237237;1105,705706;20,9510625;16,3963964;25,40540541;7,747747748;34,23423423;-5,57666175;-11,56156156;0,42042042;-23,16316316;12,02202202;9619,706393;5466,366366;12490,59059;-100;18322,02202
81;81;4694,378043;7,627627628;7,615940957;5,075075075;10,03003003;0,27027027;14,98498498;699,221748;512,9129129;752,5525526;353,1531532;1097,297297;21,02263726;16,93693694;25,22522523;8,828828829;33,15315315;-3,70699505;-8,518518519;1,181181181;-18,21821822;10,69069069;9860,339146;5863,963964;12821,92192;32,53253253;18587,08709
