;A_CLDE;B_CLEG;C_CLMX;D_COEG;E_COMX;F_TEDE;G_WTEM;H_WTEG;I_TRSE;J_TREG;K_TRDE;L_TEXE;M_TEGR;N_DESE;O_CUSH;P_DRYT;Q_PROS;R_DWAR;S_SHRU;Best;Best.num
1;3.34584819825692;5.3498763996553;5.3498763996553;5.3498763996553;5.3498763996553;3.34584819825692;2.96484781767969;2.96484781767969;0;0;0;0.381000380577238;2.12696346638404;2.12696346638404;0;1.7459630858068;0.381000380577238;0.381000380577238;2.12696346638404;B_CLEG;2
2;0;1.911623046262;1.911623046262;1.911623046262;1.911623046262;0;0;0;0;0;0;0.624666082799442;1.24933216559888;1.24933216559888;0;0.624666082799442;0;0;0.624666082799442;B_CLEG;2
3;3.37474278871739;8.59755599426093;8.59755599426093;8.59755599426093;8.59755599426093;3.37474278871739;3.37474278871739;3.37474278871739;0;0;0;0;0;0;0;0;0;0;0;B_CLEG;2
4;4.49159421642249;8.74655028670101;8.74655028670101;8.74655028670101;8.74655028670101;4.49159421642249;4.49159421642249;4.49159421642249;0;0;0;0;0;0;0;0;0;0;0;B_CLEG;2
5;4.08280896810027;6.23032406373988;6.23032406373988;6.23032406373988;6.23032406373988;4.08280896810027;4.08280896810027;4.08280896810027;0;0;0;0.372797043979697;1.04989855335625;1.04989855335625;0;0.677101509376548;0;0;0.677101509376548;B_CLEG;2
6;1.69030850882317;1.69030850882317;1.69030850882317;1.69030850882317;1.69030850882317;1.69030850882317;1.69030850882317;1.69030850882317;0;0;0;0;0;0;0;0;0;0;0;A_CLDE;1
7;2.0054274182827;6.72162025997185;6.72162025997185;6.72162025997185;6.72162025997185;2.0054274182827;2.0054274182827;2.0054274182827;0;0;0;0;1.22747259154736;1.22747259154736;0;1.22747259154736;0;0;1.22747259154736;B_CLEG;2
8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A_CLDE;1
9;3.68394198787114;8.46689331315138;8.46689331315138;8.46689331315138;8.46689331315138;3.68394198787114;3.68394198787114;3.68394198787114;0;0;0;0.386459116854552;0.386459116854552;0.386459116854552;0;0;0;0;0;B_CLEG;2
10;3.37474278871739;6.52381672719517;6.52381672719517;6.52381672719517;6.52381672719517;3.37474278871739;3.37474278871739;3.37474278871739;0;0;0;0;0;0;0;0;0;0;0;B_CLEG;2
