"";"Abies";"Acer campestre-type";"Alnus";"Apiaceae";"Artemisia";"Betula";"Campanulaceae";"Carpinus";"Caryophyllaceae (periporate excl. Paronychioideae)";"Chenopodiaceae/Amaranthaceae";"Corylus";"Cyperaceae";"Fraxinus";"Hippophae rhamnoides";"Picea";"Pinus";"Plantaginaceae";"Poaceae";"Polygonum";"Populus";"Quercus";"Rosaceae";"Rubiaceae";"Salix";"Thalictrum";"Tilia";"Ulmus"
"Bjune_a320";0;0;0;0;0;0;0;0;0;0;0;8,720930233;0;0;0;0;0;31,97674419;0;0;0;0;0;33,720930229;0;0;0
"Bjune_a321";0;0;0,191662674;0;0,047915668;0,287494011;0;0;0;0;0;0,095831337;0;0;0;0,574988021;0;1,149976042;0;0;0;0;0;0,479156684;0;0;0
"Blyakharchuk_a1";0;0;0,421940928;0,210970464;27,6371308;0;0;0;0,421940928;9,071729958;0;7,805907173;0;0;0;11,814345993;0;11,60337553;0;0;0;3,375527426;0;0,421940928;0;0;0
"Blyakharchuk_a2";0;0;0;0;85,82089552;0;0;0;0;4,228855721;0;0;0;0;0;0,995024876;0;1,243781095;0;0;0;0;0;0;0;0;0
"Blyakharchuk_a3";0,310559006;0;0;0;39,13043478;0;0;0;0;13,66459627;0;2,795031056;0;0;0;10,559006211;0;5,590062112;0;0;0;0;0;0;0;0;0
"Blyakharchuk_a4";0;0;0,352112676;0;26,76056338;0;0;0;0,352112676;58,8028169;0;0,352112676;0;0;0;3,169014084;0;1,76056338;0,352112676;0;0;0;0;0;0;0;0
"Blyakharchuk_a5";0;0;1,261829653;0,630914826;29,65299685;0;0;0;1,261829653;11,04100946;0;2,839116719;0;0;0,630914826;11,987381703;0;17,35015773;0;0;0;0,94637224;0;0;0,315457413;0;0
"Blyakharchuk_a6";0,323624595;0;0,323624595;0;37,21682848;0;0;0;0;15,53398058;0;0;0;0;0,323624595;6,796116505;0;12,62135922;0;0;0;1,618122977;0;0;0;0;0
"Blyakharchuk_a7";0,342465753;0;0,342465753;0;38,35616438;0;0;0;0;4,794520548;0;0;0;0;0,342465753;23,972602738;0;6,164383562;0;0;0;3,082191781;0;0;0,342465753;0;0
"Blyakharchuk_a8";0;0;1,408450704;0;40,14084507;0;0;0;3,521126761;7,042253521;0;3,521126761;0;0;0;8,450704225;0;16,90140845;0;0;0;0,704225352;0;0,704225352;1,408450704;0;0
"Blyakharchuk_a9";0,840336134;0;0;1,260504202;28,57142857;0;0;0;1,680672269;4,621848739;0;5,042016807;0;0;3,781512605;18,907563026;0;20,58823529;0;0;0;0;0;0;2,100840336;0;0
"Blyakharchuk_a10";0;0;0;0;5,586592179;0;0;0;1,955307263;1,396648045;0;25,41899441;0;0;0;18,156424579;0;37,98882682;0;0;0;0;0;0,279329609;0;0;0
"Blyakharchuk_a11";0;0;0,56022409;1,400560224;7,282913165;0;0;0;1,400560224;1,400560224;0;26,05042017;0;0;0,280112045;24,369747899;0;22,68907563;0;0;0;0,56022409;0;0,280112045;0,56022409;0;0
"Blyakharchuk_a12";0;0;0;0,284900285;23,64672365;0;0;0;0,284900285;1,13960114;0;6,837606838;0;0;0;18,233618229;0;36,75213675;0;0;0;3,418803419;0;0,56980057;0,284900285;0;0
"Blyakharchuk_a13";0,373134328;0;0;0;25,37313433;0;0;0;0,746268657;0,373134328;0;3,358208955;0;0;0,373134328;11,194029847;0;48,50746269;0;0;0;0;0;0;0,373134328;0;0
"Blyakharchuk_a14";0,581395349;0;0;0;4,360465116;0;0;0;0,872093023;1,744186047;0;7,848837209;0;0;0;13,662790698;0;56,68604651;1,162790698;0;0;0;0,290697674;0,290697674;0,290697674;0;0
"Blyakharchuk_a15";0;0;0;0;3,284671533;0;0;0;4,744525547;0,729927007;0;9,489051095;0;0;0,364963504;22,627737229;0;45,985401464;0,364963504;0;0;0;0;0;1,094890511;0;0
"Blyakharchuk_a16";0,445434298;0;0;4,454342984;3,786191537;0;0;0;0;1,781737194;0;42,31625835;0;0;0,890868597;13,140311807;0;14,922049;0,445434298;0;0;0,222717149;0;1,559020045;0;0;0
"Blyakharchuk_a17";0;0;0,564971751;0,282485876;10,16949153;0;0;0;0,282485876;1,694915254;0;1,412429379;0;0;6,497175141;11,86440678;0;53,954802257;0;0;0;0,282485876;0;0,282485876;0;0;0
"Blyakharchuk_a18";0;0;0,576368876;0,288184438;28,53025937;0;0;0;0;3,458213256;0;3,170028818;0;0;5,475504323;19,596541786;0;10,086455331;0;0;0;1,152737752;0;1,44092219;1,152737752;0;0
"Blyakharchuk_a19";0;0;0,310559006;0;18,63354037;0;0;0;0;1,552795031;0;1,242236025;0;0,931677019;3,726708075;13,664596273;0;2,795031056;0;0;0;1,863354037;0,310559006;0;0,621118012;0;0
"Blyakharchuk_a20";0,295857988;0;0,295857988;0,295857988;25,44378698;0;0;0;0;3,550295858;0;3,846153846;0;0;7,396449704;21,597633131;0;9,763313609;0;0;0;0;0;0,591715976;2,366863905;0;0
"Blyakharchuk_a21";1,428571429;0;0;0;4,285714286;0;0;0;0;1,428571429;0;0;0;0;0;18,571428573;0;17,14285714;0;1,428571429;0;0;0;0;1,428571429;0;0
"Blyakharchuk_a22";2,06185567;0;0;1,030927835;5,154639175;0;0;0;1,030927835;1,030927835;0;2,06185567;0;0;0;13,402061855;0;5,154639175;0;0;0;5,154639175;0;0;0;0;1,030927835
"Blyakharchuk_a23";2,552204176;0;0;0;5,568445476;0;0;0;0;6,960556845;0;0,928074246;0;0;0,232018561;29,930394435;0;11,832946631;0;0;0;0;0;0;1,160092807;0;0
"Blyakharchuk_a24";1,967799642;0;0;0;3,935599284;0;0;0;0;2,504472272;0;4,293381038;0;0;0,715563506;23,792486579;0;22,36135957;0;0;0;0,357781753;0,178890877;0,53667263;0,357781753;0;0
"Blyakharchuk_a25";4,62962963;0;0;0;4,012345679;0;0;0;0;2,160493827;0;2,469135802;0;0;0,617283951;29,01234568;0;18,51851852;0;0;0;0,308641975;0;0;0,308641975;0;0
"Blyakharchuk_a26";1,408450704;0;0;0;5,030181087;0;0;0;0;2,213279678;0;9,054325956;0;0;0,201207243;16,297786721;0;23,34004024;0;0;0;1,207243461;0;0,201207243;0;0;0
"Blyakharchuk_a27";3,96039604;0;0;0;1,98019802;0;0;0;0;2,97029703;0;6,930693069;0;0;1,98019802;44,55445545;0;14,85148515;0;0;0;0;0;0;0;0;0
"Blyakharchuk_a28";5,539358601;0;0;0,29154519;8,746355685;0;0;0;0;0,29154519;0;0,874635569;0;0;0,874635569;25,072886294;0;3,498542274;0;0,583090379;0;0;0,29154519;0,583090379;0,583090379;0;0
"Blyakharchuk_a29";8,533333333;0;0,533333333;0;2,133333333;0;0;0;0;0,533333333;0;15,2;0;0;0,266666667;56;0;1,333333333;0;0;0;0,266666667;0;0;0;0;0
"Blyakharchuk_a30";3,318584071;0;0,663716814;2,876106195;3,539823009;0;0;0;0;0;0;0,884955752;0;0;0,663716814;43,141592916;0;1,769911504;0;0;0;0,221238938;0;0,442477876;0,221238938;0;0
"Blyakharchuk_a31";6,106870229;0;6,870229008;0;4,198473282;0;0;0;0;0;0;5,34351145;0;0;0,381679389;51,14503817;0;0;0;0;0;0;0;0,763358779;0;0;0
"Blyakharchuk_a32";1,215805471;0;0;0,911854104;3,951367781;0;0;0;0;0,911854103;0;0,911854103;0;0;1,519756839;29,179331311;0;13,98176292;0,607902736;0;0;0,303951368;0;0,303951368;0;0;0
"Blyakharchuk_a33";2,719033233;0;0;1,208459215;4,229607251;0;0;0;0;0;0;0,302114804;0;0;1,812688822;41,08761329;0;13,59516616;0;0;0;0,302114804;0,604229607;3,32326284;0,906344411;0;0
"Blyakharchuk_a34";2,215189873;0;0,632911392;0,316455696;3,481012658;0;0;0;0,316455696;0;0;0;0;0;0,316455696;35,12658228;0;21,51898734;0;0;0;0,632911392;0;0,632911392;0,316455696;0;0
"Bunting_b1";0,279329609;0;0;0;0;29,32960894;0;0;0;0;7,541899441;13,40782123;0;0;0;7,82122905;0;10,05586592;0;0;0;0,558659218;0;0;0;0;0
"Bunting_b2";0;0;0;0;0;32,56704981;0;0;0;0;9,578544061;5,938697318;0;0;0;1,53256705;0;12,2605364;0;0;0;0,191570881;0;0;0;0;0
"Bunting_b3";0;0;0;0;0,196463654;28,48722986;0;0;0;0;17,28880157;4,715127701;0;0;0;0,982318271;0;9,823182711;0;0;0,196463654;0;0;0,196463654;0;0;0,196463654
"Bunting_b4";0;0;0;0;0;21,71532847;0;0;0;0;7,299270073;9,671532847;0;0;0;2,189781022;0;14,59854015;0;0;0,729927007;0,547445255;0;0,912408759;0;0;0,547445255
"Bunting_b5";0;0;0;0;0;21,2034384;0;0;0;0;7,163323782;4,297994269;0;0;0;8,022922636;0;9,169054441;0;0;0;0,286532951;0;0,286532951;0;0;0,286532951
"Bunting_b6";0;0;0;0;0;29,65009208;0;0;0;0;15,83793738;2,762430939;0;0;0;7,918968692;0;7,73480663;0;0;3,314917127;0,368324125;0;0;0;0;0,920810313
"Bunting_b7";0;0;0;0;0;25,04854369;0;0;0;0;9,32038835;8,155339806;0;0;0;1,941747573;0;12,42718447;0;0;0,776699029;0,582524272;0;0;0;0;0,388349515
"Bunting_b8";0;0;0;0;0;23,51778656;0;0;0;0;11,46245059;13,83399209;0;0;0;2,371541502;0;7,707509881;0;0;0,790513834;0,395256917;0;0;0;0;0
"Bunting_b9";0;0;0;0;0;10,11673152;0;0;0;0;11,08949416;6,031128405;0;0;0;5,642023346;0;12,25680934;0;0;0,972762646;0,194552529;0;0,194552529;0;0;0,194552529
"Bunting_b10";0;0;0;0;0;15,89147287;0;0;0;0;7,558139535;5,03875969;0;0;0;9,88372093;0;6,782945736;0;0;1,162790698;0,775193798;0;0,19379845;0;0;0,387596899
"Bunting_b11";0;0;0;0;0;8,781869688;0;0;0;0;5,66572238;10,4815864;0;0;0;3,682719547;0;10,19830028;0;0;0,283286119;0;0;0;0;0;0
"Bunting_c1";0;0;0,458015267;0;0,305343511;4,580152672;0;0,152671756;0,152671756;0,152671756;0,152671756;1,06870229;0,458015267;0;0;11,90839695;0;37,2519084;0;0;2,442748092;0,458015267;0;0,610687023;0;0;0,152671756
"Bunting_c2";0;0;1,198630137;0;0,51369863;4,794520548;0;0,171232877;0;0;0,51369863;2,054794521;0,171232877;0;0,171232877;4,280821918;0;42,6369863;0;0;1,02739726;0;0;0,171232877;0;0,342465753;0,171232877
"Bunting_c3";0;0;1,196581197;0;0,170940171;3,58974359;0;0;0;0;0;2,222222222;0,341880342;0;0;3,247863248;0;49,23076923;0;0;1,367521368;0;0,341880342;0,341880342;0;0;0
"Bunting_c4";0,309119011;0;1,391035549;0,154559505;0,154559505;7,41885626;0;0;0;0,309119011;0,463678516;1,391035549;0,772797527;0;0,309119011;8,037094281;0;53,63214838;0;0;1,854714065;0;0,309119011;0;0;0;0,154559505
"Bunting_c5";0;0;0,985221675;0;0;4,269293924;0;0;0;0;0;7,060755337;0,985221675;0;0;6,075533662;0;66,00985222;0;0;1,149425287;0;0;0,164203612;0;0,328407225;0,164203612
"Bunting_c6";0,158478605;0;0,792393027;0;0,475435816;6,022187005;0;0,158478605;0;0,633914422;0;2,06022187;1,267828843;0;0;9,033280507;0;41,52139461;0;0;1,426307448;0,158478605;0;0,316957211;0;0,158478605;0,158478605
"Bunting_c7";0;0,46875;0,78125;0;0,625;7,03125;0;0;0;0;0,625;1,40625;1,71875;0;0;5,625;0;42,1875;0;0;1,875;0,3125;0;0,46875;0;0;0,46875
"Bunting_c8";0;0,125470514;0,752823087;0,376411543;0,376411543;8,406524467;0;0;0;0,125470514;3,38770389;1,380175659;0,250941029;0;0,376411543;17,31493099;0;22,71016311;0;0;1,254705144;0;0,125470514;1,12923463;0;0,125470514;0,125470514
"Bunting_c9";0,535475234;0,133868809;0,803212851;0,133868809;0,267737617;11,37884873;0;0;0;0,133868809;1,338688086;4,819277108;0,803212851;0;0,133868809;15,52878179;0;19,00937082;0;0;1,606425703;0,401606426;0;1,338688086;0,133868809;0;0,401606426
"Bunting_c10";0;0,158982512;1,748807631;0;0,79491256;4,292527822;0;0;0;0,158982512;0,158982512;3,179650238;0,635930048;0;0;8,426073132;0;55,9618442;0;0;2,066772655;0;0,158982512;0,158982512;0;0;0,158982512
"Bunting_c11";0;0;1,021711367;0,255427842;0,127713921;9,578544061;0;0;0;0,127713921;1,021711367;3,19284802;0,510855683;0;0;13,28224777;0;42,78416347;0;0;2,298850575;0;0;3,448275862;0;0;0
"Bunting_c12";0,134408602;0;0,268817204;0;0,672043011;10,88709677;0;0;0;0,403225806;0,403225806;2,016129032;0,403225806;0;0,134408602;16,12903226;0;47,17741935;0;0;2,016129032;0,268817204;0,672043011;1,747311828;0;0,134408602;0
"Bunting_c13";0;0,119904077;1,079136691;0,239808153;0;9,112709832;0;0;0;0,35971223;0,599520384;4,196642686;1,318944844;0;0,35971223;14,74820144;0;39,32853717;0;0,119904077;1,798561151;0,239808153;0,119904077;2,997601918;0,119904077;0;0,35971223
"Bunting_c14";0,151745068;0;0,303490137;0;0,151745068;4,097116844;0;0;0;0;1,669195751;4,248861912;0,758725341;0;0;8,042488619;0;15,17450683;0;0;0,91047041;0;0;1,213960546;0;0;0,151745068
"Bunting_c15";0;0,15625;0,9375;0,15625;0;7,5;0;0;0;0,15625;0,3125;1,5625;0,625;0;0,3125;9,84375;0;23,28125;0;0,15625;0,9375;0;0;0,625;0;0;0
"Bunting_c16";0,292397661;0;0,877192982;0,14619883;0,584795322;7,602339181;0;0;0;0;1,023391813;3,362573099;0,438596491;0;0,14619883;11,84210526;0;14,47368421;0;0,14619883;2,485380117;0;0;0,292397661;0;0;0
"Bunting_c17";0,132100396;0,132100396;0,264200793;0,132100396;0,396301189;7,661822985;0;0;0;0,660501982;0,396301189;3,170409511;0,264200793;0;0;16,51254954;0;41,61162483;0;0;1,453104359;0;0;0,528401585;0;0,132100396;0,132100396
"Bunting_c18";0;0,163666121;0,327332242;0;0,818330606;11,12929624;0;0;0;0,163666121;0,327332242;1,636661211;0,327332242;0;0,327332242;13,74795417;0;40,58919804;0;0,163666121;1,800327332;0;0,163666121;0,490998363;0;0;0
"Champvillair_a1";0,875;0;3,125;0,125;0,375;7,125;0;0;0,125;0;5,625;11,375;0;0;10;19,875;0;10;0;0;0;0;0;0,875;0;0,375;0
"Champvillair_a2";1,148105626;0;2,066590126;2,640642939;0,45924225;14,81056257;0;0;0,688863375;0,114810563;8,381171068;8,610792193;0;0;5,166475316;7,807118255;0;19,173363953;0;0;0;0;0;0,45924225;0;1,262916188;0
"Champvillair_a3";7,446808511;0;4,407294833;0;0,151975684;18,99696049;0;0;0,455927052;0;11,24620061;2,279635258;0;0;18,08510638;19,300911851;0;4,559270517;0;0;0;0;0;0,911854103;0;0;0
"Champvillair_a4";1,353179973;0;2,435723951;0,947225981;0,405953992;26,38700947;0;0;0;0;18,53856563;6,901217862;0;0;8,254397835;12,855209743;0;12,31393775;0;0;0;0,405953992;0,270635995;0;0;0;0
"Champvillair_a5";2,564102564;0;5,897435897;5,384615385;0,128205128;0;0;0;1,025641026;0;2,948717949;4,871794872;0;0;7,179487179;13,846153842;0;12,82051282;0;0;0;0;0,897435897;0;0;0,256410256;0
"Champvillair_a6";1,164483261;0;6,259097525;0,145560408;2,765647744;0,145560408;0;0;0,727802038;0;4,075691412;3,784570597;0;0;31,14992722;11,062590976;0;6,695778748;0;0;0;0;1,310043668;0;0;0;0
"Champvillair_a7";0,855920114;0;1,711840228;2,139800285;0,285306705;5,563480742;0;0;0,570613409;0;12,83880171;5,991440799;0;0;12,41084165;9,12981455;0;23,10984308;0;0;0;0;4,422253923;0;0;0,142653352;0
"Champvillair_a8";0,417246175;0,278164117;10,84840056;0;0,139082058;0,83449235;0;0;0,695410292;0;3,616133519;1,808066759;0;0;52,99026426;12,23922114;0;4,172461752;0;0;0;0;0;0;0;0;0
"Champvillair_a9";0,304414003;0;8,98021309;0,761035008;0,152207002;0,913242009;0;0,152207002;0,608828006;0;5,936073059;6,088280061;0;0;52,20700152;9,284627093;0;4,109589041;0;0;0;0;0;0,304414003;0;0;0
"Champvillair_a10";0,615384615;0;13,07692308;0,153846154;0,307692308;0,923076923;0;0;0,461538462;0;3,230769231;1,230769231;0;0;36,46153846;21,69230769;0;9,076923077;0;0;0;0;0;0,153846154;0;0;0
"Champvillair_a11";0;0;19,35933148;2,78551532;0,139275766;3,064066852;0;0;1,114206128;0,139275766;4,317548747;5,292479109;0;0;28,13370474;18,105849587;0;6,545961003;0;0;0;0;0;0,557103064;0;0;0,139275766
"Champvillair_a12";0,290275762;0;21,04499274;8,563134978;0,580551524;1,015965167;0;0;0,580551524;0;5,079825835;2,757619739;0;0;23,22206096;19,303338171;0;2,90275762;0;0;0;0;0;0,290275762;0,145137881;0;0
"Champvillair_a13";0,131406045;0;37,71353482;4,993429698;0,394218134;0,394218134;0;0;0,131406045;0,262812089;2,496714849;3,153745072;0;0;11,95795007;19,710906704;0;3,810775296;0;0;0;0;0;0,657030223;0;0;0
"Champvillair_a14";0,436046512;0;24,85465116;3,052325581;0,581395349;0;0;0;0,872093023;0;4,069767442;4,360465116;0;0;12,35465116;15,261627907;0;7,412790698;0;0;0;0;0;1,01744186;0;0;0
"Champvillair_a15";0;0;33,473980308;1,125175809;0,984528833;0;0;0;0,562587904;0;2,672292546;5,625879044;0;0;7,876230661;26,72292546;0;6,610407876;0;0;0;0;0;0,140646976;0;0,421940928;0
"Champvillair_a16";0,612557427;0;3,598774885;0,153139357;0,076569678;0,612557427;0;0;0,612557427;0;1,45482389;49,15773354;0;0;1,990811639;15,467075036;0;19,98468606;0;0;0;0;0;0;0;0;0
"Champvillair_a17";0;0;10,594315245;0,645994832;0;0;0;0;3,22997416;0;1,80878553;12,27390181;0;0;6,330749354;24,547803621;0;13,565891476;0;0;0;0;0;0;0;0;0
"Champvillair_a18";0,403768506;0;11,170928668;0,807537012;0,269179004;1,076716016;0;0;1,211305518;0,134589502;4,845222073;9,286675639;0;0;8,075370121;24,629878869;0;14,40107672;0;0;0;0;0;0;0;0;0
"Champvillair_a19";1,048492792;0;11,795543906;0,131061599;0,524246396;4,718217562;0;0,262123198;0,917431193;0;5,766710354;10,09174312;0;0;7,339449541;27,52293578;0;12,7129751;0;0;0;0;0;0,393184797;0;0,131061599;0
"Champvillair_a20";0,846262341;0;11,847672779;1,551480959;0,141043724;2,538787024;0;0;1,97461213;0;2,3977433;11,42454161;0;0;8,462623413;22,990126935;0;16,50211566;0;0;0;0;0,141043724;1,128349788;0;0;0
"Champvillair_a21";1,312335958;0;15,748031496;0,262467192;0,656167979;1,706036745;0;0;1,443569554;0,131233596;2,624671916;5,774278215;0;0;6,824146982;28,47769029;0;9,580052493;0;0;0;0;0;0,656167979;0;0;0
"Champvillair_a22";0,090909091;0;5,727272728;0,363636364;0,181818182;0,181818182;0;0;0,545454545;0,181818182;0,818181818;41,72727273;0;0;1,454545455;13,727272727;0;25,27272727;0;0;0;0;0;0,181818182;0;0;0
"Champvillair_a23";0,12345679;0;2,345679012;3,703703704;0,12345679;0;0;0;1,604938272;0;0,24691358;17,5308642;0;0;4,074074074;8,641975309;0;38,14814815;0;0;0;0;0;0,12345679;0;0,12345679;0
"Champvillair_a24";0,30651341;0;3,448275862;0,383141762;0,30651341;0,153256705;0;0;0,536398467;0;0,459770115;50,26819923;0;0;2,068965517;11,877394636;0;23,44827586;0;0;0;0;0;0,153256705;0;0;0
"Champvillair_a25";0,137551582;0;7,840440165;0,687757909;0,137551582;0;0;0;0,550206327;0;0,412654746;6,877579092;0;0;4,951856946;9,078404402;0;45,392022009;1,788170564;0;0;0;0,275103164;3,71389271;0;0;0,962861073
"Champvillair_a26";1,174934726;0,261096606;5,091383812;0,391644909;0,91383812;0,261096606;0;0;0,91383812;0;1,82767624;10,83550914;0;0;12,66318538;33,68146214;0;15,27415144;0;0;0;0;0;0,91383812;0;0,261096606;0
"Champvillair_a27";0,394866732;0;2,764067127;0;0,197433366;0;0;0;0,789733465;0;0,888450148;19,44718657;0;0;6,120434353;14,708785788;0;29,61500494;0;0;0;0;0;0,987166831;0;0;0
"Colombaroli_a1";0;0;0;0,652528548;19,90212072;0;0;0;0;0,815660685;0,489396411;0,163132137;0;0;0;3,915171289;0;3,752039152;0;0;0;1,141924959;0;0;0;0;0
"Colombaroli_a2";0;0;0;0;0;0;0;0;0;0,530222694;0;1,060445387;0;0;0;0,954400848;0;2,651113468;0;0;0;0,106044539;0;0;0;0;0
"Colombaroli_a3";0;0;0;0,49833887;0,166112957;0;0;0;0;0,49833887;0;0,332225914;0;0;0;6,810631229;0;8,803986711;0;0;0;0,166112957;0,332225914;0;0;0;0
"Colombaroli_a4";0;0;0,161030596;3,05958132;10,14492754;0;0;0;0;2,737520129;0,161030596;0;0;0;0;14,81481481;0;10,46698873;0;0;0;0,805152979;0;0;0,161030596;0;0
"Colombaroli_a5";0;0;0,328407225;7,389162562;1,477832512;0;0;0;0,164203612;1,149425287;0;0,164203612;0;0;0;14,28571429;0;1,806239737;0;0;0;0,164203612;0;0;0;0;0
"Colombaroli_a6";0;0;0,157480315;1,57480315;0,62992126;0;0;0;0;1,102362205;1,102362205;0;0;0;0;17,16535433;0;7,244094488;0;0;0;1,102362205;0;0;0;0;0
"Colombaroli_a7";0;0,331125828;0;1,821192053;0,331125828;0,165562914;0;0;0;1,324503311;0,331125828;0;0;0;0;4,139072848;0;4,635761589;0;0;0;0,165562914;0,165562914;0;0,165562914;0;0
"Colombaroli_a8";0;0;0,326797386;0,326797386;0,163398693;0;0;0,163398693;0,163398693;0,163398693;0,163398693;0,163398693;0;0;0;2,287581699;0;6,699346405;0;0;0;0,490196078;0;0;0;0;0
"Colombaroli_a9";0;0;0,490998363;0,654664484;0,163666121;0;0;0;0,163666121;0,818330606;0,163666121;0,327332242;0;0;0;2,291325696;0;5,073649755;0;0;0;1,309328969;0,163666121;0,163666121;0,163666121;0;0
"Colombaroli_a10";0;0;0;0,497512438;0,331674959;0,165837479;0;0;0,165837479;1,160862355;0;0,165837479;0;0;0;4,311774461;0;4,311774461;0;0;0;0,497512438;0,165837479;0;0;0;0
"Colombaroli_a11";0;0;0;0,165289256;0;0;0;0;0;0,330578512;0;0,991735537;0;0;0;10,41322314;0;6,94214876;0;0;0;0;0,165289256;0;0,165289256;0;0
"Colombaroli_a12";0;0,165289256;0,826446281;2,809917355;0,826446281;0,165289256;0;0;0;1,818181818;0,165289256;0,661157025;0;0;0;4,132231405;0;8,760330579;0;0;0;0,330578512;0;0;0;0;0
"Colombaroli_a13";0;0;0,501672241;2,508361204;0,16722408;0;0;0;0,16722408;0,836120401;0,334448161;0;0;0;0;2,675585284;0;2,341137124;0;0;0;0;0;0;0;0;0
"Colombaroli_a14";0;0;0;0,436681223;0,218340611;0;0;0;0;1,855895197;0,218340611;0,873362445;0;0;0;5,021834061;0;21,069869;0;0;0;0,109170306;0,109170306;0;0;0;0
"Colombaroli_a15";0;0;0;9,710391823;1,192504259;0;0;0;0,170357751;0,851788756;0;0,170357751;0;0;0;5,621805792;0;10,90289608;0;0;0;0;0;0;0,340715503;0;0
"Colombaroli_a16";0;0;0;2,295081967;0;0;0;0;0;0,327868852;0;0,327868852;0;0;0;6,885245902;0;6,06557377;0;0;0;0,655737705;0,163934426;0,327868852;0,491803279;0;0
"Colombaroli_a17";0;0;0,325203252;3,25203252;0,487804878;0;0;0;0,325203252;0,81300813;0,325203252;0;0;0;0;14,47154472;0;2,113821138;0;0;0;0;0,650406504;0;0;0;0
"Colombaroli_a18";0;0;0;0;0;0;0;0;0;1,324503311;0,165562914;0,496688742;0;0;0;16,55629139;0;1,655629139;0;0;0;0,496688742;0;0;0;0;0
"Colombaroli_a19";0;0;0;0;0,443951165;0;0;0;0;0,554938957;0;0,443951165;0;0;0;29,5227525;0;2,663706992;0;0,110987791;0;0;0;0;0;0;0
"Colombaroli_a20";0;0;0;0;0;0;0;0;0;0,328947368;0;0;0;0;0;2,138157895;0;2,796052632;0;0;0;0;0;0;0;0;0
"Colombaroli_a21";0;0;0,495867769;1,157024793;0,165289256;0;0;0;0,165289256;0;0;0,165289256;0;0;0;35,04132231;0;1,983471074;0;0;0;0,165289256;0,661157025;0;19,66942149;0;0
"Colombaroli_a22";0;0;0,162601626;7,967479675;0,650406504;0;0;0;0,162601626;0,325203252;0;0;0;0;0;35,93495935;0;11,05691057;0;0;0;0;0,162601626;0;0;0;0
"Colombaroli_a23";0;0;0;1,827242525;0,332225914;0;0;0;0;0;0;0,332225914;0;0;0;1,661129568;0;1,162790698;0;0;0;0;0;0;0;0;0
"Colombaroli_a24";0;0;0,166944908;0,667779633;0;0;0;0;0;0,333889816;0;0;0;0;0;1,168614357;0;1,502504174;0;0;0;0;0;0;0;0;0
"Colombaroli_a25";0;0;0;0,165016502;0,165016502;0;0;0;0;0;0;0;0;0;0;0,660066007;0;0,660066007;0;0;0;0;0;0;0;0;0
"Connor_a1";0;0;0;0,338409476;1,52284264;0,507614213;0;2,368866328;0,169204738;4,230118443;0,169204738;2,368866328;0,169204738;0;1,52284264;8,291032149;0;39,42470389;1,184433164;0;0;0;0,169204738;0;0,169204738;0;0
"Connor_a2";0;0;0;0,161812298;1,45631068;0;0;0,809061489;0,161812298;3,236245955;0,161812298;2,588996764;0;0;0,647249191;3,721682848;0;51,94174757;0,809061489;0;0;0;0,323624595;0,161812298;1,45631068;0;0
"Connor_a3";0;0;0;0,268456376;0,536912752;0,268456376;0;0,67114094;0,134228188;2,684563758;0;3,489932886;0,134228188;0;0,805369128;4,697986577;0;51,40939597;2,013422819;0;0;0;0;0;0,134228188;0;0,134228188
"Connor_a4";0,307692308;0;0;0,923076924;2,564102564;0,615384615;0;2,051282051;0,512820513;7,384615385;0;24,30769231;0;0;0,615384615;11,8974359;0;16,92307692;0,205128205;0;0;0;0,615384615;0;0,307692308;0;0
"Connor_a5";0;0;0;2,886597938;4,329896907;0,412371134;0;2,06185567;0,412371134;7,422680412;0;18,1443299;0,412371134;0;1,030927835;9,072164948;0;20;0;0;0;0;0,618556701;0;0,206185567;0;0
"Connor_a6";0;0;0;0,526315789;3,157894737;0,701754386;0;0,701754386;0,526315789;7,894736842;0;21,92982456;0;0;0,701754386;6,842105263;0;20,87719298;0,526315789;0;0;0;0,526315789;0;0,350877193;0;0
"Connor_a7";0;0,391236307;0;1,017214397;2,973395931;0,078247261;0;7,589984351;0,156494523;5,555555556;0,156494523;6,572769953;3,129890454;0;0,234741784;3,208137715;0;10,25039124;0,62597809;0;0;0;0,782472613;0;0,312989045;0,156494523;0
"Connor_a8";0;0,085984523;0;0,945829751;3,009458298;0;0;9,458297506;0,171969046;9,114359415;0,171969046;7,308684437;1,031814273;0;0,257953568;3,525365434;0;11,17798796;0,773860705;0;0;0;0,257953568;0;0,257953568;0;0
"Connor_a9";0,08071025;0,08071025;0;1,452784504;4,439063761;0,08071025;0;4,277643261;0,322841001;6,860371267;0;3,793381759;2,744148507;0;0,403551251;3,95480226;0;15,17352704;0,968523002;0;0;0;0,564971751;0,1614205;0;0,1614205;0,08071025
"Connor_a10";0;0;0;0,148809524;3,422619048;0;0;0,744047619;0;10,41666667;0,595238095;1,785714286;0,892857143;0;0;4,017857143;0;22,91666667;0,297619048;1,19047619;0;0;0,595238095;1,19047619;0;0;0
"Connor_a11";0;0;0;0,500417015;4,670558799;0,166805671;0;2,835696414;0,083402836;6,672226856;1,251042535;1,584653878;0,417014178;0,250208507;0,166805671;3,502919099;0;9,924937448;0,917431193;0,417014178;0;0;0,58381985;0,500417014;0,250208507;0;0,083402836
