"";"NameCal";"Loc.Longitude";"Loc.Latitude";"Abies";"Acer.campestre.type";"Ailanthus";"Alnus";"Apiaceae";"Araliaceae";"Artemisia";"Asteraceae";"Betula";"Campanulaceae";"Caprifoliaceae";"Carpinus";"Caryophyllaceae..periporate.excl..Paronychioideae.";"Castanea.sativa";"Celtis";"Chenopodiaceae.Amaranthaceae";"Convolvulaceae";"Corylus";"Cotinus";"Crassulaceae";"Cyperaceae";"Ephedra";"Euptelea";"Fraxinus";"Gentianaceae";"Geraniaceae";"Hippophae.rhamnoides";"Humulus";"Juglans";"Larix";"Leguminosae";"Moraceae";"Nitraria";"Oleaceae";"Ostryopsis";"Picea";"Pinus";"Plantaginaceae";"Poaceae";"Polygala";"Polygonum";"Populus";"Primulaceae";"Quercus";"Ranunculaceae";"Rhamnaceae";"Rhus";"Rosaceae";"Rubiaceae";"Rutaceae";"Salix";"Sanguisorba.minor.type";"Scrophulariaceae";"Solanaceae";"Stellera";"Syringa";"Tamarix";"Thalictrum";"Tilia";"Tsuga";"Ulmus";"Urtica";"Valerianaceae";"Verbenaceae"
"Dambach_a232";"Dambach_a232";8,3478;48,5692;2,080783354;0;0;4,039167687;0,244798042;0;0,122399021;0;5,385556916;0;0;0,734394125;0;0,367197062;0;0;0;1,835985312;0;0;0,734394125;0;0;0,244798042;0;0;0;0;0;0,122399021;0;0;0;0;0;27,0501836;41,49326805;0;5,630354957;0;0;0;0;1,835985312;0,244798042;0;0;0;0;0;0,122399021;0;0;0;0;0;0;0;0;0;0;0;0;0
"Dambach_a233";"Dambach_a233";8,3478;48,5692;2,110199297;0;0;1,992966002;0;0;0,117233294;0;27,90152403;0;0;0,351699883;0;0;0;0;0;0,468933177;0;0;0,234466589;0;0;0,117233294;0;0;0;0;0;0,117233294;0;0;0;0;0;25,43962485;33,29425557;0;2,461899179;0;0;0;0;0,82063306;0,117233294;0;0;0,351699883;0;0;0,117233294;0;0;0;0;0;0;0;0;0;0;0,117233294;0;0
"Dambach_a234";"Dambach_a234";8,3478;48,5692;1,97044335;0;0;2,709359606;0,123152709;0;0;0;4,556650246;0;0;1,600985222;0;0,123152709;0;0,246305419;0;1,724137931;0;0;0,738916256;0;0;0,738916256;0;0;0;0;0;0;0;0;0;0;0;37,43842365;30,91133005;0;8,620689655;0;0;0;0;1,97044335;0,369458128;0;0;0;0;0;0,123152709;0;0;0;0;0;0;0;0,246305419;0;0;0,123152709;0;0
"Dambach_a235";"Dambach_a235";8,3478;48,5692;1,732673267;0,123762376;0;2,351485149;0;0;0;0;4,702970297;0;0;0,618811881;0;0,247524752;0;0;0;1,113861386;0;0;0,495049505;0;0;1,113861386;0;0;0;0;0;0,123762376;0;0;0;0;0;31,18811881;44,55445545;0;6,188118812;0;0;0;0;1,113861386;0,247524752;0;0;0;0;0;0,123762376;0;0;0;0;0;0;0;0;0;0;0;0;0
"Dambach_a236";"Dambach_a236";8,3478;48,5692;0,619578686;0;0;1,486988848;0,123915737;0;0;0;11,02850062;0;0;0,371747212;0;0,495662949;0;0,123915737;0;0,991325898;0;0;0,247831475;0;0;0,743494424;0;0;0;0;0,123915737;0;0;0;0;0;0;23,42007435;49,19454771;0;3,593556382;0;0;0;0;1,982651797;0,123915737;0;0;0,123915737;0;0;0,247831475;0;0;0;0;0;0;0;0;0;0;0;0;0
"Dambach_a237";"Dambach_a237";8,3491;48,5704;1,511627907;0;0;2,093023256;0;0;0,11627907;0;6,860465116;0;0;0,348837209;0,11627907;0,697674419;0;0,11627907;0;2,325581395;0;0;0,23255814;0;0;2,209302326;0;0;0;0;0;0;0;0;0;0;0;32,55813953;43,25581395;0;2,325581395;0;0;0;0;2,093023256;0;0;0;0,23255814;0,11627907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Dambach_a238";"Dambach_a238";8,3491;48,5704;1,728110599;0;0;4,032258065;0;0;0,115207373;0;6,912442396;0;0;0,806451613;0;0,460829493;0;0,230414747;0;0,69124424;0;0;0,34562212;0;0;1,612903226;0;0;0;0;0,230414747;0;0;0;0;0;0;32,37327189;40,78341014;0;2,073732719;0;0;0;0;1,728110599;0,34562212;0;0;0,230414747;0,115207373;0;0,806451613;0;0;0;0;0;0;0;0;0;0;0,69124424;0;0
"Dambach_a239";"Dambach_a239";8,3491;48,5704;2,447980416;0;0;6,854345165;0;0;0;0;2,203182375;0;0;0,979192166;0,122399021;0,244798042;0;0,122399021;0;3,794369645;0;0;0,367197062;0;0;1,46878825;0;0;0;0;0;0;0;0;0;0;0;22,76621787;49,44920441;0;4,039167687;0;0;0;0;0,979192166;0,244798042;0;0;0;0;0;0,611995104;0;0;0;0;0;0;0;0;0;0;0,122399021;0;0
"Dambach_a240";"Dambach_a240";8,3491;48,5704;3,182374541;0;0;1,958384333;0;0;0,244798042;0;9,791921665;0;0;0;0;0;0;0,367197062;0;1,101591187;0;0;0,367197062;0;0;1,835985312;0;0;0;0;0,122399021;0,122399021;0;0;0;0;0;30,84455324;44,18604651;0;2,203182375;0;0;0;0;1,101591187;0,122399021;0;0;0;0;0;0,122399021;0;0;0;0;0;0;0;0,122399021;0;0;0,122399021;0;0
"Dambach_a241";"Dambach_a241";8,3491;48,5704;1,251738526;0;0;4,172461752;0;0;0,139082058;0;19,61057024;0;0;0,139082058;0,139082058;0,139082058;0;0,278164117;0;1,947148818;0;0;0,973574409;0;0;1,390820584;0;0;0;0;0,278164117;0,278164117;0;0;0;0;0;23,50486787;38,24756606;0;0,973574409;0;0;0;0;1,529902643;0,139082058;0;0;0,139082058;0;0;0,417246175;0;0;0;0;0;0;0;0,278164117;0;0,139082058;0,139082058;0;0
"Dambach_a242";"Dambach_a242";8,3483;48,5713;1,602959309;0;0;4,315659679;0;0;0;0;7,028360049;0;0;0,369913687;0;0,493218249;0;0,123304562;0;1,356350185;0;0;0,616522811;0;0;1,356350185;0;0;0;0;0,123304562;0;0;0;0;0;0;13,31689273;60,29593095;0;3,082614057;0;0;0;0;0,863131936;0;0;0;0,246609125;0,123304562;0;0;0;0;0;0;0;0;0;0;0;0;0,123304562;0;0
"Dambach_a243";"Dambach_a243";8,3483;48,5713;1,430274136;0;0;2,622169249;0;0;0,238379023;0;14,42193087;0;0;0,238379023;0;0,238379023;0;0;0;1,191895113;0;0;0,119189511;0;0;1,430274136;0;0;0;0;0;0;0;0;0;0;0;15,49463647;56,49582837;0;2,145411204;0;0;0;0;0,595947557;0;0;0;0,119189511;0;0;0;0;0;0;0;0;0;0;0;0;0,119189511;0,357568534;0;0
"Dambach_a244";"Dambach_a244";8,3483;48,5713;1,396348013;0;0;1,181525242;0,107411386;0;0;0;3,437164339;0;0;0,214822771;0,214822771;0;0;0,214822771;0;0,859291085;0;0;0,537056928;0;0;1,074113856;0;0;0;0;0;0;0;0;0;0;0;16,32653061;69,28034372;0;1,71858217;0;0;0;0;0,751879699;0;0;0;0;0,107411386;0;0,107411386;0;0;0;0;0;0;0;0;0;0;0;0;0
"Dambach_a245";"Dambach_a245";8,3483;48,5713;2,127659574;0;0;0,709219858;0,11820331;0;0,11820331;0;6,619385343;0;0;0,591016548;0;0,236406619;0;0,236406619;0;1,063829787;0;0;0,236406619;0;0;1,063829787;0;0;0;0;0;0,11820331;0;0;0;0;0;28,13238771;50,47281324;0;4,728132388;0;0;0;0;1,300236407;0;0;0;0;0;0;0,11820331;0;0;0;0;0;0;0;0;0;0;0,11820331;0;0
"Dambach_a246";"Dambach_a246";8,3483;48,5713;2,71270037;0;0;2,71270037;0,123304562;0;0;0;10,97410604;0;0;0,863131936;0;0,123304562;0;0;0;2,589395808;0;0;0,369913687;0;0;2,096177559;0;0;0;0;0,123304562;0,246609125;0;0;0;0;0;22,5647349;45,25277435;0;1,602959309;0;0;0;0;1,479654747;0,123304562;0;0;0;0;0;0,369913687;0;0;0;0;0;0;0;0;0;0;0;0;0
"Dambach_a247";"Dambach_a247";15,2;48,5833;0,122850123;0,122850123;0;4,422604423;0,368550369;0;0,122850123;0;5,405405405;0;0;0;0,122850123;0,122850123;0;0,245700246;0;0,982800983;0;0;0,122850123;0;0;0,368550369;0;0;0;0;0,122850123;0,245700246;0;0;0;0;0;25,92137592;46,68304668;0;5,282555283;0;0;0;0;1,842751843;0,245700246;0;0;0;0;0;0,491400491;0;0;0;0;0;0;0;0,122850123;0;0;0;0;0
"Dambach_a248";"Dambach_a248";15,2;48,5833;1,285714286;0;0;2,428571429;0;0;0;0;5,285714286;0;0;0,571428571;0,142857143;0;0;0,857142857;0;0,571428571;0;0;0,428571429;0;0;0,714285714;0;0;0;0;0;0,142857143;0;0;0;0;0;34,71428571;35,28571429;0;8,714285714;0;0;0;0;1,714285714;0,428571429;0;0;0,142857143;0,142857143;0;0,714285714;0;0;0;0;0;0;0;0;0;0;0;0;0
"Dambach_a249";"Dambach_a249";15,2;48,5833;0,555555556;0;0;4,305555556;0,694444444;0;0,555555556;0;7,777777778;0;0;0,555555556;0;0,138888889;0;0,416666667;0;2,361111111;0;0;1,25;0;0;0,555555556;0;0;0;0;0;0,138888889;0;0;0;0;0;26,11111111;32,91666667;0;11,80555556;0;0;0;0;1,111111111;0,694444444;0;0;0;0,277777778;0;0,416666667;0;0;0;0;0;0;0;0,277777778;0;0,416666667;0;0;0
"Dambach_a250";"Dambach_a250";15,2;48,5833;0,27027027;0;0;1,891891892;0,27027027;0;0,27027027;0;5,135135135;0;0;0,27027027;0,27027027;0,135135135;0;0,135135135;0;1,486486486;0;0;0,135135135;0;0;0,675675676;0;0;0;0;0,135135135;0,405405405;0;0;0;0;0;37,43243243;34,32432432;0;9,054054054;0;0;0;0;2,027027027;0,135135135;0;0;0;0,405405405;0;0,27027027;0;0;0;0;0;0;0;0;0;0;0;0;0
"Dambach_a251";"Dambach_a251";8,1717;49,009;0,119760479;0;0;8,383233533;0;0;0,598802395;0;6,706586826;0;0;5,269461078;0;0,119760479;0;0,838323353;0;2,155688623;0;0;0;0;0;1,077844311;0;0;0;0;0;0;0;0;0;0;0;1,317365269;10,77844311;0;5,988023952;0;0;0;0;44,67065868;0;0;0;0,239520958;0,598802395;0;0,359281437;0;0;0;0;0;0;0;0;0;0;0;0;0
"Dambach_a252";"Dambach_a252";8,1717;49,009;0,120627262;0;0;9,047044632;0;0;0,603136309;0;3,739445115;0;0;5,548854041;0;0,120627262;0;0,241254524;0;0,603136309;0;0;0,241254524;0;0;1,326899879;0;0;0;0;0,241254524;0;0;0;0;0;0;1,688781665;19,66224367;0;5,307599517;0;0;0;0;42,82267793;0,361881785;0;0;0,241254524;0,120627262;0;0,482509047;0;0;0;0;0;0;0;0,120627262;0;0;0,361881785;0;0
"Dambach_a253";"Dambach_a253";8,1717;49,009;0,272479564;0;0;5,858310627;0,136239782;0;0,272479564;0;3,542234332;0;0;6,539509537;0;0,136239782;0;0,544959128;0;1,634877384;0;0;0,544959128;0;0;0,817438692;0;0;0;0;0;0;0;0;0;0;0;2,316076294;16,34877384;0;3,269754768;0;0;0;0;48,63760218;0,136239782;0;0;0,136239782;0;0;0,544959128;0;0;0;0;0;0;0;0;0;0;0,136239782;0;0
"Dambach_a254";"Dambach_a254";8,1717;49,009;0,132275132;0,132275132;0;7,671957672;0;0;0,661375661;0;6,349206349;0;0;3,968253968;0;0;0;0,264550265;0;1,587301587;0;0;0,132275132;0;0;0,661375661;0;0;0;0;0,264550265;0;0;0;0;0;0;1,19047619;21,16402116;0;6,216931217;0;0;0;0;39,81481481;0;0;0;0;0;0;1,058201058;0;0;0;0;0;0;0;0;0;0;0,132275132;0;0
"Dambach_a255";"Dambach_a255";8,0593;49,0111;0,623441397;0;0;14,83790524;0,124688279;0;0,249376559;0;3,49127182;0;0;0,997506234;0,374064838;0,498753117;0;0,498753117;0;0,623441397;0;0;0,623441397;0;0;1,496259352;0;0;0;0;0,124688279;0;0;0;0;0;0;1,122194514;45,13715711;0;12,46882793;0;0;0;0;2,992518703;0,124688279;0;0;0,124688279;1,74563591;0;0,374064838;0;0;0;0;0;0;0;0;0;0,249376559;1,87032419;0;0
"Dambach_a256";"Dambach_a256";8,0593;49,0111;0,92226614;0;0;35,96837945;0,131752306;0;0,658761528;0;4,479578393;0;0;1,976284585;0,263504611;0,131752306;0;0,527009223;0;1,976284585;0;0;0,263504611;0;0;0,92226614;0;0;0;0;0,131752306;0;0;0;0;0;0;1,976284585;31,48880105;0;5,928853755;0;0;0;0;4,084321476;0,527009223;0;0;0,131752306;0;0;0,395256917;0;0;0;0;0;0;0;0,131752306;0;0,395256917;1,054018445;0;0
"Dambach_a257";"Dambach_a257";8,0593;49,0111;1,141226819;0;0;19,82881598;0;0;0,142653352;0;4,992867332;0;0;1,283880171;0;1,426533524;0;0,285306705;0;1,283880171;0;0;0,142653352;0;0;0,713266762;0;0;0;0;0,142653352;0;0;0;0;0;0;3,423680456;46,21968616;0;7,417974322;0;0;0;0;2,995720399;0,285306705;0;0;0;0,142653352;0;0,427960057;0;0;0;0;0;0;0;0;0;0,142653352;1,141226819;0;0
"Dambach_a258";"Dambach_a258";8,0598;49,0115;0,125;0;0;25,875;0;0;0;0;7,375;0;0;0,75;0;0,875;0;0,25;0;1,5;0;0;0,5;0;0;0,375;0;0;0;0;0,125;0;0;0;0;0;0;0,625;35,5;0;6,25;0;0;0;0;11;0,25;0;0;0;0,375;0;0,375;0;0;0;0;0;0;0;0;0;0,125;0,5;0;0
"Dambach_a259";"Dambach_a259";8,0598;49,0115;0,263504611;0,131752306;0;16,99604743;0,263504611;0;0,263504611;0;11,7259552;0;0;3,03030303;0;0,790513834;0;0,658761528;0;1,317523057;0;0;1,317523057;0;0;0,395256917;0;0;0;0;0;0;0;0;0;0;0;0,527009223;31,22529644;0;6,455862978;0;0;0;0;9,354413702;1,054018445;0;0;0,131752306;0;0;0,790513834;0;0;0;0;0;0;0;0;0;0;0,131752306;0;0
"Dambach_a260";"Dambach_a260";8,0598;49,0115;0,143884892;0;0;15,82733813;0;0;0,431654676;0;6,330935252;0;0;3,021582734;0;0,431654676;0;0;0;1,438848921;0;0;0,431654676;0;0;0,287769784;0;0;0;0;0,143884892;0,287769784;0;0;0;0;0;1,582733813;44,31654676;0;4,604316547;0;0;0;0;7,194244604;0,575539568;0;0;0;0;0;0,71942446;0;0;0;0;0;0;0;0,287769784;0;0;0,143884892;0;0
"Dambach_a261";"Dambach_a261";8,0598;49,0115;0;0;0;23,42857143;0,142857143;0;0;0;5,142857143;0;0;2,142857143;0,142857143;0;0;0,285714286;0;2;0;0;0,571428571;0;0;0,857142857;0;0;0;0;0;0;0;0;0;0;0;1,142857143;33,42857143;0;3,142857143;0;0;0;0;17,28571429;0,285714286;0;0;0,285714286;0;0;0,571428571;0;0;0;0;0;0;0;0;0;0;0,285714286;0;0
"Dambach_a262";"Dambach_a262";8,0582;49,0119;0;0;0;20,58287796;0;0;0,364298725;0;3,825136612;0;0;2,367941712;0,182149362;0,182149362;0;0,182149362;0;2,18579235;0;0;1,092896175;0;0;0,546448087;0;0;0;0;0,182149362;0;0;0;0;0;0;3,096539162;29,87249545;0;20,94717668;0;0;0;0;1,4571949;0,72859745;0;0;0;0,182149362;0;0,364298725;0;0;0;0;0;0;0;0;0;0;0;0;0
"Dambach_a263";"Dambach_a263";8,0582;49,0119;0;0;0;12,83185841;0;0;0;0;2,433628319;0;0;1,327433628;0,442477876;0,221238938;0;0;0;1,327433628;0;0;3,539823009;0;0;0,442477876;0;0;0;0;0,221238938;0;0;0;0;0;0;1,991150442;20,79646018;0;33,18584071;0;0;0;0;0;1,10619469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,221238938;0;0;0
"Dambach_a264";"Dambach_a264";8,0582;49,0119;0;0;0;16,10169492;0;0;0;0;1,86440678;0;0;1,016949153;0,338983051;1,186440678;0;0;0;1,186440678;0;0;0,847457627;0;0;0;0;0;0;0;0,169491525;0;0;0;0;0;0;1,355932203;13,89830508;0;28,6440678;0;0;0;0;0,847457627;0,677966102;0;0;0;0,338983051;0;0,169491525;0;0;0;0;0;0;0;0;0;0;0;0;0
"Dambach_a265";"Dambach_a265";8,0406;49,0207;0,140449438;0,140449438;0;27,10674157;1,966292135;0;0;0;2,668539326;0;0;0,561797753;0;0,421348315;0;0;0;0;0;0;2,528089888;0;0;0,842696629;0;0;0;0;0,561797753;0;0;0;0;0;0;1,54494382;27,80898876;0;13,90449438;0;0;0;0;1,404494382;0;0;0;0,702247191;0,702247191;0;5,758426966;0;0;0;0;0;0;0;0;0;0;1,123595506;0;0
"Dambach_a266";"Dambach_a266";8,0406;49,0207;0;0;0;55,62913907;0;0;0,165562914;0;2,98013245;0;0;0,496688742;0,165562914;0;0;0;0;1,324503311;0;0;0;0;0;1,158940397;0;0;0;0;0;0;0;0;0;0;0;0,82781457;29,30463576;0;2,483443709;0;0;0;0;0,662251656;0;0;0;0,165562914;0;0;0,82781457;0;0;0;0;0;0;0;0;0;0;0;0;0
"Dambach_a267";"Dambach_a267";8,0406;49,0207;0;0;0;53,42019544;0,16286645;0;0;0;4,397394137;0;0;0,325732899;0;0,325732899;0;0,325732899;0;0,488599349;0;0;0,325732899;0;0;0,16286645;0;0;0;0;0;0;0;0;0;0;0;1,140065147;28,66449511;0;3,745928339;0;0;0;0;1,628664495;0,16286645;0;0;0,16286645;0;0;0,325732899;0;0;0;0;0;0;0;0;0;0;0,16286645;0;0
"Dambach_a268";"Dambach_a268";8,1764;49,0211;0,635930048;0;0;2,225755167;0,317965024;0;0,476947536;0;1,589825119;0;0;0;5,405405405;0,79491256;0;0,317965024;0;0,317965024;0;0;2,543720191;0;0;0,317965024;0;0;0;0;0;0;0;0;0;0;0;3,497615262;39,10969793;0;28,61685215;0;0;0;0;1,748807631;0;0;0;0,317965024;0;0;0,476947536;0;0;0;0;0;0;0;0,158982512;0;0;0,158982512;0;0
"Dambach_a269";"Dambach_a269";8,1764;49,0211;0;0;0;2,679830748;0,141043724;0;0,141043724;0;0,705218618;0;0;0,141043724;0,705218618;0,564174894;0;0,423131171;0;0,564174894;0;0;3,102961918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,218617772;40,33850494;0;32,58110014;0;0;0;0;1,128349788;0,141043724;0;0;0;0,282087447;0;0,141043724;0;0;0;0;0;0;0;0,141043724;0;0;0;0;0
"Dambach_a270";"Dambach_a270";8,1764;49,0211;0,470219436;0;0;1,097178683;0;0;0,626959248;0;0,940438871;0;0;0;0,313479624;0;0;0,313479624;0;0,156739812;0;0;2,037617555;0;0;0,156739812;0;0;0;0;0;0,156739812;0;0;0;0;0;7,053291536;39,65517241;0;31,03448276;0;0;0;0;0,470219436;0,156739812;0;0;0;0,156739812;0;0,313479624;0;0;0;0;0;0;0;0;0;0;0;0;0
"Dambach_a271";"Dambach_a271";8,0413;49,0217;0;0;0;16,04754829;0,14858841;0;0,44576523;0;4,160475483;0;0;0,29717682;0;0,29717682;0;0,29717682;0;0,29717682;0;0;0,29717682;0;0;0,14858841;0;0;0;0;0;0;0;0;0;0;0;0,59435364;59,73254086;0;2,377414562;0;0;0;0;5,349182764;1,634472511;0;0;0;0;0;0,29717682;0;0;0;0;0;0;0;0;0;0;0;0;0
"Dambach_a272";"Dambach_a272";8,0413;49,0217;0;0;0;26,56;0;0;0,48;0;3,84;0;0;0,96;0;0,32;0;0,16;0;2,56;0;0;1,6;0;0;0,48;0;0;0;0;0;0;0;0;0;0;0;1,6;43,52;0;3,52;0;0;0;0;3,52;0,64;0;0;0;0;0;0,48;0;0;0;0;0;0;0;0,16;0;0;0,16;0;0
"Dambach_a273";"Dambach_a273";8,0413;49,0217;0;0;0;22,9903537;0;0;0,321543408;0;4,662379421;0;0;0,964630225;0,160771704;0;0;0,160771704;0;1,125401929;0;0;0,482315113;0;0;0,321543408;0;0;0;0;0;0;0;0;0;0;0;2,411575563;39,06752412;0;6,430868167;0;0;0;0;11,25401929;0,321543408;0;0;0;0,321543408;0;0,160771704;0;0;0;0;0;0;0;0;0;0;0;0;0
"Dambach_a274";"Dambach_a274";8,0413;49,0217;0;0;0;14,53744493;0;0;0,293685756;0;12,7753304;0;0;1,027900147;0;0;0;0,146842878;0;1,027900147;0;0;0,293685756;0;0;0,440528634;0;0;0;0;0;0;0;0;0;0;0;1,321585903;51,6886931;0;4,845814978;0;0;0;0;4,111600587;0,293685756;0;0;0,146842878;0;0;0,146842878;0;0;0;0;0;0;0;0;0;0;0;0;0
"Dambach_a275";"Dambach_a275";8,1732;49,0221;0,603136309;0;0;6,634499397;1,085645356;0;1,326899879;0;6,996381182;0;0;2,291917973;0,603136309;1,085645356;0;1,085645356;0;1,085645356;0;0;1,085645356;0;0;1,085645356;0;0;0,120627262;0;0,482509047;0,120627262;0;0;0;0;0;3,015681544;29,19179735;0;16,76718938;0;0;0;0;9,047044632;4,342581423;0;0;1,688781665;0;0;1,326899879;0;0;0;0;0;0;0;0;0;0;0;0;0
"Dambach_a276";"Dambach_a276";8,1628;49,0265;0,15600624;0,15600624;0;3,276131045;10,29641186;0;1,716068643;0;3,120124805;0;0;0,624024961;0,468018721;0,468018721;0;1,092043682;0;0,624024961;0;0;1,092043682;0;0;0,468018721;0;0;0;0;1,092043682;0;0;0;0;0;0;1,092043682;19,34477379;0;19,34477379;0;0;0;0;0,936037441;1,716068643;0;0;0,15600624;4,524180967;0;0,15600624;0;0;0;0;0;0;0;0,15600624;0;0;0;0;0
"Dambach_a277";"Dambach_a277";8,1628;49,0265;0;0;0;2,739726027;11,30136986;0;0,684931507;0;1,883561644;0;0;0,342465753;0,856164384;0,684931507;0;2,739726027;0;0,342465753;0;0;2,054794521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,198630137;18,49315068;0;21,40410959;0;0,171232877;0;0;0,856164384;2,226027397;0;0;0;0,51369863;0;0,171232877;0;0;0;0;0;0;0;0;0;0;0;0;0
"Dambach_a278";"Dambach_a278";8,1628;49,0265;0,282485876;0;0;2,824858757;8,050847458;0;3,531073446;0;2,259887006;0;0;0;0,423728814;0,141242938;0;3,389830508;0;0,423728814;0;0;2,683615819;0;0;0,564971751;0;0;0;0;0,423728814;0;0;0;0;0;0;2,966101695;18,22033898;0;12,71186441;0;0;0;0;0,847457627;1,694915254;0;0;0,141242938;0,282485876;0;0,564971751;0;0;0;0;0;0;0;0;0;0;0;0;0
"Dambach_a279";"Dambach_a279";8,1628;49,0265;0,243309002;0,121654501;0;7,177615572;3,892944039;0;4,622871046;0;5,596107056;0;0;2,919708029;0,121654501;1,216545012;0;0,608272506;0;1,216545012;0;0;0,97323601;0;0;1,338199513;0;0;0;0;0,97323601;0;0;0;0;0;0;0,608272506;21,28953771;0;14,11192214;0;0,729927007;0;0;1,581508516;1,094890511;0;0;0,121654501;0,121654501;0;2,433090024;0;0;0;0;0;0;0;0,121654501;0;0;0,243309002;0;0
"Dambach_a280";"Dambach_a280";8,16;49,0274;0,135317997;0,135317997;0;9,878213802;0,405953992;0;0,135317997;0;4,465493911;0;0;7,036535859;0;0,270635995;0;0,270635995;0;1,217861976;0;0;0,541271989;0;0;0,270635995;0;0;0;0;0,270635995;0;0;0;0;0;0;0,811907984;15,0202977;0;5,0067659;0;0;0;0;29,36400541;0,405953992;0;0;0;0,270635995;0;2,841677943;0;0;0;0;0;0;0;0,135317997;0;0,135317997;0,270635995;0;0
"Dambach_a281";"Dambach_a281";8,16;49,0274;0;0;0;7,283950617;0,24691358;0;0,24691358;0;4,938271605;0;0;10,49382716;0;0,12345679;0;0,24691358;0;0,37037037;0;0;0,24691358;0;0;0,740740741;0;0;0;0;0;0;0;0;0;0;0;0,987654321;16,41975309;0;3,333333333;0;0;0;0;41,35802469;0,24691358;0;0;0;0,24691358;0;2,962962963;0;0;0;0;0;0;0;0,12345679;0;0;0,24691358;0;0
"Dambach_a282";"Dambach_a282";8,16;49,0274;0,217391304;0;0;6,413043478;0;0;0,543478261;0;3,043478261;0;0;6,847826087;0;0,760869565;0;0;0;1,630434783;0;0;0,217391304;0;0;0,760869565;0;0;0;0;0,434782609;0,217391304;0;0;0;0;0;0,543478261;16,84782609;0;5;0;0;0;0;44,23913043;0,326086957;0;0;0;0,326086957;0;2,282608696;0;0;0;0;0;0;0;0;0;0,108695652;0,217391304;0;0
"Dambach_a283";"Dambach_a283";8,16;49,0274;0,483675937;0;0;7,013301088;0,241837969;0;0;0;3,022974607;0;0;6,529625151;0,120918984;0,241837969;0;0,725513906;0;0,725513906;0;0;0;0;0;0,483675937;0;0;0;0;0;0;0;0;0;0;0;0,967351874;9,068923821;0;4,353083434;0;0;0;0;53,68802902;0,362756953;0;0;0,120918984;0,120918984;0;1,088270859;0;0;0;0;0;0;0;0;0;0,241837969;0,241837969;0;0
"Dambach_a284";"Dambach_a284";8,1427;49,04;0;0;0;3,115264798;0;0;0;0;18,53582555;0;0;0,46728972;0,15576324;0,15576324;0;0;0;0,62305296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,31152648;48,13084112;0;6,230529595;0;0;0;0;11,52647975;0,31152648;0;0;0;0;0;0,15576324;0;0;0;0;0;0;0;0;0;0;0;0;0
"Dambach_a285";"Dambach_a285";8,1427;49,04;0;0;0;6,337135615;0,253485425;0;0,126742712;0;2,281368821;0;0;0,253485425;0;0;0;0,126742712;0;0,506970849;0;0;0;0;0;0,760456274;0;0;0;0;0;0;0;0;0;0;0;0,380228137;81,24207858;0;2,915082383;0;0;0;0;1,394169835;0,253485425;0;0;0,126742712;0,126742712;0;0,253485425;0;0;0;0;0;0;0;0;0;0;0;0;0
"Dambach_a286";"Dambach_a286";8,1427;49,04;0,142045455;0;0;5,255681818;0;0;0,142045455;0;1,704545455;0;0;0,426136364;0;0;0;0,142045455;0;0,142045455;0;0;0;0;0;0,426136364;0;0;0;0;0;0;0;0;0;0;0;1,704545455;82,8125;0;1,5625;0;0;0;0;2,698863636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Dambach_a287";"Dambach_a287";8,1427;49,04;0,16025641;0;0;4,647435897;0,16025641;0;0;0;2,564102564;0;0;0,16025641;0,16025641;0,16025641;0;0;0;1,282051282;0;0;0,320512821;0;0;0,320512821;0;0;0;0;0;0;0;0;0;0;0;4,487179487;78,68589744;0;1,121794872;0;0;0;0;1,923076923;0,16025641;0;0;0;0;0;0,16025641;0;0;0;0;0;0;0;0;0;0;0;0;0
"Dambach_a288";"Dambach_a288";8,1472;49,0403;0;0;0;4,36187399;0;0;0;0;6,138933764;0;0;0,484652666;0;0;0;1,938610662;0;0,484652666;0;0;0,646203554;0;0;0;0;0;0;0;0,161550889;0;0;0;0;0;0;1,453957997;42,00323102;0;32,79483037;0;0;0;0;2,100161551;0,646203554;0;0;0;0;0;0,323101777;0;0;0;0;0;0;0;0;0;0;0;0;0
"Dambach_a289";"Dambach_a289";8,1472;49,0403;0;0;0;4;0,96;0;0,16;0;10,88;0;0;0,32;0,16;0,16;0;0,64;0;0,64;0;0;0;0;0;0;0;0;0;0;0,16;0;0;0;0;0;0;2,56;47,52;0;21,6;0;0;0;0;2,08;0;0;0;0;0;0;0,96;0;0;0;0;0;0;0;0;0;0;0;0;0
"Dambach_a290";"Dambach_a290";8,1472;49,0403;0;0;0;4,725609756;0,152439024;0;0;0;23,32317073;0;0;1,067073171;0,609756098;0,152439024;0;0;0;1,524390244;0;0;0,152439024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,829268293;30,94512195;0;9,298780488;0;0;0;0;8,079268293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
