;Abies;Alnus;Apiaceae;Armeria.type;Artemisia;Asteraceae;Betula;Boraginaceae;Botrychium;Brassicaceae;Calluna.vulgaris;Campanulaceae;Carpinus;Caryophyllaceae..periporate.excl..Paronychioideae.;Cedrus;Centaurea;Chenopodiaceae.Amaranthaceae;Corylus;Cyperaceae;Dipsacaceae;Ephedra;Ericaceae;Fagaceae;Fagus;Filipendula;Hedera;Helianthemum;Hippophae.rhamnoides;Juniperus;Picea;Pinus;Plantago;Plantago.lanceolata.type;Poaceae;Polygonum;Quercus.robur.type;Quercus.ilex.type;Ranunculaceae;Rosaceae;Rubiaceae;Rumex;Salix;Saxifraga;Scrophulariaceae;Thalictrum;Ulmus;Urticaceae
Binney2017_E3501;0;0,235521236;0;0;0,007722008;0;0,266409266;0;0;0,003861004;0;0;0;0,019305019;0;0;0;0;0,015444015;0;0;0,096525097;0;0;0;0;0;0;0;0;0,281853282;0;0;0,057915058;0;0;0;0;0,003861004;0;0;0,003861004;0;0;0,007722008;0;0
Binney2017_E3502;0;0,27638191;0;0;0,180904523;0;0,125628141;0;0;0;0;0;0;0,045226131;0;0;0,005025126;0;0,005025126;0;0;0,105527638;0;0;0;0;0;0;0;0;0,185929648;0;0;0,060301508;0;0;0;0;0;0;0;0;0;0;0,010050251;0;0
Binney2017_E3503;0;0,177514793;0;0;0,00295858;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0,00295858;0;0;0,26035503;0;0;0;0;0;0;0;0;0,044378698;0;0;0,00591716;0;0;0;0;0;0;0;0,00591716;0;0;0;0;0
Binney2017_E3504;0;0,039426523;0;0;0,003584229;0;0,114695341;0;0;0,003584229;0;0;0;0;0;0;0;0;0,003584229;0;0;0,132616487;0;0;0;0;0;0;0;0,11827957;0,569892473;0;0;0,003584229;0;0;0;0,010752688;0;0;0;0;0;0;0;0;0
Binney2017_E3505;0;0,015625;0;0;0;0;0,015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0078125;0;0;0;0;0;0;0;0,0390625;0,921875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Binney2017_E3506;0;0,013636364;0;0;0;0;0,040909091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,172727273;0;0;0;0;0;0;0;0,027272727;0,745454545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Binney2017_E3507;0;0,022346369;0;0;0,005586592;0;0,05027933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,05027933;0;0;0;0;0;0;0;0,083798883;0,782122905;0;0;0;0;0;0;0,005586592;0;0;0;0;0;0;0;0;0
Binney2017_E3508;0;0,01754386;0,01754386;0;0;0;0,157894737;0;0;0;0;0;0;0,01754386;0;0;0;0;0,035087719;0;0;0,122807018;0;0;0;0;0;0;0;0;0,596491228;0;0;0;0;0;0;0;0,01754386;0;0;0;0;0;0;0;0,01754386
Binney2017_E3509;0;0,006666667;0;0;0;0;0,006666667;0;0;0;0;0;0;0,013333333;0;0;0,02;0;0,073333333;0;0;0,013333333;0;0;0;0;0;0;0;0;0,826666667;0;0;0,02;0;0;0;0,006666667;0,013333333;0;0;0;0;0;0;0;0
Binney2017_E3510;0;0,116959064;0;0;0;0;0,140350877;0;0;0,011695906;0;0;0;0;0;0;0;0;0,046783626;0;0;0,175438596;0;0;0;0;0;0;0;0;0,426900585;0;0;0,070175439;0;0;0;0,005847953;0,005847953;0;0;0;0;0;0;0;0
Binney2017_E3511;0;0,405228758;0;0;0;0;0,032679739;0;0;0;0;0;0;0;0;0;0,006535948;0;0,013071895;0;0;0,137254902;0;0;0;0;0;0;0;0;0,254901961;0;0;0,14379085;0;0;0;0,006535948;0;0;0;0;0;0;0;0;0
Binney2017_E3512;0;0,094650206;0;0;0;0;0,855967078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,008230453;0;0;0;0;0;0;0;0;0,041152263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Binney2017_E3513;0;0,048689139;0;0;0;0;0,179775281;0;0;0;0;0;0;0;0;0;0;0;0,007490637;0;0;0,299625468;0;0;0;0;0;0;0;0;0,460674157;0;0;0,003745318;0;0;0;0;0;0;0;0;0;0;0;0;0
Binney2017_E3514;0;0,046153846;0;0;0;0;0,153846154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,061538462;0;0;0;0;0;0;0;0;0,169230769;0;0;0,553846154;0;0;0;0;0;0;0;0;0;0;0;0;0,015384615
Binney2017_E3515;0;0,118483412;0;0;0;0;0,246445498;0;0;0;0;0;0;0,023696682;0;0;0;0;0;0;0;0,407582938;0;0;0;0;0;0;0,004739336;0;0,17535545;0;0;0,018957346;0;0;0;0;0,004739336;0;0;0;0;0;0;0;0
Binney2017_E3516;0;0,069518717;0;0;0;0;0,010695187;0;0;0,042780749;0;0;0;0;0;0;0;0;0;0;0;0,497326203;0;0;0;0;0;0;0;0;0,326203209;0;0;0,010695187;0;0;0;0,042780749;0;0;0;0;0;0;0;0;0
Binney2017_E3517;0;0,06504065;0;0;0;0;0,06504065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,06504065;0;0;0;0;0;0;0;0;0,804878049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Binney2017_E3518;0;0,071895425;0;0;0;0;0,071895425;0;0;0;0;0;0;0;0;0;0;0;0,006535948;0;0;0,098039216;0;0;0;0;0;0;0;0;0,732026144;0;0;0,013071895;0;0;0;0;0;0;0;0;0;0;0;0;0,006535948
Binney2017_E3519;0;0,042424242;0;0;0,003030303;0;0,021212121;0,003030303;0;0;0;0;0;0,003030303;0;0;0;0;0,003030303;0;0;0,227272727;0;0;0;0;0;0;0;0;0,690909091;0;0;0,003030303;0;0;0;0;0;0;0;0;0;0;0;0;0,003030303
Binney2017_E3520;0;0,184079602;0;0;0,024875622;0;0,094527363;0;0;0;0;0;0;0;0;0;0;0;0,034825871;0;0;0,024875622;0;0;0;0;0;0;0;0;0,572139303;0;0;0,064676617;0;0;0;0;0;0;0;0;0;0;0;0;0
Binney2017_E3521;0;0,039106145;0;0;0;0;0,044692737;0;0;0,022346369;0;0,005586592;0;0,05027933;0;0;0,005586592;0;0,022346369;0;0;0,134078212;0;0;0;0;0;0;0;0;0,56424581;0;0;0,072625698;0;0;0;0;0;0;0;0,011173184;0;0;0;0;0,027932961
Binney2017_E3522;0;0,169811321;0;0;0;0;0,094339623;0;0;0,009433962;0;0;0;0,009433962;0;0;0;0;0,037735849;0;0;0,056603774;0;0;0;0;0;0;0,009433962;0;0,537735849;0;0;0,075471698;0;0;0;0;0;0;0;0;0;0;0;0;0
Binney2017_E3523;0;0,085271318;0;0;0;0;0,093023256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,821705426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Binney2017_E3524;0;0,269387755;0;0;0;0;0,216326531;0;0;0;0;0;0;0;0;0;0;0;0,008163265;0;0;0,028571429;0;0;0;0;0;0;0;0;0,436734694;0;0;0,040816327;0;0;0;0;0;0;0;0;0;0;0;0;0
Binney2017_E3525;0;0,146666667;0;0;0;0;0,186666667;0;0;0,006666667;0;0;0;0;0;0;0;0;0,066666667;0;0;0,113333333;0;0;0;0;0;0;0;0;0,453333333;0;0;0;0;0;0;0,013333333;0;0;0;0,013333333;0;0;0;0;0
Binney2017_E3526;0;0,212765957;0;0;0;0;0,14893617;0;0;0;0;0;0;0;0;0;0;0;0,042553191;0;0;0,234042553;0;0;0;0;0;0;0;0;0,255319149;0;0;0,021276596;0;0;0;0,021276596;0,021276596;0;0;0,042553191;0;0;0;0;0
Binney2017_E3527;0;0,0390625;0;0;0;0;0,1171875;0;0;0;0;0;0;0;0;0;0;0;0,515625;0;0;0,234375;0;0;0;0;0;0;0;0;0,0546875;0;0;0,03125;0;0;0;0,0078125;0;0;0;0;0;0;0;0;0
Binney2017_E3528;0;0,171875;0;0;0;0;0,1953125;0;0;0;0;0;0;0;0;0;0;0;0,3359375;0;0;0,1640625;0;0;0;0;0;0;0;0;0,0625;0;0;0,0703125;0;0;0;0;0;0;0;0;0;0;0;0;0
Binney2017_E3529;0;0,078571429;0;0;0,135714286;0;0,092857143;0;0;0;0;0;0;0;0;0;0,014285714;0;0,021428571;0;0;0,028571429;0;0;0;0;0;0;0;0;0,5;0;0;0,057142857;0;0;0;0,007142857;0,021428571;0;0;0,014285714;0;0;0;0;0,028571429
Binney2017_E3530;0;0;0;0;0,036809816;0;0,018404908;0;0;0,030674847;0;0;0;0,012269939;0;0;0;0;0,012269939;0;0;0,006134969;0;0;0;0;0;0;0;0;0,785276074;0;0;0,030674847;0;0;0;0,006134969;0,006134969;0;0;0,012269939;0;0,042944785;0;0;0
Binney2017_E3531;0;0,009433962;0;0;0,009433962;0;0,028301887;0,018867925;0;0,009433962;0;0;0;0,028301887;0;0;0;0;0;0;0;0,018867925;0;0;0;0;0;0;0;0;0,849056604;0;0;0,009433962;0;0;0;0,018867925;0;0;0;0;0;0;0;0;0
Binney2017_E3532;0;0,005128205;0;0;0;0;0,146153846;0;0;0;0;0;0;0,005128205;0;0;0;0;0;0;0;0,051282051;0;0;0;0;0;0;0;0;0,776923077;0;0;0,012820513;0;0;0;0,002564103;0;0;0;0;0;0;0;0;0
Binney2017_E3533;0;0,097345133;0;0;0;0;0,407079646;0;0;0,026548673;0;0;0;0;0;0;0,008849558;0;0,03539823;0;0;0,283185841;0;0;0;0;0;0;0;0;0,053097345;0;0;0,017699115;0;0;0;0,053097345;0;0;0;0;0;0;0;0;0,017699115
Binney2017_E3534;0;0,065217391;0;0;0;0;0,057971014;0;0;0,02173913;0;0,007246377;0;0;0;0;0;0;0,043478261;0;0;0,536231884;0;0;0;0;0;0;0;0;0,239130435;0;0;0,007246377;0;0;0;0,014492754;0;0;0;0,007246377;0;0;0;0;0
Binney2017_E3535;0;0,058823529;0;0;0;0;0,058823529;0;0;0;0;0;0;0;0;0;0;0;0,078431373;0;0;0,588235294;0;0;0;0;0;0;0;0;0,117647059;0;0;0,078431373;0;0;0;0,019607843;0;0;0;0;0;0;0;0;0
Binney2017_E3536;0;0;0;0;0;0;0;0;0;0,013157895;0;0;0;0,065789474;0;0;0;0;0,026315789;0;0;0,328947368;0;0;0;0;0;0;0;0;0;0;0;0,026315789;0;0;0;0,539473684;0;0;0;0;0;0;0;0;0
Binney2017_E3537;0;0,082926829;0,004878049;0;0,009756098;0;0,097560976;0;0;0;0;0;0;0,014634146;0;0;0;0;0,014634146;0;0;0,029268293;0;0;0;0;0;0;0;0,409756098;0,302439024;0;0;0,009756098;0;0;0;0;0;0,004878049;0;0,019512195;0;0;0;0;0
Binney2017_E3538;0;0,047619048;0,002645503;0;0,047619048;0;0,034391534;0;0;0;0;0;0;0,010582011;0;0;0,015873016;0;0,013227513;0;0;0,002645503;0;0;0;0;0;0;0;0,150793651;0,473544974;0;0;0,092592593;0;0;0;0;0;0;0;0,108465608;0;0;0;0;0
Binney2017_E3539;0;0,005263158;0;0;0,073684211;0;0,021052632;0;0;0;0;0;0;0;0;0;0,005263158;0;0,031578947;0;0;0,005263158;0;0;0;0;0;0;0;0,278947368;0,557894737;0;0;0,021052632;0;0;0;0;0;0;0;0;0;0;0;0;0
Binney2017_E3540;0;0;0;0;0,007380074;0;0,394833948;0;0;0;0;0;0;0;0;0;0,003690037;0;0;0;0;0,114391144;0;0;0;0;0;0;0;0,029520295;0,424354244;0;0;0,025830258;0;0;0;0;0;0;0;0;0;0;0;0;0
Binney2017_E3541;0;0,016891892;0;0;0,027027027;0;0,118243243;0;0;0,003378378;0;0;0;0,013513514;0;0;0,003378378;0;0,050675676;0;0;0;0;0;0;0;0;0;0;0,037162162;0,557432432;0;0;0,047297297;0;0;0;0,027027027;0;0,064189189;0;0,016891892;0;0;0;0;0
Binney2017_E3542;0;0,440633245;0,002638522;0;0,013192612;0;0,277044855;0;0;0;0;0;0;0,002638522;0;0;0;0;0,021108179;0,002638522;0;0,052770449;0;0;0;0;0;0;0;0;0,137203166;0;0;0,029023747;0;0;0;0,002638522;0;0;0;0,018469657;0;0;0;0;0
Binney2017_E3543;0;0;0,003311258;0;0,009933775;0;0,768211921;0;0;0;0;0;0;0,003311258;0;0;0;0;0,006622517;0;0;0,009933775;0;0;0;0;0;0;0;0,009933775;0,162251656;0;0;0,013245033;0;0;0;0,003311258;0;0,006622517;0;0;0;0;0;0;0
Binney2017_E3544;0;0;0;0;0,00661157;0;0,019834711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,01322314;0;0;0;0;0;0;0;0;0,952066116;0;0;0,008264463;0;0;0;0;0;0;0;0;0;0;0;0;0
Binney2017_E3545;0;0,012048193;0;0;0,006024096;0;0,018072289;0;0;0;0;0;0;0;0;0;0,006024096;0;0;0;0;0;0;0;0;0;0;0;0;0;0,93373494;0;0;0,018072289;0;0;0;0;0;0,006024096;0;0;0;0;0;0;0
Binney2017_E3546;0;0;0;0;0,137214137;0;0,016632017;0;0;0;0;0;0;0,006237006;0;0;0,002079002;0;0;0;0;0;0;0;0;0;0;0;0;0;0,754677755;0;0;0,04989605;0;0;0;0,024948025;0;0;0;0;0;0;0;0;0
Binney2017_E3547;0;0;0,002898551;0;0,011594203;0;0,347826087;0;0;0;0;0;0;0,023188406;0;0;0,005797101;0;0;0;0;0;0;0;0;0;0;0;0;0,034782609;0,417391304;0;0;0,144927536;0;0;0;0,005797101;0,002898551;0;0;0;0;0;0;0;0
Binney2017_E3548;0;0;0;0;0,012254902;0;0,953431373;0;0;0;0;0;0;0;0;0;0,026960784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00245098;0;0;0;0;0;0;0;0;0;0;0;0;0
Binney2017_E3549;0;0;0;0;0;0;0,021479714;0;0;0,009546539;0;0;0;0;0;0;0;0;0,021479714;0;0;0,009546539;0;0;0;0;0;0;0;0,085918854;0,608591885;0;0;0,207637232;0;0;0;0,009546539;0;0,009546539;0;0,007159905;0;0;0;0;0
Binney2017_E3550;0,005780347;0,057803468;0;0;0,040462428;0;0,208092486;0;0;0,005780347;0;0;0;0,002890173;0;0;0;0;0,040462428;0;0;0,005780347;0;0;0;0;0;0;0;0,028901734;0,294797688;0;0;0,283236994;0;0;0;0,005780347;0;0;0;0,01734104;0;0;0;0;0
Binney2017_E3551;0;0,01897019;0;0;0,441734417;0;0,048780488;0;0;0;0;0;0;0,010840108;0;0;0,010840108;0;0,048780488;0;0;0;0;0;0;0;0;0;0;0,021680217;0,349593496;0;0;0,027100271;0;0;0;0,021680217;0;0;0;0;0;0;0;0;0
Binney2017_E3552;0;0,001757469;0;0;0,270650264;0;0,478031634;0;0;0;0;0;0;0,008787346;0;0;0,001757469;0;0,050966608;0;0;0;0;0;0;0;0;0;0;0,007029877;0,133567663;0;0;0,042179262;0;0;0;0,005272408;0;0;0;0;0;0;0;0;0
Binney2017_E3553;0;0,003225806;0;0;0,5;0;0,364516129;0;0;0;0;0;0;0,003225806;0;0;0;0;0,009677419;0;0;0;0;0;0;0;0;0;0;0;0,087096774;0;0;0,019354839;0;0;0;0,003225806;0;0,006451613;0;0,003225806;0;0;0;0;0
Binney2017_E3554;0;0,006313131;0,001262626;0;0,325757576;0;0,125;0;0,002525253;0;0;0;0;0,064393939;0;0;0,002525253;0;0,075757576;0;0;0;0;0;0;0;0;0;0;0,017676768;0,257575758;0;0;0,064393939;0;0;0;0,051767677;0;0,003787879;0;0;0;0;0,001262626;0;0
Binney2017_E3555;0;0,009191176;0;0;0,170955882;0;0,488970588;0;0,001838235;0;0;0;0;0,003676471;0;0;0;0;0,049632353;0;0;0;0;0;0;0;0;0;0;0,012867647;0,167279412;0;0;0,007352941;0;0;0;0,088235294;0;0;0;0;0;0;0;0;0
Binney2017_E3556;0;0,008064516;0;0;0,429435484;0;0,014112903;0;0,004032258;0;0;0;0;0,076612903;0;0;0,002016129;0;0,002016129;0;0;0;0;0;0;0;0;0;0;0,040322581;0,344758065;0;0;0,044354839;0;0;0;0,034274194;0;0;0;0;0;0;0;0;0
Binney2017_E3557;0;0,001960784;0;0;0,025490196;0;0,288235294;0;0,003921569;0;0;0;0;0,011764706;0;0;0;0;0,109803922;0;0;0;0;0;0;0;0;0;0;0,029411765;0,452941176;0;0;0,047058824;0;0;0;0,021568627;0,005882353;0,001960784;0;0;0;0;0;0;0
Binney2017_E3558;0;0,033333333;0;0;0,024242424;0;0,112121212;0;0;0,009090909;0;0;0;0;0;0;0,181818182;0;0,13030303;0;0;0;0;0;0;0;0;0;0;0,021212121;0,251515152;0;0;0,166666667;0;0;0;0,060606061;0,003030303;0;0;0;0;0;0,006060606;0;0
Binney2017_E3559;0;0,011764706;0;0;0,035294118;0;0,094117647;0;0;0;0;0;0;0;0;0;0,817647059;0;0;0;0;0;0;0;0;0;0;0;0;0,005882353;0,023529412;0;0;0,005882353;0;0;0;0;0,005882353;0;0;0;0;0;0;0;0
Binney2017_E3560;0;0,153846154;0;0;0,04048583;0;0,255060729;0;0;0,004048583;0;0;0;0;0;0;0,004048583;0;0,028340081;0;0;0,044534413;0;0;0;0;0;0;0;0,028340081;0,348178138;0;0;0,060728745;0;0;0;0,012145749;0,008097166;0;0;0,012145749;0;0;0;0;0
Binney2017_E3561;0;0,164222874;0;0;0,032258065;0;0,357771261;0;0;0;0;0;0;0,002932551;0;0;0;0;0,023460411;0;0;0,046920821;0;0;0;0;0;0;0;0,026392962;0,26686217;0;0;0,017595308;0;0;0;0,014662757;0,014662757;0;0;0,014662757;0;0;0,011730205;0;0,005865103
Binney2017_E3562;0;0,051075269;0;0;0,008064516;0;0,094086022;0;0;0;0;0;0;0,002688172;0;0;0,002688172;0;0,091397849;0;0;0,005376344;0;0;0;0;0;0;0;0,029569892;0,284946237;0;0;0,392473118;0;0;0;0,01344086;0;0;0;0,008064516;0;0,01344086;0,002688172;0;0
Binney2017_E3563;0;0,041522491;0;0;0,017301038;0;0,262975779;0;0;0;0;0;0;0;0;0;0;0;0,017301038;0;0;0,114186851;0;0;0;0;0;0;0;0,034602076;0,477508651;0;0;0,017301038;0;0;0;0;0;0;0;0,006920415;0;0,006920415;0,003460208;0;0
Binney2017_E3564;0;0,018450185;0;0;0,022140221;0;0,450184502;0;0;0;0;0;0;0;0;0;0;0;0,011070111;0;0;0,062730627;0;0;0;0;0;0;0;0,036900369;0,328413284;0;0;0,040590406;0;0;0;0;0,003690037;0;0;0,018450185;0;0;0,007380074;0;0
Binney2017_E3565;0;0,017621145;0;0;0,017621145;0;0,530837004;0;0;0;0;0;0;0;0;0;0;0;0,013215859;0;0;0,013215859;0;0;0;0;0;0;0;0,013215859;0,325991189;0;0;0,030837004;0;0;0;0,026431718;0;0,002202643;0;0,002202643;0;0;0,00660793;0;0
Binney2017_E3566;0;0,041297935;0;0;0,008849558;0;0,144542773;0;0;0,001474926;0;0;0;0,004424779;0;0;0;0;0,289085546;0;0;0;0;0;0;0;0;0;0;0;0,202064897;0;0;0,14159292;0;0;0;0,002949853;0,020648968;0,128318584;0;0,001474926;0;0;0,013274336;0;0
Binney2017_E3567;0;0,035714286;0;0;0,008928571;0;0,258928571;0;0;0;0;0;0;0;0;0;0;0;0,017857143;0;0;0,004464286;0;0;0;0;0;0;0;0,013392857;0,647321429;0;0;0,004464286;0;0;0;0;0;0;0;0,008928571;0;0;0;0;0
Binney2017_E3568;0;0,218543046;0,003311258;0;0,009933775;0;0,178807947;0;0;0;0;0;0;0;0;0;0,003311258;0;0,11589404;0;0;0,062913907;0;0;0;0;0;0;0;0;0,251655629;0;0;0,132450331;0;0;0;0;0,006622517;0;0;0,016556291;0;0;0;0;0
Binney2017_E3569;0;0,086567164;0;0;0,005970149;0;0,346268657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002985075;0;0;0;0;0;0;0;0,026865672;0,501492537;0;0;0,029850746;0;0;0;0;0;0;0;0;0;0;0;0;0
Binney2017_E3570;0;0,72555205;0;0;0;0;0,075709779;0;0;0,003154574;0;0;0;0;0;0;0;0;0;0;0;0,157728707;0;0;0;0;0;0;0;0;0,006309148;0;0;0,006309148;0;0;0;0;0,006309148;0;0;0,018927445;0;0;0;0;0
Binney2017_E3571;0;0,141129032;0,004032258;0;0,004032258;0;0,322580645;0;0;0;0;0;0;0;0;0;0;0;0,016129032;0;0;0;0;0;0;0;0;0;0;0,008064516;0,467741935;0;0;0,016129032;0;0;0;0;0;0;0;0,016129032;0;0;0,004032258;0;0
Binney2017_E3572;0;0,048128342;0;0;0;0;0,278074866;0;0;0;0;0;0;0;0;0;0;0;0,016042781;0;0;0;0;0;0;0;0;0;0;0;0,598930481;0;0;0,048128342;0;0;0;0;0;0;0;0;0;0;0,010695187;0;0
Binney2017_E3573;0;0,140969163;0;0;0,022026432;0;0,555066079;0;0;0;0;0;0;0;0;0;0,008810573;0;0,013215859;0;0;0,004405286;0;0;0;0;0;0;0;0;0,057268722;0;0;0,145374449;0;0;0;0;0,004405286;0;0;0,039647577;0;0;0,008810573;0;0
Binney2017_E3574;0;0,116402116;0;0;0,021164021;0;0,19047619;0;0,005291005;0;0;0;0;0;0;0;0;0;0;0;0;0,005291005;0;0;0;0;0;0;0;0,063492063;0,544973545;0;0;0,047619048;0;0;0;0;0;0;0;0,005291005;0;0;0;0;0
Binney2017_E3579;0;0,455508475;0;0;0,006355932;0,004237288;0,313559322;0;0;0;0;0;0;0;0;0;0,006355932;0;0,080508475;0;0;0;0;0;0;0;0;0;0;0,040254237;0,033898305;0;0;0,044491525;0;0;0;0;0,002118644;0;0;0,012711864;0;0;0;0;0
Binney2017_E3580;0;0,247340426;0;0;0,013297872;0;0,444148936;0;0;0,005319149;0;0;0;0;0;0;0,005319149;0;0,127659574;0;0;0,007978723;0;0;0;0;0;0;0;0,045212766;0,053191489;0;0;0,034574468;0;0;0;0;0;0;0,005319149;0,010638298;0;0;0;0;0
Binney2017_E3581;0;0,224299065;0;0;0,009345794;0,003115265;0,417445483;0;0;0,003115265;0;0;0;0;0;0;0;0;0,102803738;0;0;0,00623053;0;0;0;0;0;0;0;0,062305296;0,024922118;0;0;0,130841121;0;0;0;0;0,003115265;0;0;0,00623053;0;0;0,00623053;0;0
Binney2017_E3582;0;0,164383562;0;0;0,017123288;0;0,45890411;0;0;0,003424658;0;0;0;0;0;0;0,010273973;0;0,140410959;0;0;0,006849315;0;0;0;0;0;0;0;0,106164384;0,020547945;0;0;0,051369863;0;0;0;0;0;0;0;0,01369863;0;0;0,006849315;0;0
Binney2017_E3583;0;0,365781711;0;0;0,020648968;0;0,312684366;0;0;0;0;0;0;0,005899705;0;0;0,002949853;0,002949853;0,097345133;0;0,002949853;0,002949853;0;0;0;0;0;0;0;0,026548673;0,091445428;0;0;0,053097345;0;0;0;0;0;0,002949853;0;0,01179941;0;0;0;0;0
Binney2017_E3584;0;0,327142857;0;0;0,01;0,004285714;0,378571429;0;0;0,001428571;0;0;0;0;0;0;0,002857143;0;0,118571429;0;0;0,001428571;0;0;0;0;0;0;0;0,055714286;0,042857143;0;0;0,041428571;0;0;0;0;0;0;0;0,012857143;0;0;0,002857143;0;0
Binney2017_E3585;0;0,291139241;0;0;0,015822785;0;0,344936709;0;0;0,012658228;0;0;0;0;0;0;0;0;0,139240506;0;0;0,003164557;0;0;0;0;0;0;0;0,050632911;0,07278481;0;0;0,056962025;0;0;0;0;0,003164557;0;0;0,003164557;0;0;0,006329114;0;0
Binney2017_E3586;0;0,226804124;0;0;0,006872852;0,003436426;0,446735395;0;0;0,003436426;0;0;0;0;0;0;0,003436426;0;0,085910653;0;0;0;0;0;0;0;0;0;0;0,10652921;0,041237113;0;0;0,06185567;0;0;0;0;0;0;0;0,003436426;0;0;0,010309278;0;0
Binney2017_E3587;0;0,478609626;0,002673797;0;0,016042781;0;0,323529412;0;0;0;0;0;0;0;0;0;0,005347594;0;0,098930481;0;0;0,00802139;0;0;0;0;0;0;0;0,016042781;0,029411765;0;0;0,016042781;0;0;0;0;0;0;0;0,005347594;0;0;0;0;0
Binney2017_E3588;0;0,44765343;0;0;0,007220217;0;0,386281588;0;0;0;0;0;0;0;0;0;0;0;0,086642599;0;0;0,003610108;0;0;0;0;0;0;0;0,007220217;0,018050542;0;0;0,02166065;0;0;0;0;0;0;0;0,02166065;0;0;0;0;0
Binney2017_E3589;0;0,273318872;0;0;0,017353579;0;0,442516269;0;0;0;0;0;0;0,002169197;0;0;0;0;0,130151844;0;0;0,004338395;0;0;0;0;0;0;0;0,023861171;0,032537961;0;0;0,056399132;0;0;0;0;0,002169197;0;0,006507592;0,00867679;0;0;0;0;0
Binney2017_E3590;0;0,373056995;0;0;0,002590674;0;0,336787565;0;0;0,007772021;0;0;0;0;0;0;0;0;0,082901554;0;0;0;0;0;0;0;0;0;0;0,067357513;0,101036269;0;0;0,020725389;0;0;0;0;0;0;0;0,007772021;0;0;0;0;0
Binney2017_E3591;0;0,371069182;0;0;0,025157233;0,006289308;0,408805031;0;0;0;0;0;0;0;0;0;0;0;0,081761006;0;0;0,003144654;0;0;0;0;0;0;0;0,025157233;0,022012579;0;0;0,040880503;0;0;0;0;0;0;0,006289308;0,006289308;0;0;0,003144654;0;0
Binney2017_E3592;0;0,222551929;0;0;0,020771513;0,002967359;0,516320475;0;0;0;0;0;0;0;0;0;0,002967359;0;0,106824926;0;0;0,005934718;0;0;0;0;0;0;0;0,011869436;0,050445104;0;0;0,029673591;0;0;0;0;0;0;0,002967359;0,020771513;0;0;0,005934718;0;0
Binney2017_E3593;0;0,309210526;0;0;0,023026316;0,003289474;0,444078947;0;0;0;0;0;0;0;0;0;0,003289474;0;0,059210526;0;0;0,003289474;0;0;0;0;0;0;0;0,042763158;0,023026316;0;0;0,049342105;0;0;0;0;0,003289474;0;0,003289474;0,029605263;0;0;0,003289474;0;0
Binney2017_E3594;0;0,336182336;0,002849003;0;0,014245014;0,005698006;0,441595442;0;0;0;0;0;0;0;0;0;0,005698006;0;0,074074074;0;0;0;0;0;0;0;0;0;0;0,034188034;0,034188034;0;0;0,022792023;0;0;0;0;0,002849003;0;0,005698006;0,01994302;0;0;0;0;0
Binney2017_E3595;0;0,21086262;0;0;0,03514377;0;0,415335463;0;0;0;0;0;0;0;0;0;0,006389776;0;0,130990415;0;0;0,006389776;0;0;0;0;0;0;0;0,025559105;0,03514377;0;0;0,092651757;0;0;0;0;0;0;0,003194888;0,03514377;0;0;0,003194888;0;0
Binney2017_E3596;0;0,119565217;0,002717391;0;0,02173913;0,002717391;0,676630435;0;0;0;0;0;0;0;0;0;0,008152174;0;0,027173913;0;0;0,002717391;0;0;0;0;0;0;0;0,08423913;0,04076087;0;0;0,008152174;0;0;0;0;0;0;0;0,002717391;0;0;0,002717391;0;0
Binney2017_E3597;0;0,162576687;0;0;0,039877301;0;0,506134969;0;0;0;0;0;0;0;0;0;0,006134969;0;0,067484663;0;0;0;0;0;0;0;0;0;0;0,079754601;0,098159509;0;0;0,021472393;0;0;0;0;0;0;0;0,012269939;0;0;0,006134969;0;0
Binney2017_E3603;0;0,248427673;0,001048218;0;0,01572327;0;0,386792453;0;0;0,004192872;0;0;0;0;0;0;0;0;0,033542977;0;0;0,022012579;0;0;0;0;0;0;0;0;0,248427673;0;0;0,018867925;0;0;0;0,013626834;0,001048218;0;0;0,00524109;0;0;0,001048218;0;0
Binney2017_E3604;0;0,243781095;0;0;0;0;0,24079602;0;0;0;0;0;0;0;0;0;0;0;0,103482587;0;0;0,061691542;0;0;0;0;0;0;0;0;0,302487562;0;0;0,037810945;0;0;0;0,000995025;0,000995025;0;0;0,007960199;0;0;0;0;0
