"";"NameCal";"Loc...1.";"Loc...2."
"5687";"MunozSobrino_a20";-7,364733333;42,35256667
"5688";"MunozSobrino_a21";-7,365216667;42,35043333
"5689";"MunozSobrino_a22";-7,366316667;42,35015
"5690";"MunozSobrino_a23";-7,366333333;42,35006667
"5691";"MunozSobrino_a24";-7,365883333;42,35036667
"5692";"MunozSobrino_a25";-7,365283333;42,35035
"5693";"MunozSobrino_a26";-7,36445;42,35096667
"5694";"MunozSobrino_a27";-7,364333333;42,35096667
"5695";"MunozSobrino_a28";-7,364333333;42,35093333
"5696";"MunozSobrino_a29";-7,365433333;42,35471667
"5697";"MunozSobrino_a30";-7,365366667;42,35478333
"5698";"MunozSobrino_a31";-7,17555;42,11356667
"5699";"MunozSobrino_a32";-7,175466667;42,11351667
"5700";"MunozSobrino_a33";-7,175483333;42,11338333
"5701";"MunozSobrino_a34";-7,179;42,11435
"5702";"MunozSobrino_a35";-7,17915;42,11415
"5703";"MunozSobrino_a36";-8,683034;42,279779
"5704";"MunozSobrino_a37";-8,666623;42,289275
"5705";"MunozSobrino_a38";-8,648706;42,313305
"5706";"MunozSobrino_a39";-8,624358;42,323093
"5707";"MunozSobrino_a40";-8,648706;42,313305
"5708";"Naidina_a1";54,05;49,3
"5709";"Naidina_a2";53,8;49,9
"5710";"Naidina_a3";53,13333333;50,23333333
"5711";"Naidina_a4";52,78333333;51,1
"5712";"Naidina_a5";32,68777778;68,81833333
"5713";"Naughton_a1";-9,7;42,15
"5714";"Naughton_a2";-9,866666667;40,61666667
"5715";"Naughton_a3";-9,016666667;41,15
"5716";"Naughton_a4";-9,066666667;41,8
"5717";"Naughton_a5";-8,633333333;41,15
"5718";"Naughton_a6";-8,783333333;42,23333333
"5719";"Naughton_a8";-9,333333333;38,01666667
"5720";"Naughton_a9";-9,366666667;38,55
"5721";"Naughton_a10";-9,116666667;38,66666667
"5722";"Nielsen_a1";11,888;55,565
"5723";"Nielsen_a2";10,309;55,158
"5724";"Nielsen_b1";12,17586603;58,40593002
"5725";"Nielsen_b2";12,166959;58,40504497
"5726";"Nielsen_b3";16,2254;57,7085
"5727";"Nielsen_b4";15,86666667;56,16666667
"5728";"Niemeyer_a1";105,88073;72,66776
"5729";"Niemeyer_a2";105,71745;72,55307
"5730";"Niemeyer_a3";105,75047;72,54811
"5731";"Niemeyer_a4";105,72582;72,54794
"5732";"Niemeyer_a5";105,74213;72,54733
"5733";"Niemeyer_a6";105,76354;72,54158
"5734";"Niemeyer_a7";105,64833;72,4883
"5735";"Niemeyer_a8";105,44771;72,41291
"5736";"Niemeyer_a9";105,46357;72,41184
"5737";"Niemeyer_a10";105,44247;72,40615
"5738";"Niemeyer_a11";105,43985;72,40078
"5739";"Niemeyer_a12";105,46581;72,39236
"5740";"Niemeyer_a13";105,44349;72,39159
"5741";"Niemeyer_a14";105,45663;72,38663
"5742";"Niemeyer_a15";104,48785;72,18103
"5743";"Niemeyer_a16";102,10133;72,15487
"5744";"Niemeyer_a17";102,07542;72,15327
"5745";"Niemeyer_a18";102,05598;72,14929
"5746";"Niemeyer_a19";102,11604;72,1484
"5747";"Niemeyer_a20";102,0905;72,14203
"5748";"Niemeyer_a21";102,06801;72,13599
"5749";"Niemeyer_a22";102,03437;72,12775
"5750";"Niemeyer_a23";101,21703;71,88648
"5751";"Niemeyer_a24";102,2826;71,4031
"5752";"Niemeyer_a25";100,85285;71,11221
"5753";"Niemeyer_a26";100,82288;71,10669
"5754";"Niemeyer_a27";100,87602;71,10383
"5755";"Niemeyer_a28";100,82722;71,10203
"5756";"Niemeyer_a29";100,85389;71,09708
"5757";"Niemeyer_a30";100,79747;71,09591
"5758";"Niemeyer_a31";100,83102;71,09266
"5759";"Novenko_a1";32,6259342;56,494342
"5760";"Novenko_a2";32,6259362;56,494622
"5761";"Novenko_a3";32,6259373;56,494783
"5762";"Novenko_a4";32,6259404;56,495223
"5763";"Novenko_a5";32,6259438;56,495663
"5764";"Novenko_a6";32,6259475;56,496143
"5765";"Novenko_a7";32,6259496;56,496423
"5766";"Novenko_a8";32,6259506;56,496563
"5767";"Novenko_a9";32,6259544;56,497083
"5768";"Novenko_a10";32,6259576;56,497524
"5769";"Novenko_a11";32,6259597;56,497804
"5770";"Novenko_a12";32,625961;56,497964
"5771";"Novenko_a13";32,6259641;56,498343
"5772";"Novenko_a14";32,6259648;56,498423
"5773";"Novenko_a15";32,625966;56,498563
"5774";"Novenko_a16";32,6259677;56,498783
"5775";"Novenko_a17";32,625969;56,498963
"5776";"Novenko_a18";32,6259695;56,499023
"5777";"Novenko_a19";32,6259698;56,499063
"5778";"Novenko_a20";32,6259705;56,499163
"5779";"Novenko_a21";32,625971;56,499223
"5780";"Novenko_a22";32,6259719;56,499343
"5781";"Novenko_a23";32,6259722;56,499383
"5782";"Novenko_a24";32,6259736;56,499563
"5783";"Novenko_a25";32,6259737;56,499583
"5784";"Novenko_a26";32,6259752;56,499783
"5785";"Novenko_a27";32,6259762;56,499903
"5786";"Novenko_a28";32,6259769;56,500003
"5787";"Novenko_a29";32,6259775;56,500083
"5788";"Novenko_a30";32,6259783;56,500183
"5789";"Novenko_a31";32,6259786;56,500223
"5790";"Novenko_a32";32,625979;56,500283
"5791";"Novenko_a33";32,6259822;56,500623
"5792";"Novenko_a34";32,6259835;56,500763
"5793";"Novenko_a35";32,6259841;56,500823
"5794";"Novenko_a36";32,6259844;56,500863
"5795";"Novenko_a37";32,6259846;56,500883
"5796";"Novenko_a38";32,6259852;56,500943
"5797";"Novenko_a39";32,6259727;56,499443
"5798";"Novenko_a40";32,02772;56,28548
"5799";"Novenko_b1";38,61777778;53,64138889
"5800";"Novenko_b2";38,61813;53,62828
"5801";"Novenko_b3";38,63302778;53,67677778
"5802";"Novenko_b4";38,60961;53,67365
"5803";"Novenko_b5";37,71202778;54,07680556
"5804";"Novenko_b6";37,62833333;54,04416667
"5805";"Novenko_b7";37,61888889;54,04388889
"5806";"Novenko_b8";84,83333333;56,33333333
"5807";"Novenko_b9";76,63333333;60,93333333
"5808";"Novenko_b10";75,38333333;63,28333333
"5809";"Novenko_c1";38,1411;54,4856
"5810";"Novenko_c2";38,6181;53,6283
"5811";"Novenko_c3";38,6331;53,6767
"5812";"Novenko_c4";38,6096;53,6737
"5813";"Novenko_c5";38,7025;53,63944444
"5814";"Novenko_c6";38,5847;53,6694
"5815";"Novenko_c7";38,5906;53,6706
"5816";"Novenko_c8";38,7033;53,6411
"5817";"Novenko_c9";38,6478;53,6756
"5818";"Novenko_c10";38,4914;53,8851
"5819";"Novenko_c11";37,7119;54,0769
"5820";"Novenko_c12";37,5947;54,0683
"5821";"Novenko_c13";37,5919;54,0689
"5822";"Novenko_c14";37,5028;54,1022
"5823";"Novenko_c15";37,5181;54,0757
"5824";"Novenko_c16";36,2525;53,8348
"5825";"Novenko_c17";36,2529;53,8354
"5826";"Novenko_c18";36,2518;53,8356
"5827";"Novenko_c19";36,2504;53,8343
"5828";"Novenko_c20";35,9836;53,7848
"5829";"Novenko_c21";39,0467;51,4061
"5830";"Novenko_c22";39,0467;51,4078
"5831";"Novenko_c23";39,0481;51,4106
"5832";"Novenko_c24";39,0514;51,4041
"5833";"Novenko_c25";37,5933;54,0611
"5834";"Novenko_c26";35,2956;53,3342
"5835";"Novenko_c27";35,3049;53,3329
"5836";"Novenko_c28";35,3077;53,329
"5837";"Novenko_c29";35,3289;53,3234
"5838";"Novenko_c30";35,3318;53,3198
"5839";"Novenko_c31";35,3533;53,3129
"5840";"Novenko_c32";35,2905;53,2968
"5841";"Novenko_c33";46,4596;52,9856
"5842";"Novenko_c34";46,4651;52,9865
"5843";"Novenko_c35";46,4492;52,9925
"5844";"Novenko_c36";46,5881;53,3616
"5845";"Novenko_c37";46,6672;53,4509
"5846";"Novenko_c38";46,676;53,4515
"5847";"Novenko_c39";45,8537;52,6932
"5848";"Novenko_c40";45,8533;52,6932
"5849";"Novenko_c41";45,8243;52,7066
"5850";"Novenko_c42";40,9255;55,1435
"5851";"Novenko_c43";40,9242;55,1417
"5852";"Novenko_c44";40,9246;55,1406
"5853";"Novenko_c45";40,9419;55,1385
"5854";"Novenko_c46";40,9167;55,1233
"5855";"Novenko_c47";40,9112;55,1213
"5856";"Novenko_c48";40,9499;55,1421
"5857";"Novenko_c49";41,1396;54,8619
"5858";"Novenko_c50";41,1396;54,86193
"5859";"Novenko_c51";41,1617;54,845
"5860";"Novenko_c52";41,1174;54,8519
"5861";"Novenko_c53";31,83;69,66
"5862";"Novenko_c54";31,82;69,67
"5863";"Novenko_c55";31,82;69,68
"5864";"Novenko_c56";31,85;69,65
"5865";"Novenko_c57";31,92;69,67
"5866";"Novenko_c58";31,93;69,71
"5867";"Novenko_c59";31,84;69,65
"5868";"Novenko_c60";31,89;69,73
"5869";"Novenko_c61";31,86;69,73
"5870";"Novenko_c62";31,87;69,69
"5871";"Novenko_c63";32,08;69,71
"5872";"Novenko_c64";32,1;69,71
"5873";"Novenko_c65";32,08;69,73
"5874";"Novenko_c66";32,09;69,73
"5875";"Novenko_c67";32,08;69,73
"5876";"Novenko_c68";32,1;69,72
"5877";"Novenko_c69";32,1;69,75
"5878";"Novenko_c70";32,12;69,74
"5879";"Novenko_c71";31,93;69,65
"5880";"Novenko_c72";31,85;69,64
"5881";"Novenko_c73";32,6259;56,4966
"5882";"Novenko_c74";32,6259;56,4964
"5883";"Novenko_c75";32,9663;56,4543
"5884";"Novenko_c76";32,6259;56,4996
"5885";"Novenko_c77";32,0278;56,2855
"5886";"Novenko_c78";32,9764;56,4542
"5887";"Novenko_c79";32,9722;56,4506
"5888";"Novenko_c80";32,9798;56,9798
"5889";"Novenko_c81";37,5132;54,068
"5890";"Novenko_c82";60,8933;55,5817
"5891";"Novenko_c83";60,8933;55,5817
"5892";"Novenko_c84";36,0733;56,6411
"5893";"Novenko_c85";36,1408;56,6631
"5894";"Novenko_c86";36,1883;56,6631
"5895";"Novenko_c87";36,2316;56,673
"5896";"Novenko_c88";84,8333;56,3333
"5897";"Novenko_c89";76,6333;60,9333
"5898";"Novenko_c90";75,3833;63,2833
"5899";"Novenko_c91";75,3833;63,2833
"5900";"Novenko_c92";42,3233;63,3022
"5901";"Novenko_c93";42,3622;63,3486
"5902";"Novenko_c94";42,25;63,2881
"5903";"Novenko_c95";53,7014;61,7002
"5904";"Novenko_c96";53,6983;61,675
"5905";"Novenko_c97";53,6869;61,68861111
"5906";"Novenko_c98";53,6533;61,6778
"5907";"Novenko_c99";53,7044;61,6669
"5908";"Novenko_c100";53,6997;61,6783
"5909";"Novenko_c101";53,7022;61,6786
"5910";"Novenko_c102";53,7003;61,6781
"5911";"Novenko_c103";53,69;61,68
"5912";"Novenko_c104";53,6944;61,6797
"5913";"Novenko_c105";53,6969;61,6797
"5914";"Novenko_c106";53,6961;61,6789
"5915";"Novenko_c107";53,6869;61,6806
"5916";"Novenko_c108";41,9875;62,778
"5917";"Novenko_c109";41,9908;62,7753
"5918";"Novenko_c110";42,004;62,768
"5919";"Novenko_c111";42,0047;62,76
"5920";"Novenko_c112";49,1433;63,3614
"5921";"Novenko_c113";49,1447;63,3664
"5922";"Novenko_c114";49,14;63,3589
"5923";"Novenko_c115";49,1369;63,3628
"5924";"Novenko_c116";54,3881;61,7078
"5925";"Novenko_c117";54,38805;61,7022
"5926";"Novenko_c118";54,4091;61,71
"5927";"Novenko_c119";54,4113;61,6969
"5928";"Novenko_c120";51,8619;62,74667
"5929";"Novenko_c121";51,9022;62,7228
"5930";"Novenko_c122";37,9739;46,3731
"5931";"Novenko_c123";38,4087;46,7177
"5932";"Novenko_c124";38,3983;46,7299
"5933";"Novenko_c125";38,3979;46,7299
"5934";"Novenko_c126";36,7719;45,2344
"5935";"Novenko_c127";37,7336;46,6844
"5936";"Novenko_c128";37,7336;46,68444
"5937";"Novenko_c129";37,7336;46,6844
"5938";"Novenko_c130";38,4779;46,8643
"5939";"Novenko_c131";36,7986;45,3095
"5940";"Novenko_c132";36,6108;45,2025
"5941";"Novenko_c133";36,6108;45,2025
"5942";"Novenko_c134";36,6108;45,2025
"5943";"Novenko_c135";36,7722;45,3673
"5944";"Novenko_c136";38,4771;46,8647
"5945";"Novenko_c137";38,4739;46,8634
"5946";"Novenko_c138";38,4808;46,8635
"5947";"Novenko_c139";38,29;46,2593
"5948";"Novenko_c140";36,828;45,446
"5949";"Novenko_c141";36,755;46,5516
"5950";"Novenko_c142";37,3213;45,6858
"5951";"Novenko_c143";38,0094;46,8319
"5952";"Novenko_c144";56,3138;57,8714
"5953";"Novenko_c145";56,3147;57,8758
"5954";"Novenko_c146";56,3125;57,8739
"5955";"Novenko_c147";56,3156;57,8814
"5956";"Novenko_c148";38,2169;55,8564
"5957";"Novenko_c149";38,2186;55,8556
"5958";"Novenko_c150";74,0752;66,4228
"5959";"Novenko_c151";88,4083;69,3756
"5960";"Novenko_c152";47,7825;60,4486
"5961";"Novenko_c153";47,7311;60,4438
"5962";"Novenko_c154";47,0619;59,9814
"5963";"Novenko_c155";47,0598;59,9812
"5964";"Novenko_c156";51,0703;56,9714
"5965";"Novenko_c157";50,8478;56,6636
"5966";"Novenko_c158";50,74389;56,7883
"5967";"Novenko_c159";51,0183;56,4897
"5968";"Novenko_c160";50,0452;57,3925
"5969";"Novenko_c161";48,3542;58,0111
"5970";"Novenko_c162";48,4603;58,0186
"5971";"Novenko_c163";48,9736;58,5269
"5972";"Novenko_c164";50,5581;56,8939
"5973";"Novenko_c165";59,2475;54,9142
"5974";"Novenko_c166";59,2475;54,9142
"5975";"Novenko_c167";59,15;54,8833
"5976";"Novenko_c168";59,15;54,8833
"5977";"Novenko_c169";59,15;54,8833
"5978";"Novenko_c170";59,05;54,6667
"5979";"Novenko_c171";58,9667;54,5
"5980";"Novenko_c172";58,7667;54,7
"5981";"Novenko_c173";59,6667;57,45
"5982";"Novenko_c174";59,5167;57,3667
"5983";"Novenko_c175";59,7167;57,5167
"5984";"Novenko_c176";60,323;56,895
"5985";"Novenko_c177";60,388;56,8844
"5986";"Novenko_c178";60,4114;56,9267
"5987";"Novenko_c179";60,7614;56,7714
"5988";"Novenko_c180";60,1131;57,3575
"5989";"Novenko_c181";60,1131;57,3575
"5990";"Novenko_c182";60,1131;57,3575
"5991";"Novenko_c183";64,9294;56,8333
"5992";"Novenko_c184";54,3;61,7833
"5993";"Novenko_c185";51,7833;61,7667
"5994";"Novenko_c186";51,7833;62,7167
"5995";"Novenko_c187";47,26;66,06
"5996";"Novenko_c188";54,7;61,36
"5997";"Novenko_c189";53,53;61,37
"5998";"Novenko_c190";49,5167;60,3667
"5999";"Novenko_c191";50,85;61,7167
"6000";"Novenko_c192";64,4686;67,1556
"6001";"Novenko_c193";64,4744;67,1617
"6002";"Novenko_c194";64,4725;67,15447
"6003";"Novenko_c195";64,4689;67,1594
"6004";"Novenko_c196";64,4725;67,1544
"6005";"Novenko_c197";57,5164;64,0958
"6006";"Novenko_c198";51,7;61,7666
"6007";"Novenko_c199";52,5667;61,2333
"6008";"Novenko_c200";52,5167;61,2833
"6009";"Novenko_c201";54,0417;63,0744
"6010";"Novenko_c202";54,0467;63,0953
"6011";"Novenko_c203";54,2325;62,9136
"6012";"Novenko_c204";54,1536;62,8961
"6013";"Novenko_c205";53,9952;63,1786
"6014";"Novenko_c206";53,8952;62,6281
"6015";"Novenko_c207";53,8328;62,6661
"6016";"Novenko_c208";52,395;64,0178
"6017";"Novenko_c209";52,3331;64,3319
"6018";"Novenko_c210";52,3101;64,3083
"6019";"Novenko_c211";52,28;64,3322
"6020";"Novenko_c212";64,3127;52,5114
"6021";"Novenko_c213";34,0925;54,6764
"6022";"Novenko_c214";35,8072;51,6872
"6023";"Novenko_c215";35,7819;51,6792
"6024";"Novenko_c216";36,7139;55,6675
"6025";"Novenko_c217";36,7281;55,6947
"6026";"Novenko_c218";36,7289;55,6919
"6027";"Novenko_c219";36,7297;55,6947
"6028";"Novenko_c220";36,7136;54,6678
"6029";"Novenko_c221";65,3973;68,1124
"6030";"Novenko_c222";65,4682;68,0853
"6031";"Novenko_c223";65,4892;68,0771
"6032";"Novenko_c224";65,49883;68,0744
"6033";"Novenko_c225";65,5018;68,0734
"6034";"Novenko_c226";65,5113;68,0624
"6035";"Novenko_c227";65,5114;68,0582
"6036";"Novenko_c228";65,4682;68,0853
"6037";"Novenko_c229";65,5114;68,0625
"6038";"Novenko_c230";65,5114;68,0625
"6039";"Novenko_c231";65,35;67,0833
"6040";"Novenko_c232";65,35;67,08333333
"6041";"Novenko_c233";65,35;67,08333333
"6042";"Novenko_c234";65,35;67,08333333
"6043";"Novenko_c235";65,35;67,08333333
"6044";"Novenko_c236";65,35;67,08333333
"6045";"Novenko_c237";65,35;67,08333333
"6046";"Novenko_c238";66;67,62
"6047";"Novenko_c239";66;67,62
"6048";"Novenko_c240";66;67,62
"6049";"Novenko_c241";66;67,62
"6050";"Novenko_c242";66;67,62
"6051";"Novenko_c243";66;67,62
"6052";"Novenko_c244";66;67,62
"6053";"Novenko_c245";66;67,62
"6054";"Novenko_c246";66;67,62
"6055";"Novenko_c247";66;67,62
"6056";"Novenko_c248";66;67,62
"6057";"Novenko_c249";66;67,62
"6058";"Novenko_c250";66;67,62
"6059";"Novenko_c251";34,5745;60,4926
"6060";"Novenko_c252";35,0071;60,4817
"6061";"Novenko_c253";34,3925;60,4185
"6062";"Novenko_c254";37,3861;46,9442
"6063";"Novenko_c255";40,6558;47,5383
"6064";"Novenko_c256";31,5317;56,7425
"6065";"Novenko_c257";31,5311;56,7425
"6066";"Novenko_c258";31,5311;56,7425
"6067";"Novenko_c259";50,055;58,8131
"6068";"Novenko_c260";50,055;58,8131
"6069";"Novenko_c261";50,055;58,8131
"6070";"Novenko_c262";43,1577;64,5711
"6071";"Novenko_c263";43,1588;64,5547
"6072";"Novenko_c264";43,0686;64,4898
"6073";"Novenko_c265";44,2069;58,9364
"6074";"Novenko_c266";43,8507;58,9447
"6075";"Novenko_c267";35,7522;53,1989
"6076";"Novenko_c268";40,8925;55,0967
"6077";"Novenko_c269";40,8825;55,0881
"6078";"Novenko_c270";40,8494;55,10555556
"6079";"Novenko_c271";41,1159;55,1159
"6080";"Novenko_c272";58,9575;62,0775
"6081";"Novenko_c273";37,6226;54,1119
"6082";"Novenko_c274";33,0325;56,3025
"6083";"Novenko_c275";52,6533;67,1689
"6084";"Novenko_c276";39,8383;54,7897
"6085";"Novenko_c277";43,43349;54,78749
"6086";"Novenko_c278";43,44663;54,77724
"6087";"Novenko_c279";43,4008;54,78055
"6088";"Novenko_c280";43,45198;54,78019
"6089";"Novenko_c281";43,43943;54,77668
"6090";"Novenko_c282";43,43439;54,7764
"6091";"Novenko_c283";43,40798;54,7743
"6092";"Novenko_c284";43,4646;54,76783
"6093";"Novenko_c285";43,43468;54,78755
"6094";"Novenko_c286";43,20075;54,75438
"6095";"Novenko_c287";43,18677;54,76884
"6096";"Novenko_c288";43,22162;54,78751
"6097";"Novenko_c289";43,19599;54,7608
"6098";"Novenko_c290";43,15776;54,73269
"6099";"Novenko_c291";41,10937;55,05157
"6100";"Novenko_c292";40,17088;55,17088
"6101";"Novenko_c293";40,2197;55,17332
"6102";"Novenko_c294";40,2104;55,17699
"6103";"Novenko_c295";40,21693;55,17951
"6104";"Novenko_c296";40,22179;55,18348
"6105";"Novenko_c297";40,22221;55,18277
"6106";"Novenko_c298";40,21966;55,26815
"6107";"Novenko_c299";40,21557;55,267285
"6108";"Novenko_c300";40,2076;55,26554
"6109";"Novenko_c301";38,89;55,53
"6110";"Odgaard_a1";12,304403;55,986778
"6111";"Odgaard_a2";9,87018;56,807062
"6112";"Odgaard_a3";10,499712;56,44915
"6113";"Odgaard_a4";12,555057;56,052332
"6114";"Odgaard_a5";9,431705;56,019249
"6115";"Odgaard_a6";9,666647;56,050226
"6116";"Odgaard_a7";10,298535;55,121358
"6117";"Odgaard_a8";8,659108;57,067344
"6118";"Odgaard_a9";8,830116;56,511271
"6119";"Odgaard_a10";11,980969;54,847431
"6120";"Odgaard_a11";11,693116;55,634461
"6121";"Odgaard_a12";10,348292;57,623996
"6122";"Odgaard_a13";9,447989;56,882447
"6123";"Odgaard_a14";9,398258;55,192156
"6124";"Odgaard_a15";9,348913;56,259216
"6125";"Odgaard_a16";9,50718;56,484082
"6126";"Ortu_a1";7,133333;44,233333
"6127";"Ortu_a2";7,133333;44,233333
"6128";"Ortu_a3";7,133333;44,233333
"6129";"Ortu_a4";7,1;44,266667
"6130";"Ortu_a5";7,1;44,266667
"6131";"Ortu_a6";7,1;44,266667
"6132";"Ortu_a7";7,733333;44,183333
"6133";"Ortu_a8";7,733333;44,183333
"6134";"Ortu_a9";7,7291667;44,2
"6135";"Ortu_a10";7,7;44,2
"6136";"Ortu_a11";7,2479444;44,2461111
"6137";"Ortu_a12";7,2479444;44,2461111
"6138";"Ortu_a13";7,326;44,149
"6139";"Ortu_a14";7,334;44,161
"6140";"Ortu_b1";7,209;45,56
"6141";"Ortu_b2";7,209;45,56
"6142";"Ortu_b3";7,21;45,569
"6143";"Ortu_b4";7,21;45,569
"6144";"Ortu_b5";7,198;45,61
"6145";"Ortu_b6";7,198;45,61
"6146";"Ortu_b7";7,197;45,623
"6147";"Ortu_b8";7,197;45,623
"6148";"Ortu_b9";7,213;45,546
"6149";"Ortu_b10";7,214;45,546
"6150";"Ortu_b11";7,216;45,546
"6151";"Ortu_b12";7,216;45,546
"6152";"Ortu_b13";7,219;45,545
"6153";"Ortu_b14";7,221;45,547
"6154";"Ortu_b15";7,222;45,544
"6155";"Ortu_b16";7,225;45,544
"6156";"Ortu_b17";7,227;45,543
"6157";"Ortu_b18";7,23;45,543
"6158";"Ortu_b19";7,239;45,542
"6159";"Ortu_b20";7,233;45,543
"6160";"Ortu_b21";7,209;45,574
"6161";"Ortu_b22";7,198;45,645
"6162";"Ortu_b23";7,203;45,665
"6163";"Ortu_b24";6,828;45,33
"6164";"Ortu_b25";6,824;45,33
"6165";"Ortu_b26";6,819;45,325
"6166";"Ortu_b27";6,816;45,322
"6167";"Ortu_b28";6,831;45,324
"6168";"Ortu_b29";6,828;45,319
"6169";"Ortu_b30";6,834;45,313
"6170";"Ortu_b31";6,824;45,305
"6171";"Ortu_b32";6,818;45,311
"6172";"Ortu_b33";6,795;45,256
"6173";"Ortu_b34";7,05;44,618
"6174";"Ortu_b35";7,062;44,615
"6175";"Ortu_b36";7,066;44,614
"6176";"Ortu_b37";7,069;44,615
"6177";"Ortu_b38";7,075;44,616
"6178";"Ortu_b39";7,075;44,616
"6179";"Ortu_b40";7,069;44,615
"6180";"Ortu_b41";6,978;44,689
"6181";"Ortu_b42";6,976;44,69
"6182";"Ortu_b43";6,975;44,689
"6183";"Ortu_b44";6,976;44,689
"6184";"Ortu_b45";6,978;44,688
"6185";"Ortu_b46";6,977;44,686
"6186";"Ortu_b47";6,978;44,685
"6187";"Ortu_b48";6,978;44,685
"6188";"Ortu_b49";6,984;44,683
"6189";"Ortu_b50";6,984;44,683
"6190";"Ortu_b51";6,987;44,676
"6191";"Ortu_b52";6,984;44,666
"6192";"Ortu_b53";6,984;44,666
"6193";"Ortu_b54";6,969;44,695
"6194";"Ortu_b55";6,949;44,7
"6195";"Ortu_b56";6,928;44,709
"6196";"Ortu_b57";6,919;44,714
"6197";"Ortu_b58";7,22;44,309
"6198";"Ortu_b59";7,282;44,31
"6199";"Ortu_b60";7,328;44,303
"6200";"Ortu_b61";7,154;44,301
"6201";"Ortu_b62";7,151;44,293
"6202";"Ortu_b63";7,128;44,273
"6203";"Ortu_b64";7,146;44,292
"6204";"Ortu_b65";7,147;44,292
"6205";"Ortu_b66";7,137;44,28
"6206";"Ortu_b67";7,125;44,265
"6207";"Ortu_b68";7,118;44,261
"6208";"Ortu_b69";7,109;44,243
"6209";"Ortu_b70";7,113;44,231
"6210";"Ortu_b71";7,116;44,242
"6211";"Ortu_b72";7,131;44,024
"6212";"Ortu_b73";7,126;44,226
"6213";"Ortu_b74";7,145;44,211
"6214";"Ortu_b75";7,148;44,205
"6215";"Ortu_b76";6,088;45,621
"6216";"Ortu_b77";6,089;45,621
"6217";"Ortu_b78";6,089;45,621
"6218";"Ortu_b79";6,091;45,619
"6219";"Ortu_b80";6,091;45,619
"6220";"Ortu_b81";6,092;45,619
"6221";"Ortu_b82";6,093;45,619
"6222";"Ortu_b83";6,093;45,62
"6223";"Ortu_b84";6,093;45,62
"6224";"Ortu_b85";6,093;45,621
"6225";"Ortu_b86";6,093;45,621
"6226";"Ortu_b87";6,096;45,622
"6227";"Ortu_b88";6,102;45,627
"6228";"Ortu_b89";6,104;45,632
"6229";"Ortu_b90";6,114;45,638
"6230";"Ortu_b91";6,115;45,64
"6231";"Ortu_b92";6,115;45,641
"6232";"Ortu_b93";6,113;45,642
"6233";"Ortu_b94";6,116;45,642
"6234";"Ortu_b95";6,115;45,641
"6235";"Ortu_b96";6,115;45,639
"6236";"Ortu_b97";6,115;45,639
"6237";"Ortu_b98";6,115;45,638
"6238";"Ortu_b99";6,116;45,635
"6239";"Ortu_c1";5,931;45,08
"6240";"Ortu_c2";5,932;45,08
"6241";"Ortu_c3";5,933;45,078
"6242";"Ortu_c4";5,938;45,079
"6243";"Ortu_c5";5,948;45,079
"6244";"Ortu_c6";5,945;45,078
"6245";"Ortu_c7";5,945;45,076
"6246";"Ortu_c8";5,945;45,074
"6247";"Ortu_c9";5,945;45,074
"6248";"Ortu_c10";5,935;45,071
"6249";"Ortu_c11";5,934;45,07
"6250";"Ortu_c12";5,933;45,07
"6251";"Ortu_c13";5,934;45,068
"6252";"Ortu_c14";5,932;45,067
"6253";"Ortu_c15";5,931;45,065
"6254";"Ortu_c16";5,93;45,066
"6255";"Ortu_c17";5,925;45,065
"6256";"Ortu_c18";5,924;45,067
"6257";"Ortu_c19";5,923;45,067
"6258";"Ortu_c20";5,921;45,064
"6259";"Ortu_c21";5,919;45,064
"6260";"Ortu_c22";5,915;45,06
"6261";"Ortu_c23";5,91;45,058
"6262";"Ortu_c24";5,907;45,057
"6263";"Ortu_c25";5,904;45,055
"6264";"Ortu_c26";5,883;45,054
"6265";"Ortu_c27";5,882;45,053
"6266";"Ortu_c28";5,865;45,023
"6267";"Ortu_c29";5,85;45,044
"6268";"Ortu_c30";5,844;45,041
"6269";"Ortu_c31";5,848;45,046
"6270";"Ortu_c32";5,846;45,047
"6271";"Ortu_c33";5,846;45,049
"6272";"Ortu_c34";5,844;45,048
"6273";"Ortu_c35";5,835;45,04
"6274";"Ortu_c36";5,836;45,044
"6275";"Ortu_c37";5,829;45,04
"6276";"Ortu_c38";5,826;45,038
"6277";"Ortu_c39";5,822;45,043
"6278";"Ortu_c40";5,819;45,048
"6279";"Ortu_d1";5,857;43,833
"6280";"Ortu_d2";5,857;43,833
"6281";"Ortu_d3";5,857;43,833
"6282";"Ortu_d4";5,857;43,833
"6283";"Ortu_d5";5,892;43,963
"6284";"Ortu_d6";5,892;43,963
"6285";"Ortu_d7";5,892;43,963
"6286";"Ortu_d8";6,298;44,399
"6287";"Ortu_d9";6,288;44,407
"6288";"Ortu_d10";6,302;44,422
"6289";"Ortu_d11";6,302;44,422
"6290";"Ortu_d12";6,302;44,422
"6291";"Ortu_d13";6,302;44,422
"6292";"Ortu_d14";6,302;44,422
"6293";"Ortu_d15";6,302;44,422
"6294";"Ortu_d16";6,293;44,452
"6295";"Ortu_d17";6,386;44,449
"6296";"Ortu_d18";6,389;44,457
"6297";"Ortu_d19";6,345;44,488
"6298";"Ortu_d20";6,345;44,488
"6299";"Ortu_d21";6,345;44,488
"6300";"Ortu_d22";6,37;44,502
"6301";"Ortu_d23";6,37;44,502
"6302";"Ortu_d24";6,37;44,502
