"";"X";"NameCal";"Loc.Longitude";"Loc.Latitude";"Abies";"Acer.campestre.type";"Ailanthus";"Alnus";"Apiaceae";"Araliaceae";"Artemisia";"Asteraceae";"Betula";"Campanulaceae";"Caprifoliaceae";"Carpinus";"Caryophyllaceae..periporate.excl..Paronychioideae.";"Castanea.sativa";"Celtis";"Chenopodiaceae.Amaranthaceae";"Convolvulaceae";"Corylus";"Cotinus";"Crassulaceae";"Cyperaceae";"Ephedra";"Euptelea";"Fraxinus";"Gentianaceae";"Geraniaceae";"Hippophae.rhamnoides";"Humulus";"Juglans";"Larix";"Leguminosae";"Moraceae";"Nitraria";"Oleaceae";"Ostryopsis";"Picea";"Pinus";"Plantaginaceae";"Poaceae";"Polygala";"Polygonum";"Populus";"Primulaceae";"Quercus";"Ranunculaceae";"Rhamnaceae";"Rhus";"Rosaceae";"Rubiaceae";"Rutaceae";"Salix";"Sanguisorba.minor.type";"Scrophulariaceae";"Solanaceae";"Stellera";"Syringa";"Tamarix";"Thalictrum";"Tilia";"Tsuga";"Ulmus";"Urtica";"Valerianaceae";"Verbenaceae"
"6537";"Pardoe_c57";"Pardoe_c57";7,5;61,27;-0,5;0;0;2,252293578;0;0;0;0;43,99541284;0;0;0;0;0;0;0;0;3,322629969;0;0;0;0;0;0;0;0;0;0;0;0;0,111620795;0;0;0;0;0,417431193;14,548929665;0;8,21559633;0;0;0;0;0;0;0;0;0;0;0;0,111620795;0;0;0;0;0;0;0;0;0;0;0;0;0
"6538";"Pardoe_c58";"Pardoe_c58";7,5;61,27;-0,5;0;0;8,261904762;0;0;0;0,071428571;37,4047619;0;0;0;0;0;0;0;0;2,357142857;0;0;1,404761905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,404761905;11,69047619;0;8,452380952;0;0;0;0;0;0;0;0;0;0;0;1,595238095;0;0;0;0;0;0;0;0;0;0;0;0;0
"6539";"Pardoe_c59";"Pardoe_c59";7,5;61,27;-0,5;0;0;10,05662188;0;0;0,075815739;0;28,29078695;0;0;0,459692898;0;0;0;0;0;6,409788868;0;0;1,227447217;0;0;0;0;0;0;0;0;0;0,075815739;0;0;0;0;0,651631478;10,839731285;0;11,59213052;0;0;0;0;0;0,075815739;0;0;0;0;0;1,611324376;0;0;0;0;0;0;0;0;0;0;0;0;0
"6540";"Pardoe_c60";"Pardoe_c60";7,5;61,27;-0,5;0;0;0,478473581;0;0;0;0,087084149;15,1555773;0;0;0;0;0;0;0;0;0;0;0;0,282778865;0;0;0;0;0;0;0;0;0;0,087084149;0;0;0;0;0,282778865;5,81702544;0;3,218199609;0;0;0;0;0;0;0;0;0;0;0;56,05577299;0;0;0;0;0;0;0;0;0;0;0;0;0
"6541";"Pardoe_c61";"Pardoe_c61";7,5;61,27;-0,5;0;0;3,029411765;0;0;0;0;46,55882353;0;0;0;0;0;0;0;0;1,460784314;0;0;1,264705882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,245098039;10,73529412;0;3,617647059;0;0;0;0;0;0;0;0;0;0;0;2,245098039;0;0;0;0;0;0;0;0;0;0;0;0;0
"6542";"Pardoe_c62";"Pardoe_c62";7,53;61,29;-0,5;0;0;6,574829932;0;0;0;0;40,31632653;0;0;0;0;0;0;0;0;0,316326531;0;0;0,044217687;0;0;0;0;0;0;0;0;0;0,044217687;0;0;0;0;0,452380952;16,07142857;0;5,078231293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6543";"Pardoe_c63";"Pardoe_c63";7,53;61,29;-0,5;0;0;2,418287938;0;0;0;0;24,98638132;0;0;0;1,640077821;0;0;0;0;0,861867704;0;0;0,083657588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,752918288;15,49610895;0;2,223735409;0;0;0;0;0;0;0;0;0;0;0;0,083657588;0;0;0;0;0;0;0;0;0;0;0;0;0
"6544";"Pardoe_c64";"Pardoe_c64";7,53;61,29;-0,5;0;0;4,02173913;0;0;0;0;40,02173913;0;0;0;1,413043478;0;0;0;0;0,891304348;0;0;1,065217391;0;0;0;0;0;0;0;0;0;0,02173913;0;0;0;0;3,152173913;14,45652174;0;4,543478261;0;0;0;0;0;0,02173913;0;0;0;0;0;0,891304348;0;0;0;0;0;0;0;0;0;0;0;0;0
"6545";"Pardoe_c65";"Pardoe_c65";7,53;61,29;-0,5;0;0;4,393964111;0;0;0;0;52,19168026;0;0;0;0;0;0;0;0;0,152528548;0;0;1,13132137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,968189233;9,65334421;0;3,252039152;0;0;0;0;0;0;0;0;0;0;0;1,946982055;0;0;0;0;0;0;0;0;0;0;0;0;0
"6546";"Pardoe_c66";"Pardoe_c66";7,53;61,29;-0,5;0;0;4,072564612;0;0;0;0;32,10437376;0;0;0,295228628;0;0;0;0;0;0;0;0;0,096421471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,084493042;9,925447315;0;3,277335984;0;0;0;0;0;0;0;0;0;0;0;17,79025845;0;0;0;0;0;0;0;0;0;0;0;0;0
"6547";"Pardoe_c67";"Pardoe_c67";7,53;61,29;-0,5;0;0;2,379078695;0;0;0;0;40,38291747;0;0;0;0,459692898;0;0;0;0;0;0;0;0,267754319;0;0;0;0;0;0;0;0;0;0,075815739;0;0;0;0;2,762955854;11,895393475;0;1,611324376;0;0;2,187140115;0;0;0,075815739;0;0;0;0;0;1,611324376;0;0;0;0;0;0;0;0;0;0;0;0;0
"6548";"Pardoe_c68";"Pardoe_c68";7,53;61,29;-0,5;0;0;4,036489152;0;0;0;0;27,31065089;0;0;0;0;0;0;0;0;0;0;0;0,683431953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,65581854;16,53353057;0;18,04043393;0;0;0;0;0;0;0;0;0;0;0;1,275147929;0;0;0;0;0;0;0;0;0;0;0;0;0
"6549";"Pardoe_c69";"Pardoe_c69";7,53;61,29;-0,5;0;0;3,45256917;0;0;0;0;28,15612648;0;0;0;0;0;0;0;0;0;0;0;0,488142292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,476284585;19,73320158;0;7,009881423;0;0;0;0;0;0;0;0;0;0;0;2,662055336;0;0;0;0;0;0;0;0;0;0;0;0;0
"6550";"Pardoe_c70";"Pardoe_c70";7,53;61,29;-0,5;0;0;2,3;0;0;0;0;20,1;0;0;0;0;0;0;0;0;0,1;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,1;17,2;0;1,3;0;0;0;0;0;0;0;0;0;0;0;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0
"6551";"Pardoe_c71";"Pardoe_c71";8,04;61,33;-0,5;0;0;21,24757282;0;0;0;0;21,44174757;0;0;0;0;0;0;0;0;0;0;0;0,470873786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,830097087;11,480582525;0;7,461165049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6552";"Pardoe_c72";"Pardoe_c72";8,04;61,33;-0,5;0;0;1,559925094;0;0;0,24906367;0;27,96441948;0,061797753;0;0;0;0;0;0;0;0;0;0;0,998127341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,619850187;18,192883895;0;7,926966292;0;0;0;0;0;0;0;0;0;0;0;0,436329588;0;0;0;0;0;0;0;0;0;0;0;0;0
"6553";"Pardoe_c73";"Pardoe_c73";8,04;61,33;-0,5;0;0;2,496254682;0;0;0;0;35,08052434;0;0;0;0;0;0;0;0;0;0;0;3,994382022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,496254682;9,672284645;0;9,61235955;0;0;0;0;0;0,998127341;0;0;0;0;0;3,619850187;0;0;0;0;0;0;0;0;0;0;0;0;0
"6554";"Pardoe_c74";"Pardoe_c74";8,04;61,33;-0,5;0;0;1,492031873;0;0;0;0;37,94621514;0;0;0;0;0;0;0;0;0,496015936;0;0;1,292828685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,488047809;14,133466135;0;5,27689243;0;0;0;0;0;0;0;0;0;0;0;11,05378486;0;0;0;0;0;0;0;0;0;0;0;0;0
"6555";"Pardoe_c75";"Pardoe_c75";8,04;61,33;-0,5;0;0;0,482318271;0;0;0;0,089390963;27,79076621;0;0;0;0;0;0;0;0;0;0;0;0,87524558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,482318271;6,832023575;0;8,34086444;0;0;0;0;0;0;0;0;0;0;0;35,84577603;0;0;0;0;0;0;0;0;0;0;0;0;0
"6556";"Pardoe_c76";"Pardoe_c76";8,04;61,33;-0,5;0;0;0;0;0;0;0;9,87735849;0;0;0;0;0;0;0;0;0;0;0;1,009433962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,443396226;9,95283019;0;4,594339623;0;0;0;0;0;0;0;0;0;0;0;43,27358491;0;0;0;0;0;0;0;0;0;0;0;0;0
"6557";"Pardoe_c77";"Pardoe_c77";8,04;61,33;-0,5;0;0;0,4765625;0;0;0;0;26,84375;0;0;0;0;0;0;0;0;0;0;0;0,671875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,8671875;8,33984375;0;5,1640625;0;0;0;0;0;0;0;0;0;0;0;35,828125;0;0;0;0;0;0;0;0;0;0;0;0;0
"6558";"Pardoe_c78";"Pardoe_c78";8,04;61,33;-0,5;0;0;0,820754717;0;0;0;0;10,63207547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,764150943;12,688679245;0;1,386792453;0;0;0;0;0;0;0;0;0;0;0;41,38679245;0;0;0;0;0;0;0;0;0;0;0;0;0
"6559";"Pardoe_c79";"Pardoe_c79";8,04;61,33;-0,5;0;0;0,285854617;0;0;0;0;25,43320236;0;0;0;0;0;0;0;0;0;0;0;4,215127701;0;0;0;0;0;0;0;0;0;0,482318271;0;0;0;0;2,839882122;11,84184676;0;14,23477407;0;0;0;0;0;0;0;0;0;0;0;7,162082515;0;0;0;0;0;0;0;0;0;0;0;0;0
"6560";"Pardoe_c80";"Pardoe_c80";8,05;61,34;-0,5;0;0;6,153620352;0;0;0;0;19,85225049;0;0;0;0,282778865;0;0;0;0;1,06555773;0;0;2,239726027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22,353228965;0;9,67612524;0;0;0;0;0;0;0;0;0;0;0;0,282778865;0;0;0;0;0;0;0;0;0;0;0;0;0
"6561";"Pardoe_c81";"Pardoe_c81";8,05;61,34;-0,5;0;0;2,864485981;0;0;0;0;4,920560748;0;0;0;0;0;0;0;0;0;0;0;0,247663551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,247663551;8,24766355;0;4,920560748;0;0;0;0;0;0,247663551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6562";"Pardoe_c82";"Pardoe_c82";8,05;61,34;-0,5;0;0;1,148351648;0;0;0;0;10,67216117;0;0;0;0;0;0;0;0;0,049450549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,620879121;0;4,261904762;0;0;0;0;0;0,598901099;0;0;0;0;0;22,39377289;0;0;0;0;0;0;0;0;0;0;0;0;0
"6563";"Pardoe_c83";"Pardoe_c83";8,05;61,34;-0,5;0;0;1,254385965;0;0;0;0;26,01072125;0;0;0;0;0;0;0;0;0,279727096;0;0;0,474658869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,669590643;12,607212475;0;4,958089669;0;0;0;0;0;0,084795322;0;0;0;0;0;4,763157895;0;0;0;0;0;0;0;0;0;0;0;0;0
"6564";"Pardoe_c84";"Pardoe_c84";8,05;61,34;-0,5;0;0;2,229044834;0;0;0;0;25,42592593;0;0;0;0;0;0;0;0;0;0;0;4,763157895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,229044834;10,9502924;0;18,40838207;0;0;0;0;0;0,279727096;0;0;0;0;0;9,441520468;0;0;0;0;0;0;0;0;0;0;0;0;0
"6565";"Pardoe_c85";"Pardoe_c85";8,1;61,32;-0,5;0;0;8,531413613;0;0;0;0;31,17539267;0;0;0;0;0;0;0;0;1,332460733;0;0;0,023560209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,856020942;19,293193715;0;5,913612565;0;0;0;0;0;0,023560209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6566";"Pardoe_c86";"Pardoe_c86";8,1;61,32;-0,5;0;0;5,208661417;0;0;0;0,484251969;25,87795276;0;0;0;0;0;0;0;0;3,633858268;0;0;0,287401575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,452755906;15,90551181;0;11,50787402;0;0;0;0;0;0;0;0;0;0;0;0,484251969;0;0;0;0;0;0;0;0;0;0;0;0;0
"6567";"Pardoe_c87";"Pardoe_c87";8,1;61,32;-0,5;0;0;1,603250478;0;0;0;0;24,73900574;0;0;0;0;0;0;0;0;1,603250478;0;0;0,456022945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,853728489;15,09082218;0;16,13479924;0;0;0;0;0;0,073613767;0;0;0;0;0;3,897705545;0;0;0;0;0;0;0;0;0;0;0;0;0
"6568";"Pardoe_c88";"Pardoe_c88";8,1;61,32;-0,5;0;0;0,089390963;0;0;0;0;14,43123772;0;0;0;0;0;0;0;0;0,089390963;0;0;0,482318271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,983300589;18,718074655;0;2,839882122;0;0;0;0;0;0;0;0;0;0;0;2,250491159;0;0;0;0;0;0;0;0;0;0;0;0;0
"6569";"Pardoe_c89";"Pardoe_c89";8,169201;61,584809;-0,5;0;0;2,19121813;0;0;0;0;23,15439093;0;0;0;0;0;0;0;0;1,766288952;0;0;0,774787535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,633144476;26,324362605;0;7,007082153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6570";"Pardoe_c90";"Pardoe_c90";8,169201;61,584809;-0,5;0;0;1,342546064;0;0;0;0;40,37102178;0;0;0;0;0;0;0;0;0,00251256300000002;0;0;1,342546064;0;0;0;0;0;0;0;0;0;0,00251256300000002;0;0;0;0;0,17001675;17,432998325;0;8,880234506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6571";"Pardoe_c91";"Pardoe_c91";8,169201;61,584809;-0,5;0;0;3,218199609;0;0;0;0;30,61545988;0;0;0;0;0;0;0;0;0;0;0;1,848336595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,087084149;17,950097845;0;14,37279843;0;0;0;0;0;0,087084149;0;0;0;0;0;0,478473581;0;0;0;0;0;0;0;0;0;0;0;0;0
"6572";"Pardoe_c92";"Pardoe_c92";8,169201;61,584809;-0,5;0;0;0,701923077;0;0;0;0;11,51923077;0;0;0;0;0;0;0;0;0;0;0;0,341346154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,432692308;30,91346154;0;8,514423077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6573";"Pardoe_c93";"Pardoe_c93";8,169201;61,584809;-0,5;0;0;1;0;0;0;0;25;0;0;0;1,333333333;0;0;0;0;1;0;0;0,666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;22,416666665;0;4,833333333;0;0;0;0;0;0,333333333;0;0;0;0;0;0,166666667;0;0;0;0;0;0;0;0;0;0;0;0;0
"6574";"Pardoe_c94";"Pardoe_c94";8,169201;61,584809;-0,5;0;0;2,715926493;0;0;0;0;25,83996937;0;0;0;0;0;0;0;0;0;0;0;0,571975498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,472434916;21,92572741;0;10,8323124;0;0;0;0;0;0;0;0;0;0;0;0,571975498;0;0;0;0;0;0;0;0;0;0;0;0;0
"6575";"Pardoe_c95";"Pardoe_c95";8,169201;61,584809;-0,5;0;0;1,268172888;0;0;0;0;42,72200393;0;0;0;0;0;0;0;0;0;0;0;0,87524558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,285854617;10,564833005;0;7,358546169;0;0;0;0;0;0;0;0;0;0;0;1,857563851;0;0;0;0;0;0;0;0;0;0;0;0;0
"6576";"Pardoe_c96";"Pardoe_c96";8,169201;61,584809;-0,5;0;0;4,5;0;0;0;0;22,38461538;0;0;0;0,269230769;0;0;0;0;1,423076923;0;0;1,615384615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,134615385;0;13,34615385;0;0;0;0;0;0;0;0;0;0;0;0,076923077;0;0;0;0;0;0;0,269230769;0;0;0;0;0;0
"6577";"Pardoe_c97";"Pardoe_c97";8,169201;61,584809;-0,5;0;0;14,5;0;0;0;0;32,5;0;0;0;0,3;0;0;0;0;0,1;0;0;1,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;11,5;0;6,3;0;0;0;0;0;0;0;0;0;0;0;2,5;0;0;0;0;0;0;0;0;0;0;0;0;0
"6578";"Pardoe_c98";"Pardoe_c98";8,169201;61,584809;-0,5;0;0;1,453125;0;0;0;0;37,9765625;0;0;0;0,0859375;0;0;0;0;0;0;0;0,671875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4765625;8,4375;0;7,1171875;0;0;0;0;0;0,4765625;0;0;0;0;0;20,59375;0;0;0;0;0;0;0;0;0;0;0;0;0
"6579";"Pardoe_c99";"Pardoe_c99";8,169201;61,584809;-0,5;0;0;2,477232925;0;0;0;0;21,21628722;0;0;0;0;0;0;0;0;0,200525394;0;0;0,375656743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,776707531;13,34938704;0;5,104203152;0;0;0;0;0;0;0;0;0;0;0;0,901050788;0;0;0;0;0;0;0;0;0;0;0;0;0
"6580";"Pardoe_c100";"Pardoe_c100";8,169201;61,584809;-0,5;0;0;1,047388781;0;0;0;0;23,87137331;0;0;0;0;0;0;0;0;2,401353965;0;0;1,240812379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,430367505;0;3,561895551;0;0;0;0;0;0;0;0;0;0;0;39,34526112;0;0;0;0;0;0;0;0;0;0;0;0;0
"6581";"Pardoe_c101";"Pardoe_c101";8,169201;61,584809;-0,5;0;0;1,812138728;0;0;0;0;28,78709056;0;0;0;0,656069364;0;0;0;0;0;0;0;1,234104046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,078034682;8,578998075;0;5,087668593;0;0;0;0;0;1,041425819;0;0;0;0;0;28,78709056;0;0;0;0;0;0;0;0;0;0;0;0;0
"6582";"Pardoe_c102";"Pardoe_c102";8,169201;61,584809;-0,5;0;0;1,237451737;0;0;0;0;30,77413127;0;0;0;0;0;0;0;0;0,465250965;0;0;2,00965251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,554054054;17,77027027;0;4,519305019;0;0;0;0;0;0;0;0;0;0;0;9,345559846;0;0;0;0;0;0;0;0;0;0;0;0;0
"6583";"Pardoe_c103";"Pardoe_c103";8,169201;61,584809;-0,5;0;0;1,894106814;0;0;0;0;34,85911602;0;0;0;0;0;0;0;0;1,894106814;0;0;0,789134438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,894106814;9,5626151;0;4,288213628;0;0;0;0;0;0;0;0;0;0;0;20,12615101;0;0;0;0;0;0;0;0;0;0;0;0;0
"6584";"Pardoe_c104";"Pardoe_c104";8,169201;61,584809;-0,5;0;0;0,695219124;0;0;0;0;27,5876494;0;0;0;0;0;0;0;0;0,496015936;0;0;1,292828685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,288844622;8,55577689;0;2,089641434;0;0;0;0;0;0;0;0;0;0;0;22,60756972;0;0;0;0;0;0;0;0;0;0;0;0;0
"6585";"Pardoe_c105";"Pardoe_c105";8,169201;61,584809;-0,5;0;0;1,619460501;0;0;0;0;12,98747592;0;0;0;0;0;0;0;0;0,270712909;0;0;2,39017341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,812138728;10,409441235;0;6,05105973;0;0;0;0;0;0;0;0;0;0;0;39,96242775;0;0;0;0;0;0;0;0;0;0;0;0;0
"6586";"Pardoe_c106";"Pardoe_c106";8,169201;61,584809;-0,5;0;0;1,275147929;0;0;0;0;31,64990138;0;0;0;0;0;0;0;0;1,275147929;0;0;2,65581854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,275147929;15,15285996;0;3,839250493;0;0;0;0;0;0;0;0;0;0;0;3,444773176;0;0;0;0;0;0;0;0;0;0;0;0;0
"6587";"Pardoe_c107";"Pardoe_c107";8,169201;61,584809;-0,5;0;0;0,439849624;0;0;0;0,815789474;22,2443609;0;0;0;0;0;0;0;0;0,815789474;0;0;4,19924812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,627819549;8,87218045;0;13,78571429;0;0;0;0;0;0;0;0;0;0;0;13,59774436;0;0;0;0;0;0;1,943609023;0;0;0;0;0;0
"6588";"Pardoe_c108";"Pardoe_c108";8,169201;61,584809;-0,5;0;0;1,375;3,25;0;0;0,75;40,95833333;0;0;0;0;0;0;0;0;0,333333333;0;0;2,208333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,541666667;3,541666665;0;16,58333333;0;0;0;0;0;4,708333333;0;0;0;0;0;5,75;0;0;0;0;0;0;0;0;0;0;0;0;0
"6589";"Pardoe_c109";"Pardoe_c109";8,169201;61,584809;-0,5;0;0;0,443396226;0;0;0;0;49,31132075;0;0;1,575471698;0;0;0;0;0;1,198113208;0;0;0,820754717;0;0;0;0;0;0;0;0;0;0,632075472;0;0;0;0;0,820754717;3,16037736;0;18,36792453;0;0;0;0;0;0;0;0;0;0;0;3,273584906;0;0;0;0;0;0;0;0;0;0;0;0;0
"6590";"Pardoe_c110";"Pardoe_c110";8,169201;61,584809;-0,5;0;0;0,4765625;0;0;0;0,28125;8,09375;0,0859375;0;0;0;0;0;0;0;0,0859375;0;0;10,6328125;0;0;0;0;0;0;0;0;0;0,4765625;0;0;0;0;0,4765625;2,7734375;0;29,7734375;0;0;0;0;0;0;0;0;0;0;0;22,3515625;0;0;0;0;0;0;0;0;0;0;0;0;0
"6591";"Pardoe_c111";"Pardoe_c111";8,1;61,36;-0,5;0;0;12,60452418;0;0;0;0;40,06162246;0;0;0;0;0;0;0;0;1,684087363;0;0;0,436037441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,280031201;12,476599065;0;7,300312012;0;0;0;0;0;0,124024961;0;0;0;0;0;0,748049922;0;0;0;0;0;0;0;0;0;0;0;0;0
"6592";"Pardoe_c112";"Pardoe_c112";8,1;61,36;-0,5;0;0;3,421568627;0;0;0;0;54,40196078;0;0;0;0;0;0;0;0;0,284313725;0;0;0,088235294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,107843135;0;8,911764706;0;0;0;0;0;0;0;0;0;0;0;0,480392157;0;0;0;0;0;0;0;0;0;0;0;0;0
"6593";"Pardoe_c113";"Pardoe_c113";8,1;61,36;-0,5;0;0;5,578431373;0;0;0;0;21,26470588;0;0;0;0;0;0;0;0;0;0;0;3,225490196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,049019608;18,38235294;0;9,69607843;0;0;0;0;0;2,049019608;0;0;0;0;0;2,833333333;0;0;0;0;0;0;0;0;0;0;0;0;0
"6594";"Pardoe_c114";"Pardoe_c114";8,1;61,36;-0,5;0;0;1,018026565;0;0;0;0;39,53795066;0;0;0;0;0;0;0;0;1,018026565;0;0;0,069259962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,448766603;7,841555975;0;3,484819734;0;0;0;0;0;0;0;0;0;0;0;21,5113852;0;0;0;0;0;0;0;0;0;0;0;0;0
"6595";"Pardoe_c115";"Pardoe_c115";8,1;61,36;-0,5;0;0;0,828273245;0;0;0;1,207779886;36,69165085;0;0;0;0;0;0;0;0;0;0;0;0,448766603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,828273245;10,118595825;0;12,40322581;0;0;0;0;0;0;0;0;0;0;0;1,966793169;0;0;0;0;0;0;0;0;0;0;0;0;0
"6596";"Pardoe_c116";"Pardoe_c116";8,09;61,35;-0,5;0;0;2,374251497;0;0;0;0;15,54790419;0;0;0;0;0;0;0;0;2,494011976;0;0;0,338323353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,134730539;30,494011975;0;4,649700599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6597";"Pardoe_c117";"Pardoe_c117";8,09;61,35;-0,5;0;0;2,935114504;0;0;0;0;46,82824427;0;0;0,072519084;0;0;0;0;0;1,599236641;0;0;1,599236641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,645038168;10,572519085;0;7,324427481;0;0;0;0;0;1,026717557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6598";"Pardoe_c118";"Pardoe_c118";8,09;61,35;-0,5;0;0;1,472386588;0;0;0;0;32,83333333;0;0;0;0;0;0;0;0;3,642011834;0;0;0,683431953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,275147929;16,139053255;0;6,797830375;0;0;0;0;0;0;0;0;0;0;0;1,275147929;0;0;0;0;0;0;0;0;0;0;0;0;0
"6599";"Pardoe_c119";"Pardoe_c119";8,09;61,35;-0,5;0;0;0,671875;0;0;0;0,0859375;21,765625;0;0;0;0,28125;0;0;0;0;1,0625;0;0;0,0859375;0;0;0;0;0;0;0;0;0;0,0859375;0;0;0;0;5,9453125;16,54296875;0;8,2890625;0;0;0;0;0;1,453125;0;0;0;0;0;7,703125;0;0;0;0;0;0;0;0;0;0;0;0;0
"6600";"Pardoe_c120";"Pardoe_c120";8,09;61,35;-0,5;0;0;0,284313725;0;0;0;0;35,7745098;0;0;0;0;0;0;0;0;2,637254902;0;0;0,676470588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,460784314;14,166666665;0;4,205882353;0;0;0;0;0;0,088235294;0;0;0;0;0;12,24509804;0;0;0;0;0;0;0;0;0;0;0;0;0
"6601";"Pardoe_c121";"Pardoe_c121";8,17;61,31;-0,5;0;0;3,561895551;0;0;0;0;22,32398453;0;0;0;0;0;0;0;0;2,981624758;0;0;1,047388781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,821083172;20,03384913;0;9,171179884;0;0;0;0;0;0;0;0;0;0;0;0,080270793;0;0;0;0;0;0;0;0;0;0;0;0;0
"6602";"Pardoe_c122";"Pardoe_c122";8,17;61,31;-0,5;0;0;2,406976744;0;0;0;0;14,81007752;0;0;0;0;0;0;0,662790698;0;2,988372093;0;0;1,244186047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,468992248;18,91472868;0;10,15891473;0;0;0;0;0;0;0;0;0;0;0;0,662790698;0;0;0;0;0;0;0;0;0;0;0;0;0
"6603";"Pardoe_c123";"Pardoe_c123";8,17;61,31;-0,5;0;0;2,266798419;0;0;0;0;37,83992095;0;0;0;0;0;0;0,290513834;0;3,45256917;0;0;0,685770751;0;0;0;0;0;0;0;0;0;0,092885375;0;0;0;0;1,673913043;11,037549405;0;12,3458498;0;0;0;0;0;0;0;0;0;0;0;0,092885375;0;0;0;0;0;0;0,092885375;0;0;0;0;0;0
"6604";"Pardoe_c124";"Pardoe_c124";8,17;61,31;-0,5;0;0;1,430501931;0;0;0;0;43,9015444;0;0;0;0;0;0;0;0;2,781853282;0;0;1,237451737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,079150579;8,6003861;0;5,484555985;0;0;0;0;0;0;0;0;0;0;0;13,97876448;0;0;0;0;0;0;0;0;0;0;0;0;0
