Abies;Alnus;Betula;Carpinus;Corylus;Fagus;Fraxinus;Juniperus;Picea;Pinus;Quercus;Salix;Tilia;Ulmus;Artemisia;Chenopodiaceae/Amaranthaceae;Poaceae
0;18,486;0;31,268;0;2,065;0;0;0;1,082;0,098;0;0;0,098;0;0,295;0,492
0;27,08;0;31,525;0;0,734;0,041;0,122;0;0,571;0,122;0;0;0,041;0;0,53;0,204
0;17,598;0;30,797;0,036;0,974;0;0;0;0,613;0,108;0;0;0,036;0;0,613;0,325
0;29,685;0;31,492;0;0,413;0;0,361;0;1,549;0,103;0;0;0,103;0;1,6;1,239
0;9,43;0;15,316;0;0,57;0,063;0,063;0;0,57;0;0;0;0,063;0;0,316;12,532
0;39,79;0;16,611;0;0,607;0,055;0;0;0,717;0,055;0;0,11;0;0;0,773;0,497
0;15,972;0;15,712;0;0,434;0,087;0,087;0;0,781;0,174;0;0,174;0,087;0;1,128;0,174
2,903;3,655;6,856;0,962;3,2;4,669;0,577;0,017;11,455;0,14;14,341;0;1,014;0,087;0;0,105;11,28
2,954;2,954;4,671;1,041;1,745;3,151;0,816;0;20,793;0,028;45,02;0;0,197;0,056;0;0,169;4,586
0,742;2,359;11,715;1,14;1,643;1,458;0,53;0,027;8,799;0,106;36,072;0;0,318;0;0;0,08;3,764
14,826;3,168;3,63;0,924;2,222;6,577;0,506;0;28,245;0,044;5,873;0;0,286;0,088;0;0,088;7,963
2,468;3,615;7,518;1,148;1,865;6,514;0,832;0,029;29,584;0,172;29,613;0;0,344;0,115;0;0,258;5,337
0,598;12,833;6,372;2,363;7,299;8,735;2,662;0;27,042;0,09;13,999;0;2,094;0,479;0;0,12;2,782
0,351;16,704;2,433;2,985;1,881;9,581;2,985;0,075;7,499;0,176;10,283;0;3,612;0,176;0;0,025;8,202
1,957;5,479;7,436;1,898;3,405;9,237;1,683;0,039;9,785;0,157;10,059;0;0,548;0,137;0;0,137;5,871
1,405;3,38;9,081;1,965;1,975;4,856;0,825;0,01;8,948;0,081;13,458;0;0,275;0,143;0;0,061;8,938
6,097;1,587;4,983;0,974;1,336;5,429;0,696;0;37,639;0,139;24,499;0;0,306;0,056;0;0,195;3,786
1,949;3,981;7,433;1,837;2,812;2,867;0,807;0;14,198;0,084;39,254;0;0,445;0,056;0;0,028;7,099
1,336;5,544;3,14;3,54;3,874;4,142;1,403;0;0;0,334;26,921;0;1,603;0,534;0;0;9,085
0,623;2,148;6,044;0,814;3,533;3,1;3,048;0;8,036;0,208;9,041;0;29,338;0,139;0;0,017;12,418
0,683;2,19;6,781;0,447;1,719;2,543;2,755;0;7,982;0,165;7,629;0;35,413;0,165;0;0;15,517
0,691;5,935;1,951;0,732;17,236;4,715;1,016;0,081;14,431;0,325;10,61;0;0,691;0;0;0,488;7,724
0,301;0,172;2,965;0;0;0;0;0;2,965;0,129;89,815;0;0,129;0;0;0,215;0,129
0,917;0;2,141;0;0;0;0;0;1,529;1,325;87,462;0;0,204;0;0;0,306;0
0,481;0;26,683;0;0;0;0;0;0,962;0;53,125;0;0;0,481;0;0;1,202
1,348;0;13,747;0;0;0;0;0;2,426;0,539;69,542;0;0;0;0;0,539;0,539
0,985;0;7,553;0;0;0;0;0;2,791;0,328;77,176;0;0;0,328;0;0,493;0,328
1,835;0;1,284;0;0;0;0;0;2,569;0,367;81,651;0;0;0;0;0;0
0,171;0,137;1,644;0;0;0;0;0;1,096;0,103;95,685;0;0;0;0;0;0
1,376;0;1,376;0;0;0;0;0;2,141;0,306;87,615;0;0;0;0;0,306;0,306
0,857;0;6;0;0;0;0;0;1,429;0;79,429;0;0;0;0;0;0,571
0;0;9,615;0;0;0;0;0;2,404;0,962;66,827;0;0;0;0;1,923;0,481
0;0;4,051;0;0;0;0;0;0,506;0;93,924;0;0;0;0;0;0
1,308;0;3,178;0;0;0;0;0;2,243;1,121;84,299;0;0;0;0;0,374;0
0,491;0,123;13,268;0;0,123;0;0;0;0,369;0,123;81,081;0;0,491;0,369;0;0;0
0;0;10,526;0;0;0;0;0;0;2,339;45,029;0;0;0;0;10,526;0
0,433;0,649;24,892;0;0;0;0;0;0,866;0,649;45,671;0;0,433;0;0;1,082;2,381
0;0;7,463;0;0;0;0;0;0,136;0,271;3,664;0;0;0;0;0;0
0;0;19,648;0;0;0;0;0;0;0,293;0;0;0;0;0;3,812;0,587
0;3,774;75,472;0;0;0;0;0;0;0;13,208;0;0,943;0;0;0;0,943
0;0;11,29;0;0;0;0;0;0;0;45,161;0;2,419;0;0;2,419;2,419
0;0;25,862;0;0;0;0;0;0;4,31;37,931;0;0,862;0;0;1,724;3,448
0;0;30,973;0;0;0;0;0;0;12,389;34,513;0;0;0;0;0;2,655
0;0,377;43,396;0;0;0;0;0;0;1,509;34,34;0;0;0;0;0,755;0,755
0;1,37;16,438;0;0;0;0;0;0;0,457;31,507;0;0,457;0;0;23,288;2,74
0;0;49,419;0;0;0;0;0;0;0,581;2,907;0;1,163;0;0;3,198;1,744
0;0;38,488;0;0;0;0;0;0;1,031;10,653;0;1,375;0;0;1,718;2,405
0;0;10,87;0;0;0;0;0;0;2,174;46,957;0;0;0;0;3,913;3,478
0;0;4,348;0;0;0;0;0;0,87;0,87;65,217;0;0;0;0;0,87;17,391
0;0,524;66,754;0;0;0;0;0;0;0,524;13,351;0;0,262;0;0;3,927;3,403
0;0;9,865;0;0;0;0;0;0,448;2,242;67,265;0;0;0;0;1,794;3,587
0;0;30,211;0;0;0;0;0;0,302;2,115;26,284;0;1,511;0;0;1,813;3,625
0,901;0;6,306;0;0;0;0;0;0,901;3,604;68,468;0;0;0;0;4,505;0,901
0;0,365;14,416;0;0;0;0;0;0;2,007;18,978;0;0;0;0;9,854;1,642
0;0;14,035;0;0;0;0;0;0;1,754;72,807;0;0,877;0;0;2,339;3,509
0;0;8,37;0;0;0;0;0;0,881;0,661;27,753;0;0,441;0;0;0;2,643
0;0,311;65,941;0;0;0;0;0;0,156;0,622;17,729;0;0,156;0;0;2,955;2,177
0;0,433;30,303;0;0;0;0;0;0;0,433;64,935;0;0;0;0;0;0
0;0,573;55,874;0;0;0;0;0;0;0,287;17,192;0;0;0;0;1,146;2,865
0;0;16;0;0;0;0;0;0,6;0,6;9,2;0;0;0;0;2,4;10,4
0;0;34,68;0;0;0;0;0;0;2,357;35,017;0;0;0;0;4,04;2,357
0;0;16,592;0;0;0;0;0;0;0,897;66,368;0;0;0;0;2,691;0,448
0;0;31,984;0;0;0;0;0;0;1,012;11,943;0;0,607;0;0;1,012;1,215
0;0;10,407;0;0;0;0;0;0,452;0,452;76,923;0;0;0;0;0,905;1,357
0;0,488;52,927;0;0;0;0;0;0;0,488;5,366;0;0,732;0;0;0,488;4,878
0;0;21,154;0;0;0;0;0;1,763;5,769;38,141;0;1,282;0;0;2,083;0,321
0;0,358;91,756;0;0;0;0;0;0;0,717;1,792;0;0,717;0;0;1,792;1,792
0;0;25,641;0;0;0;0;0;0;0,513;6,325;0;0;0;0;0,342;2,564
0;0;23,134;0;0;0;0;0;0,213;0,426;4,051;0;1,386;0;0;1,919;4,371
0;0;13,621;0;0;0;0;0;0;0,345;4,828;0;0,517;0;0;1,207;1,724
0;0,149;79,223;0;0,149;0;0;0;0,299;0,598;6,278;0;0;0;0;1,345;1,794
0;1,84;47,438;0;0;0;0;0;0;0,92;3,154;0;0,92;0;0;1,183;4,731
0,228;1,142;8,447;0;0;0;0;0;3,196;0;9,817;0;0,228;0;0;0;0
0;0;5,915;0;0;0;0;0;0,185;2,033;3,142;0;0,555;0;0;0,185;15,896
0;0,449;23,146;0;0;0;0;0;0,225;1,798;44,944;0;0,674;0;0;7,865;1,798
0;0;13,015;0;0;0;0;0;0;1,302;2,169;0;0,217;0;0;0,217;16,486
0;1,17;41,813;0;0;0;0;0;0,585;2,924;10,819;0;1,17;0;0;3,509;9,064
0;0;40;0;0;0;0;0;0,256;1,795;14,615;0;0,256;0;0;1,795;2,051
0;0,375;50,187;0;0;0;0;0;0,749;0,375;26,03;0;0,562;0;0;0,562;1,685
0;0;65,636;0;0;0;0;0;0;0,727;11,273;0;0,182;0;0;6;0,909
0;0;55,337;0;0;0;0;0;0,164;1,149;12,808;0;0;0;0;1,149;1,314
0;0,417;50,625;0;0;0;0;0;0,208;1,875;19,583;0;0,625;0;0;5,417;3,125
0;0;20,906;0;0;0;0;0;0,697;1,742;31,01;0;0;0;0;2,091;15,331
0;0,306;49,464;0;0;0;0;0;0,153;1,072;5,819;0;0;0;0;2,297;1,991
0;0;42,929;0;0;0;0;0;0;0,758;32,071;0;0,758;0;0;0,758;1,768
0;0;16,502;0;0;0;0;0;0,123;0,369;4,926;0;0,246;0;0;0,369;0,493
0;0;8,076;0;0;0;0;0;0;0,515;10,653;0;0,172;0;0;0,515;1,89
0;0,673;83,445;0;0;0;0;0;0;0,538;1,48;0;0;0,135;0;2,019;4,038
0;0,783;23,092;0;0;0;0;0;0,391;5,675;11,546;0;0,587;0,196;0;4,697;13,112
0;1,01;53,03;0;0;0;0;0;0;2,02;3,03;0;0,758;0;0;5,051;0,505
0;0,231;30,556;0;0;0;0;0;1,157;0,231;49,769;0;0,694;0,463;0;1,62;2,083
0,769;0;5,385;0;0;0;0;0;1,538;0,769;35,385;0;0;0;0;0,769;1,538
0,24;0;24,221;0;0;0;0;0;1,918;2,398;47,482;0;0;0;0;8,633;0,719
0;0,891;19,154;0;0;0;0;0;0;16,704;7,572;0;0,445;0;0;16,704;20,713
0;0,283;9,632;0;0;0;0;0;0;9,065;4,533;0;0;0;0;39,377;6,799
0,233;0,233;9,02;0;0;0;0;0;0,156;0,156;87,558;0;0,233;0;0;0,544;0
0;0;4,13;0;0;0;0;0;3,478;0;53,043;0;0;0;0;4,13;0,87
0;0,42;6,303;0;0;0;0;0;0,42;5,882;73,109;0;0;0;0;0,84;2,101
0;0;25;0;0;0;0;0;0,893;2,679;43,75;0;0,893;0;0;2,679;2,679
0;0;11,538;0;0;0;0;0;1,923;0;79,808;0;0;0;0;0;0
0;0,185;13,124;0;2,033;0;0;0;3,142;0;43,068;0;0,555;0;0;0;0
0;0,14;25,455;0;0,559;0;0;0;0,839;0;37,902;0;0,14;0;0;0;0
0;0,746;17,537;0;0,56;0;0;0;1,306;0;15,299;0;1,306;0;0;0;0
0;1,399;18,706;0;0;0;0;0;0,699;0,175;27,622;0;0,175;0;0;0,35;0,35
0;1,288;39,914;0;0,215;0;0;0;0,429;0,215;34,12;0;0,215;0;0;0,429;0
0;2,652;25;0;1,136;0;0;0;1,515;0;33,712;0;1,136;0;0;0,379;0
0,216;1,509;20,69;0;0,431;0;0;0;1,94;0,216;20,259;0;0,647;0;0;0,216;0
0;1,217;14,112;0;0;0;0;0;2,433;0,243;30,414;0;0,73;0;0;0;0,243
0;0,405;31,309;0;0,27;0;0;0;1,215;0,135;55,87;0;0;0;0;0,54;0
0,53;0;12,924;0;0;0;0;0;0,636;0,212;83,051;0;0;0;0;0,318;0
0;0;26,141;0;0;0;0;0;0,415;7,469;46,888;0;0,83;0;0;2,905;0,83
0,455;0,455;27,273;0;0;0;0;0;1,818;0;38,409;0;0,455;0;0;0,909;0,455
0;0,417;7,917;0;0;0;0;0;1,667;0,417;43,958;0;2,5;0;0;0;1,667
0,469;0,656;8,903;0;0;0;0;0;1,593;0;13,402;0;0,469;0;0;0,187;1,687
0;2,787;36,721;0;0;0;0;0;1,475;0,328;27,213;0;0,656;0;0;0,164;0
0,219;1,535;15,132;0;0;0;0;0;1,096;0;10,965;0;0;0;0;0,219;0,219
0;1,201;20,42;0;0;0;0;0;2,102;0;48,048;0;0;0;0;0;0
0,96;0,192;14,203;0;0;0;0;0;1,919;0,192;35,893;0;0;0;0;0,384;2,879
0,309;1,543;17,284;0;0;0;0;0;2,16;0;43,21;0;0,309;0;0;1,235;0
0;0,164;12,171;0;0;0;0;0;2,138;0;55,757;0;0,164;0;0;0;0
0,43;0,287;20,947;0;0;0;0;0;7,604;0,287;30,273;0;0;0,287;0;0,717;0,287
0;0,497;5,963;0;0;0;0;0;0;0;31,801;0;0,248;0;0;0,248;1,118
0,173;3,287;14,879;0;0;0;0;0;6,574;0;8,651;0;0,865;0;0;1,73;7,785
0;1,062;40,885;0;0;0;0;0;1,416;0;16,814;0;0,708;0;0;0;0
0;0;4,089;0;0;0;0;0;2,974;0;67,286;0;0;0;0;0;0,372
0;1,357;17,195;0;0;0;0;0;0;0;49,321;0;0;0;0;0,452;1,357
0,608;0;10,638;0;0;0;0;0;0;0;38,298;0;0;0;0;0,608;1,216
0;0,558;11,152;0;0;0;0;0;3,903;0;43,123;0;0;0;0;0,372;0,743
0;0;3,621;0;0;0;0;0;2,786;0;18,384;0;0;0;0;0;2,228
0;0;20,356;0;0;0;0;0;0,988;0;39,723;0;0,395;0;0;0;0
0,501;0,501;7,769;0;0;0;0;0;2,005;0;53,885;0;0;0;0;0,501;0
0,331;0,662;16,391;0;0;0;0;0;1,159;0;30,298;0;0,662;0;0;0,331;1,49
0;0;20,44;0;0;0;0;0;0,44;0;27,033;0;0,44;0;0;0,44;0,44
0;0,558;32,714;0;0;0;0;0;1,859;0;27,881;0;0,186;0;0;1,301;0
0;0,624;32,293;0;0;0;0;0;1,716;0;31,201;0;0,624;0;0;0,624;1,092
0;0,561;19,626;0;0;0;0;0;0,561;0,374;30,093;0;0,561;0;0;0,561;0
0,885;0;1,475;0;0;0;0;0;1,77;0;41,003;0;0;0;0;0;0
2,201;0;6,289;0;0;0;0;0;6,918;0;44,34;0;0;0;0;0;0
0;1,687;18,865;0;0;0;0;0;2,761;0;32,209;0;0;0;0;0,46;0,767
0;0;15,661;0;0;0;0;0;4,894;0;52,202;0;0;0;0;0,653;0,163
0;0,349;15,183;0;0;0;0;0;3,665;0,175;59,511;0;0,175;0;0;0,175;0,873
0;0,735;12,5;0;0;0;0;0;1,716;0;61,275;0;0;0;0;0,245;1,716
0;0;0,415;0;0;0;0;0;1,521;0;11,757;0;0;0;0;0;0
0;0;9,862;0;0;0;0;0;3,353;0,197;69,231;0;0;0;0;0;0
0;0;11,157;0;0;0;0;0;1,653;0;41,322;0;0;0;0;0,413;0
0,17;0,34;2,721;0;0;0;0;0;3,401;0;81,463;0;0;0;0;0,17;0
0;0;8,594;0;0;0;0;0;4,688;0;74,219;0;0;0;0;0;0
0;0;7,547;0;0;0;0;0;7,128;0;65,199;0;0;0;0;0;0
0;0;6,458;0;0;0;0;0;4,583;0;66,667;0;0,833;0;0;0,417;0
0;0;1,716;0;0;0;0;0;0,936;0;46,802;0;0;0;0;0;0
0;0;4,264;0;0;0;0;0;4,07;0;83,527;0;0;0;0;0;0
0;0,507;6,25;0;0;0;0;0;1,858;0;72,804;0;0,338;0;0;0,338;0
0;0,51;10,544;0;0;0;0;0;1,871;0,17;62,075;0;0;0;0;0;0
0;0;12,346;0;0;0;0;0;0,988;0;74,074;0;0;0;0;0;0,247
0;0;5,435;0;0;0;0;0;1,902;0,815;29,891;0;0;0;0;0,815;0
0;0;11,591;0;0;0;0;0;1,818;0;47,727;0;0,227;0;0;0;0,455
0;0,367;11,009;0;0;0;0;0;2,752;0,367;62,385;0;0;0;0;0;0
0;0;6,926;0;0;0;0;0;1,52;0,169;42,905;0;0;0,169;0;0,338;0
0;0;1,923;0;0;0;0;0;0;0;26,282;0;0;0;0;0;0
0,463;0;2,315;0;0;0;0;0;2,315;0;69,676;0;0;0;0;0;0,231
0;0;1,497;0;0;0;0;0;0;0;4,79;0;0;0;0;0;0
0;0,291;4,651;0;0;0;0;0;1,163;0;34,738;0;0;0;0;0,581;0
0,333;0;6,822;0;0;0;0;0;10,15;0;63,228;0;0;0;0;0,166;0
0;0;17,857;0;0;0;0;0;12,143;0;51,786;0;0;0;0;0,536;0,179
0;0;4,272;0;0;0;0;0;0,777;0;73,981;0;0;0;0;0;0
0;0;10,204;0;0;0;0;0;4,762;0;70,975;0;0;0;0;0,227;0
0,526;0;8,158;0;0;0;0;0;2,105;0;58,421;0;0;0;0;0;0,789
0;0;2,972;0;0;0;0;0;3,397;0;50,318;0;0;0;0;0,425;0
0,382;0;6,501;0;0;0;0;0;9,751;0;60,229;0;0;0;0;0;0
1,432;0;11,933;0;0;0;0;0;2,625;0,239;71,838;0;0,955;0;0;0;0,239
0;0;11,927;0;0;0;0;0;2,446;0;59,327;0;0;0;0;2,141;0,306
0;0,566;9,623;0;0;0;0;0;2,83;0,377;56,792;0;0;0;0;0;0,377
0;0;8,964;0;0;0;0;0;7,769;0,199;69,92;0;0;0;0;0;0,199
0;0;2,256;0;0;0;0;0;6,015;0;38,722;0;0;0;0;0;0
0;0;3,274;0;0;0;0;0;1,488;0;89,286;0;0;0;0;0,595;0
0;0;1,25;0;0;0;0;0;0;0;68,75;0;0;0;0;0;2,5
0;0;16,425;0;0;0;0;0;2,657;0;72,705;0;0,483;0;0;0;0,242
0,671;0;6,711;0;0;0;0;0;1,566;0;80,089;0;0;0;0;0,447;0
0,177;0;21,77;0;0;0;0;0;3,186;0;66,549;0;0;0;0;0;0,531
0,47;0;8,777;0;0;0;0;0;1,881;0;50,313;0;0;0;0;0;0
0,541;0;6,306;0;0;0;0;0;3,063;0;85,946;0;0,18;0;0;0,18;0,18
0;0,432;8,79;0;0;0;0;0;3,026;0;20,173;0;0;0;0;0;0
0,478;0;8,134;0;0;0;0;0;9,25;0;55,981;0;0;0;0;0;0
1,926;0;4,878;0;0;0;0;0;4,236;0;66,881;0;0;0;0;0,385;0
1,658;0;7,015;0;0;0;0;0;5,74;0;78,316;0;0;0;0;0,255;0
0,645;0;5,29;0;0;0;0;0;6,581;0;85,419;0;0;0;0;0;0
0;0;6,465;0;0;0;0;0;8,687;0;80,808;0;0;0;0;0,404;0
0,91;0;25,948;0;0;0;0;0;8,801;0,455;54,78;0;0;0;0;0,455;0,303
1,271;0;37,076;0;0;0;0;0;11,229;0;44,492;0;0;0;0;0;0,424
0,622;0;10,575;0;0;0;0;0;5,599;0;71,695;0;0;0;0;0;0
1,495;0;12,15;0;0;0;0;0;0;0;78,692;0;0;0;0;0,374;0
3,382;0;12,56;0;0;0;0;0;7,246;0;60,386;0;0;0;0;1,932;0
0,79;0,316;6,951;0;0;0;0;0;22,907;0;64,771;0;0;0;0;0;0,158
0,424;0;6,568;0;0;0;0;0;17,585;0,424;72,034;0;0,424;0;0;0;0
2,771;0;7,852;0;0,924;0;0;0;8,545;0;54,273;0;0;0;0;1,155;0
5,59;0;21,739;0;0;0;0;0;12,578;0;52,795;0;0;0;0;0,311;0
9,714;0;8,762;0;0;0;0;0;11,619;0;66,667;0;0;0;0;0;0
21,231;0;11,04;0;0;0;0;0;9,342;0;53,503;0;0;0;0;0;0,425
3,344;0;27,07;0;0;0;0;0;12,898;0,159;48,089;0;0;0,159;0;0,796;0
7,244;0;10,247;0;0;0;0;0;7,597;0;67,138;0;0;0;0;0,53;0
18,974;0,622;7,465;0;0;0;0;0;19,751;0,311;40,591;0;0;0,622;0;0,311;0
5,571;0;3,482;0;0;0;0;0;13,928;0,279;52,925;0;1,532;0,279;0;0,696;0
9,605;0,188;5,65;0;0;0;0;0;8,098;0,188;69,868;0;0;0,188;0;0,565;0
5,156;0;8,125;0;0;0;0;0;6,563;0;73,438;0;0,313;0;0;0,469;0
2,113;0;19,014;0;0;0;0;0;9,155;1,408;54,577;0;0;0;0;0;0,352
3,564;0;5,545;0;0;0;0;0;6,139;0,396;66,733;0;0;0;0;0,594;0
1,078;0;14,286;0;0;0;0;0;5,391;0,539;50,404;0;0;0,539;0;0,539;0
0,391;0;8,219;0;0;0;0;0;3,523;0,391;64,579;0;0,391;0,978;0;0,587;0,391
0,552;0;23,757;0;0;0;0;0;1,934;0;56,077;0;0;0;0;1,105;0
0;14,773;9,47;0;0;0;0;0;1,136;0,947;13,258;0;0,568;0;0;1,326;19,129
0;5,288;32,853;0;0;0;0;0;2,083;0,801;8,333;0;0,481;0;0;2,404;2,083
0;4,827;25,339;0;0;0;0;0;0,302;0,452;3,167;0;6,637;0;0;0,151;8,296
0;4,276;16,865;0;0;0;0;0;2,138;0,475;9,026;0;2,375;0;0;0,475;0,95
0;26,233;26,627;0;0;0;0;0;0,592;1,775;5,128;0;0;0;0;2,761;2,959
0;18,331;7,798;0;0;0;0;0;1,094;0;13,543;0;0,547;0;0;1,642;12,175
0;2,119;17,341;0;0;0;0;0;1,541;0,771;10,983;0;0,578;0;0;1,156;1,927
0;2,492;15,742;0;0;0;0;0;12,684;0,566;40,43;0;0,453;0;0;0,906;3,171
0,313;3,605;22,571;0;0;0;0;0;2,038;0,157;13,636;0;0,313;0;0;0,94;1,254
0,75;0,75;9;0;0;0;0;0;6,75;0,5;29;0;1;0;0;0,5;18,75
0;4,103;25,385;0;0;0;0;0;0;1,026;4,231;0;0,897;0;0;3,974;2,179
0,666;5,657;27,621;0;0;0;0;0;2,329;0,832;19,301;0;1,331;0;0;1,664;3,827
0,174;0,521;15,972;0;0;0;0;0;2,604;0,174;30,035;0;2,083;0;0;2,083;7,118
0,56;1,541;23,389;0;0;0;0;0;2,381;0,14;27,171;0;0,28;0;0;0;0
1,144;1,634;16,503;0;0;0;0;0;2,451;0,654;26,961;0;4,575;0;0;2,614;11,111
0;0,683;42,662;0;0;0;0;0;0,341;0,683;36,519;0;1,706;0;0;2,048;1,365
0,366;4,388;25,411;0;0;0;0;0;2,742;0,366;17,916;0;1,645;0;0;4,388;2,011
0;4,712;20,942;0;0;0;0;0;0,349;1,047;26,353;0;4,887;0;0;2,792;2,618
0;3,07;21,953;0;0;0;0;0;0,279;0,558;15,07;0;5,86;0;0;3,721;0,837
0,493;1,233;11,467;0;0;0;0;0;2,343;0,74;27,867;0;0,617;0;0;1,356;1,726
0,128;1,408;8,835;0;0;0;0;0;1,793;2,561;28,425;0;0,128;0;0;1,408;0,256
0;4,447;20,485;0;0;0;0;0;1,348;0,674;13,208;0;1,887;0;0;1,887;3,908
0;1,67;6,889;0;0;0;0;0;0,835;0,626;29,019;0;0;0;0;1,253;1,044
0,613;0,307;15,644;0;0;0;0;0;0,92;1,074;15,798;0;0;0;0;0,767;1,994
0,733;2,934;13,936;0;0;0;0;0;3,912;2,2;34,719;0;0;0;0;0,244;6,846
0,654;0,98;23,529;0;0;0;0;0;0;0,817;20,425;0;1,634;0;0;2,451;0,98
1,009;0,631;18,663;0;0;0;0;0;1,513;1,135;17,024;0;0,631;0;0;0,883;0,378
0,464;0,464;21,793;0;0;0;0;0;0,773;3,555;16,074;0;0,773;0;0;9,583;4,019
0,576;0,806;34,447;0;0;0;0;0;0,115;0,691;13,71;0;0,461;0;0;2,419;1,152
0;0,447;11,857;0;0;0;0;0;0,671;2,461;24,385;0;0,895;0;0;2,461;0,447
0,242;0;10,412;0;0;0;0;0;0,484;3,39;28,087;0;0;0;0;3,874;1,211
0;0,477;29,833;0;0;0;0;0;0;3,819;3,58;0;0,955;0;0;6,205;0,477
0,388;0;12,039;0;0;0;0;0;1,553;3,107;33,398;0;0;0;0;4,854;0,777
0,549;0;23,81;0;0;0;0;0;0,549;1,465;29,121;0;0,549;0;0;5,311;7,509
0;0;21,16;0;0;0;0;0;1,706;1,024;6,143;0;0;0;0;2,73;1,024
0;0,868;8,026;0;0;0;0;0;0,868;2,603;16,486;0;0,868;0;0;1,085;6,941
0;0;8,516;0;0;0;0;0;0;5,839;1,946;0;0;0;0;4,866;9,246
0;0;54,68;0;0;0;0;0;0;0;18,719;0;0;0,493;0;0;2,463
0;0;7,715;0;0;0;0;0;0;32,641;29,377;0;1,484;0;0;0;3,264
0;2,609;19,13;0;0;0;0;0;0;2,609;46,087;0;0,87;0;0;4,348;0
0;0;41,494;0;0;0;0;0;0;2,075;41,494;0;2,49;0;0;1,66;0
0;0;17,531;0;0;0;0;0;0;0;22,004;0;0;0;0;0,894;0,894
0;0,51;22,194;0;0,765;0;0;0;1,786;0;61,99;0;0;0;0;2,041;1,786
0;0;1,926;0;0;0;0;0;1,926;0;38,529;0;0;0;0;1,401;0,701
0;0,018;0,059;0,007;0,094;0,002;0;0;0,042;0,007;0,075;0;0,002;0,002;0;0,007;0,061
0;0,033;0,016;0,011;0,099;0,002;0;0;0,082;0;0,139;0;0;0,004;0;0,031;0,022
0;0,048;0,02;0,011;0,108;0,002;0;0;0,196;0,002;0,083;0;0;0,011;0;0,006;0,029
0;0,316;0;0,067;0,115;0,042;0,049;0,006;0;0,085;0,097;0;0;0;0;0,049;0,346
0,004;0,097;0;0,014;0,025;0,021;0,011;0;0;0,007;0,021;0;0,011;0;0;0,021;0,268
0;0;0;0;0,007;0;0,003;0,017;0;0,129;0,017;0;0;0,003;0;0,073;0,17
0;0,004;0;0,092;0,042;0,187;0,007;0,046;0,002;0,016;0,031;0;0,053;0;0;0,007;0,095
0;0;0;0,049;0,015;0,598;0,005;0,037;0;0,005;0,042;0;0;0;0;0,002;0,037
0;0,005;0;0,098;0,026;0,545;0,007;0,095;0;0,016;0,042;0;0;0;0;0;0,047
0;0,004;0;0,115;0,015;0,572;0;0,038;0;0,005;0,069;0;0,004;0;0;0,002;0,038
0;0,011;0,002;0,1;0,011;0,427;0,031;0,02;0;0,013;0,062;0;0,009;0;0;0,005;0,053
0;0,007;0;0,062;0,011;0,576;0,016;0,022;0;0,015;0,037;0;0,004;0;0;0,004;0,055
0;0,009;0,004;0,055;0,015;0,388;0,022;0,018;0;0,015;0,064;0;0,005;0;0;0,002;0,077
0;0,009;0;0,033;0,007;0,093;0,037;0,031;0;0,011;0,031;0;0,018;0;0;0,031;0,243
0;0,004;0,004;0,077;0,015;0,117;0,022;0,04;0;0,005;0,069;0;0,013;0;0;0,002;0,357
0;0,009;0;0;0,006;0;0;0,031;0;0,004;0,13;0;0;0;0;0,004;0,029
0;0,002;0;0;0,007;0,002;0;0,02;0;0,006;0,073;0;0;0;0;0;0,004
0;0,002;0;0;0,006;0;0;0,024;0;0,011;0,171;0;0;0,002;0;0,004;0,018
0;0,004;0,002;0,002;0,009;0;0;0,02;0,002;0,011;0,361;0;0;0;0;0;0,004
0;0,006;0;0;0,022;0;0;0,015;0;0,013;0,099;0;0;0;0;0,039;0,02
0;0,006;0;0;0,006;0;0;0,004;0;0,018;0,061;0;0;0,002;0;0,039;0,002
0;0,002;0;0;0,011;0,002;0;0;0;0,026;0,09;0;0;0;0;0;0,026
0;0,002;0;0;0,002;0;0;0,006;0;0,011;0,072;0;0;0;0;0,004;0,018
0;0,007;0;0,002;0,011;0;0;0,011;0;0,02;0,09;0;0;0;0;0;0,007
0;0,009;0;0;0,018;0;0;0,002;0;0,035;0,072;0;0;0;0;0,002;0,009
0;0,002;0;0;0;0;0,026;0;0;0,006;0,006;0;0;0;0;0,002;0,002
0;0,004;0;0,002;0,006;0;0,031;0;0;0,002;0,028;0;0;0;0;0;0,007
0;0,065;0,026;0,026;0,033;0,046;0,072;0;0;0,092;0,249;0;0,033;0;0;0,026;0,033
0;0,007;0;0,142;0,099;3,049;0,014;0;0,064;0,014;0,099;0;0;0;0;0,014;0,241
0;0,035;0;0,302;0,323;3,063;0,021;0;0,028;0,007;0,19;0;0;0;0;0;0,267
0;0,035;0;0,084;0,169;3,301;0,035;0;0,007;0;0,162;0;0;0;0;0,028;0,351
0;0,007;0;0,085;0,085;1,358;0,014;0,028;0,014;0,007;0,12;0;0,014;0;0;0,014;1,415
0;0,002;0;0,88;0,154;0,459;0,027;0;0;0,005;0,053;0;0;0;0;0,004;0,005
0;0,007;0;0,796;0,058;0,204;0,013;0,022;0;0,009;0,027;0;0;0;0;0,004;0,015
0;0,013;0,002;0,038;0,071;0,428;0,037;0,013;0;0,007;0,024;0;0;0;0;0,004;0,009
0;0,015;0,002;0,06;0,111;0,493;0,066;0,025;0,002;0,015;0,024;0;0;0;0;0,002;0,018
