Age;Abies;Acer_Campestre;Alisma;Alnus;Armeria;Artemisia;Betula;Boraginaceae;Botrychium;Erica_Spiculifolia;Buxus;Vulgaris;Campanulaceae;Carpinus;Caryophyllaceae;Cedrus;Centaurea;Amaranthaceae;Corylus;Crassulaceae;Cyperaceae;Caprifoliaceae;Ephedra;Ericaceae;Fagus;Filipendula;Fraxinus;Gentiana;Poaceae;Hedera;Helianthemum;Hippophae;Ilex;Isoetes;Juniperus;Lamiaceae;Fabaceae;Lemna;Liliaceae;Lycopodium;Trifoliata;Mercurialis;Myriophyllum;Nymphaea;Osmunda;Picea;Pinus;Plantago;Plantago_Lanceolata;Polygonum;Polypodium;Populus;Potamogeton;Quercus_Robur;Quercus_Ilex;Ranunculaceae;Ranunculus;Rhamnus;Rosaceae;Rubiaceae;Rumex;Salix;Minor;Officinalis;Saxifraga;Scrophularia;Selaginella;Sphagnum;Taxus;Thalictrum;Tilia;Angustifolia;Ulmus;Apiaceae;Valeriana;Vitis
80242;48;0;0;15;0;0;35;0;0;0;0;1;0;8;0;0;0;0;1;0;1;0;0;1;1;0;1;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;32;0;0;0;1;0;0;0;10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
80295;53;0;0;17;0;2;16;0;0;0;1;0;0;13;0;0;0;0;0;0;0;0;0;1;0;0;1;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;70;16;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
80348;75;1;0;14;0;0;16;0;0;0;2;0;0;16;0;0;0;0;3;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;29;0;1;0;0;0;0;0;9;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0
80507;81;0;0;6;0;0;12;0;0;0;1;1;0;22;0;0;0;0;4;0;0;0;1;1;0;0;0;0;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;119;27;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3;1;0;0
80825;70;1;0;15;0;1;5;0;0;0;1;0;1;21;0;0;0;0;5;0;0;0;0;1;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;11;0;0;0;0;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0
81037;130;1;0;30;0;0;7;0;0;0;3;0;0;64;0;0;0;0;6;0;1;0;0;0;0;0;2;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;57;15;0;0;0;0;1;1;0;29;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
81090;66;0;0;20;0;0;8;0;0;0;4;0;0;40;0;0;0;0;8;0;1;0;0;0;0;0;1;0;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;33;6;0;0;0;1;0;0;0;28;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0
81249;33;3;0;50;0;1;4;0;0;0;8;0;0;95;0;0;0;0;6;0;0;0;0;0;0;1;1;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;31;2;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;1;0;0;0
81355;48;0;0;48;0;0;5;0;0;0;5;0;0;66;0;0;0;1;5;0;0;0;0;0;0;0;2;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1;33;4;0;0;0;0;0;0;0;26;0;0;0;1;0;0;0;0;0;0;0;0;0;5;0;0;1;2;0;0;0
81567;47;1;0;37;0;1;2;0;0;0;2;0;1;65;0;0;0;0;0;0;2;0;0;1;0;0;3;0;3;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;41;4;0;0;0;0;0;0;0;13;1;0;1;0;0;0;0;0;0;0;0;0;2;4;0;0;0;1;0;0;0
81620;24;1;0;40;0;0;4;0;0;0;5;0;0;61;0;0;0;0;9;0;0;0;0;0;0;0;1;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;2;0;0;0;0;0;0;1;24;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;0;0;0
81673;24;0;0;39;0;0;6;0;0;0;5;0;0;67;0;0;0;0;11;0;1;0;0;0;0;0;2;0;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;30;5;0;0;0;0;0;0;0;30;0;0;0;2;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
81726;36;0;0;50;0;0;7;0;0;0;5;0;0;70;0;0;0;0;8;0;0;0;0;0;0;0;3;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;22;2;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;0;0
81832;26;0;0;46;0;0;8;0;0;0;3;0;0;71;0;0;0;0;8;0;3;0;0;0;0;0;3;0;6;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;20;4;0;0;0;0;0;0;0;28;0;1;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;3;0;0;0
81885;35;0;0;34;0;0;10;0;0;0;3;0;0;84;0;0;0;0;14;0;1;0;0;0;0;0;1;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;24;2;0;0;0;0;0;0;1;27;0;0;1;0;0;0;0;0;0;0;0;0;0;6;0;0;0;1;0;0;0
82097;103;1;0;40;0;0;3;0;0;0;3;0;0;106;0;0;0;0;7;0;1;0;0;0;0;0;4;0;1;1;0;0;2;8;0;0;0;0;0;0;0;0;0;0;0;36;10;0;1;0;0;0;0;0;23;1;0;1;0;0;0;0;0;0;0;0;0;1;3;0;1;0;2;0;0;0
82150;33;1;0;36;0;0;6;0;0;0;4;0;0;86;0;0;0;0;14;0;1;0;0;0;0;0;3;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;7;1;0;0;0;1;0;0;0;17;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0
82415;55;0;0;40;0;0;4;0;0;0;4;1;0;80;0;0;0;0;15;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0
82627;133;0;0;28;0;0;0;0;0;0;5;0;0;72;0;0;0;0;23;0;3;0;0;0;0;0;2;0;2;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;15;1;0;0;0;0;0;0;0;13;2;0;1;0;0;0;0;0;0;0;0;0;3;1;0;0;0;1;0;0;0
82680;72;0;0;27;0;1;7;0;0;0;3;0;0;85;0;0;0;0;31;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14;3;0;0;0;1;0;0;0;12;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
82945;56;0;0;28;0;0;4;0;0;0;5;0;0;77;0;0;0;0;27;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;10;2;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0
83157;150;0;0;17;0;0;2;0;0;0;10;0;0;75;0;0;0;0;28;0;1;0;0;0;0;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;19;3;0;0;0;1;0;1;0;12;0;0;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0
83210;52;0;0;26;0;0;2;0;0;0;5;0;0;107;0;0;0;0;50;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1;0;0;0;0;0;0;0;6;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
83475;62;0;0;43;0;0;7;0;0;0;5;0;0;90;0;0;0;1;43;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
83687;105;0;0;11;0;0;4;0;0;0;2;0;0;78;0;0;0;0;27;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;11;5;0;0;0;0;0;0;0;18;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0
83740;62;0;0;30;0;0;1;0;0;0;9;0;0;90;1;0;0;0;56;0;2;0;0;1;0;1;5;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;2;0;0;0;0;0;0;1;20;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
84005;65;1;0;17;0;0;2;0;0;0;3;0;0;90;0;0;0;0;43;0;0;0;0;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
84217;55;0;0;18;0;0;1;0;0;0;2;0;0;62;0;0;0;0;40;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
84270;31;0;0;27;0;0;2;0;0;0;6;0;0;80;0;0;0;0;42;0;1;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;9;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
84535;45;1;0;24;0;0;5;0;0;0;3;0;0;80;0;0;0;0;52;0;1;0;0;0;0;0;2;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0;25;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
84747;48;1;0;25;0;0;0;0;0;0;3;0;0;129;0;0;0;0;64;0;0;0;0;0;0;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;2;0;0;0
84800;24;0;0;28;0;0;1;0;0;0;1;0;0;83;0;0;0;0;45;0;0;0;0;0;0;0;5;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
85065;9;0;0;22;0;0;11;0;0;0;3;1;0;87;0;0;0;0;80;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;0;0;0
85277;10;3;0;44;0;0;2;0;0;0;0;0;0;127;2;0;0;0;58;0;0;0;0;0;0;1;2;0;3;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;11;2;0;0;0;0;0;1;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;3;0;0;0
85330;7;0;0;40;0;0;3;0;0;0;2;0;0;115;0;0;0;0;50;0;1;0;0;1;0;0;4;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;1;0;1;0;0;1;21;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
85595;6;1;0;40;0;0;12;0;0;0;0;0;0;105;0;0;0;0;83;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;26;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
85807;19;3;0;42;0;0;3;0;0;0;2;0;0;152;0;0;0;0;60;0;2;0;0;0;0;0;7;0;4;1;0;0;1;15;0;0;0;0;0;0;0;0;0;0;0;10;8;0;0;0;0;0;0;0;39;0;0;1;0;0;0;0;0;0;0;0;0;0;6;0;0;0;3;0;0;0
85860;3;2;0;16;0;1;7;0;0;0;0;0;0;120;0;0;0;0;36;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;28;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
86125;10;1;0;40;0;0;5;0;0;0;1;0;0;111;0;0;0;0;85;0;1;0;0;0;0;1;4;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;1;0;0;0
86337;2;1;0;20;0;0;0;0;0;0;0;1;0;62;0;0;0;0;59;0;1;0;0;1;0;0;5;0;5;1;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;6;0;0;1;0;0;0;0;0;45;1;0;1;0;0;0;0;0;0;0;0;1;1;10;0;1;0;5;0;0;0
86390;1;1;0;13;0;0;2;0;0;0;1;0;0;75;0;0;0;0;95;0;0;0;0;0;0;0;8;0;2;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;1;51;0;0;1;0;0;0;0;0;0;0;0;0;0;26;0;0;0;2;0;0;0
86920;5;2;0;20;0;0;7;0;0;0;2;0;1;40;0;0;0;0;174;0;1;0;0;0;0;0;12;0;2;1;0;0;0;18;1;0;0;0;0;0;0;0;0;0;0;8;7;0;1;0;0;0;0;0;166;0;0;0;2;0;0;0;0;0;0;0;0;0;40;0;0;0;4;0;0;0
87185;2;0;0;23;0;1;2;0;0;0;0;0;0;3;0;0;0;0;113;0;0;0;0;0;0;0;6;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;51;1;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;0;2;0;0;0
87397;4;1;0;18;0;0;3;0;0;0;1;0;0;6;0;0;0;0;140;0;0;0;0;0;0;0;6;0;4;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;14;7;0;0;0;0;0;0;0;101;0;0;1;0;1;0;0;0;0;0;0;0;0;52;0;0;0;5;0;0;0
87450;0;3;0;21;0;0;1;0;0;0;1;0;0;11;0;0;0;0;120;0;1;0;0;0;0;1;18;0;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;75;1;0;0;3;0;0;0
87715;3;2;0;18;0;0;3;0;0;0;1;0;0;0;0;0;0;0;126;0;5;0;0;0;0;1;6;0;1;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;4;84;0;0;0;0;0;0;0;0;0;0;0;0;0;88;0;0;0;4;0;0;1
87927;1;0;0;8;0;0;1;0;0;0;0;0;0;1;0;0;0;0;122;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;5;0;0;0
87980;3;3;0;12;0;0;1;0;0;0;0;0;0;1;0;0;0;0;112;0;0;0;0;0;0;0;7;0;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;2;0;0;0
88245;0;0;0;12;0;0;1;0;0;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;0;0;11;0;1;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;3;1;0;0;0;0;0;0;2;55;0;0;0;0;0;0;0;0;0;0;0;0;1;22;0;0;0;9;0;0;0
88510;2;1;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;0;2;0;0;0;0;0;14;0;5;0;0;0;0;7;0;0;0;0;1;0;0;0;0;0;0;3;4;0;0;1;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;4;0;0;0
88563;0;3;0;16;0;0;0;0;0;0;1;0;0;0;0;0;0;0;142;0;1;0;0;0;0;1;9;0;3;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;4;2;0;0;0;0;0;0;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;1;0;0;0;0;0
88775;0;0;0;18;0;0;2;0;0;0;0;0;0;0;0;0;0;0;110;0;1;0;0;0;0;0;10;0;4;1;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;56;0;0;0;0;0;1;0;0;0;0;0;0;0;69;0;0;0;3;0;0;0
88987;1;2;0;13;0;0;0;0;0;0;1;0;1;1;1;0;0;0;98;0;0;0;0;1;0;0;4;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;1;1;1;64;1;0;1;1;0;0;0;1;1;0;0;0;1;42;0;0;0;2;0;0;0
89040;0;3;0;9;0;1;1;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;0;0;0;0;8;0;5;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;1;106;0;0;0;1;0;0;0
89305;0;2;0;7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;110;0;1;0;0;0;0;0;8;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;1;0;0;0;0;0;54;0;0;0;1;0;1;1;0;0;0;0;0;0;96;0;0;0;0;0;0;0
89517;1;3;0;5;0;0;2;0;0;0;0;0;0;0;0;0;0;0;125;0;2;0;0;0;0;0;9;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;27;0;0;1;0;0;0;0;0;0;0;0;0;0;37;0;1;0;1;1;0;0
89835;0;2;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;157;0;1;0;0;0;0;0;6;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;2;2;0;0;1;0;0;0;0;46;0;0;0;0;0;1;0;0;0;0;0;0;0;6;0;0;0;6;0;0;0
90047;1;7;0;4;0;1;2;0;0;0;0;0;0;0;1;0;0;0;315;0;2;0;0;0;0;0;5;0;1;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;5;5;0;1;0;0;0;0;2;105;0;0;1;0;0;2;0;0;0;0;0;0;1;1;0;1;0;6;1;0;0
90100;0;1;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;191;0;3;0;0;0;0;0;6;0;2;0;0;0;0;8;3;0;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;71;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
90365;2;3;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0;0;0;14;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0
90577;0;2;0;1;0;4;3;0;0;0;0;0;0;0;0;0;0;0;316;0;3;0;0;0;0;0;12;0;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;4;6;0;0;0;0;0;1;0;112;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;7;2;0;0
90630;0;2;0;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0;250;0;0;0;0;0;0;2;17;0;3;0;0;0;0;3;1;0;0;0;0;0;0;1;0;0;0;0;12;0;0;0;0;0;0;0;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;0
90895;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;139;0;0;0;0;0;0;0;22;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;11;0;0;0
91107;0;1;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;227;0;0;0;0;0;0;0;22;0;4;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;120;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0
91160;0;5;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;153;0;0;0;0;0;0;0;13;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0
91319;0;1;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;100;0;3;0;0;0;0;0;15;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;0;0;0;0;0;0;0;123;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;7;0;0;0
91425;0;0;0;0;0;2;22;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;9;0;3;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;6;0;0;0;0;0;0;1;145;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;15;0;0;0
91690;0;0;1;0;0;4;28;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0;0;0;0;0;15;0;2;2;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;115;0;1;0;0;1;2;1;0;0;0;0;0;0;0;0;1;0;30;0;0;0
91955;0;1;0;1;0;3;46;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;8;0;12;1;1;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;45;0;0;0;0;0;0;0;63;0;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;25;1;0;0
92220;0;0;0;0;0;3;65;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;8;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;68;0;0;0;0;0;0;0;56;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;45;0;0;0
92485;0;0;0;0;0;6;91;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;9;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;140;0;0;0;0;0;0;0;3;0;1;0;1;0;2;2;0;0;0;0;0;0;0;1;0;0;95;1;0;0
92750;0;0;0;0;0;6;145;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2;0;24;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;88;0;0;0;1;0;0;0;0;0;1;0;0;0;4;5;1;1;0;0;0;0;0;0;0;0;3;1;0;0
93015;0;0;0;0;0;17;150;0;0;0;0;0;0;0;0;0;1;2;0;0;6;0;1;0;0;0;0;0;13;0;1;1;0;0;12;0;0;0;0;0;0;0;0;0;0;0;73;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
93333;0;0;0;0;0;23;40;0;1;0;0;0;2;0;0;0;0;1;0;0;25;0;1;0;0;0;0;0;80;0;10;1;0;3;26;0;0;0;0;0;0;1;2;0;0;0;38;1;0;0;0;0;0;0;0;0;4;0;0;2;0;0;0;0;1;0;0;0;0;7;0;0;0;0;0;0
93598;0;0;0;0;0;8;8;0;0;0;0;0;0;1;1;0;0;3;1;0;26;1;2;0;0;0;0;0;26;0;1;2;0;0;15;0;0;0;0;0;0;0;2;0;0;1;50;2;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0
93757;0;0;0;0;0;28;22;0;1;0;0;0;1;0;0;0;0;5;0;0;45;1;0;0;0;0;0;0;91;0;4;1;0;1;194;0;0;2;0;0;0;0;1;0;0;0;14;2;0;0;0;0;0;0;1;0;0;0;0;1;7;12;0;0;2;0;0;0;0;7;0;0;1;2;0;0
93969;0;0;0;0;0;24;10;0;0;0;0;0;0;0;1;0;0;7;0;0;33;0;3;1;0;0;0;0;67;0;8;0;0;0;1;0;0;0;0;0;0;0;2;0;0;1;20;0;0;0;0;0;0;0;0;0;3;0;2;3;4;21;0;0;1;0;1;0;0;4;0;0;0;2;0;0
94287;0;0;0;0;0;6;15;0;1;0;0;0;0;0;1;0;0;0;0;0;20;1;0;0;0;0;0;0;90;0;2;2;0;0;5;0;0;0;0;0;0;0;13;0;0;0;8;1;0;0;0;0;0;0;0;0;3;0;0;1;3;4;0;0;0;0;0;0;0;3;0;0;0;1;0;0
94499;0;0;0;1;0;21;24;0;3;0;0;0;0;0;1;0;0;12;0;0;95;0;1;0;0;0;0;0;53;0;4;1;0;1;12;0;0;4;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;1;0;0;0;3;2;8;0;0;0;0;0;0;0;6;0;0;0;0;0;0
94658;0;0;0;0;0;39;27;0;2;0;0;0;1;0;4;1;0;10;0;1;96;0;2;0;0;0;0;0;108;0;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;77;0;0;0;0;0;0;0;0;0;1;0;3;1;2;3;0;0;1;0;1;0;0;15;0;0;0;1;0;0
95188;0;0;0;0;0;11;3;0;1;0;0;1;0;0;1;0;0;3;0;0;25;0;3;2;0;0;0;0;23;0;4;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;0;0;0;0;0;0
95453;1;0;0;0;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;63;0;2;0;0;0;0;0;32;0;2;4;0;0;0;0;0;0;0;0;0;0;5;0;0;0;57;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0
95718;0;0;0;0;0;2;3;0;1;0;0;0;0;0;0;0;0;3;0;0;53;0;0;1;0;0;0;0;42;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;80;1;0;0;0;0;0;0;1;0;1;0;0;0;2;2;0;0;0;0;6;0;0;3;0;0;0;0;0;0
95877;0;0;0;0;0;8;0;0;2;0;0;0;0;0;3;0;0;3;0;0;17;0;1;0;0;0;0;0;14;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;67;0;0;0;0;0;0;0;1;0;0;0;1;0;2;1;0;0;0;0;3;0;0;5;0;0;0;0;0;0
96248;0;0;0;0;0;2;2;0;3;0;0;0;0;0;1;0;0;0;0;0;95;0;0;0;0;0;0;0;70;0;3;4;0;0;3;0;0;0;0;0;0;0;1;0;0;1;51;0;0;0;0;0;0;0;0;0;1;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0
96460;0;0;0;1;0;6;4;0;1;0;0;0;0;0;1;0;0;2;0;2;58;0;0;0;0;0;0;0;58;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;1;0;0;0;0;0;0;1;0;0;0;0;3;3;3;0;0;2;0;2;0;0;12;0;0;0;1;0;0
97043;0;0;0;0;0;4;3;0;6;0;0;0;0;0;1;2;0;4;0;1;53;0;0;0;0;0;0;1;86;0;2;6;0;0;1;0;0;0;0;0;0;0;0;0;0;1;20;1;0;0;0;0;0;0;0;0;0;0;0;1;1;8;0;0;0;0;0;0;0;6;0;0;0;0;0;0
