List of the columns (the first is in cm and the others in percentages multiplied by 10)
  
1400   0  11 135   0   0   0   0   4   0   0   0   0   0   0  52 674   0   7   0   0   0   0   0   0   0  14   7  95
1425   0  18 187   0   3   0   5   3   0   0   0   5   0   0  92 556   0  18   0   0   0   0   0   0   0   5   0 107
1428   0   3 371   0   0   0   0   0   0   0   0  79   0   0  61 273   0   6   0   6   0   3   0   0   0  44   6 147
1430   0  10 236   0   3   0   0   7   0   0   0   0   0   0 108 547   0  22   0   3   0   3   0   0   0   7   0  53
1433   0  15 269   0   4   0   2   0   4   0   0  15   0   0 122 430   0  29   0   0   0   2   0   0   0  13   2  93
1435   0  20 227   0   9   0   3   0   0   0   0   0   0   0 146 443   0  45   0   3   0   0   0   0   0  12   0  92
1438   0   7 273   0   7   0   4   7   0   0   0  13   0   0 122 446   0  30   0   4   0   0   0   0   0   4   0  82
1440   0  22 293   0  19   0  11   3   8   0   0   0   0   0 159 372   0   3   0   0   8   0   0   0   0   8   3  90
1443   0  30 241   0  44   0  10   5  10   0   0   3   0   0 106 362   0 106   0   0   0   3   0   0   0   5   2  71
1445   0  28 247   0  44   0  28   0   5   0   0   5   0   0 122 389   0  55   0   3   3  11   0   0   0   3   0  55
1448   0  18 207   0  37   0  29   4   4   0   0   2   0   0 120 396   0 107   0   0   0  18   0   0   0   7   0  49
1450   0  28 216   0  37   0   9   0   9   0   0   0   0   0 154 401   0  94   0   3   0   6   0   0   0   0   0  43
1453   0  34 230   0  85   0  34   0  15   0   0   4   0   0  78 304   0 141   0   7   0  15   0   0   0   7   0  45
1455   0  33 191   0 156   0  26   0  12   0   0   6   0   0 111 219   0 174   0   0   0  12   0   0   0   6   0  54
1458   0  18 170   0 118   0  48   0  11   0   0   7   0   0 233 229   0 110   0   0   0  11   0   0   0   0   0  45
1460   0  34 127   0 184   0  41   0  28   0   0   0   0   0 144 161   0 230   0   0   0  10   0   0   0   3   0  38
1463   0  40 192   0 205   0  64   0  10   0   0   0   0   0 133 153   0 155   0   0   0  18   0   0   0   0   0  30
1465   0  39 142   0 184   0  86   0   6   0   0   9   0   0 139 119   0 214   0   0   0  20   0   0   0   3   0  39
1468   0  18 196   0 303   0  90   0  11   0   0   4   0   0  71  86   0 157   0   4  11   7   0   0   0   7   0  35
1470   4  17 184   0 213   0  61   0   9   0   0   0   0   0 180 138   0 125   0   0   0  28   0   0   0   4   0  36
1473   0  20  70   0 314   0 105   0  14   0   0   3   0   0 155  93   0 181   0   0   0  17   0   0   0   6   0  22
1475   0  19  72   0 254   0 123   0  28   0   0   3   0   0 140  67   0 246   0   0   0  11   0   0   0   3   0  33
1478   0  27  58   0 285   0 152   0  23   0   0   0   0   0 164  53   0 176   0   0   0  11   0   0   0   0   2  49
1480   0  18  41   0 374   0 123   0  20   0   0   8   0   0 197  62   0 128   0   0   3  18   0   0   0   0   0   8
1483   0  13  66   0 316   0 170   0  27   0   0   2   0   0 128  51   0 183   0   3   2  25   0   0   0   2   0  12
1485   1  11  52   0 310   0 128   1  28   0   0   0   0   0 204  83   0 135   0   0   2  25   0   0   0   4   0  14
1488   0   4  65   0 197   0 279   0  13   0   0   0   0   0  54  69   0 255   0   2   0  45   0   0   0   2   0  15
1490   5  13 130   0  28   0 267   0  21   0   0   0   0   0  80 192   0 224   0   0   5  13   0   0   0   3   0  18
1493   0   0 139   0   0   0 287   0  16   0   0   0   0   0  81 290   0 155   0   6   0  10   0   0   0   0   0  16
1495   0   8 148   0   6   0  83   0   8   0   0   2   0   0  39 547   0 112   0   4   2   6   0   0   0   2   0  33
1498   0   3 240   0   3   0   6   0   0   0   0  19   0   0  48 594   0  29   0   0   0   0   0   0   0   9   0  48
1500   0   0 187   0   0   0   0   0   0   0   0  24   0   0  30 707   0   3   0   0   0   0   0   0   0  12   0  37
1515   0  11 267   0   3   0   8  11   0   0   0  19   0   0  45 414   0  19   0   3   0   8   0   0   0  53  11 128
1518   0  10 257   0   5   0   8   0   5   0   0   3   0   0 168 420   0  45   0   3   0   0   0   0   0   8   0  67
1520   6  22 211   0  53   0  19   0   0   0   0   0   0   0  95 428   0  82   0   3   0   6   0   0   0   6   3  66
1523   3  25 166   0 207   0 111   0  13   0   0   0   0   0 137  83   0 178   0   0   6  13   0   0   0   0   0  57
1525   0  17 107   0 227   0 122   3  22   0   0   1   0   0 176 112   0 162   0   0   0  17   0   0   0   0   0  32
1528   0   0 339   0   4   0  19   0   4   0   0   4   0   0  26 495   0  34   0   0   0   4   0   0   0   8   0  61
1530   0  23 218   0  21   0 145   0  12   0   0  18   0   0  70 286   0 157   0   0   2  23   0   0   0   7   0  16
1533   6   9 173   0   0   0  68   0   3   0   0   0   0   0  73 468   0 123   0   0   0  20   0   0   0   6   0  50
1535   8   2 269   0   2   0   0   0   6   0   0   6   0   0  55 557   0  24   0   2   0  11   0   0   0   2   0  55
1538   0  15 406   0   0   0   0   0   4   0   0  11   0   0  45 366   0  13   0   8   0   0   0   0   0   6   0 124
1540  42   8 325   0   3   0   0   0   0   0   0   5   0   0  59 389   0  14   0  14   0   3   0   0   0  12   0 126
1543  20  14 358   0   0   0   6   0   0   0   0 109   0   0  43 288   0   6   0   0   0   0   0   0   0  14   0 143
1545   8   8 393   0   5   0   3   0   3   0   0  99   0   0  51 253   0   5   0   5   0   5   0   0   0  25   0 135
1548   2  15 484   0   0   0   0   0   0   0   0 259   0   0  21  73   0   0   0   4   0   0   0   0   0  23   0 119
1550   4   8 385   0   0   0   0   0   0   0   0 431   0   0  16  24   0   0   0   2   0   0   0   0   0  16   2 112
1553   0  26 194   0   4   0   4   0   0   0   0 345   0   0  34  71   0   0   0  10   0   2   0   0   0  38   2 270
1555  28  50 175   0   5   0   0   0   0   0   0  47   0   0  28 111   0   0   0  55   0   0   0   0   0 106  14 382
1558   7  19 128   0   1   0   8   0   0   0   0 139   0   0  46  86   0   3   0  23   0   0   0   0   0  68  12 460
1560  11  14 196   0   3   0   0   0   0   0   0 158   0   0  38 158   0   3   0  20   0   0   0   0   0  71  14 314
1563   0   6 154   0   0   0   0   0   0   0   0  44   0   0  74 596   0   0   0   0   0   6   0   0   0   6   0 114
1565   0   3 136   0   0   0   0   0   0   0   0  24   0   0  72 640   0   5   0   0   0   5   0   0   0  16   3  97
1568   6  12 208   0   0   0   3   0   0   0   0  27   0   0 149 480   0   9   0   3   0   9   0   0   0   3   0  89
1570  23   8 121   0   0   0  11   0   0   0   0   0   0   0 288 485   0  11   0   6   0   3   0   0   0   8   6  29
1575   2  17 191   0   7   0   5   0   0   0   0  12   0   0 248 471   0  15   0   0   0   0   0   0   0   2   0  27
1580   7   7 163   0   7   0   7   0   0   0   0   7   0   0 159 555   0  22   0   4   0   4   0   0   0   0   4  52
1585   2   2  78   0   2   0   0   0   0   0   0   7   0   0 239 598   0  11   0   2   0   0   0   0   0   2   0  57
1590 118   3 142   0   9   0   0   0   0   0   0   9   0   0 182 446   0  11   0   6   0   3   0   0   0   6   0  64
1595   4  17 176   0  13   0   0   0   0   0   0   9   0   0 353 345   0  27   0   4   0   4   0   0   0   0   4  44
1598 110  35 147   0  49   0   7   0   5   0   0   2   0   0 339 221   0  37   0   2   0   2   0   0   0   0   0  42
1599 140  74 107   0  77   0   5   0   0   0   0  13   0   0 297 156   0  33   0   3   0   0   0   0   0   3   3  88
1600 163  69  95   0  77   0  11   0   0   0   0   7   0   0 292 182   0  48   0   4   0   4   0   0   0  11   0  36
1603 213 129  37   0 208   0  26   0  14   0   0   3   0   0 192  52   0  88   0   0   0   8   0   0   0   2   2  26
1604 203 158  37   0 262   0   7   0   9   0   0   0   0   0 137  52   0 108   0   0   0   7   0   0   0   2   0  17
1605 197 165  39   0 217   0   8   0  14   0   0   0   0   0 173  33   0  90   0   3   0  19   0   0   0   0   0  41
1610 292 146  25   0 230   0  14   0   5   0   0   0   0   0 143  28   0  84   0   3   0   8   0   0   0   0   0  20
1615 199 203  20   0 240   0  33   0   4   0   0   0   0   0  97  29   0 151   0   0   0   8   0   0   0   4   0  12
1620 102 263  36   0 342   0  26   0  10   0   0   0   0   0  92  13   0  95   0  10   0   3   0   0   0   3   0   6
1625  68 240  38   0 367   0  44   0  14   0   0   0   0   0  55  17   0 123   0   0   0  11   0   0   0   3   0  21
1630 162 132  39   0 399   0  56   0   6   0   0   0   0   0  75  10   0  99   0   0   3   3   0   0   0   3   0  13
1635 164 144  23   0 456   0  45   3  17   0   0   0   0   0  34  14   0  82   0   0   0  12   0   0   0   0   0   8
1640 133 157   3   0 381   0 161   0  21   0   0   0   0   0  32   3   0  73   0   0   0  14   0   0   0   0   0  21
1645 130 155   6   0 426   0 166   0  16   0   0   0   0   0  35  13   0  38   0   0   0   6   0   0   0   0   0   9
1650 202 112   7   0 392   0 155   0   9   0   0   0   0   0  51  13   0  39   0   0   0  13   0   0   0   0   0   7
1655 179 110   8   0 410   0 134   0  26   0   0   0   0   0  34   5   0  76   0   3   0   3   0   0   0   3   0   8
1660 151 125   5   0 355   0 195   0  16   0   0   0   0   0  33   3   0  98   0   3   0   8   0   0   0   0   0   8
1665 108  68   5   0 464   0 237   0  17   0   0   0   0   0   9  12   0  71   0   0   0   2   0   0   0   0   0   7
1670 164 139  11   0 347   0 239   3   8   0   0   0   0   0  22  14   0  42   0   0   0   5   0   0   0   0   0   5
1675  67  93   7   0 507   0 189   0  26   0   0   2   0   0   7  13   0  76   0   0   2   5   0   0   0   0   0   4
1680  17  89   2   0 491   0 244   0   4   0   0   0   0   0   8   9   0 121   0   0   0  11   0   0   0   0   0   2
1685  22  89   9   0 467   0 224   0  19   0   0   0   0   0  24   9   0 119   0   0   0  14   0   0   0   0   0   3
1690  37 102   6   0 503   0 173   0  17   0   0   2   0   0  19  10   0 119   0   0   0   8   0   0   0   0   0   4
1695  10 119   6   0 423   0 308   0  13   0   0   0   0   0   6   6   0  99   0   0   0   6   0   0   0   0   0   3
1700   0 106   0   0 513   0 239   0  15   0   0   0   0   0  23   0   0  95   0   4   0   4   0   0   0   0   0   0
1715   2  84   2   0 320   0 353   0  29   0   0   0   0   0   5   2   0 187   0   0   2   5   0   0   0   0   0   8
1720   4  61   0   0 164   0 524   0  23   0   0   0   0   0   4   4   0 196   0   0   0  14   0   0   0   0   0   4
1725   0  55   7   0  42   0 545   0  14   0   0   0   0   0   3   0   0 321   0   0   0   3   0   0   0   7   0   3
