"";"CLDE";"TAIG";"CLMX";"COCO";"TEDE";"COMX";"WAMX";"XERO";"TUND";"COST";"WAST";"CODE";"HODE";"AQUA";"ANTH"
"283";0;5,01976483783709;13,160641404641;16,766192680105;15,0378934422951;18,6434447177591;13,623679879922;0;0;0;0;0;0;0;0
"284";0;2,61475744988692;2,30986996871187;4,92462741859879;1,39549989840851;4,01025734829543;1,39549989840851;0;0;0;0;0;0;0;0
"285";0;1,96561348276724;0;1,96561348276724;0;1,96561348276724;0;0;0;0;0;0;0;0;0
"286";0;0,297044262893002;0,891132788679006;1,18817705157201;0,297044262893002;0,594088525786004;0,297044262893002;0;0;0;0;0;0;0;0
"287";0;4,28169256797873;12,7539183253021;17,0356108932808;14,8022208233881;19,0839133913668;14,8022208233881;0;0;0;0;0;0;0;0
"288";0;5,44455647577597;17,402009101812;20,2281522105113;18,1168113498226;20,9429544585219;15,4983979827459;0;0;0;0;0;0;0;0
"289";0;6,55508867602942;20,8737091771666;24,5008826862779;22,1767213167505;25,8038948258618;19,2488061498323;0;0;0;0;0;0;0;0
"290";0;6,08630632516075;19,6413796812055;22,5244788013188;24,981104284751;27,8642034048643;21,7778970797036;0;0;0;0;0;0;0;0
"291";0;4,58338114431778;11,4561200472949;14,1069466580769;18,6330885783219;21,2839151891039;16,7005340447862;0;0;0;0;0;0;0;0
"292";0,446431068924083;4,14849387450825;8,73008865153838;11,5392893192744;14,112415380747;16,921616048483;12,7731221739747;0;0;0;0;0;0;0;0
"293";0;3,63912958578756;9,57056609237318;11,7812685570222;17,8466361033958;20,0573385680448;16,4182089822572;0;0;0;0;0;0;0;0
"294";0,568370713082326;6,78816718121444;1,70511213924698;6,78816718121444;5,44924334935682;10,5322983913243;3,74413121010984;0;0;0;0;0;0;0;0
"295";0;2,81670464158558;3,54806472897622;5,29257242073747;10,8746482666943;12,6191559584555;9,80245131686995;0;0;0;0;0;0;0;0
"296";0;4,31965190404211;4,23180968392296;6,50559575406753;4,96045763393143;7,234243704076;2,91459180003389;0;0;0;0;0,248708001686902;0,248708001686902;0;0
"297";0;5,51791158670345;4,86283230394366;6,89012830552167;10,2419656482373;12,2692616498153;6,75135006311183;0;0;0;0;0;0;0;0
"298";0,65482254822161;6,31624851423253;4,06397068546525;6,31624851423253;5,099709753936;7,35198758270328;1,03573906847075;0;0;0;0;0;0;0;0
"299";0,328485518040461;7,53271683406606;4,64921381418668;7,53271683406606;4,64921381418668;7,53271683406606;0;0;0;0;0;0;0;0;0
"300";0;8,2890912520566;4,81306169853528;8,2890912520566;6,92028673421452;10,3963162877358;2,10722503567924;0;0;0;0;0;0;0;0
"301";0,988854141072014;3,95541656428806;2,96656242321604;3,95541656428806;2,96656242321604;3,95541656428806;0;0;0;0;0;0;0;0;0
"302";1,23131191509628;5,88155781300446;4,00212756303078;5,88155781300446;4,00212756303078;5,88155781300446;0;0;0;0;0;2,79200851716978;2,79200851716978;0;0
"303";0,707106781186548;5,77160188343254;5,03553390593275;7,27160188343254;5,53553390593275;7,77160188343254;3,5;1;0;0;0;1;1;0;0
"304";0;4,51772879277253;3,07592556014868;4,51772879277253;3,07592556014868;4,51772879277253;0;0;0;0;0;1,19933123676188;1,19933123676188;0;0
"305";0,77388700654624;5,84836443613954;3,37988178612828;5,84836443613954;3,37988178612828;5,84836443613954;0;0;0;0;0,667124384994996;1,54777401309248;1,54777401309248;0;0
"306";0;3,40569602755425;0;3,40569602755425;2,97209241668783;6,37778844424208;2,97209241668783;0;0;0;0;0;0;0;0
"307";0,905611402976641;4,42289545870954;0,905611402976641;4,42289545870954;3,00582355633375;6,52310761206665;2,10021215335711;0;0;0;0;0;0;0;0
"308";0,81967981553775;5,40037194739975;1,88033998731757;5,40037194739975;3,4713302449873;6,99136220506949;1,59099025766973;0;0;0;0;0;0;0;0
