Longitude;Latitude;SampleName
32.6259475;56.496143;Novenko_a6
32.6259496;56.496423;Novenko_a7
32.6259506;56.496563;Novenko_a8
32.6259544;56.497083;Novenko_a9
38.61777778;53.64138889;Novenko_b1
75.38333333;63.28333333;Novenko_b10
38.61813;53.62828;Novenko_b2
38.63302778;53.67677778;Novenko_b3
38.60961;53.67365;Novenko_b4
37.71202778;54.07680556;Novenko_b5
37.62833333;54.04416667;Novenko_b6
37.61888889;54.04388889;Novenko_b7
84.83333333;56.33333333;Novenko_b8
76.63333333;60.93333333;Novenko_b9
38.1411;54.4856;Novenko_c1
38.4914;53.8851;Novenko_c10
53.6997;61.6783;Novenko_c100
53.7022;61.6786;Novenko_c101
53.7003;61.6781;Novenko_c102
53.69;61.68;Novenko_c103
53.6944;61.6797;Novenko_c104
53.6969;61.6797;Novenko_c105
53.6961;61.6789;Novenko_c106
53.6869;61.6806;Novenko_c107
41.9875;62.778;Novenko_c108
41.9908;62.7753;Novenko_c109
37.7119;54.0769;Novenko_c11
42.004;62.768;Novenko_c110
42.0047;62.76;Novenko_c111
49.1433;63.3614;Novenko_c112
49.1447;63.3664;Novenko_c113
49.14;63.3589;Novenko_c114
49.1369;63.3628;Novenko_c115
54.3881;61.7078;Novenko_c116
54.38805;61.7022;Novenko_c117
54.4091;61.71;Novenko_c118
54.4113;61.6969;Novenko_c119
37.5947;54.0683;Novenko_c12
51.8619;62.74667;Novenko_c120
51.9022;62.7228;Novenko_c121
37.9739;46.3731;Novenko_c122
38.4087;46.7177;Novenko_c123
38.3983;46.7299;Novenko_c124
38.3979;46.7299;Novenko_c125
36.7719;45.2344;Novenko_c126
37.7336;46.6844;Novenko_c127
37.7336;46.68444;Novenko_c128
37.7336;46.6844;Novenko_c129
37.5919;54.0689;Novenko_c13
38.4779;46.8643;Novenko_c130
36.7986;45.3095;Novenko_c131
36.6108;45.2025;Novenko_c132
36.6108;45.2025;Novenko_c133
36.6108;45.2025;Novenko_c134
36.7722;45.3673;Novenko_c135
38.4771;46.8647;Novenko_c136
38.4739;46.8634;Novenko_c137
38.4808;46.8635;Novenko_c138
38.29;46.2593;Novenko_c139
37.5028;54.1022;Novenko_c14
36.828;45.446;Novenko_c140
36.755;46.5516;Novenko_c141
37.3213;45.6858;Novenko_c142
38.0094;46.8319;Novenko_c143
56.3138;57.8714;Novenko_c144
56.3147;57.8758;Novenko_c145
56.3125;57.8739;Novenko_c146
56.3156;57.8814;Novenko_c147
38.2169;55.8564;Novenko_c148
38.2186;55.8556;Novenko_c149
37.5181;54.0757;Novenko_c15
74.0752;66.4228;Novenko_c150
88.4083;69.3756;Novenko_c151
47.7825;60.4486;Novenko_c152
47.7311;60.4438;Novenko_c153
47.0619;59.9814;Novenko_c154
47.0598;59.9812;Novenko_c155
51.0703;56.9714;Novenko_c156
50.8478;56.6636;Novenko_c157
50.74389;56.7883;Novenko_c158
51.0183;56.4897;Novenko_c159
36.2525;53.8348;Novenko_c16
50.0452;57.3925;Novenko_c160
48.3542;58.0111;Novenko_c161
48.4603;58.0186;Novenko_c162
48.9736;58.5269;Novenko_c163
50.5581;56.8939;Novenko_c164
59.2475;54.9142;Novenko_c165
59.2475;54.9142;Novenko_c166
59.15;54.8833;Novenko_c167
59.15;54.8833;Novenko_c168
59.15;54.8833;Novenko_c169
36.2529;53.8354;Novenko_c17
59.05;54.6667;Novenko_c170
58.9667;54.5;Novenko_c171
58.7667;54.7;Novenko_c172
59.6667;57.45;Novenko_c173
59.5167;57.3667;Novenko_c174
59.7167;57.5167;Novenko_c175
60.323;56.895;Novenko_c176
60.388;56.8844;Novenko_c177
60.4114;56.9267;Novenko_c178
60.7614;56.7714;Novenko_c179
36.2518;53.8356;Novenko_c18
60.1131;57.3575;Novenko_c180
60.1131;57.3575;Novenko_c181
60.1131;57.3575;Novenko_c182
64.9294;56.8333;Novenko_c183
54.3;61.7833;Novenko_c184
51.7833;61.7667;Novenko_c185
51.7833;62.7167;Novenko_c186
47.26;66.06;Novenko_c187
54.7;61.36;Novenko_c188
53.53;61.37;Novenko_c189
36.2504;53.8343;Novenko_c19
49.5167;60.3667;Novenko_c190
50.85;61.7167;Novenko_c191
64.4686;67.1556;Novenko_c192
64.4744;67.1617;Novenko_c193
64.4725;67.15447;Novenko_c194
64.4689;67.1594;Novenko_c195
64.4725;67.1544;Novenko_c196
57.5164;64.0958;Novenko_c197
51.7;61.7666;Novenko_c198
52.5667;61.2333;Novenko_c199
38.6181;53.6283;Novenko_c2
35.9836;53.7848;Novenko_c20
52.5167;61.2833;Novenko_c200
54.0417;63.0744;Novenko_c201
54.0467;63.0953;Novenko_c202
54.2325;62.9136;Novenko_c203
54.1536;62.8961;Novenko_c204
53.9952;63.1786;Novenko_c205
53.8952;62.6281;Novenko_c206
53.8328;62.6661;Novenko_c207
52.395;64.0178;Novenko_c208
52.3331;64.3319;Novenko_c209
39.0467;51.4061;Novenko_c21
52.3101;64.3083;Novenko_c210
52.28;64.3322;Novenko_c211
64.3127;52.5114;Novenko_c212
34.0925;54.6764;Novenko_c213
35.8072;51.6872;Novenko_c214
35.7819;51.6792;Novenko_c215
36.7139;55.6675;Novenko_c216
36.7281;55.6947;Novenko_c217
36.7289;55.6919;Novenko_c218
36.7297;55.6947;Novenko_c219
39.0467;51.4078;Novenko_c22
36.7136;54.6678;Novenko_c220
65.3973;68.1124;Novenko_c221
65.4682;68.0853;Novenko_c222
65.4892;68.0771;Novenko_c223
65.49883;68.0744;Novenko_c224
65.5018;68.0734;Novenko_c225
65.5113;68.0624;Novenko_c226
65.5114;68.0582;Novenko_c227
65.4682;68.0853;Novenko_c228
65.5114;68.0625;Novenko_c229
39.0481;51.4106;Novenko_c23
65.5114;68.0625;Novenko_c230
65.35;67.0833;Novenko_c231
65.35;67.08333333;Novenko_c232
65.35;67.08333333;Novenko_c233
65.35;67.08333333;Novenko_c234
65.35;67.08333333;Novenko_c235
65.35;67.08333333;Novenko_c236
65.35;67.08333333;Novenko_c237
66;67.62;Novenko_c238
66;67.62;Novenko_c239
39.0514;51.4041;Novenko_c24
66;67.62;Novenko_c240
66;67.62;Novenko_c241
66;67.62;Novenko_c242
66;67.62;Novenko_c243
66;67.62;Novenko_c244
66;67.62;Novenko_c245
66;67.62;Novenko_c246
66;67.62;Novenko_c247
66;67.62;Novenko_c248
66;67.62;Novenko_c249
37.5933;54.0611;Novenko_c25
66;67.62;Novenko_c250
34.5745;60.4926;Novenko_c251
35.0071;60.4817;Novenko_c252
34.3925;60.4185;Novenko_c253
37.3861;46.9442;Novenko_c254
40.6558;47.5383;Novenko_c255
31.5317;56.7425;Novenko_c256
31.5311;56.7425;Novenko_c257
31.5311;56.7425;Novenko_c258
50.055;58.8131;Novenko_c259
35.2956;53.3342;Novenko_c26
50.055;58.8131;Novenko_c260
50.055;58.8131;Novenko_c261
43.1577;64.5711;Novenko_c262
43.1588;64.5547;Novenko_c263
43.0686;64.4898;Novenko_c264
44.2069;58.9364;Novenko_c265
43.8507;58.9447;Novenko_c266
35.7522;53.1989;Novenko_c267
40.8925;55.0967;Novenko_c268
40.8825;55.0881;Novenko_c269
35.3049;53.3329;Novenko_c27
40.8494;55.10555556;Novenko_c270
41.1159;55.1159;Novenko_c271
58.9575;62.0775;Novenko_c272
37.6226;54.1119;Novenko_c273
33.0325;56.3025;Novenko_c274
52.6533;67.1689;Novenko_c275
39.8383;54.7897;Novenko_c276
43.43349;54.78749;Novenko_c277
43.44663;54.77724;Novenko_c278
43.4008;54.78055;Novenko_c279
35.3077;53.329;Novenko_c28
43.45198;54.78019;Novenko_c280
43.43943;54.77668;Novenko_c281
43.43439;54.7764;Novenko_c282
43.40798;54.7743;Novenko_c283
43.4646;54.76783;Novenko_c284
43.43468;54.78755;Novenko_c285
43.20075;54.75438;Novenko_c286
43.18677;54.76884;Novenko_c287
43.22162;54.78751;Novenko_c288
43.19599;54.7608;Novenko_c289
35.3289;53.3234;Novenko_c29
43.15776;54.73269;Novenko_c290
41.10937;55.05157;Novenko_c291
40.17088;55.17088;Novenko_c292
40.2197;55.17332;Novenko_c293
40.2104;55.17699;Novenko_c294
40.21693;55.17951;Novenko_c295
40.22179;55.18348;Novenko_c296
40.22221;55.18277;Novenko_c297
40.21966;55.26815;Novenko_c298
40.21557;55.267285;Novenko_c299
38.6331;53.6767;Novenko_c3
35.3318;53.3198;Novenko_c30
40.2076;55.26554;Novenko_c300
38.89;55.53;Novenko_c301
35.3533;53.3129;Novenko_c31
35.2905;53.2968;Novenko_c32
46.4596;52.9856;Novenko_c33
46.4651;52.9865;Novenko_c34
46.4492;52.9925;Novenko_c35
46.5881;53.3616;Novenko_c36
46.6672;53.4509;Novenko_c37
46.676;53.4515;Novenko_c38
45.8537;52.6932;Novenko_c39
38.6096;53.6737;Novenko_c4
45.8533;52.6932;Novenko_c40
45.8243;52.7066;Novenko_c41
40.9255;55.1435;Novenko_c42
40.9242;55.1417;Novenko_c43
40.9246;55.1406;Novenko_c44
40.9419;55.1385;Novenko_c45
40.9167;55.1233;Novenko_c46
40.9112;55.1213;Novenko_c47
40.9499;55.1421;Novenko_c48
41.1396;54.8619;Novenko_c49
38.7025;53.63944444;Novenko_c5
41.1396;54.86193;Novenko_c50
41.1617;54.845;Novenko_c51
41.1174;54.8519;Novenko_c52
31.83;69.66;Novenko_c53
31.82;69.67;Novenko_c54
31.82;69.68;Novenko_c55
31.85;69.65;Novenko_c56
31.92;69.67;Novenko_c57
31.93;69.71;Novenko_c58
31.84;69.65;Novenko_c59
38.5847;53.6694;Novenko_c6
31.89;69.73;Novenko_c60
31.86;69.73;Novenko_c61
31.87;69.69;Novenko_c62
32.08;69.71;Novenko_c63
32.1;69.71;Novenko_c64
32.08;69.73;Novenko_c65
32.09;69.73;Novenko_c66
32.08;69.73;Novenko_c67
32.1;69.72;Novenko_c68
32.1;69.75;Novenko_c69
38.5906;53.6706;Novenko_c7
32.12;69.74;Novenko_c70
31.93;69.65;Novenko_c71
31.85;69.64;Novenko_c72
32.6259;56.4966;Novenko_c73
32.6259;56.4964;Novenko_c74
32.9663;56.4543;Novenko_c75
32.6259;56.4996;Novenko_c76
32.0278;56.2855;Novenko_c77
32.9764;56.4542;Novenko_c78
32.9722;56.4506;Novenko_c79
38.7033;53.6411;Novenko_c8
32.9798;56.9798;Novenko_c80
37.5132;54.068;Novenko_c81
60.8933;55.5817;Novenko_c82
60.8933;55.5817;Novenko_c83
36.0733;56.6411;Novenko_c84
36.1408;56.6631;Novenko_c85
36.1883;56.6631;Novenko_c86
36.2316;56.673;Novenko_c87
84.8333;56.3333;Novenko_c88
76.6333;60.9333;Novenko_c89
38.6478;53.6756;Novenko_c9
75.3833;63.2833;Novenko_c90
75.3833;63.2833;Novenko_c91
42.3233;63.3022;Novenko_c92
42.3622;63.3486;Novenko_c93
42.25;63.2881;Novenko_c94
53.7014;61.7002;Novenko_c95
53.6983;61.675;Novenko_c96
53.6869;61.68861111;Novenko_c97
53.6533;61.6778;Novenko_c98
53.7044;61.6669;Novenko_c99
12.304403;55.986778;Odgaard_a1
11.980969;54.847431;Odgaard_a10
11.693116;55.634461;Odgaard_a11
10.348292;57.623996;Odgaard_a12
9.447989;56.882447;Odgaard_a13
9.398258;55.192156;Odgaard_a14
9.348913;56.259216;Odgaard_a15
9.50718;56.484082;Odgaard_a16
9.87018;56.807062;Odgaard_a2
10.499712;56.44915;Odgaard_a3
12.555057;56.052332;Odgaard_a4
9.431705;56.019249;Odgaard_a5
9.666647;56.050226;Odgaard_a6
10.298535;55.121358;Odgaard_a7
8.659108;57.067344;Odgaard_a8
8.830116;56.511271;Odgaard_a9
7.133333;44.233333;Ortu_a1
7.7;44.2;Ortu_a10
7.2479444;44.2461111;Ortu_a11
7.2479444;44.2461111;Ortu_a12
7.326;44.149;Ortu_a13
7.334;44.161;Ortu_a14
7.133333;44.233333;Ortu_a2
7.133333;44.233333;Ortu_a3
7.1;44.266667;Ortu_a4
7.1;44.266667;Ortu_a5
7.1;44.266667;Ortu_a6
7.733333;44.183333;Ortu_a7
7.733333;44.183333;Ortu_a8
7.7291667;44.2;Ortu_a9
7.209;45.56;Ortu_b1
7.214;45.546;Ortu_b10
7.216;45.546;Ortu_b11
7.216;45.546;Ortu_b12
7.219;45.545;Ortu_b13
7.221;45.547;Ortu_b14
7.222;45.544;Ortu_b15
7.225;45.544;Ortu_b16
7.227;45.543;Ortu_b17
7.23;45.543;Ortu_b18
7.239;45.542;Ortu_b19
7.209;45.56;Ortu_b2
7.233;45.543;Ortu_b20
7.209;45.574;Ortu_b21
7.198;45.645;Ortu_b22
7.203;45.665;Ortu_b23
6.828;45.33;Ortu_b24
6.824;45.33;Ortu_b25
6.819;45.325;Ortu_b26
6.816;45.322;Ortu_b27
6.831;45.324;Ortu_b28
6.828;45.319;Ortu_b29
7.21;45.569;Ortu_b3
6.834;45.313;Ortu_b30
6.824;45.305;Ortu_b31
6.818;45.311;Ortu_b32
6.795;45.256;Ortu_b33
7.05;44.618;Ortu_b34
7.062;44.615;Ortu_b35
7.066;44.614;Ortu_b36
7.069;44.615;Ortu_b37
7.075;44.616;Ortu_b38
7.075;44.616;Ortu_b39
7.21;45.569;Ortu_b4
7.069;44.615;Ortu_b40
6.978;44.689;Ortu_b41
6.976;44.69;Ortu_b42
6.975;44.689;Ortu_b43
6.976;44.689;Ortu_b44
6.978;44.688;Ortu_b45
6.977;44.686;Ortu_b46
6.978;44.685;Ortu_b47
6.978;44.685;Ortu_b48
6.984;44.683;Ortu_b49
7.198;45.61;Ortu_b5
6.984;44.683;Ortu_b50
6.987;44.676;Ortu_b51
6.984;44.666;Ortu_b52
6.984;44.666;Ortu_b53
6.969;44.695;Ortu_b54
6.949;44.7;Ortu_b55
6.928;44.709;Ortu_b56
6.919;44.714;Ortu_b57
7.22;44.309;Ortu_b58
7.282;44.31;Ortu_b59
7.198;45.61;Ortu_b6
7.328;44.303;Ortu_b60
7.154;44.301;Ortu_b61
7.151;44.293;Ortu_b62
7.128;44.273;Ortu_b63
7.146;44.292;Ortu_b64
7.147;44.292;Ortu_b65
7.137;44.28;Ortu_b66
7.125;44.265;Ortu_b67
7.118;44.261;Ortu_b68
7.109;44.243;Ortu_b69
7.197;45.623;Ortu_b7
7.113;44.231;Ortu_b70
7.116;44.242;Ortu_b71
7.131;44.024;Ortu_b72
7.126;44.226;Ortu_b73
7.145;44.211;Ortu_b74
7.148;44.205;Ortu_b75
6.088;45.621;Ortu_b76
6.089;45.621;Ortu_b77
6.089;45.621;Ortu_b78
6.091;45.619;Ortu_b79
7.197;45.623;Ortu_b8
6.091;45.619;Ortu_b80
6.092;45.619;Ortu_b81
6.093;45.619;Ortu_b82
6.093;45.62;Ortu_b83
6.093;45.62;Ortu_b84
6.093;45.621;Ortu_b85
6.093;45.621;Ortu_b86
6.096;45.622;Ortu_b87
6.102;45.627;Ortu_b88
6.104;45.632;Ortu_b89
7.213;45.546;Ortu_b9
6.114;45.638;Ortu_b90
6.115;45.64;Ortu_b91
6.115;45.641;Ortu_b92
6.113;45.642;Ortu_b93
6.116;45.642;Ortu_b94
6.115;45.641;Ortu_b95
6.115;45.639;Ortu_b96
6.115;45.639;Ortu_b97
6.115;45.638;Ortu_b98
6.116;45.635;Ortu_b99
5.931;45.08;Ortu_c1
5.935;45.071;Ortu_c10
5.934;45.07;Ortu_c11
5.933;45.07;Ortu_c12
5.934;45.068;Ortu_c13
5.932;45.067;Ortu_c14
5.931;45.065;Ortu_c15
5.93;45.066;Ortu_c16
5.925;45.065;Ortu_c17
5.924;45.067;Ortu_c18
5.923;45.067;Ortu_c19
5.932;45.08;Ortu_c2
5.921;45.064;Ortu_c20
5.919;45.064;Ortu_c21
5.915;45.06;Ortu_c22
5.91;45.058;Ortu_c23
5.907;45.057;Ortu_c24
5.904;45.055;Ortu_c25
5.883;45.054;Ortu_c26
5.882;45.053;Ortu_c27
5.865;45.023;Ortu_c28
5.85;45.044;Ortu_c29
5.933;45.078;Ortu_c3
5.844;45.041;Ortu_c30
5.848;45.046;Ortu_c31
5.846;45.047;Ortu_c32
5.846;45.049;Ortu_c33
5.844;45.048;Ortu_c34
5.835;45.04;Ortu_c35
5.836;45.044;Ortu_c36
5.829;45.04;Ortu_c37
5.826;45.038;Ortu_c38
5.822;45.043;Ortu_c39
5.938;45.079;Ortu_c4
5.819;45.048;Ortu_c40
5.948;45.079;Ortu_c5
5.945;45.078;Ortu_c6
5.945;45.076;Ortu_c7
5.945;45.074;Ortu_c8
5.945;45.074;Ortu_c9
5.857;43.833;Ortu_d1
6.302;44.422;Ortu_d10
6.302;44.422;Ortu_d11
6.302;44.422;Ortu_d12
6.302;44.422;Ortu_d13
6.302;44.422;Ortu_d14
6.302;44.422;Ortu_d15
6.293;44.452;Ortu_d16
6.386;44.449;Ortu_d17
6.389;44.457;Ortu_d18
6.345;44.488;Ortu_d19
5.857;43.833;Ortu_d2
6.345;44.488;Ortu_d20
6.345;44.488;Ortu_d21
6.37;44.502;Ortu_d22
6.37;44.502;Ortu_d23
6.37;44.502;Ortu_d24
6.37;44.502;Ortu_d25
6.37;44.502;Ortu_d26
6.463;44.488;Ortu_d27
6.463;44.488;Ortu_d28
6.463;44.488;Ortu_d29
5.857;43.833;Ortu_d3
6.463;44.488;Ortu_d30
6.465;44.492;Ortu_d31
6.465;44.499;Ortu_d32
6.578;44.603;Ortu_d33
6.568;44.608;Ortu_d34
6.564;44.61;Ortu_d35
6.559;44.613;Ortu_d36
6.557;44.613;Ortu_d37
6.557;44.613;Ortu_d38
6.557;44.613;Ortu_d39
5.857;43.833;Ortu_d4
6.553;44.616;Ortu_d40
6.611;44.708;Ortu_d41
6.611;44.708;Ortu_d42
6.611;44.708;Ortu_d43
6.601;44.747;Ortu_d44
6.601;44.747;Ortu_d45
6.595;44.746;Ortu_d46
6.59;44.745;Ortu_d47
6.584;44.745;Ortu_d48
6.636;44.245;Ortu_d49
5.892;43.963;Ortu_d5
6.636;44.245;Ortu_d50
6.655;44.243;Ortu_d51
6.659;44.246;Ortu_d52
6.675;44.245;Ortu_d53
6.686;44.248;Ortu_d54
6.693;44.249;Ortu_d55
6.693;44.249;Ortu_d56
6.693;44.249;Ortu_d57
6.693;44.249;Ortu_d58
6.007;44.429;Ortu_d59
5.892;43.963;Ortu_d6
6.007;44.429;Ortu_d60
5.997;44.438;Ortu_d61
5.997;44.438;Ortu_d62
5.985;44.449;Ortu_d63
5.984;44.449;Ortu_d64
5.983;44.458;Ortu_d65
5.983;44.458;Ortu_d66
5.983;44.458;Ortu_d67
5.983;44.458;Ortu_d68
5.983;44.458;Ortu_d69
5.892;43.963;Ortu_d7
5.983;44.458;Ortu_d70
6.009;44.516;Ortu_d71
6.298;44.399;Ortu_d8
6.288;44.407;Ortu_d9
12.33388889;56.01444444;Overballe_a1
23.49094444;40.43272222;Panajiotidis_a1
23.50625;40.44369444;Panajiotidis_a10
23.50341667;40.45825;Panajiotidis_a11
23.50391667;40.43461111;Panajiotidis_a12
23.53169444;40.43877778;Panajiotidis_a13
23.53427778;40.4375;Panajiotidis_a14
23.56372222;40.46983333;Panajiotidis_a15
23.53311111;40.50547222;Panajiotidis_a16
23.52591667;40.50172222;Panajiotidis_a17
23.7458282;40.143896;Panajiotidis_a18
23.75796947;40.1390202;Panajiotidis_a19
23.491;40.43308333;Panajiotidis_a2
23.7942858;40.0992178;Panajiotidis_a20
23.82233334;40.0517186;Panajiotidis_a21
23.83415925;40.0480167;Panajiotidis_a22
23.8740534;40.00047;Panajiotidis_a23
23.8897957;40.0159956;Panajiotidis_a24
23.9153772;40.0237642;Panajiotidis_a25
23.90610516;40.0551827;Panajiotidis_a26
23.9086408;40.059877;Panajiotidis_a27
23.9066113;40.0844921;Panajiotidis_a28
23.49591667;40.43222222;Panajiotidis_a3
23.49613889;40.4325;Panajiotidis_a4
23.49413889;40.43183333;Panajiotidis_a5
23.49455556;40.43213889;Panajiotidis_a6
23.49127778;40.43541667;Panajiotidis_a7
23.49552778;40.41491667;Panajiotidis_a8
23.49516667;40.39905556;Panajiotidis_a9
22.167554;40.236527;Panajiotidis_b1
22.2115167;40.3083167;Panajiotidis_b10
22.2142667;40.3110333;Panajiotidis_b11
22.2137333;40.3133667;Panajiotidis_b12
22.21365;40.30285;Panajiotidis_b13
22.2621333;40.24695;Panajiotidis_b14
22.26645;40.2376167;Panajiotidis_b15
22.2631333;40.2332333;Panajiotidis_b16
22.2681833;40.23405;Panajiotidis_b17
22.2340833;40.3159;Panajiotidis_b18
22.24835;40.3192;Panajiotidis_b19
22.167421;40.239414;Panajiotidis_b2
22.2479167;40.3479667;Panajiotidis_b20
22.168227;40.257557;Panajiotidis_b3
23.16422;40.274474;Panajiotidis_b4
22.15511;40.285734;Panajiotidis_b5
22.166372;40.305297;Panajiotidis_b6
22.257355;40.244683;Panajiotidis_b7
22.25757;40.244811;Panajiotidis_b8
22.257819;40.244989;Panajiotidis_b9
70;67;Panova_a1
60.25;56.54;Panova_a10
59.28;57.28;Panova_a11
59.44;57.25;Panova_a12
59.44;57;Panova_a13
59.44;57;Panova_a14
60.12;56.47;Panova_a15
60.45;56.46;Panova_a16
60.22;56.54;Panova_a17
57.52;56.18;Panova_a18
64.4;57.02;Panova_a19
70.1;67.32;Panova_a2
65.41;66.51;Panova_a3
65.41;66.51;Panova_a4
65.21;67.05;Panova_a5
66.22968;66.46269;Panova_a6
60.08;57.21;Panova_a7
60.08;57.21;Panova_a8
60.08;57.21;Panova_a9
60.19;56.54;Panova_Antipina_a1
60.25;56.54;Panova_Antipina_a2
8.169201;61.584809;Pardoe_a1
8.169201;61.584809;Pardoe_a10
8.169201;61.584809;Pardoe_a11
8.169201;61.584809;Pardoe_a12
8.169201;61.584809;Pardoe_a13
8.169201;61.584809;Pardoe_a14
8.169201;61.584809;Pardoe_a15
8.169201;61.584809;Pardoe_a16
8.169201;61.584809;Pardoe_a17
8.169201;61.584809;Pardoe_a18
8.169201;61.584809;Pardoe_a19
8.169201;61.584809;Pardoe_a2
8.169201;61.584809;Pardoe_a20
8.169201;61.584809;Pardoe_a21
8.169201;61.584809;Pardoe_a22
8.169201;61.584809;Pardoe_a3
8.169201;61.584809;Pardoe_a4
8.169201;61.584809;Pardoe_a5
8.169201;61.584809;Pardoe_a6
8.169201;61.584809;Pardoe_a7
8.169201;61.584809;Pardoe_a8
8.169201;61.584809;Pardoe_a9
8.189927;61.593046;Pardoe_b1
8.189927;61.593046;Pardoe_b10
8.189927;61.593046;Pardoe_b11
8.189927;61.593046;Pardoe_b12
8.189927;61.593046;Pardoe_b13
8.189927;61.593046;Pardoe_b14
8.176014;61.5879;Pardoe_b15
8.176014;61.5879;Pardoe_b16
8.176014;61.5879;Pardoe_b17
8.176014;61.5879;Pardoe_b18
8.176014;61.5879;Pardoe_b19
8.189927;61.593046;Pardoe_b2
8.176014;61.5879;Pardoe_b20
8.176014;61.5879;Pardoe_b21
8.176014;61.5879;Pardoe_b22
8.176014;61.5879;Pardoe_b23
8.176014;61.5879;Pardoe_b24
8.176014;61.5879;Pardoe_b25
8.176014;61.5879;Pardoe_b26
8.176014;61.5879;Pardoe_b27
8.176014;61.5879;Pardoe_b28
8.168112;61.585176;Pardoe_b29
8.189927;61.593046;Pardoe_b3
8.168112;61.585176;Pardoe_b30
8.168112;61.585176;Pardoe_b31
8.168112;61.585176;Pardoe_b32
8.168112;61.585176;Pardoe_b33
8.168112;61.585176;Pardoe_b34
8.168112;61.585176;Pardoe_b35
8.168112;61.585176;Pardoe_b36
8.168112;61.585176;Pardoe_b37
8.168112;61.585176;Pardoe_b38
8.168112;61.585176;Pardoe_b39
8.189927;61.593046;Pardoe_b4
8.189927;61.593046;Pardoe_b5
8.189927;61.593046;Pardoe_b6
8.189927;61.593046;Pardoe_b7
8.189927;61.593046;Pardoe_b8
8.189927;61.593046;Pardoe_b9
6.44;61.4;Pardoe_c1
7.06;61.47;Pardoe_c10
8.169201;61.584809;Pardoe_c100
8.169201;61.584809;Pardoe_c101
8.169201;61.584809;Pardoe_c102
8.169201;61.584809;Pardoe_c103
8.169201;61.584809;Pardoe_c104
8.169201;61.584809;Pardoe_c105
8.169201;61.584809;Pardoe_c106
8.169201;61.584809;Pardoe_c107
8.169201;61.584809;Pardoe_c108
8.169201;61.584809;Pardoe_c109
7.06;61.47;Pardoe_c11
8.169201;61.584809;Pardoe_c110
8.1;61.36;Pardoe_c111
8.1;61.36;Pardoe_c112
8.1;61.36;Pardoe_c113
8.1;61.36;Pardoe_c114
8.1;61.36;Pardoe_c115
8.09;61.35;Pardoe_c116
8.09;61.35;Pardoe_c117
8.09;61.35;Pardoe_c118
8.09;61.35;Pardoe_c119
7.06;61.47;Pardoe_c12
8.09;61.35;Pardoe_c120
8.17;61.31;Pardoe_c121
8.17;61.31;Pardoe_c122
8.17;61.31;Pardoe_c123
8.17;61.31;Pardoe_c124
8.17;61.31;Pardoe_c125
8.2;61.32;Pardoe_c126
8.2;61.32;Pardoe_c127
8.2;61.32;Pardoe_c128
8.2;61.32;Pardoe_c129
7.06;61.47;Pardoe_c13
8.2;61.32;Pardoe_c130
8.2;61.35;Pardoe_c131
8.2;61.35;Pardoe_c132
8.2;61.35;Pardoe_c133
8.2;61.35;Pardoe_c134
8.2;61.35;Pardoe_c135
8.2;61.36;Pardoe_c136
8.2;61.36;Pardoe_c137
8.2;61.36;Pardoe_c138
8.2;61.36;Pardoe_c139
7.06;61.47;Pardoe_c14
8.2;61.36;Pardoe_c140
8.24;61.39;Pardoe_c141
8.24;61.39;Pardoe_c142
8.24;61.39;Pardoe_c143
8.24;61.39;Pardoe_c144
8.24;61.39;Pardoe_c145
8.28;61.35;Pardoe_c146
8.28;61.35;Pardoe_c147
8.28;61.35;Pardoe_c148
8.28;61.35;Pardoe_c149
7;61.35;Pardoe_c15
8.28;61.35;Pardoe_c150
8.3;61.32;Pardoe_c151
8.3;61.32;Pardoe_c152
8.3;61.32;Pardoe_c153
8.3;61.32;Pardoe_c154
8.3;61.32;Pardoe_c155
8.3;61.32;Pardoe_c156
8.3;61.32;Pardoe_c157
8.3;61.32;Pardoe_c158
8.3;61.32;Pardoe_c159
7;61.35;Pardoe_c16
8.3;61.32;Pardoe_c160
8.33;61.36;Pardoe_c161
8.33;61.36;Pardoe_c162
8.33;61.36;Pardoe_c163
8.33;61.36;Pardoe_c164
8.33;61.36;Pardoe_c165
8.36;61.41;Pardoe_c166
8.36;61.41;Pardoe_c167
8.36;61.41;Pardoe_c168
8.36;61.41;Pardoe_c169
7;61.35;Pardoe_c17
8.36;61.41;Pardoe_c170
8.36;61.41;Pardoe_c171
8.36;61.41;Pardoe_c172
8.36;61.41;Pardoe_c173
8.36;61.41;Pardoe_c174
8.36;61.41;Pardoe_c175
8.36;61.41;Pardoe_c176
8.36;61.41;Pardoe_c177
8.36;61.41;Pardoe_c178
8.36;61.41;Pardoe_c179
7;61.35;Pardoe_c18
8.36;61.41;Pardoe_c180
8.36;61.41;Pardoe_c181
8.36;61.41;Pardoe_c182
8.36;61.41;Pardoe_c183
8.37;61.39;Pardoe_c184
8.37;61.39;Pardoe_c185
8.37;61.39;Pardoe_c186
8.37;61.39;Pardoe_c187
8.37;61.39;Pardoe_c188
8.37;61.39;Pardoe_c189
7;61.35;Pardoe_c19
8.37;61.39;Pardoe_c190
8.37;61.39;Pardoe_c191
8.37;61.39;Pardoe_c192
8.44;61.37;Pardoe_c193
8.44;61.37;Pardoe_c194
8.44;61.37;Pardoe_c195
8.44;61.37;Pardoe_c196
8.44;61.37;Pardoe_c197
6.44;61.4;Pardoe_c2
7;61.35;Pardoe_c20
7;61.35;Pardoe_c21
7;61.35;Pardoe_c22
7;61.35;Pardoe_c23
